"name","shortName","louvainId","louvainIntermediateIds","leidenId","leidenIntermediateIds","leidenModularity","weaklyConnectedComponentId","labelPropagationId","kCoreDecompositionValue","maximumKCutId","incomingDependencies","outgoingDependencies","Source Cypher File: Community_Detection/Community_Detection_Summary.cypher"
"org.axonframework.test","test",0,"2,2",0,"2,3",,0,0,3,17,16,8,""
"org.axonframework.test.aggregate","aggregate",0,"2,2",0,"2,3",,0,0,3,13,31,182,""
"org.axonframework.test.matchers","matchers",0,"2,2",0,"2,3",,0,0,3,15,61,42,""
"org.axonframework.test.saga","saga",0,"2,2",0,"2,3",,0,0,3,18,43,147,""
"org.axonframework.test.utils","utils",0,"2,2",0,"2,3",,0,0,1,14,8,14,""
"org.axonframework.test.deadline","deadline",0,"2,2",0,"2,3",,0,0,3,8,10,26,""
"org.axonframework.test.eventscheduler","eventscheduler",0,"2,2",0,"2,3",,0,0,2,2,9,16,""
"org.axonframework.disruptor.commandhandling","commandhandling",1,"7,7",1,"7,4",,1,1,0,5,55,185,""
"org.axonframework.modelling.command","command",2,"9,9",2,"9,5",,2,2,2,16,246,217,""
"org.axonframework.modelling.command.inspection","inspection",2,"9,9",2,"9,5",,2,2,2,5,82,157,""
"org.axonframework.modelling.saga","saga",3,"12,12",3,"12,6",,3,3,3,2,230,125,""
"org.axonframework.modelling.saga.metamodel","metamodel",3,"12,12",3,"12,6",,3,3,3,6,15,20,""
"org.axonframework.modelling.saga.repository","repository",3,"12,12",3,"12,6",,3,3,3,17,67,67,""
"org.axonframework.modelling.saga.repository.inmemory","inmemory",3,"12,12",3,"12,6",,3,3,2,7,5,7,""
"org.axonframework.modelling.saga.repository.jdbc","jdbc",3,"12,12",3,"12,6",,3,3,3,10,13,39,""
"org.axonframework.modelling.saga.repository.jpa","jpa",3,"12,12",3,"12,6",,3,3,3,11,11,29,""
"org.axonframework.commandhandling","commandhandling",4,"20,52",4,"20,0",,4,4,7,3,1525,144,""
"org.axonframework.commandhandling.callbacks","callbacks",4,"20,52",4,"20,0",,4,4,4,19,8,13,""
