"name","shortName","louvainId","louvainIntermediateIds","leidenId","leidenIntermediateIds","leidenModularity","weaklyConnectedComponentId","labelPropagationId","kCoreDecompositionValue","maximumKCutId","incomingDependencies","outgoingDependencies","Source Cypher File: Community_Detection/Community_Detection_Summary.cypher"
"org.axonframework.common.property.PropertyAccessStrategy","PropertyAccessStrategy",0,"909,917,917",0,"909,85,7,5",,0,0,5,13,6,1,""
"org.axonframework.common.property.UniformPropertyAccessStrategy","UniformPropertyAccessStrategy",0,"3,917,917",0,"3,85,7,5",,0,1,1,63,,1,""
"org.axonframework.common.property.BeanPropertyAccessStrategy","BeanPropertyAccessStrategy",0,"3,917,917",0,"3,85,7,5",,0,1,1,81,,1,""
"org.axonframework.common.property.DirectPropertyAccessStrategy","DirectPropertyAccessStrategy",0,"909,917,917",0,"909,85,7,5",,0,0,3,29,,3,""
"org.axonframework.messaging.annotation.HandlerDefinition","HandlerDefinition",0,"110,917,917",0,"110,85,7,5",,0,2,10,0,33,2,""
"org.axonframework.messaging.annotation.AnnotatedMessageHandlingMemberDefinition","AnnotatedMessageHandlingMemberDefinition",0,"156,917,917",0,"156,85,7,5",,0,3,6,17,,7,""
"org.axonframework.messaging.annotation.HandlerEnhancerDefinition","HandlerEnhancerDefinition",0,"641,917,917",0,"641,85,7,5",,0,5,8,99,19,1,""
"org.axonframework.commandhandling.MethodCommandHandlerDefinition","MethodCommandHandlerDefinition",0,"917,917,917",0,"917,85,7,5",,0,0,4,74,1,5,""
"org.axonframework.deadline.annotation.DeadlineMethodMessageHandlerDefinition","DeadlineMethodMessageHandlerDefinition",0,"917,917,917",0,"917,85,7,5",,0,0,3,36,1,5,""
"org.axonframework.eventhandling.replay.ReplayAwareMessageHandlerWrapper","ReplayAwareMessageHandlerWrapper",0,"917,917,917",0,"917,85,7,5",,0,0,4,78,,5,""
"org.axonframework.messaging.annotation.MessageHandlerInterceptorDefinition","MessageHandlerInterceptorDefinition",0,"917,917,917",0,"917,85,7,5",,0,0,4,77,,6,""
"org.axonframework.queryhandling.annotation.MethodQueryMessageHandlerDefinition","MethodQueryMessageHandlerDefinition",0,"917,917,917",0,"917,85,7,5",,0,0,4,64,,4,""
"org.axonframework.messaging.annotation.ParameterResolverFactory","ParameterResolverFactory",0,"156,917,917",0,"156,85,7,5",,0,3,10,86,47,1,""
"org.axonframework.commandhandling.CurrentUnitOfWorkParameterResolverFactory","CurrentUnitOfWorkParameterResolverFactory",1,"758,758,758",1,"758,1,17,16",,0,4,5,79,,6,""
"org.axonframework.messaging.annotation.InterceptorChainParameterResolverFactory","InterceptorChainParameterResolverFactory",3,"40,758,758",1,"42,1,17,16",,0,10,7,66,4,8,""
"org.axonframework.eventhandling.ConcludesBatchParameterResolverFactory","ConcludesBatchParameterResolverFactory",1,"758,758,758",1,"758,1,17,16",,0,4,6,79,,8,""
"org.axonframework.eventhandling.SequenceNumberParameterResolverFactory","SequenceNumberParameterResolverFactory",1,"758,758,758",1,"758,1,17,16",,0,4,4,68,,5,""
"org.axonframework.eventhandling.TrackingTokenParameterResolverFactory","TrackingTokenParameterResolverFactory",5,"54,477,477",1,"54,1,17,16",,0,13,4,30,1,5,""
"org.axonframework.eventhandling.TimestampParameterResolverFactory","TimestampParameterResolverFactory",1,"758,758,758",1,"758,1,17,16",,0,4,4,64,,5,""
"org.axonframework.eventhandling.replay.ReplayParameterResolverFactory","ReplayParameterResolverFactory",1,"60,758,758",1,"60,1,17,16",,0,15,4,41,2,5,""
"org.axonframework.eventhandling.replay.ReplayContextParameterResolverFactory","ReplayContextParameterResolverFactory",1,"758,758,758",1,"758,1,17,16",,0,4,3,91,,4,""
"org.axonframework.messaging.annotation.DefaultParameterResolverFactory","DefaultParameterResolverFactory",1,"758,758,758",1,"758,1,17,16",,0,4,5,79,,12,""
"org.axonframework.messaging.annotation.MessageIdentifierParameterResolverFactory","MessageIdentifierParameterResolverFactory",1,"758,758,758",1,"758,1,17,16",,0,4,3,20,,5,""
"org.axonframework.messaging.annotation.SourceIdParameterResolverFactory","SourceIdParameterResolverFactory",1,"758,758,758",1,"758,1,17,16",,0,4,4,0,,5,""
"org.axonframework.messaging.annotation.ResultParameterResolverFactory","ResultParameterResolverFactory",0,"78,758,758",1,"80,1,17,16",,0,18,4,82,3,6,""
"org.axonframework.messaging.annotation.ScopeDescriptorParameterResolverFactory","ScopeDescriptorParameterResolverFactory",1,"758,758,758",1,"758,1,17,16",,0,4,4,22,1,5,""
"org.axonframework.messaging.annotation.AggregateTypeParameterResolverFactory","AggregateTypeParameterResolverFactory",1,"758,758,758",1,"758,1,17,16",,0,4,4,8,,5,""
"org.axonframework.messaging.deadletter.DeadLetterParameterResolverFactory","DeadLetterParameterResolverFactory",1,"758,758,758",1,"758,1,17,16",,0,4,4,93,,4,""
"org.axonframework.serialization.ContentTypeConverter","ContentTypeConverter",7,"385,387,118",6,"385,135,4,10",,0,20,4,73,17,,""
"org.axonframework.serialization.converters.ByteArrayToInputStreamConverter","ByteArrayToInputStreamConverter",7,"385,387,118",6,"385,135,4,10",,0,20,1,11,,1,""
"org.axonframework.serialization.converters.BlobToInputStreamConverter","BlobToInputStreamConverter",7,"111,387,118",6,"111,135,4,10",,0,21,2,54,,2,""
"org.axonframework.serialization.converters.InputStreamToByteArrayConverter","InputStreamToByteArrayConverter",7,"111,387,118",6,"111,135,4,10",,0,21,2,7,,2,""
"org.axonframework.serialization.converters.ByteArrayToStringConverter","ByteArrayToStringConverter",7,"385,387,118",6,"385,135,4,10",,0,20,1,80,,1,""
"org.axonframework.serialization.converters.StringToByteArrayConverter","StringToByteArrayConverter",7,"385,387,118",6,"385,135,4,10",,0,20,1,46,,1,""
"org.axonframework.commandhandling.AnnotationCommandHandlerAdapter","AnnotationCommandHandlerAdapter",6,"104,104,104",7,"917,85,7,5",,0,6,10,23,2,15,""
"org.axonframework.messaging.annotation.ClasspathHandlerDefinition","ClasspathHandlerDefinition",0,"110,917,917",0,"110,85,7,5",,0,2,10,50,13,2,""
"org.axonframework.common.BuilderUtils","BuilderUtils",8,"1094,1094,1094",4,"1183,6,8,2",,0,16,10,0,99,3,""
"org.axonframework.common.Registration","Registration",6,"104,104,104",7,"307,116,39,1",,0,6,10,6,40,,""
"org.axonframework.commandhandling.CommandBus","CommandBus",6,"104,104,104",7,"266,4,35,9",,0,6,10,39,25,6,""
"org.axonframework.commandhandling.CommandMessage","CommandMessage",6,"104,104,104",7,"124,88,9,9",,0,6,10,57,105,1,""
"org.axonframework.messaging.annotation.MessageHandlingMember","MessageHandlingMember",0,"917,917,917",0,"917,85,7,5",,0,0,9,1,61,1,""
"org.axonframework.messaging.annotation.MessageHandlerInterceptorMemberChain","MessageHandlerInterceptorMemberChain",0,"917,917,917",0,"917,85,7,5",,0,0,8,93,12,2,""
"org.axonframework.commandhandling.CommandMessageHandlingMember","CommandMessageHandlingMember",0,"917,917,917",0,"917,85,7,5",,0,0,6,59,8,1,""
"org.axonframework.messaging.Message","Message",1,"758,758,758",1,"758,1,17,16",,0,4,10,0,189,3,""
"org.axonframework.commandhandling.NoHandlerForCommandException","NoHandlerForCommandException",6,"104,104,104",7,"124,88,9,9",,0,6,7,61,6,2,""
"org.axonframework.commandhandling.SimpleCommandBus$Builder","SimpleCommandBus$Builder",6,"104,104,104",7,"124,88,9,9",,0,6,10,1,5,20,""
"org.axonframework.common.AxonThreadFactory","AxonThreadFactory",4,"1183,1176,1176",4,"1176,8,8,2",,0,6,8,1,7,1,""
