"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: Dependencies_Projection/Dependencies_8_Stream_Mutated.cypher"
"org.axonframework.test.FixtureResourceParameterResolverFactory","FixtureResourceParameterResolverFactory","embeddingsNode2Vec","0.03584088,0.12601413,0.002792927,0.28561267,-0.11833331,0.09819536,0.016639622,-0.08991645,-0.06847398,0.066755734,0.0137828505,0.011695334,0.14148779,0.039093483,-0.20755213,-0.12872173,0.18648231,-0.15640613,-0.05370082,-0.13657731,-0.10928036,0.024774427,-0.05161095,-0.012137724,0.12596232,-0.02414814,-0.2664041,-0.11504354,-0.01716236,-0.25051102,-0.073101535,-0.1182649,-0.024140825,-0.051511902,-0.14847645,-0.054981716,-0.0029614791,-0.041557584,0.036636766,0.08109299,0.075686686,0.03361798,-0.0040720305,0.09375789,-0.14473146,-0.02057279,-0.1097527,-0.112359464,0.0986003,0.0049535865,0.23614599,0.12905921,-0.08016384,-0.17123842,0.0022588838,0.023545489,-0.035640243,-0.053317223,0.03972446,0.08127898,0.12484257,0.10202139,0.06268467,0.14082108",""
"org.axonframework.common.Priority","Priority","embeddingsNode2Vec","0.117732905,0.033235878,0.010378253,0.08700264,-0.046202034,0.041339073,0.047341336,-0.045232877,-0.038749218,0.028381534,-0.00416161,-0.029761596,0.05641581,-0.00591557,-0.102646224,-0.034633078,0.06270534,-0.05542669,-0.013263726,-0.09065962,-0.059234537,0.010900212,-0.022335978,-0.004748508,0.032365438,-0.016006956,-0.15051411,-0.035733547,0.042599708,-0.1136783,0.0046524806,-0.024985177,-0.012626545,-0.04096027,-0.10503506,-0.0015793418,-0.009396523,-0.043947414,0.028954314,0.07348269,-0.015671743,-0.00342333,0.014713721,0.029375399,-0.10337792,-0.03183354,-0.01596813,-0.02907689,0.09100042,0.020784143,0.08885847,0.06819082,-0.055638354,-0.04155581,-0.0024580797,-0.012060519,-0.04548247,0.008236583,0.012804171,0.06604459,0.06214794,0.0477322,0.021393392,0.047032345",""
"org.axonframework.messaging.annotation.ParameterResolver","ParameterResolver","embeddingsNode2Vec","-0.18985121,0.48168746,-0.087542616,1.1481701,-0.2923518,0.17117935,0.04800248,-0.08305392,-0.15196188,-0.03072546,0.22049086,0.031240271,0.46006098,0.14496216,-0.5434951,-0.32482773,0.4975452,-0.025968201,0.038826376,-0.36030862,-0.29589692,0.10186409,0.021383708,-0.16450334,0.60195065,-0.11483195,-0.35155794,-0.2203894,-0.06187799,-0.5265752,-0.21395998,-0.21222475,0.07222352,-0.16256505,-0.10938501,-0.1764871,-0.058013134,0.19665465,-0.10515248,-0.084262006,0.41502297,0.15547326,-0.17906936,0.45653474,-0.35880736,-0.32052535,-0.39339522,-0.4365533,-0.11377138,-0.10748475,0.6093791,0.4769251,-0.030759891,-0.30944467,-0.09356561,0.18660712,0.030111533,-0.37750983,0.35385883,-0.050323315,0.21741721,0.124207705,0.37904295,0.40407264",""
"org.axonframework.messaging.annotation.ParameterResolverFactory","ParameterResolverFactory","embeddingsNode2Vec","-0.3721114,0.5640256,-0.050486468,1.1863108,-0.39187446,0.13557975,-0.026123349,-0.2664208,-0.19820262,0.08138161,0.27830368,0.04371065,0.5043099,0.20330903,-0.6033533,-0.34606582,0.4633208,-0.054152198,0.030938676,-0.40777478,-0.30288118,0.05287494,0.019116111,-0.23814055,0.60024655,-0.122737035,-0.45973712,-0.20653935,-0.03591051,-0.5764732,-0.3469768,-0.2861721,0.056417678,-0.19998977,-0.1203638,-0.09905317,0.09597451,0.06605734,-0.11269519,-0.15348193,0.362149,0.16593863,-0.18475702,0.39799514,-0.44593412,-0.29083526,-0.4272574,-0.40007198,-0.1907716,-0.16167095,0.6352053,0.42506328,-0.026284933,-0.36663198,-0.09398496,0.12824407,-0.028817547,-0.3895303,0.33509862,-0.012594344,0.24273722,0.1185059,0.33355862,0.33793506",""
"org.axonframework.test.FixtureResourceParameterResolverFactory$FailingParameterResolver","FixtureResourceParameterResolverFactory$FailingParameterResolver","embeddingsNode2Vec","0.006281556,0.14488131,0.0038574971,0.30348334,-0.111708045,0.08613971,0.0064425366,-0.08005397,-0.049737513,0.0853371,0.022419097,0.044842664,0.11953014,0.048203614,-0.18352191,-0.1658541,0.20517334,-0.16935314,-0.086556286,-0.08708041,-0.107291274,0.0352835,-0.0704584,-0.0069807554,0.15365617,-0.022928454,-0.2635012,-0.13738804,-0.04567544,-0.24694324,-0.07340016,-0.13810185,-0.04927079,-0.05894099,-0.14631681,-0.07004545,-0.024358558,-0.041757368,0.029097345,0.067559995,0.10709483,0.044452593,-0.0073778033,0.11539762,-0.13222367,-0.028875519,-0.109660804,-0.09472367,0.07225707,-0.025889326,0.25019607,0.09889233,-0.092230454,-0.17394607,0.0069997264,0.029611044,-0.009059136,-0.092325374,0.024540205,0.056438643,0.10866893,0.11967391,0.034718823,0.16511807",""
"org.axonframework.test.aggregate.StubAggregateLifecycle","StubAggregateLifecycle","embeddingsNode2Vec","0.6339409,0.09076635,-0.016408915,0.35982332,0.11999673,0.33295262,0.27352667,-0.008837194,-0.17300075,0.5009021,-0.14920455,-0.1691118,-0.17985085,-0.029057734,-0.32256055,-0.35356963,0.67236096,-0.44850937,-0.37172267,0.07671378,-0.20742774,-0.007844943,-0.052140865,0.03243575,0.21286474,-0.26643485,-0.6442932,-0.3128776,-0.11928579,-0.5917233,0.19750184,-0.06780204,0.12927704,-0.3079062,-0.40665415,-0.3293303,-0.25905237,0.025719445,0.0967968,0.2859811,-0.071736865,0.035947073,0.021445835,0.02467798,-0.28627968,0.103347756,0.10860154,-0.44124827,0.46494102,-0.2840235,0.32547548,0.14012313,-0.33510774,-0.36542994,-0.12333645,0.0718768,-0.26189515,-0.34684727,-0.072564326,0.25689507,0.26367733,0.445068,-0.012692049,0.41282",""
"org.axonframework.eventhandling.GenericEventMessage","GenericEventMessage","embeddingsNode2Vec","0.15106376,0.17153428,0.006303965,0.4633178,-0.022136653,0.1935963,0.0720665,-0.09359907,-0.08030814,0.2834436,-0.058466595,-0.005686744,-0.00031679258,0.036373004,-0.272114,-0.31127483,0.4508588,-0.378761,-0.29094577,0.05085877,-0.18761256,0.025882533,-0.101280734,0.023304997,0.26342934,-0.12378457,-0.4496118,-0.25261986,-0.1374713,-0.4570045,-0.005218723,-0.20421441,-0.0151817985,-0.18269518,-0.24750525,-0.22404043,-0.12117279,-0.0047419234,0.05348857,0.15835172,0.1200416,0.09599071,-0.011027942,0.15374452,-0.17815073,0.057356052,-0.038882308,-0.31019098,0.20225224,-0.16919759,0.3680029,0.1271873,-0.20516185,-0.36842543,-0.01924264,0.06230621,-0.058535904,-0.26619625,-0.027756713,0.10734666,0.17970604,0.30911222,0.03385902,0.34762186",""
"org.axonframework.common.IdentifierFactory","IdentifierFactory","embeddingsNode2Vec","2.3735232,-0.093671665,0.021540083,0.28568748,0.23204803,0.80854833,0.97893804,-0.12313424,-0.65903234,0.89009213,-0.5236949,-0.8252243,-0.17512879,-0.17313075,-0.82169425,-0.30941176,1.3758316,-0.77649426,-0.57563967,-0.3784855,-0.4219746,-0.12146239,-0.23429184,-0.2865908,0.33520848,-0.6067854,-1.7304136,-0.70853966,0.20930502,-1.612226,0.71306634,0.36705768,0.24482444,-0.880879,-1.3662663,-0.50488657,-0.39074218,-0.3915092,0.09521927,1.2659569,-0.6915036,-0.19093546,0.10997302,-0.4832432,-1.0561457,0.0223695,0.43548328,-1.1862824,1.3718257,-0.53190666,0.6064562,0.3865126,-0.94534683,-0.61821544,-0.29195067,0.18112715,-1.1899348,-0.16637814,0.08011119,0.8688928,0.8473015,1.1267412,-0.023799984,0.62372476",""
"org.axonframework.messaging.Message","Message","embeddingsNode2Vec","0.6051655,0.6521207,-0.09315216,0.6217455,-0.3496953,0.2751209,0.17640583,-0.4215549,0.19680963,-0.009014825,0.082957245,0.30347422,0.4249954,-0.064331196,-0.2151793,-0.051225074,0.63775074,-0.66109943,-0.2969787,-0.004953807,-0.65500146,0.26344186,0.06718573,0.13215116,0.84643716,-0.009216465,-0.71828014,-0.062376946,0.09500363,-0.4653155,-0.35705936,-0.966644,-0.39389688,0.08578898,-0.020995744,-0.18895698,0.019497983,0.4548502,0.35978723,0.042799942,0.6101102,0.29012546,-0.065569274,0.8242914,-0.23374236,-0.0031673335,-0.23076887,-0.36795005,-0.3507488,0.09211753,0.47472763,0.23485453,0.09370346,-0.21994473,0.1461729,-0.010222488,0.61370254,-0.21509607,-0.02819189,-0.15067126,-0.16063565,0.26314396,0.09418948,0.34676486",""
"org.axonframework.eventhandling.EventMessage","EventMessage","embeddingsNode2Vec","-0.118176945,-0.03170282,0.16087562,0.7963542,-0.18929704,-0.01539125,-0.047765363,-0.3289052,0.20272171,0.26549888,-0.13641958,0.40202963,0.3518867,0.013862111,-0.50761396,-0.37244558,0.13780081,-0.2541927,-0.31223723,0.069626644,-0.17447038,-0.17387483,0.040854316,-0.11291176,0.4319216,0.09292056,-0.5361742,-0.27007803,0.019389248,-0.7251826,-0.1250982,-0.35746443,-0.2626011,-0.02307852,-0.34646398,-0.112578176,0.15288773,-0.11029005,-0.09603112,0.32550535,0.3520321,0.13932955,-0.023030078,0.37809518,-0.1985981,-0.15820543,0.108490616,-0.3866761,0.0045731016,-0.6564635,0.44780797,0.01339517,-0.21550094,-0.5813677,0.13911468,0.058920614,0.015715392,-0.09847296,0.2947272,0.14161947,0.17023279,0.6076646,0.1388504,0.41068146",""
