"name","shortName","louvainId","louvainIntermediateIds","leidenId","leidenIntermediateIds","leidenModularity","weaklyConnectedComponentId","labelPropagationId","kCoreDecompositionValue","maximumKCutId","incomingDependencies","outgoingDependencies","Source Cypher File: Community_Detection/Community_Detection_Summary.cypher"
"org.axonframework.axonserver.connector","connector",0,"10,73",0,"10,13,1",,0,0,10,0,123,720,""
"org.axonframework.axonserver.connector.util","util",0,"10,73",0,"10,13,1",,0,0,9,13,67,85,""
"org.axonframework.axonserver.connector.heartbeat","heartbeat",0,"10,73",0,"10,13,1",,0,0,4,5,5,34,""
"org.axonframework.axonserver.connector.heartbeat.source","source",0,"10,73",0,"10,13,1",,0,0,2,19,0,2,""
"org.axonframework.axonserver.connector.heartbeat.connection.checker","checker",0,"10,73",0,"10,13,1",,0,0,2,18,1,5,""
"org.axonframework.axonserver.connector.query","query",0,"10,73",0,"10,13,1",,0,0,10,8,49,1569,""
"org.axonframework.axonserver.connector.query.subscription","subscription",0,"10,73",0,"10,13,1",,0,0,9,1,8,238,""
"org.axonframework.axonserver.connector.processor","processor",0,"10,73",0,"10,13,1",,0,0,8,9,4,109,""
"org.axonframework.axonserver.connector.command","command",0,"10,73",0,"10,13,1",,0,0,10,5,27,932,""
"org.axonframework.axonserver.connector.event.util","util",0,"10,73",0,"10,13,1",,0,0,4,18,6,3,""
"org.axonframework.axonserver.connector.event.axon","axon",0,"10,73",0,"10,13,1",,0,0,10,2,62,1145,""
"org.axonframework.tracing.opentelemetry","opentelemetry",1,"73,51",1,"82,14,6",,0,0,4,1,7,37,""
"org.axonframework.eventsourcing","eventsourcing",2,"113,30",2,"113,0,3",,0,0,11,5,148,1009,""
"org.axonframework.eventsourcing.conflictresolution","conflictresolution",2,"113,30",2,"113,0,3",,0,0,9,2,15,99,""
"org.axonframework.eventsourcing.eventstore","eventstore",3,"14,52",3,"16,19,2",,0,0,11,6,205,613,""
"org.axonframework.eventsourcing.eventstore.inmemory","inmemory",3,"52,52",3,"60,19,2",,0,0,3,12,1,75,""
"org.axonframework.eventsourcing.eventstore.jdbc","jdbc",3,"17,52",3,"17,19,2",,0,0,9,1,235,1340,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements","statements",3,"17,52",3,"17,19,2",,0,0,5,17,30,80,""
"org.axonframework.eventsourcing.eventstore.jpa","jpa",3,"14,52",3,"16,19,2",,0,0,10,1,12,236,""
"org.axonframework.eventsourcing.eventstore.legacyjpa","legacyjpa",3,"14,52",3,"16,19,2",,0,0,10,2,26,389,""
"org.axonframework.eventsourcing.snapshotting","snapshotting",3,"52,52",3,"60,19,2",,0,0,9,0,29,17,""
"org.axonframework.test","test",4,"22,40",4,"22,5,9",,0,0,7,9,16,13,""
"org.axonframework.test.aggregate","aggregate",4,"22,40",4,"22,5,9",,0,0,11,2,31,2210,""
"org.axonframework.test.matchers","matchers",4,"22,40",4,"22,5,9",,0,0,7,12,61,51,""
"org.axonframework.test.saga","saga",4,"22,40",4,"22,5,9",,0,0,9,8,43,1419,""
"org.axonframework.test.server","server",0,"110,73",0,"110,13,1",,0,1,2,1,3,2,""
"org.axonframework.test.utils","utils",4,"22,40",4,"22,5,9",,0,0,5,1,8,70,""
"org.axonframework.test.deadline","deadline",4,"22,40",4,"22,5,9",,0,0,7,0,10,138,""
"org.axonframework.test.eventscheduler","eventscheduler",4,"22,40",4,"22,5,9",,0,0,5,19,9,38,""
"org.axonframework.config","config",3,"52,52",3,"60,19,2",,0,0,11,19,384,9870,""
"org.axonframework.commandhandling","commandhandling",2,"30,30",2,"32,0,3",,0,0,11,6,1903,691,""
"org.axonframework.commandhandling.callbacks","callbacks",2,"30,30",2,"32,0,3",,0,0,6,17,9,39,""
"org.axonframework.commandhandling.distributed","distributed",2,"30,30",2,"32,0,3",,0,0,10,11,58,738,""
"org.axonframework.commandhandling.gateway","gateway",2,"30,30",2,"32,0,3",,0,0,9,2,100,443,""
"org.axonframework.commandhandling.distributed.commandfilter","commandfilter",2,"30,30",2,"32,0,3",,0,0,3,3,12,34,""
"org.axonframework.common","common",2,"113,30",2,"113,0,3",,0,0,11,14,1054,23,""
"org.axonframework.common.annotation","annotation",2,"113,30",2,"113,0,3",,0,0,9,18,22,3,""
"org.axonframework.common.caching","caching",2,"113,30",2,"113,0,3",,0,0,5,12,37,49,""
"org.axonframework.common.digest","digest",2,"113,30",2,"113,0,3",,0,0,3,19,2,1,""
"org.axonframework.common.io","io",3,"14,52",3,"16,19,2",,0,0,8,18,10,0,""
"org.axonframework.common.jdbc","jdbc",5,"40,71",5,"69,3,7",,0,0,10,19,73,56,""
"org.axonframework.common.jpa","jpa",5,"57,71",5,"57,16,4",,0,0,8,0,19,6,""
"org.axonframework.common.legacyjpa","legacyjpa",5,"57,71",5,"57,16,4",,0,0,7,0,17,6,""
"org.axonframework.common.lock","lock",2,"113,30",2,"113,0,3",,0,0,7,8,46,25,""
"org.axonframework.common.property","property",2,"113,30",2,"113,0,3",,0,0,5,0,24,15,""
"org.axonframework.common.stream","stream",3,"52,52",3,"60,19,2",,0,0,7,11,33,5,""
"org.axonframework.common.transaction","transaction",3,"52,52",3,"60,19,2",,0,0,10,11,368,6,""
"org.axonframework.deadline","deadline",1,"51,51",1,"51,14,6",,0,0,11,5,247,338,""
