"name","shortName","louvainId","louvainIntermediateIds","leidenId","leidenIntermediateIds","leidenModularity","weaklyConnectedComponentId","labelPropagationId","kCoreDecompositionValue","maximumKCutId","incomingDependencies","outgoingDependencies","Source Cypher File: Community_Detection/Community_Detection_Summary.cypher"
"org.axonframework.test","test",0,"1,38",0,"1,24,6",,0,0,7,15,16,13,""
"org.axonframework.test.aggregate","aggregate",0,"1,38",0,"1,24,6",,0,0,11,1,31,2210,""
"org.axonframework.test.matchers","matchers",0,"1,38",0,"1,24,6",,0,0,7,0,61,51,""
"org.axonframework.test.saga","saga",0,"1,38",0,"1,24,6",,0,0,9,3,43,1419,""
"org.axonframework.test.server","server",1,"108,83",1,"108,14,0",,0,1,2,7,3,2,""
"org.axonframework.test.utils","utils",0,"1,38",0,"1,24,6",,0,0,5,0,8,70,""
"org.axonframework.test.deadline","deadline",0,"1,38",0,"1,24,6",,0,0,7,2,10,138,""
"org.axonframework.test.eventscheduler","eventscheduler",0,"1,38",0,"1,24,6",,0,0,5,0,9,38,""
"org.axonframework.axonserver.connector","connector",2,"18,71",1,"18,14,0",,0,0,10,1,123,720,""
"org.axonframework.axonserver.connector.util","util",2,"18,71",1,"18,14,0",,0,0,9,8,67,85,""
"org.axonframework.axonserver.connector.heartbeat","heartbeat",2,"18,71",1,"18,14,0",,0,0,4,18,5,34,""
"org.axonframework.axonserver.connector.heartbeat.source","source",2,"18,71",1,"18,14,0",,0,0,2,10,0,2,""
"org.axonframework.axonserver.connector.heartbeat.connection.checker","checker",2,"18,71",1,"18,14,0",,0,0,2,7,1,5,""
"org.axonframework.axonserver.connector.query","query",2,"18,71",1,"18,14,0",,0,0,10,12,49,1569,""
"org.axonframework.axonserver.connector.query.subscription","subscription",2,"18,71",1,"18,14,0",,0,0,9,14,8,238,""
"org.axonframework.axonserver.connector.processor","processor",2,"18,71",1,"18,14,0",,0,0,8,0,4,109,""
"org.axonframework.axonserver.connector.command","command",2,"18,71",1,"18,14,0",,0,0,10,18,27,932,""
"org.axonframework.axonserver.connector.event.util","util",2,"18,71",1,"18,14,0",,0,0,4,4,6,3,""
"org.axonframework.axonserver.connector.event.axon","axon",2,"18,71",1,"18,14,0",,0,0,10,7,62,1145,""
"org.axonframework.eventsourcing","eventsourcing",3,"111,28",2,"111,5,1",,0,0,11,9,148,1009,""
"org.axonframework.eventsourcing.conflictresolution","conflictresolution",3,"111,28",2,"111,5,1",,0,0,9,7,15,99,""
"org.axonframework.eventsourcing.eventstore","eventstore",4,"21,49",3,"23,9,7",,0,0,11,4,205,613,""
"org.axonframework.eventsourcing.eventstore.inmemory","inmemory",4,"49,49",3,"58,9,7",,0,0,3,8,1,75,""
"org.axonframework.eventsourcing.eventstore.jdbc","jdbc",4,"24,49",3,"24,9,7",,0,0,9,11,235,1340,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements","statements",4,"24,49",3,"24,9,7",,0,0,5,10,30,80,""
"org.axonframework.eventsourcing.eventstore.jpa","jpa",4,"21,49",3,"23,9,7",,0,0,10,1,12,236,""
"org.axonframework.eventsourcing.eventstore.legacyjpa","legacyjpa",4,"21,49",3,"23,9,7",,0,0,10,18,26,389,""
"org.axonframework.eventsourcing.snapshotting","snapshotting",4,"49,49",3,"58,9,7",,0,0,9,6,29,17,""
"org.axonframework.commandhandling","commandhandling",3,"28,28",2,"30,5,1",,0,0,11,13,1903,691,""
"org.axonframework.commandhandling.callbacks","callbacks",3,"28,28",2,"30,5,1",,0,0,6,0,9,39,""
"org.axonframework.commandhandling.distributed","distributed",3,"28,28",2,"30,5,1",,0,0,10,6,58,738,""
"org.axonframework.commandhandling.distributed.commandfilter","commandfilter",3,"28,28",2,"30,5,1",,0,0,3,2,12,34,""
"org.axonframework.commandhandling.gateway","gateway",3,"28,28",2,"30,5,1",,0,0,9,1,100,443,""
"org.axonframework.common","common",3,"111,28",2,"111,5,1",,0,0,11,17,1054,23,""
"org.axonframework.common.annotation","annotation",3,"111,28",2,"111,5,1",,0,0,9,19,22,3,""
"org.axonframework.common.caching","caching",3,"111,28",2,"111,5,1",,0,0,5,18,37,49,""
"org.axonframework.common.digest","digest",3,"111,28",2,"111,5,1",,0,0,3,14,2,1,""
"org.axonframework.common.io","io",4,"21,49",3,"23,9,7",,0,0,8,0,10,0,""
"org.axonframework.common.jdbc","jdbc",5,"38,69",4,"67,13,8",,0,0,10,2,73,56,""
"org.axonframework.common.jpa","jpa",5,"55,69",4,"55,2,8",,0,0,8,9,19,6,""
"org.axonframework.common.legacyjpa","legacyjpa",5,"55,69",4,"55,2,8",,0,0,7,2,17,6,""
"org.axonframework.common.lock","lock",3,"111,28",2,"111,5,1",,0,0,7,15,46,25,""
"org.axonframework.common.property","property",3,"111,28",2,"111,5,1",,0,0,5,13,24,15,""
"org.axonframework.common.stream","stream",4,"49,49",3,"58,9,7",,0,0,7,10,33,5,""
"org.axonframework.common.transaction","transaction",4,"49,49",3,"58,9,7",,0,0,10,0,368,6,""
"org.axonframework.deadline","deadline",1,"50,83",5,"50,4,9",,0,0,11,4,247,338,""
"org.axonframework.deadline.annotation","annotation",3,"111,28",2,"111,5,1",,0,0,3,11,6,29,""
"org.axonframework.deadline.dbscheduler","dbscheduler",1,"50,83",5,"50,4,9",,0,0,9,1,10,488,""
"org.axonframework.deadline.jobrunr","jobrunr",1,"50,83",5,"50,4,9",,0,0,9,15,7,419,""
"org.axonframework.eventhandling","eventhandling",4,"49,49",3,"58,9,7",,0,0,11,16,5871,1563,""
"org.axonframework.deadline.quartz","quartz",1,"50,83",5,"50,4,9",,0,0,8,7,5,453,""
"org.axonframework.eventhandling.async","async",4,"49,49",3,"58,9,7",,0,0,7,10,46,76,""
"org.axonframework.eventhandling.deadletter","deadletter",4,"49,49",3,"58,9,7",,0,0,8,1,11,391,""
"org.axonframework.eventhandling.deadletter.jdbc","jdbc",5,"38,69",4,"67,13,8",,0,0,8,7,37,560,""
"org.axonframework.eventhandling.deadletter.jpa","jpa",5,"55,69",4,"55,2,8",,0,0,8,4,27,317,""
"org.axonframework.eventhandling.deadletter.legacyjpa","legacyjpa",5,"55,69",4,"55,2,8",,0,0,8,9,11,330,""
"org.axonframework.eventhandling.gateway","gateway",4,"49,49",3,"58,9,7",,0,0,5,7,14,52,""
"org.axonframework.eventhandling.interceptors","interceptors",3,"111,28",5,"111,4,9",,0,0,3,0,0,28,""
"org.axonframework.eventhandling.pooled","pooled",4,"49,49",3,"58,9,7",,0,0,10,1,62,962,""
"org.axonframework.eventhandling.replay","replay",2,"71,71",5,"80,4,9",,0,0,5,6,12,72,""
"org.axonframework.eventhandling.scheduling","scheduling",1,"83,83",5,"85,10,9",,0,0,8,2,25,2,""
"org.axonframework.eventhandling.scheduling.dbscheduler","dbscheduler",1,"83,83",5,"85,10,9",,0,0,8,19,10,214,""
"org.axonframework.eventhandling.scheduling.java","java",2,"18,71",1,"18,14,0",,0,0,8,13,6,76,""
"org.axonframework.eventhandling.scheduling.jobrunr","jobrunr",1,"83,83",5,"85,10,9",,0,0,9,1,5,209,""
"org.axonframework.eventhandling.scheduling.quartz","quartz",1,"83,83",5,"85,10,9",,0,0,8,8,10,202,""
"org.axonframework.eventhandling.tokenstore","tokenstore",5,"65,69",4,"67,13,8",,0,0,9,0,83,42,""
"org.axonframework.eventhandling.tokenstore.inmemory","inmemory",5,"65,69",4,"67,13,8",,0,0,6,2,3,25,""
"org.axonframework.eventhandling.tokenstore.jdbc","jdbc",5,"65,69",4,"67,13,8",,0,0,6,13,19,195,""
"org.axonframework.eventhandling.tokenstore.jpa","jpa",5,"69,69",4,"69,13,8",,0,0,7,2,11,119,""
"org.axonframework.eventhandling.tokenstore.legacyjpa","legacyjpa",5,"69,69",4,"69,13,8",,0,0,7,9,4,106,""
"org.axonframework.lifecycle","lifecycle",2,"18,71",1,"18,14,0",,0,0,10,2,101,10,""
"org.axonframework.messaging","messaging",2,"71,71",5,"80,4,9",,0,0,11,5,9924,133,""
"org.axonframework.messaging.annotation","annotation",3,"111,28",2,"111,5,1",,0,0,11,10,1079,301,""
"org.axonframework.messaging.correlation","correlation",2,"71,71",5,"80,4,9",,0,0,5,0,32,14,""
"org.axonframework.messaging.deadletter","deadletter",5,"55,69",4,"55,2,8",,0,0,8,0,205,102,""
"org.axonframework.messaging.interceptors","interceptors",2,"71,71",5,"80,4,9",,0,0,10,3,12,119,""
"org.axonframework.messaging.interceptors.legacyvalidation","legacyvalidation",2,"71,71",5,"80,4,9",,0,0,3,9,1,27,""
"org.axonframework.messaging.responsetypes","responsetypes",2,"71,71",5,"80,4,9",,0,0,9,0,107,65,""
"org.axonframework.messaging.unitofwork","unitofwork",3,"111,28",5,"111,4,9",,0,0,11,18,259,123,""
"org.axonframework.monitoring","monitoring",4,"49,49",3,"58,9,7",,0,0,10,10,199,21,""
"org.axonframework.queryhandling","queryhandling",2,"71,71",5,"80,4,9",,0,0,10,2,415,1141,""
"org.axonframework.queryhandling.annotation","annotation",3,"111,28",2,"111,5,1",,0,0,6,12,4,199,""
"org.axonframework.queryhandling.registration","registration",2,"71,71",5,"80,4,9",,0,0,4,0,9,13,""
"org.axonframework.serialization","serialization",1,"83,83",5,"85,10,9",,0,0,11,3,1655,176,""
"org.axonframework.serialization.converters","converters",1,"83,83",5,"85,10,9",,0,0,1,7,0,7,""
"org.axonframework.serialization.json","json",1,"83,83",5,"85,10,9",,0,0,4,6,9,87,""
"org.axonframework.serialization.upcasting","upcasting",1,"83,83",5,"85,10,9",,0,0,1,10,11,5,""
"org.axonframework.serialization.upcasting.event","event",1,"83,83",5,"85,10,9",,0,0,10,2,45,188,""
"org.axonframework.serialization.xml","xml",1,"83,83",5,"85,10,9",,0,0,8,1,22,28,""
"org.axonframework.tracing","tracing",2,"71,71",5,"80,4,9",,0,0,11,0,635,122,""
"org.axonframework.tracing.attributes","attributes",1,"109,83",1,"109,14,0",,0,0,6,3,6,43,""
"org.axonframework.util","util",4,"49,49",3,"58,9,7",,0,0,9,15,5,6,""
"org.axonframework.modelling.command","command",3,"111,28",2,"111,5,1",,0,0,11,14,277,847,""
"org.axonframework.modelling.command.inspection","inspection",3,"111,28",2,"111,5,1",,0,0,11,0,83,781,""
"org.axonframework.modelling.command.legacyjpa","legacyjpa",3,"111,28",2,"111,5,1",,0,0,7,7,2,164,""
"org.axonframework.modelling.saga","saga",0,"97,38",6,"97,26,4",,0,0,9,4,263,432,""
"org.axonframework.modelling.saga.metamodel","metamodel",0,"97,38",6,"97,26,4",,0,0,5,5,15,67,""
"org.axonframework.modelling.saga.repository","repository",0,"97,38",6,"97,26,4",,0,0,8,13,81,231,""
"org.axonframework.modelling.saga.repository.inmemory","inmemory",0,"1,38",0,"1,24,6",,0,0,4,18,5,15,""
"org.axonframework.modelling.saga.repository.jdbc","jdbc",0,"97,38",6,"97,26,4",,0,0,8,7,20,118,""
"org.axonframework.modelling.saga.repository.jpa","jpa",0,"97,38",6,"97,26,4",,0,0,8,10,14,86,""
"org.axonframework.modelling.saga.repository.legacyjpa","legacyjpa",0,"97,38",6,"97,26,4",,0,0,7,6,5,81,""
"org.axonframework.actuator","actuator",1,"109,83",1,"109,14,0",,0,0,1,0,2,0,""
