"communityId","artifactCount","packageCount","typeCount","artifactNames","packageNames","typeNames","Source Cypher File: Community_Detection/Which_type_community_spans_several_artifacts_and_how_are_the_types_distributed.cypher"
3,7,28,183,"axon-server-connector-4.10.1,axon-eventsourcing-4.10.1,axon-messaging-4.10.1,axon-modelling-4.10.1,axon-spring-boot-autoconfigure-4.10.1,axon-tracing-opentelemetry-4.10.1,axon-test-4.10.1","connector,util,query,subscription,eventsourcing,commandhandling,eventhandling,replay,lifecycle,messaging,annotation,correlation,interceptors,legacyvalidation,responsetypes,unitofwork,monitoring,queryhandling,registration,tracing,attributes,command,saga,springboot,autoconfig,opentelemetry,matchers","TargetContextResolver,PriorityTask,PriorityRunnable,PriorityCallable,PriorityTaskSchedulers,GrpcObjectSerializer,ExceptionSerializer,GrpcPayloadSerializer$1,UpstreamAwareStreamObserver,GrpcObjectSerializer$Serializer,ProcessingInstructionHelper,GrpcPayloadSerializer,PriorityExecutorService,AxonServerQueryBus$LocalSegmentAdapter,StreamableResponse,AxonServerQueryBus$Builder,AxonServerQueryBus$ResponseProcessingTask,QuerySerializer,AxonServerQueryBus$LocalSegmentAdapter$1,QueryProcessingTask,StreamableMultiInstanceResponse,StreamableInstanceResponse,AxonServerQueryBus$ActivityFinisher,StreamableFluxResponse,StreamableFluxResponse$SendingSubscriber,AxonServerQueryBus,QueryPriorityCalculator,AxonServerQueryBus$QueryResponseSpliterator,AxonServerQueryBus$1,SubscriptionMessageSerializer,DisposableResult,DeserializedResult,AxonServerSubscriptionQueryResult,DefaultSnapshotterSpanFactory,DefaultSnapshotterSpanFactory$Builder,GenericCommandMessage,CommandHandler,DefaultEventBusSpanFactory$Builder,DefaultEventProcessorSpanFactory,ConcludesBatch,ResetHandler,ConcludesBatchParameterResolverFactory,DefaultEventBusSpanFactory,DefaultEventProcessorSpanFactory$Builder,ResetContext,GenericResetContext,ShutdownHandler,StartHandler,ShutdownLatch,ShutdownInProgressException,ShutdownLatch$ActivityHandle,Message,MessageDecorator,ResultMessage,GenericResultMessage,ResultParameterResolverFactory,ResultParameterResolverFactory$1,HasHandlerAttributes,DefaultParameterResolverFactory,DefaultParameterResolverFactory$MessageParameterResolver,DefaultParameterResolverFactory$MetaDataParameterResolver,ResultParameterResolverFactory$ExceptionResultParameterResolver,DefaultParameterResolverFactory$AnnotatedMetaDataParameterResolver,MessageHandler,PayloadParameterResolver,MessageOriginProvider,ResultHandler,MessageHandlerInterceptor,ExceptionHandler,LoggingInterceptor,BeanValidationInterceptor,ConvertingResponseMessage,PublisherResponseType,ResponseType,MultipleInstancesResponseType,ResponseTypes,AbstractResponseType,OptionalResponseType,InstanceResponseType,BatchingUnitOfWork,DefaultUnitOfWork,ExecutionResult,MessageProcessingContext,MultiMessageMonitor$1,MessageMonitor$MonitorCallback,NoOpMessageMonitor,NoOpMessageMonitorCallback,QueryUpdateEmitterSpanFactory,GenericSubscriptionQueryUpdateMessage,DefaultQueryGateway$Builder,SubscriptionQueryBackpressure,GenericQueryResponseMessage,DefaultQueryUpdateEmitterSpanFactory$Builder,SimpleQueryBus$SuccessReporter,QueryUpdateEmitter,GenericQueryMessage,NoHandlerForQueryException,SinksManyWrapper,FluxSinkWrapper,QueryMessage,QueryHandler,SimpleQueryBus$MonitorCallbackContextWriter,GenericStreamingQueryMessage,SubscriptionQueryUpdateMessage,QueryBusSpanFactory,SimpleQueryUpdateEmitter,QueryBus$1,SubscriptionQueryMessage,QueryResponseMessage,StreamingQueryMessage,QuerySubscription,DefaultSubscriptionQueryResult,SimpleQueryBus$1,SimpleQueryBus$CatchLastError,DefaultQueryBusSpanFactory,QueryBus,SubscriptionQueryResult,LoggingQueryInvocationErrorHandler$Builder,UpdateHandlerRegistration,DefaultQueryBusSpanFactory$Builder,SinkWrapper,SimpleQueryBus,QueryGateway,SimpleQueryUpdateEmitter$Builder,GenericSubscriptionQueryMessage,DefaultQueryGateway,DefaultQueryUpdateEmitterSpanFactory,SimpleQueryBus$ErrorIfComplete,QueryInvocationErrorHandler,LoggingQueryInvocationErrorHandler,SimpleQueryBus$Builder,LoggingDuplicateQueryHandlerResolver,DuplicateQueryHandlerResolver,DuplicateQueryHandlerSubscriptionException,FailingDuplicateQueryHandlerResolver,DuplicateQueryHandlerResolution,SpanAttributesProvider,MultiSpanFactory,SpanScope,NoOpSpanFactory,LoggingSpanFactory$Slf4jSpan$Slf4jSpanScope,LoggingSpanFactory$1,SpanFactory,MultiSpanFactory$MultiSpan,NestingSpanFactory$Builder,NoOpSpanFactory$NoOpSpan,SpanUtils,LoggingSpanFactory,LoggingSpanFactory$Slf4jSpan,NestingSpanFactory,Span,MessageIdSpanAttributesProvider,MessageNameSpanAttributesProvider,MessageTypeSpanAttributesProvider,AggregateIdentifierSpanAttributesProvider,PayloadTypeSpanAttributesProvider,MetadataSpanAttributesProvider,ClasspathResolver,DefaultRepositorySpanFactory,DefaultRepositorySpanFactory$Builder,CommandHandlerInterceptor,DefaultSagaManagerSpanFactory$Builder,DefaultSagaManagerSpanFactory,StartSaga,EndSaga,TracingProperties$SnapshotterProperties,TracingProperties$SagaManagerProperties,TracingProperties$CommandBusProperties,TracingProperties,TracingProperties$QueryBusProperties,TracingProperties$DeadlineManagerProperties,TracingProperties$AttributeProviders,TracingProperties$RepositoryProperties,TracingProperties$EventProcessorProperties,OpenTelemetryAutoConfiguration,AxonTracingAutoConfiguration,MetadataContextSetter,OpenTelemetrySpanFactory,OpenTelemetrySpan,OpenTelemetrySpanFactory$Builder,MetadataContextGetter,PayloadsMatcher",""
8,7,32,123,"axon-server-connector-4.10.1,axon-eventsourcing-4.10.1,axon-messaging-4.10.1,axon-modelling-4.10.1,axon-spring-boot-autoconfigure-4.10.1,axon-configuration-4.10.1,axon-test-4.10.1","connector,processor,axon,eventsourcing,gateway,common,jpa,legacyjpa,deadline,eventhandling,async,pooled,lifecycle,messaging,correlation,deadletter,interceptors,unitofwork,monitoring,serialization,upcasting,event,util,inspection,saga,repository,springboot,autoconfig,config,server","AxonServerConfiguration$Eventhandling,ServerConnectorConfigurerModule,AxonServerConfiguration$Eventhandling$ProcessorSettings,EventProcessorControlService$AxonProcessorInstructionHandler,EventProcessorControlService,EventProcessorInfoConfiguration,Snapshotter,SnapshotterSpanFactory,CommandGateway,Assert,SimpleEntityManagerProvider,DeadlineManager,EventBusSpanFactory,MultiEventHandlerInvoker,ErrorHandler,SubscribingEventProcessor$Builder,TrackingEventProcessor$Builder,ListenerInvocationErrorHandler,SubscribingEventProcessor,AbstractEventProcessor,DirectEventProcessingStrategy,EventHandlerInvoker,EventProcessorSpanFactory,EventProcessingStrategy,AbstractEventProcessor$Builder,EventProcessor,TrackingEventProcessorConfiguration,SequencingPolicy,SequentialPolicy,EventGateway,PooledStreamingEventProcessor$Builder,Lifecycle$LifecycleHandler,StreamableMessageSource,MessageDispatchInterceptorSupport,Distributed,MessageHandlerInterceptorSupport,MessageHandlerInterceptor,SubscribableMessageSource,CorrelationDataProvider,MultiCorrelationDataProvider,EnqueuePolicy,CorrelationDataInterceptor,RollbackConfiguration,MultiMessageMonitor,MessageMonitor,MavenArtifactRevisionResolver,ContextAwareSingleEntryUpcaster,ContextAwareSingleEntryMultiUpcaster,GenericUpcasterChain,Upcaster,SingleEntryMultiUpcaster,ContextAwareEventMultiUpcaster,ContextAwareSingleEventUpcaster,EventUpcaster,EventUpcasterChain,EventMultiUpcaster,MavenArtifactVersionResolver,HandlerTypeResolver,AggregateMetaModelFactory,ResourceInjector,NoResourceInjector,EventProcessorProperties$Dlq,EventProcessorProperties$Mode,MetricsProperties$AutoConfiguration,MetricsProperties$Micrometer,SerializerProperties$SerializerType,MetricsProperties,SerializerProperties,EventProcessorProperties,EventProcessorProperties$DlqCache,EventProcessorProperties$ProcessorSettings,ConditionalOnMissingQualifiedBean,DeadLetterQueueProviderConfigurerModule,EventProcessingAutoConfiguration,CBORMapperAutoConfiguration,MetricsAutoConfiguration,ObjectMapperAutoConfiguration,AxonAutoConfiguration,MicrometerMetricsAutoConfiguration,InfraConfiguration,AxonAutoConfiguration$1,MessageMonitorFactory,LifecycleHandler,DefaultConfigurer$1,ModuleConfiguration,SubscribableMessageSourceDefinition,Component,LifecycleHandlerInspector$1,EventProcessingConfiguration,SagaConfigurer,MessageHandlerRegistrar,MessageMonitorFactoryBuilder,EventProcessingModule$InstanceProcessingGroupSelector,ProcessingGroup,ConfigurerModule,ConfigurationResourceInjector,AxonIQConsoleModule,SagaConfigurer$SagaConfigurationImpl,EventProcessingConfigurer$EventProcessorBuilder,DefaultConfigurer$LifecycleState,Configuration,AggregateConfiguration,AggregateConfigurer,ConfigurationParameterResolverFactory,EventProcessingModule$ProcessingGroupSelector,SagaConfiguration,Configurer,EventProcessingConfigurer,EventProcessingModule$InstanceToTypeProcessingGroupSelectorAdapter,Configuration$1,EventProcessingModule$1,DefaultConfigurer,LifecycleHandlerInspector,DefaultConfigurer$ConfigurationImpl,EventProcessingModule$TypeProcessingGroupSelector,LifecycleHandlerInspector$LifecycleRegistration,ConfigurationScopeAwareProvider,TagsConfiguration,EventProcessingModule,LifecycleOperations,EventProcessingConfigurer$PooledStreamingProcessorConfiguration,AxonServerContainerUtils",""
6,6,16,142,"axon-server-connector-4.10.1,axon-eventsourcing-4.10.1,axon-messaging-4.10.1,axon-modelling-4.10.1,axon-disruptor-4.10.1,axon-test-4.10.1","connector,command,eventsourcing,eventstore,commandhandling,callbacks,distributed,commandfilter,gateway,common,messaging,annotation,saga,utils","DispatchInterceptors,AxonServerCommandBus$Builder,CommandPriorityCalculator,AxonServerCommandBus$CommandProcessingTask,AxonServerCommandBus,AxonServerCommandDispatchException,CommandLoadFactorProvider,AxonServerRegistration,NoSnapshotTriggerDefinition$NoSnapshotTrigger,NoSnapshotTriggerDefinition,AggregateFactory,NoSnapshotTriggerDefinition$1,EventStore,FailingDuplicateCommandHandlerResolver,AsynchronousCommandBus$Builder,CommandCallback,WrappedCommandCallback,CommandMessageHandler,MonitorAwareCallback,DuplicateCommandHandlerResolution,AsynchronousCommandBus,SimpleCommandBus$Builder,CommandMessage,CommandResultMessage,DuplicateCommandHandlerSubscriptionException,GenericCommandResultMessage,RoutingKey,NoHandlerForCommandException,SimpleCommandBus,DefaultCommandBusSpanFactory$Builder,LoggingDuplicateCommandHandlerResolver,CommandBusSpanFactory,DuplicateCommandHandlerResolver,CommandBus,DefaultCommandBusSpanFactory,FailureLoggingCallback,FutureCallback,LoggingCallback,NoOpCallback,ConsistentHashChangeListener,AnnotationRoutingStrategy$Builder,ConsistentHash$1,AnnotationRoutingStrategy,CommandRouter,CommandCallbackRepository,ConsistentHash$ConsistentHashMember,DistributedCommandBus$Builder,MetaDataRoutingStrategy,CommandCallbackWrapper,Member,SimpleMember,UnresolvedRoutingKeyPolicy,ConsistentHash,CommandBusConnector,AnnotationRoutingStrategy$RoutingKeyResolver,CommandBusConnectorCommunicationException,DistributedCommandBus,MetaDataRoutingStrategy$Builder,CommandMessageFilter,RoutingStrategy,CommandDispatchException,AbstractRoutingStrategy,AcceptAll,OrCommandMessageFilter,CommandNameFilter,NegateCommandMessageFilter,AndCommandMessageFilter,DenyAll,DenyCommandNameFilter,RetryingCallback$1,CommandGatewayFactory$DispatchOnInvocationHandler$Builder,CommandGatewayFactory$GatewayInvocationHandler,CommandGatewayFactory$InvocationHandler,CommandGatewayFactory$FireAndForget,RetryingCallback$RetryDispatch,CommandGatewayFactory$Builder,AbstractCommandGateway,DefaultCommandGateway,CommandGatewayFactory$TypeSafeCallbackWrapper,CommandGatewayFactory$DispatchOnInvocationHandler,CommandGatewayFactory$MetaDataExtractor,CommandGatewayFactory$WaitForResultWithFixedTimeout,Timeout,CommandGatewayFactory$CompositeCallback,AbstractCommandGateway$Builder,CommandGatewayFactory$WaitForResult,CommandGatewayFactory$WrapNonDeclaredCheckedExceptions,CommandGatewayFactory$1,CommandGatewayFactory,CommandGatewayFactory$GatewayInvocationHandler$Builder,RetryScheduler,CommandGatewayFactory$WaitForResultWithTimeoutInArguments,RetryingCallback,DefaultCommandGateway$Builder,Registration,MessageHandler,MessageDispatchInterceptor,MetaDataValue,NoArgumentConstructorCreationPolicyAggregateFactory,AggregateAnnotationCommandHandler$AlwaysCreateAggregateCommandHandler,AnnotationCommandTargetResolver$Builder,IdentifierMissingException,AggregateAnnotationCommandHandler$Builder,TargetAggregateVersion,AggregateAnnotationCommandHandler$AggregateCreateOrUpdateCommandHandler,AggregateAnnotationCommandHandler$1,TargetAggregateIdentifier,AggregateAnnotationCommandHandler$AggregateCommandHandler,AnnotationCommandTargetResolver,AggregateCreationPolicy,AggregateAnnotationCommandHandler,VersionedAggregateIdentifier,MetaDataCommandTargetResolver,AggregateAnnotationCommandHandler$AggregateConstructorCommandHandler,CreationPolicy,CommandTargetResolver,CreationPolicyAggregateFactory,BlacklistDetectingCallback,CommandHandlingEntry$1,DisruptorUnitOfWork,CommandHandlingEntry$RepeatingCommandHandler,CommandHandlerInvoker$1,EventPublisher,AggregateBlacklistedException,DisruptorCommandBus$Builder,EventPublisher$1,DisruptorCommandBus$ExceptionHandler,AggregateStateCorruptedException,DisruptorCommandBus$DisruptorRepository,CommandHandlingEntry,DisruptorCommandBus$FailureLoggingCommandCallback,CommandHandlerInvoker,EventPublisher$ReportResultTask,DisruptorCommandBus$1,DisruptorCommandBus,SagaTestFixture$ReturnResultFromStub,CommandValidator,SagaTestFixture$StubAwareCommandGatewayFactory,SagaTestFixture$StubAwareCommandGatewayFactory$Builder,DefaultCallbackBehavior,CallbackBehavior,RecordingCommandBus",""
1,5,18,96,"axon-eventsourcing-4.10.1,axon-messaging-4.10.1,axon-modelling-4.10.1,axon-disruptor-4.10.1,axon-test-4.10.1","eventsourcing,common,jdbc,lock,eventhandling,lifecycle,messaging,interceptors,legacyvalidation,unitofwork,queryhandling,command,inspection,legacyjpa,saga,repository,commandhandling,aggregate","AbstractSnapshotter,EventSourcedAggregate,AggregateSnapshotter$1,AbstractSnapshotTrigger,EventSourcingRepository$Builder,AggregateLoadTimeSnapshotTriggerDefinition,AggregateCacheEntry,AggregateSnapshotter$Builder,AbstractSnapshotter$1,SnapshotTrigger,AbstractSnapshotter$AggregateTypeId,AbstractSnapshotter$RunnableAndFinally,SnapshotTriggerDefinition,EventCountSnapshotTriggerDefinition,AbstractSnapshotter$CreateSnapshotTask,EventSourcedAggregate$IgnoreApplyMore,EventCountSnapshotTriggerDefinition$EventCountSnapshotTrigger,CachingEventSourcingRepository,AggregateDeletedException,GenericAggregateFactory,AbstractSnapshotter$SilentTask,IncompatibleAggregateException,AggregateLoadTimeSnapshotTriggerDefinition$AggregateLoadTimeSnapshotTrigger,AggregateSnapshotter,AggregateSnapshotter$SnapshotAggregate,AbstractSnapshotter$Builder,EventSourcingRepository,DirectExecutor,AxonNonTransientException,UnitOfWorkAwareConnectionProviderWrapper,ConnectionWrapperFactory$ConnectionCloseHandler,UnitOfWorkAwareConnectionProviderWrapper$1,UnitOfWorkAwareConnectionProviderWrapper$UoWAttachedConnectionImpl,ConnectionWrapperFactory,UnitOfWorkAwareConnectionProviderWrapper$UoWAttachedConnection,ConnectionWrapperFactory$NoOpCloseHandler,LockFactory,Lock,NoOpLock,NullLockFactory,DomainEventSequenceAware,AbstractEventBus,EventBus,LifecycleHandlerInvocationException,Scope,JSR303ViolationException,CurrentUnitOfWork,RollbackConfigurationType$3,RollbackConfigurationType$4,RollbackConfigurationType$1,RollbackConfigurationType$2,RollbackConfigurationType,UnitOfWork,UnitOfWork$Phase,AbstractUnitOfWork,CompletedEmitterException,GenericJpaRepository$Builder,RepositoryProvider,AggregateLifecycle,AbstractRepository$Builder,LockAwareAggregate,LockAwareAggregate$LockSupplier,ApplyMore,LockingRepository,AggregateNotFoundException,AggregateEntityNotFoundException,AbstractRepository,AggregateScopeDescriptor,GenericJpaRepository,ConcurrencyException,AggregateInvocationException,LockingRepository$Builder,ConflictingModificationException,ConflictingAggregateVersionException,RepositorySpanFactory,Repository,Aggregate,AnnotatedAggregate,AggregateModel,ForwardingCommandMessageHandlingMember,SagaInstantiationException,SagaCreationException,FirstLevelCache$1,CommandHandlerInvoker$DisruptorRepository,FirstLevelCache$WeakValue,FirstLevelCache,StubAggregateLifecycle$1,StubAggregateLifecycleRule,StubAggregateLifecycleExtension,StubAggregateLifecycle,AggregateTestFixture$IdentifierValidatingRepository,StubAggregateLifecycleRule$1,AggregateTestFixture$InMemoryRepository",""
2,5,36,164,"axon-eventsourcing-4.10.1,axon-messaging-4.10.1,axon-modelling-4.10.1,axon-spring-boot-autoconfigure-4.10.1,axon-server-connector-4.10.1","eventsourcing,eventstore,distributed,common,deadline,dbscheduler,jobrunr,eventhandling,quartz,jpa,legacyjpa,scheduling,java,lifecycle,messaging,annotation,correlation,serialization,converters,json,upcasting,event,xml,inspection,autoconfig,util,heartbeat,query,subscription,command,axon","EventStreamUtils,AbstractSnapshotEventEntry$PK,AbstractSnapshotEventEntry,EqualRevisionPredicate,DispatchMessage,ReplyMessage,DefaultIdentifierFactory,IdentifierFactory,DefaultDeadlineManagerSpanFactory$Builder,SimpleDeadlineManager$DeadlineTask,DeadlineException,SimpleDeadlineManager$Builder,GenericDeadlineMessage,SimpleDeadlineManager$1,DefaultDeadlineManagerSpanFactory,SimpleDeadlineManager$DeadlineId,DeadlineManagerSpanFactory,SimpleDeadlineManager,DbSchedulerDeadlineToken,DbSchedulerDeadlineManager,DbSchedulerBinaryDeadlineDetails,DbSchedulerDeadlineManagerSupplier,DbSchedulerDeadlineManager$Builder,DeadlineManagerNotSuppliedException,DbSchedulerHumanReadableDeadlineDetails,LabelUtils,JobRunrDeadlineManager,DeadlineDetails,JobRunrDeadlineManager$Builder,GenericEventMessage,GenericDomainEventMessage,GenericTrackedDomainEventMessage,AbstractEventEntry,EventUtils,EventData,DeadlineJob$DeadlineJobDataBinder,DeadlineJob,QuartzDeadlineManager$Builder,QuartzDeadlineManager,EventMessageDeadLetterJpaConverter,DeadLetterEventEntry,ScheduleToken,EventScheduler,SchedulingException,DbSchedulerScheduleToken,DbSchedulerBinaryEventData,EventSchedulerNotSuppliedException,DbSchedulerEventScheduler,DbSchedulerEventSchedulerSupplier,DbSchedulerEventScheduler$Builder,DbSchedulerHumanReadableEventData,SimpleEventScheduler$Builder,SimpleEventScheduler$PublishEventTask,SimpleScheduleToken,SimpleEventScheduler,JobRunrEventScheduler,JobRunrScheduleToken,JobRunrEventScheduler$Builder,QuartzEventScheduler,EventJobDataBinder,QuartzScheduleToken,QuartzEventScheduler$Builder,QuartzEventScheduler$DirectEventJobDataBinder,Lifecycle,Lifecycle$LifecycleRegistry,NoScopeDescriptor,GenericMessage,IllegalPayloadAccessException,ScopeAwareProvider,DefaultInterceptorChain,ExecutionException,AbstractMessage,ScopeAware,MetaData,MetaData$1,MetaData$MetaDataCollector,ScopeDescriptor,ScopeDescriptorParameterResolverFactory,ScopeDescriptorParameterResolverFactory$ScopeDescriptorParameterResolver,ScopeDescriptorParameterResolverFactory$1,SimpleCorrelationDataProvider,FixedValueRevisionResolver,RevisionResolver,SerializedType,ChainedConverter$Route,SimpleSerializedObject,ContentTypeConverter,Converter,CachingSupplier,SerializedObjectHolder,AnnotationRevisionResolver,ChainedConverter$RouteCalculator,AbstractXStreamSerializer$Builder,SerializedObject,AbstractXStreamSerializer$MetaDataConverter,SerializedMessage,ChainedConverter$1,CannotConvertBetweenTypesException,SerialVersionUIDRevisionResolver,Serializer,JavaSerializer,LazyDeserializingObject,AbstractXStreamSerializer,ChainedConverter,SerializedMetaData,ChainingConverter,Revision,JavaSerializer$Builder,UnknownSerializedType,SimpleSerializedType,SerializationException,BlobToInputStreamConverter,ByteArrayToInputStreamConverter,StringToByteArrayConverter,ByteArrayToStringConverter,InputStreamToByteArrayConverter,JsonNodeToByteArrayConverter,MetaDataDeserializer,JsonNodeToObjectNodeConverter,JacksonSerializer,ByteArrayToJsonNodeConverter,JacksonSerializer$Builder,ObjectNodeToJsonNodeConverter,SingleEntryUpcaster,EventTypeUpcaster$Builder,UpcastedEventRepresentation,NoOpEventUpcaster,SingleEventUpcaster,IntermediateEventRepresentation,InitialEventRepresentation,EventTypeUpcaster,CompactDriver,XStreamSerializer,InputStreamToXomConverter,XomToStringConverter,Dom4JToByteArrayConverter,InputStreamToDom4jConverter,XStreamSerializer$Builder,AnnotatedAggregate$LazyIdentifierDomainEventMessage,AbstractSagaEntry,AxonDbSchedulerAutoConfiguration,AxonJobRunrAutoConfiguration,GrpcMetaData,GrpcSerializedObject$1,Scheduler$ScheduledTask,GrpcSerializedObject,Scheduler,GrpcMetaDataConverter$1,GrpcMetadataSerializer,GrpcMetaDataConverter,HeartbeatMonitor$DefaultScheduler,HeartbeatMonitor,GrpcBackedQueryMessage,GrpcBackedResponseMessage,GrpcBackedQueryUpdateMessage,GrpcBackedSubscriptionQueryMessage,GrpcBackedCommandMessage,CommandSerializer,GrpcExceptionParser,AxonServerEventScheduler$Builder,GrpcBackedDomainEventData,GrpcMetaDataAwareSerializer,AxonServerEventScheduler",""
10,5,16,61,"axon-server-connector-4.10.1,axon-eventsourcing-4.10.1,axon-messaging-4.10.1,axon-spring-boot-autoconfigure-4.10.1,axon-test-4.10.1","connector,util,heartbeat,source,checker,axon,eventstore,common,actuator,axonserver,springboot,connection,autoconfig,server","AxonServerConfiguration$Builder,ManagedChannelCustomizer,AxonServerConfiguration,AxonServerConnectionManager$Builder,ConnectionManager,AxonServerConfiguration$HeartbeatConfiguration,AxonServerConnectionManager,AxonServerConfiguration$EventStoreConfiguration,AxonServerConfiguration$FlowControlConfiguration,AxonServerConfiguration$PersistentStreamSettings,ExecutorServiceBuilder,FlowControllingStreamObserver,ConnectionSanityChecker,HeartbeatConfiguration,HeartbeatSource,GrpcHeartbeatSource,ActiveGrpcChannelChecker,HeartbeatConnectionChecker,EventStoreClientException,EventCipher,QueryResultStream,QueryResult,AxonServerEventStore$AxonIQEventStorageEngine,PersistentStreamScheduledExecutorBuilder,QueryResultStreamAdapter,AxonServerEventStore,AxonServerEventStore$Builder,PersistentStreamConnection,AxonServerEventStore$AxonServerMessageSource,AxonServerEventStoreFactory$AxonServerEventStoreConfiguration,AxonServerEventStore$AxonIQEventStorageEngine$1,PersistentStreamConnection$SegmentConnection,PersistentStreamMessageSourceDefinition,PersistentStreamMessageSource,AxonServerEventStore$1,AxonServerEventStoreFactory,PersistentStreamMessageSourceFactory,AxonServerEventStoreFactory$Builder,AxonServerEventStore$AxonIQEventStorageEngine$Builder,EventStoreException,AxonThreadFactory,HealthStatus,AxonServerHealthIndicator,AxonServerStatusAggregator,TagsConfigurationProperties,AbstractQualifiedBeanCondition,ConditionalOnQualifiedBean,OnMissingQualifiedBeanCondition,OnQualifiedBeanCondition,PropertiesAxonServerConnectionDetails,AxonServerConnectionDetails,AxonServerTestContainerConnectionDetailsFactory$AxonServerContainerConnectionDetails,AxonServerDockerComposeConnectionDetailsFactory,AxonServerTestContainerConnectionDetailsFactory,AxonServerAutoConfiguration$ConnectionDetailsConnectionManagerConfiguration,PersistentStreamMessageSourceRegistrar,AxonServerActuatorAutoConfiguration,AxonServerAutoConfiguration$DefaultConnectionManagerConfiguration,AxonServerBusAutoConfiguration,AxonServerAutoConfiguration,AxonServerContainer",""
12,5,23,75,"axon-eventsourcing-4.10.1,axon-messaging-4.10.1,axon-modelling-4.10.1,axon-spring-boot-autoconfigure-4.10.1,axon-test-4.10.1","jdbc,common,caching,jpa,legacyjpa,tokenstore,saga,repository,inmemory,springboot,util,autoconfig","JdbcSQLErrorCodesResolver,AxonTransientException,Cache,DataSourceConnectionProvider,JdbcUtils$SqlResultConverter,PagingJdbcIterable$PagingStatementSupplier,ConnectionProvider,PagingJdbcIterable$PagingIterator,JdbcUtils$SqlFunction,PagingJdbcIterable,JdbcUtils,EntityManagerProvider,AbstractTokenEntry,ConfigToken,UnableToClaimTokenException,UnableToInitializeTokenException,UnableToRetrieveIdentifierException,GenericTokenEntry,JdbcTokenStore,Oracle11TokenTableFactory,TokenSchema,GenericTokenTableFactory,TokenSchema$1,JdbcTokenStore$Builder,PostgresTokenTableFactory,TokenSchema$Builder,TokenTableFactory,JpaTokenStore$Builder,TokenEntry,JpaTokenStore,TokenEntry$PK,SagaExecutionException,AssociationValues,AnnotatedSaga,SagaStorageException,SagaLifecycle,AssociationValue,AssociationValuesImpl,CachingSagaStore,AnnotatedSagaRepository,AssociationValueMap$SagaAssociationValue,AssociationValueMap,CachingSagaStore$Builder,AssociationValueMap$AssociationValueComparator,AssociationValueMap$1,SagaStore,CachingSagaStore$CacheEntry,SagaStore$Entry,InMemorySagaStore,InMemorySagaStore$ManagedSaga,JdbcSagaStore$EntryImpl,JdbcSagaStore$Builder,SagaSqlSchema,JdbcSagaStore,SagaEntry,JpaSagaStore$Builder,JpaSagaStore$EntryImpl,AssociationValueEntry,SerializedSaga,JpaSagaStore,TokenStoreProperties,RegisterDefaultEntities,DefaultEntityRegistrar,ContainerManagedEntityManagerProvider,JdbcAutoConfiguration,JpaAutoConfiguration,JpaJavaxAutoConfiguration,RepositoryContentValidator",""
