"codeUnitName","shortCodeUnitName","centralityHyperlinkInducedTopicSearchAuthority","centralityHyperlinkInducedTopicSearchHub","incomingDependencies","outgoingDependencies","Source Cypher File: Centrality/Centrality_9d_Hyperlink_Induced_Topic_Search_HITS_Stream_Mutated.cypher"
"org.axonframework.messaging.Message","Message",0.3949882880793305,0.024532622158341243,189,3,""
"org.axonframework.eventhandling.EventMessage","EventMessage",0.3658596238445566,0.019985982608096087,150,1,""
"org.axonframework.serialization.Serializer","Serializer",0.22408413141827027,0.010054991885770774,90,3,""
"org.axonframework.common.transaction.TransactionManager","TransactionManager",0.22145335303835978,0.00030272891408106826,73,1,""
"org.axonframework.common.BuilderUtils","BuilderUtils",0.21616755325185055,0.015100934911122028,99,3,""
"org.axonframework.common.AxonConfigurationException","AxonConfigurationException",0.19346537649558845,0.0003063049645774892,78,1,""
"org.axonframework.commandhandling.CommandMessage","CommandMessage",0.15999431814150925,0.019985982608096087,105,1,""
"org.axonframework.messaging.MetaData","MetaData",0.15682057368369906,2.0472603173277407e-05,74,2,""
"org.axonframework.messaging.unitofwork.UnitOfWork","UnitOfWork",0.14396011128166877,0.05639087696949886,55,11,""
"org.axonframework.tracing.SpanFactory","SpanFactory",0.13596611914024337,0.025285253378882332,54,3,""
"org.axonframework.eventhandling.TrackingToken","TrackingToken",0.1311317977636434,0,77,,""
"org.axonframework.monitoring.MessageMonitor","MessageMonitor",0.12820087062926458,0.021652536155468426,34,2,""
"org.axonframework.messaging.annotation.ParameterResolverFactory","ParameterResolverFactory",0.11449856978937856,0.0022556806609709697,47,1,""
"org.axonframework.eventhandling.EventBus","EventBus",0.11435091808632263,0.01988655640034581,32,3,""
"org.axonframework.messaging.annotation.HandlerDefinition","HandlerDefinition",0.11408963344816991,0.010295466745327952,33,2,""
"org.axonframework.eventhandling.GenericEventMessage","GenericEventMessage",0.1122720529841183,0.04907689361089804,33,6,""
"org.axonframework.eventhandling.DomainEventMessage","DomainEventMessage",0.11106507421161146,0.03849808613075373,57,2,""
"org.axonframework.serialization.SerializedObject","SerializedObject",0.1039400292517428,0.0038516185060577975,54,1,""
