"artifactName","artifactPackages","artifactTypes","artifactExternalPackagesFirst2Levels","artifactExternalCallingPackages","artifactExternalCallingPackagesRate","externalPackageNameFirst2Levels","numberOfPackages","numberOfTypes","packagesCallingExternalRate","typesCallingExternalRate","nameOfPackages","someTypeNames","Source Cypher File: External_Dependencies/External_second_level_package_usage_per_artifact_and_external_package.cypher"
"axon-spring-boot-autoconfigure-4.10.2",9,75,13,9,100,"javax.persistence",2,3,22.22222222222222,4,"org.axonframework.springboot.util.legacyjpa,org.axonframework.springboot.autoconfig.legacyjpa","org.axonframework.springboot.util.legacyjpa.ContainerManagedEntityManagerProvider,org.axonframework.springboot.autoconfig.legacyjpa.JpaJavaxEventStoreAutoConfiguration,org.axonframework.springboot.autoconfig.legacyjpa.JpaJavaxAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.10.2",9,75,13,9,100,"org.axonframework",2,7,22.22222222222222,9.333333333333332,"org.axonframework.springboot.util,org.axonframework.springboot.autoconfig","org.axonframework.springboot.util.AbstractQualifiedBeanCondition,org.axonframework.springboot.autoconfig.MicrometerMetricsAutoConfiguration,org.axonframework.springboot.autoconfig.AxonAutoConfiguration,org.axonframework.springboot.autoconfig.JdbcAutoConfiguration,org.axonframework.springboot.autoconfig.InfraConfiguration,org.axonframework.springboot.autoconfig.TransactionAutoConfiguration,org.axonframework.springboot.autoconfig.MetricsAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.10.2",9,75,13,9,100,"com.codahale",1,1,11.11111111111111,1.3333333333333333,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.MetricsAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.10.2",9,75,13,9,100,"com.fasterxml",1,3,11.11111111111111,4,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.ObjectMapperAutoConfiguration,org.axonframework.springboot.autoconfig.AxonAutoConfiguration,org.axonframework.springboot.autoconfig.CBORMapperAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.10.2",9,75,13,9,100,"com.github",1,1,11.11111111111111,1.3333333333333333,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.AxonDbSchedulerAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.10.2",9,75,13,9,100,"com.thoughtworks",1,2,11.11111111111111,2.6666666666666665,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.AxonAutoConfiguration,org.axonframework.springboot.autoconfig.XStreamAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.10.2",9,75,13,9,100,"io.axoniq",1,2,11.11111111111111,2.6666666666666665,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.AxonServerAutoConfiguration,org.axonframework.springboot.autoconfig.PersistentStreamMessageSourceRegistrar",""
"axon-spring-boot-autoconfigure-4.10.2",9,75,13,9,100,"io.micrometer",1,1,11.11111111111111,1.3333333333333333,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.MicrometerMetricsAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.10.2",9,75,13,9,100,"org.jobrunr",1,1,11.11111111111111,1.3333333333333333,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.AxonJobRunrAutoConfiguration",""
"axon-tracing-opentelemetry-4.10.2",1,5,3,1,100,"io.opentelemetry",1,5,100,100,"org.axonframework.tracing.opentelemetry","org.axonframework.tracing.opentelemetry.OpenTelemetrySpan,org.axonframework.tracing.opentelemetry.OpenTelemetrySpanFactory,org.axonframework.tracing.opentelemetry.MetadataContextGetter,org.axonframework.tracing.opentelemetry.OpenTelemetrySpanFactory$Builder,org.axonframework.tracing.opentelemetry.MetadataContextSetter",""
"axon-tracing-opentelemetry-4.10.2",1,5,3,1,100,"javax.annotation",1,3,100,60,"org.axonframework.tracing.opentelemetry","org.axonframework.tracing.opentelemetry.MetadataContextGetter,org.axonframework.tracing.opentelemetry.OpenTelemetrySpanFactory$Builder,org.axonframework.tracing.opentelemetry.MetadataContextSetter",""
"axon-tracing-opentelemetry-4.10.2",1,5,3,1,100,"org.slf4j",1,1,100,20,"org.axonframework.tracing.opentelemetry","org.axonframework.tracing.opentelemetry.OpenTelemetrySpan",""
"axon-server-connector-4.10.2",11,132,8,10,90.91,"org.slf4j",9,19,81.81818181818183,14.393939393939394,"org.axonframework.axonserver.connector,org.axonframework.axonserver.connector.util,org.axonframework.axonserver.connector.heartbeat,org.axonframework.axonserver.connector.heartbeat.source,org.axonframework.axonserver.connector.query,org.axonframework.axonserver.connector.query.subscription,org.axonframework.axonserver.connector.processor,org.axonframework.axonserver.connector.command,org.axonframework.axonserver.connector.event.axon","org.axonframework.axonserver.connector.ServerConnectorConfigurerModule,org.axonframework.axonserver.connector.util.FlowControllingStreamObserver,org.axonframework.axonserver.connector.util.ResubscribableStreamObserver,org.axonframework.axonserver.connector.heartbeat.HeartbeatMonitor,org.axonframework.axonserver.connector.heartbeat.source.GrpcHeartbeatSource,org.axonframework.axonserver.connector.query.QuerySerializer,org.axonframework.axonserver.connector.query.AxonServerQueryBus,org.axonframework.axonserver.connector.query.QueryProcessingTask,org.axonframework.axonserver.connector.query.subscription.AxonServerSubscriptionQueryResult",""
"axon-server-connector-4.10.2",11,132,8,10,90.91,"io.axoniq",8,65,72.72727272727273,49.24242424242424,"org.axonframework.axonserver.connector,org.axonframework.axonserver.connector.util,org.axonframework.axonserver.connector.query,org.axonframework.axonserver.connector.query.subscription,org.axonframework.axonserver.connector.processor,org.axonframework.axonserver.connector.command,org.axonframework.axonserver.connector.event.util,org.axonframework.axonserver.connector.event.axon","org.axonframework.axonserver.connector.InstructionAckSource,org.axonframework.axonserver.connector.DefaultInstructionAckSource,org.axonframework.axonserver.connector.AxonServerConnectionManager$Builder,org.axonframework.axonserver.connector.AxonServerException,org.axonframework.axonserver.connector.ErrorCode,org.axonframework.axonserver.connector.AxonServerConnectionManager,org.axonframework.axonserver.connector.ErrorCode$ExceptionBuilder,org.axonframework.axonserver.connector.AxonServerConfiguration,org.axonframework.axonserver.connector.util.GrpcObjectSerializer",""
"axon-server-connector-4.10.2",11,132,8,10,90.91,"javax.annotation",8,21,72.72727272727273,15.909090909090908,"org.axonframework.axonserver.connector,org.axonframework.axonserver.connector.util,org.axonframework.axonserver.connector.heartbeat,org.axonframework.axonserver.connector.query,org.axonframework.axonserver.connector.query.subscription,org.axonframework.axonserver.connector.processor,org.axonframework.axonserver.connector.command,org.axonframework.axonserver.connector.event.axon","org.axonframework.axonserver.connector.AxonServerConnectionManager,org.axonframework.axonserver.connector.ServerConnectorConfigurerModule,org.axonframework.axonserver.connector.util.PriorityExecutorService,org.axonframework.axonserver.connector.heartbeat.HeartbeatMonitor,org.axonframework.axonserver.connector.query.GrpcBackedQueryMessage,org.axonframework.axonserver.connector.query.AxonServerQueryBus$Builder,org.axonframework.axonserver.connector.query.AxonServerQueryBus,org.axonframework.axonserver.connector.query.GrpcBackedResponseMessage,org.axonframework.axonserver.connector.query.subscription.GrpcBackedQueryUpdateMessage",""
"axon-server-connector-4.10.2",11,132,8,10,90.91,"io.grpc",5,18,45.45454545454546,13.636363636363637,"org.axonframework.axonserver.connector,org.axonframework.axonserver.connector.util,org.axonframework.axonserver.connector.query,org.axonframework.axonserver.connector.event.util,org.axonframework.axonserver.connector.event.axon","org.axonframework.axonserver.connector.ManagedChannelCustomizer,org.axonframework.axonserver.connector.InstructionAckSource,org.axonframework.axonserver.connector.DefaultInstructionAckSource,org.axonframework.axonserver.connector.AxonServerConnectionManager$Builder,org.axonframework.axonserver.connector.AxonServerConnectionManager,org.axonframework.axonserver.connector.util.TokenAddingInterceptor$1,org.axonframework.axonserver.connector.util.GrpcBufferingInterceptor$AdditionalMessageRequestingCall,org.axonframework.axonserver.connector.util.ContextAddingInterceptor,org.axonframework.axonserver.connector.util.ContextAddingInterceptor$1",""
"axon-server-connector-4.10.2",11,132,8,10,90.91,"com.google",3,8,27.272727272727273,6.0606060606060606,"org.axonframework.axonserver.connector.util,org.axonframework.axonserver.connector.event.util,org.axonframework.axonserver.connector.event.axon","org.axonframework.axonserver.connector.util.GrpcObjectSerializer,org.axonframework.axonserver.connector.util.GrpcSerializedObject,org.axonframework.axonserver.connector.util.GrpcMetaDataConverter,org.axonframework.axonserver.connector.event.util.EventCipher,org.axonframework.axonserver.connector.event.axon.GrpcBackedDomainEventData,org.axonframework.axonserver.connector.event.axon.PersistentStreamConnection,org.axonframework.axonserver.connector.event.axon.AxonServerEventScheduler,org.axonframework.axonserver.connector.event.axon.AxonServerEventStore$AxonIQEventStorageEngine",""
"axon-server-connector-4.10.2",11,132,8,10,90.91,"reactor.core",3,10,27.272727272727273,7.575757575757576,"org.axonframework.axonserver.connector.util,org.axonframework.axonserver.connector.query,org.axonframework.axonserver.connector.query.subscription","org.axonframework.axonserver.connector.util.PriorityTaskSchedulers,org.axonframework.axonserver.connector.query.AxonServerQueryBus$LocalSegmentAdapter,org.axonframework.axonserver.connector.query.AxonServerQueryBus$ActivityFinisher,org.axonframework.axonserver.connector.query.StreamableFluxResponse$SendingSubscriber,org.axonframework.axonserver.connector.query.AxonServerQueryBus,org.axonframework.axonserver.connector.query.QueryProcessingTask,org.axonframework.axonserver.connector.query.StreamableFluxResponse,org.axonframework.axonserver.connector.query.subscription.AxonServerSubscriptionQueryResult,org.axonframework.axonserver.connector.query.subscription.DisposableResult",""
"axon-server-connector-4.10.2",11,132,8,10,90.91,"org.reactivestreams",1,4,9.090909090909092,3.0303030303030303,"org.axonframework.axonserver.connector.query","org.axonframework.axonserver.connector.query.StreamableFluxResponse$SendingSubscriber,org.axonframework.axonserver.connector.query.AxonServerQueryBus,org.axonframework.axonserver.connector.query.QueryProcessingTask,org.axonframework.axonserver.connector.query.StreamableFluxResponse",""
"axon-server-connector-4.10.2",11,132,8,10,90.91,"org.springframework",1,1,9.090909090909092,0.7575757575757576,"org.axonframework.axonserver.connector","org.axonframework.axonserver.connector.AxonServerConfiguration",""
"axon-test-4.10.2",8,87,7,7,87.5,"org.hamcrest",5,27,62.5,31.034482758620687,"org.axonframework.test.aggregate,org.axonframework.test.matchers,org.axonframework.test.saga,org.axonframework.test.deadline,org.axonframework.test.eventscheduler","org.axonframework.test.aggregate.ResultValidator,org.axonframework.test.aggregate.Reporter,org.axonframework.test.aggregate.ResultValidatorImpl,org.axonframework.test.matchers.MapEntryMatcher,org.axonframework.test.matchers.EqualFieldsMatcher,org.axonframework.test.matchers.Matchers,org.axonframework.test.matchers.PayloadMatcher,org.axonframework.test.matchers.ExactClassMatcher,org.axonframework.test.matchers.ListWithAnyOfMatcher",""
"axon-test-4.10.2",8,87,7,7,87.5,"javax.annotation",4,10,50,11.494252873563218,"org.axonframework.test.aggregate,org.axonframework.test.saga,org.axonframework.test.utils,org.axonframework.test.deadline","org.axonframework.test.aggregate.AggregateTestFixture$IdentifierValidatingRepository,org.axonframework.test.aggregate.ResultValidatorImpl,org.axonframework.test.aggregate.AggregateTestFixture$ExecutionExceptionAwareCallback,org.axonframework.test.aggregate.AggregateTestFixture$RecordingEventStore,org.axonframework.test.aggregate.AggregateTestFixture$InMemoryRepository,org.axonframework.test.aggregate.AggregateTestFixture$DefaultRepositoryProvider,org.axonframework.test.aggregate.AggregateTestFixture$CreationalRepository,org.axonframework.test.saga.RecordingListenerInvocationErrorHandler,org.axonframework.test.utils.RecordingCommandBus",""
"axon-test-4.10.2",8,87,7,7,87.5,"org.junit",2,4,25,4.597701149425287,"org.axonframework.test.aggregate,org.axonframework.test.saga","org.axonframework.test.aggregate.StubAggregateLifecycleRule,org.axonframework.test.aggregate.StubAggregateLifecycleExtension,org.axonframework.test.aggregate.StubAggregateLifecycleRule$1,org.axonframework.test.saga.FixtureExecutionResultImpl",""
"axon-test-4.10.2",8,87,7,7,87.5,"org.slf4j",2,2,25,2.2988505747126435,"org.axonframework.test.aggregate,org.axonframework.test.matchers","org.axonframework.test.aggregate.AggregateTestFixture,org.axonframework.test.matchers.DeepEqualsMatcher",""
"axon-test-4.10.2",8,87,7,7,87.5,"AggregateEventPublisherImpl",1,1,12.5,1.1494252873563218,"org.axonframework.test.saga","org.axonframework.test.saga.SagaTestFixture",""
"axon-test-4.10.2",8,87,7,7,87.5,"com.google",1,1,12.5,1.1494252873563218,"org.axonframework.test.server","org.axonframework.test.server.AxonServerContainerUtils",""
"axon-test-4.10.2",8,87,7,7,87.5,"org.testcontainers",1,3,12.5,3.4482758620689653,"org.axonframework.test.server","org.axonframework.test.server.AxonServerEEContainer,org.axonframework.test.server.AxonServerContainer,org.axonframework.test.server.AxonServerSEContainer",""
