"artifactName","externalPackageName","numberOfExternalTypeCaller","numberOfExternalTypeCalls","numberOfTypesInArtifact","externalTypeNames","Source Cypher File: External_Dependencies/External_package_usage_per_artifact.cypher"
"axon-messaging-4.10.2","com.thoughtworks.xstream.io",9,39,787,"HierarchicalStreamWriter,HierarchicalStreamReader,HierarchicalStreamDriver",""
"axon-messaging-4.10.2","javax.cache.event",8,26,787,"CacheEntryCreatedListener,CacheEntryExpiredListener,CacheEntryEventFilter,CacheEntryEvent,CacheEntryUpdatedListener,CacheEntryRemovedListener,CacheEntryListener,CacheEntryListenerException",""
"axon-messaging-4.10.2","org.ehcache.event",8,30,787,"CacheEventListener,EventType,CacheEvent,EventOrdering,EventFiring",""
"axon-messaging-4.10.2","com.github.kagkarlsson.scheduler",7,46,787,"ScheduledExecution,SchedulerState,Scheduler",""
"axon-messaging-4.10.2","com.thoughtworks.xstream.converters",6,6,787,"MarshallingContext,UnmarshallingContext",""
"axon-messaging-4.10.2","org.jobrunr.scheduling",6,31,787,"JobBuilder,JobScheduler",""
"axon-messaging-4.10.2","com.thoughtworks.xstream.mapper",5,6,787,"Mapper,CannotResolveClassException",""
"axon-messaging-4.10.2","jakarta.validation",5,15,787,"ConstraintViolation,Validator,Validation,ValidatorFactory",""
"axon-messaging-4.10.2","javax.validation",5,15,787,"ValidatorFactory,ConstraintViolation,Validation,Validator",""
"axon-messaging-4.10.2","net.sf.ehcache",5,47,787,"Element,Ehcache,CacheException",""
"axon-messaging-4.10.2","nu.xom",5,15,787,"Document,Builder,ParsingException",""
"axon-messaging-4.10.2","com.fasterxml.jackson.core",4,7,787,"JsonProcessingException,JacksonException,JsonParser",""
"axon-messaging-4.10.2","com.thoughtworks.xstream",4,42,787,"XStream",""
"axon-messaging-4.10.2","com.thoughtworks.xstream.io.xml",4,13,787,"XomReader,Dom4JReader,XppDriver,CompactWriter",""
"axon-messaging-4.10.2","com.fasterxml.jackson.databind.node",3,12,787,"ObjectNode,JsonNodeType",""
"axon-messaging-4.10.2","com.fasterxml.jackson.databind.type",3,3,787,"TypeFactory",""
"axon-messaging-4.10.2","com.thoughtworks.xstream.converters.collections",3,7,787,"MapConverter,CollectionConverter",""
"axon-messaging-4.10.2","javax.cache.configuration",3,9,787,"CacheEntryListenerConfiguration,Factory",""
"axon-messaging-4.10.2","net.sf.ehcache.event",3,7,787,"RegisteredEventListeners,CacheEventListener",""
"axon-messaging-4.10.2","org.dom4j",3,11,787,"Document",""
"axon-messaging-4.10.2","com.github.kagkarlsson.scheduler.task.helper",2,14,787,"Tasks$OneTimeTaskBuilder",""
"axon-messaging-4.10.2","reactor.util.concurrent",2,3,787,"Queues",""
"axon-messaging-4.10.2","reactor.util.context",2,6,787,"ContextView,Context",""
"axon-messaging-4.10.2","com.fasterxml.jackson.databind.jsontype",1,2,787,"TypeDeserializer",""
"axon-messaging-4.10.2","com.fasterxml.jackson.databind.module",1,3,787,"SimpleModule",""
"axon-messaging-4.10.2","com.fasterxml.jackson.datatype.jsr310",1,2,787,"JavaTimeModule",""
"axon-messaging-4.10.2","javax.cache",1,13,787,"Cache",""
"axon-messaging-4.10.2","org.dom4j.io",1,3,787,"STAXEventReader",""
"axon-messaging-4.10.2","org.ehcache.config",1,2,787,"CacheRuntimeConfiguration",""
"axon-messaging-4.10.2","org.ehcache.core",1,13,787,"Ehcache",""
"axon-messaging-4.10.2","org.quartz.impl.matchers",1,2,787,"GroupMatcher",""
"axon-messaging-4.10.2","reactor.core",1,1,787,"Disposable",""
"axon-modelling-4.10.2","javax.annotation",37,132,158,"Nonnull,Nullable",""
"axon-modelling-4.10.2","javax.persistence",23,83,158,"Entity,Id,GeneratedValue,Index,Basic,Table,LockModeType,EntityManager,EntityManagerFactory,EntityNotFoundException,TypedQuery,Query,Column,Lob,MappedSuperclass",""
"axon-modelling-4.10.2","jakarta.persistence",18,77,158,"GeneratedValue,Entity,Table,Id,Index,Basic,EntityManager,LockModeType,Column,Lob,EntityManagerFactory,EntityNotFoundException,Query,TypedQuery",""
"axon-modelling-4.10.2","org.slf4j",17,58,158,"Logger,LoggerFactory",""
"axon-modelling-4.10.2","com.fasterxml.jackson.annotation",4,6,158,"JsonCreator,JsonProperty",""
"axon-server-connector-4.10.2","io.axoniq.axonserver.grpc",55,273,132,"SerializedObject$Builder,SerializedObject,ErrorMessage,ErrorMessage$Builder,MetaDataValue,MetaDataValue$Builder,ProcessingKey,ProcessingInstruction,ProcessingInstruction$Builder,MetaDataValue$DataCase,InstructionAck$Builder,InstructionAck,FlowControl,FlowControl$Builder",""
"axon-server-connector-4.10.2","io.grpc",50,94,132,"Status$Code,Status,Metadata$Key,ClientCall,ForwardingClientCall$SimpleForwardingClientCall,Metadata,ClientCall$Listener,ManagedChannelBuilder,MethodDescriptor,Metadata$AsciiMarshaller,CallOptions,ClientInterceptor,Channel,MethodDescriptor$MethodType,StatusRuntimeException",""
"axon-server-connector-4.10.2","io.axoniq.axonserver.grpc.query",46,237,132,"QueryResponse,SubscriptionQuery,QueryResponse$Builder,QueryProviderOutbound,QueryUpdate,QueryUpdateCompleteExceptionally,QueryUpdate$Builder,QueryProviderOutbound$Builder,QueryUpdateCompleteExceptionally$Builder,QueryUpdateComplete,QueryUpdateComplete$Builder,QueryRequest,SubscriptionQueryResponse$Builder,SubscriptionQuery$Builder,SubscriptionQueryResponse,QueryRequest$Builder,QueryProviderInbound",""
"axon-server-connector-4.10.2","org.slf4j",35,89,132,"Logger,LoggerFactory",""
"axon-server-connector-4.10.2","io.axoniq.axonserver.connector",30,126,132,"AxonServerConnection,ResultStream,ReplyChannel,FlowControl,Registration,AxonServerConnectionFactory$Builder,AxonServerConnectionFactory,ResultStreamPublisher",""
"axon-server-connector-4.10.2","javax.annotation",21,112,132,"Nonnull",""
"axon-server-connector-4.10.2","io.axoniq.axonserver.connector.event",18,89,132,"AppendEventsTransaction,EventChannel,AggregateEventStream,PersistentStreamCallbacks,PersistentStreamProperties,PersistentStream,PersistentStreamSegment,EventQueryResultEntry,EventStream",""
"axon-server-connector-4.10.2","reactor.core.publisher",14,56,132,"BaseSubscriber,Flux,SignalType,Mono,FluxSink",""
"axon-server-connector-4.10.2","io.axoniq.axonserver.grpc.event",12,69,132,"Confirmation,Event,Event$Builder,EventWithToken,EventWithToken$Builder",""
"axon-server-connector-4.10.2","io.axoniq.axonserver.grpc.control",10,66,132,"EventProcessorInfo,EventProcessorInfo$Builder,EventProcessorInfo$SegmentStatus,EventProcessorInfo$SegmentStatus$Builder,NodeInfo,NodeInfo$Builder",""
"axon-server-connector-4.10.2","io.axoniq.axonserver.grpc.command",9,52,132,"Command,Command$Builder,CommandResponse,CommandResponse$Builder",""
"axon-server-connector-4.10.2","com.google.protobuf",7,10,132,"ByteString",""
"axon-server-connector-4.10.2","io.grpc.stub",7,27,132,"StreamObserver,ClientResponseObserver,ClientCallStreamObserver",""
"axon-server-connector-4.10.2","io.axoniq.axonserver.connector.query",5,36,132,"QueryHandler,QueryHandler$UpdateHandler,SubscriptionQueryResult,QueryChannel,QueryDefinition",""
"axon-server-connector-4.10.2","io.axoniq.axonserver.connector.impl",4,10,132,"CloseAwareReplyChannel,ServerAddress,StreamClosedException,ContextConnection",""
"axon-server-connector-4.10.2","org.reactivestreams",4,15,132,"Subscription,Publisher",""
"axon-server-connector-4.10.2","io.axoniq.axonserver.connector.control",3,4,132,"ProcessorInstructionHandler,ControlChannel",""
"axon-server-connector-4.10.2","reactor.core.scheduler",3,4,132,"Scheduler,Schedulers",""
"axon-server-connector-4.10.2","io.grpc.netty.shaded.io.netty.util.internal",2,2,132,"OutOfDirectMemoryError",""
"axon-server-connector-4.10.2","com.google.common.base",1,1,132,"Strings",""
"axon-server-connector-4.10.2","io.axoniq.axonserver.connector.admin",1,3,132,"AdminChannel",""
"axon-server-connector-4.10.2","io.axoniq.axonserver.connector.command",1,3,132,"CommandChannel",""
"axon-server-connector-4.10.2","io.axoniq.axonserver.grpc.streams",1,13,132,"PersistentStreamEvent",""
"axon-server-connector-4.10.2","io.grpc.netty.shaded.io.grpc.netty",1,1,132,"GrpcSslContexts",""
"axon-server-connector-4.10.2","io.grpc.netty.shaded.io.netty.handler.ssl",1,2,132,"SslContextBuilder",""
"axon-server-connector-4.10.2","org.springframework.boot.context.properties",1,2,132,"ConfigurationProperties",""
"axon-spring-boot-autoconfigure-4.10.2","org.springframework.boot.autoconfigure.condition",65,152,75,"ConditionalOnMissingBean,ConditionalOnProperty,ConditionalOnBean,ConditionalOnClass,ConditionalOnMissingClass,ConditionalOnExpression,AnyNestedCondition,ConditionOutcome,SpringBootCondition",""
"axon-spring-boot-autoconfigure-4.10.2","org.springframework.boot.autoconfigure",54,55,75,"AutoConfiguration,AutoConfigureBefore,AutoConfigureAfter,AutoConfigurationPackages",""
"axon-spring-boot-autoconfigure-4.10.2","org.springframework.context.annotation",41,135,75,"Bean,Import,Lazy,ImportBeanDefinitionRegistrar,Conditional,Configuration,Primary,ConfigurationCondition$ConfigurationPhase,ConditionContext,ConfigurationCondition,Role",""
"axon-spring-boot-autoconfigure-4.10.2","org.springframework.boot.context.properties",18,18,75,"EnableConfigurationProperties,ConfigurationProperties",""
"axon-spring-boot-autoconfigure-4.10.2","org.springframework.beans.factory.annotation",11,28,75,"Qualifier,Autowired",""
"axon-spring-boot-autoconfigure-4.10.2","javax.annotation",8,9,75,"Nonnull",""
"axon-spring-boot-autoconfigure-4.10.2","org.slf4j",8,13,75,"Logger,LoggerFactory",""
"axon-spring-boot-autoconfigure-4.10.2","org.springframework.boot.actuate.health",7,24,75,"Status,AbstractHealthIndicator,Health$Builder,SimpleStatusAggregator",""
"axon-spring-boot-autoconfigure-4.10.2","org.springframework.context",6,24,75,"ApplicationContextAware,ApplicationContext",""
"axon-spring-boot-autoconfigure-4.10.2","org.axonframework.spring.config",5,17,75,"SpringConfigurer,SpringSagaLookup,MessageHandlerLookup,SpringAxonConfiguration,SpringAggregateLookup",""
"axon-spring-boot-autoconfigure-4.10.2","jakarta.persistence",4,6,75,"PersistenceContext,EntityManager,EntityManagerFactory",""
"axon-spring-boot-autoconfigure-4.10.2","javax.persistence",4,6,75,"EntityManagerFactory,PersistenceContext,EntityManager",""
"axon-spring-boot-autoconfigure-4.10.2","org.springframework.beans.factory",4,14,75,"BeanFactoryUtils,NoSuchBeanDefinitionException,BeanClassLoaderAware,InitializingBean",""
"axon-spring-boot-autoconfigure-4.10.2","org.springframework.beans.factory.config",4,7,75,"ConfigurableListableBeanFactory,RuntimeBeanReference",""
"axon-spring-boot-autoconfigure-4.10.2","org.springframework.beans.factory.support",4,21,75,"BeanDefinitionRegistry,BeanDefinitionBuilder,BeanDefinitionRegistryPostProcessor",""
"axon-spring-boot-autoconfigure-4.10.2","org.springframework.boot.testcontainers.service.connection",4,9,75,"ContainerConnectionSource,ContainerConnectionDetailsFactory$ContainerConnectionDetails,ContainerConnectionDetailsFactory",""
"axon-spring-boot-autoconfigure-4.10.2","org.springframework.core.annotation",4,4,75,"Order,AnnotationAwareOrderComparator",""
"axon-spring-boot-autoconfigure-4.10.2","org.springframework.boot.autoconfigure.orm.jpa",3,3,75,"HibernateJpaAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.10.2","org.springframework.boot.autoconfigure.service.connection",3,3,75,"ConnectionDetails",""
"axon-spring-boot-autoconfigure-4.10.2","org.springframework.boot.context.properties.bind",3,4,75,"Binder,BindResult,Bindable",""
"axon-spring-boot-autoconfigure-4.10.2","com.fasterxml.jackson.databind",2,10,75,"ObjectMapper",""
"axon-spring-boot-autoconfigure-4.10.2","com.fasterxml.jackson.dataformat.cbor.databind",2,8,75,"CBORMapper",""
"axon-spring-boot-autoconfigure-4.10.2","com.thoughtworks.xstream",2,8,75,"XStream",""
"axon-spring-boot-autoconfigure-4.10.2","io.axoniq.axonserver.connector.event",2,2,75,"PersistentStreamProperties",""
"axon-spring-boot-autoconfigure-4.10.2","org.axonframework.metrics",2,8,75,"MetricsConfigurerModule,GlobalMetricRegistry",""
"axon-spring-boot-autoconfigure-4.10.2","org.axonframework.micrometer",2,10,75,"GlobalMetricRegistry,MetricsConfigurerModule",""
"axon-spring-boot-autoconfigure-4.10.2","org.axonframework.spring.config.annotation",2,7,75,"HandlerDefinitionFactoryBean,SpringParameterResolverFactoryBean",""
"axon-spring-boot-autoconfigure-4.10.2","org.axonframework.spring.eventsourcing",2,10,75,"SpringAggregateSnapshotter$Builder,SpringAggregateSnapshotter",""
"axon-spring-boot-autoconfigure-4.10.2","org.springframework.beans",2,3,75,"BeansException",""
"axon-spring-boot-autoconfigure-4.10.2","org.springframework.boot.docker.compose.core",2,5,75,"ConnectionPorts,RunningService",""
"axon-spring-boot-autoconfigure-4.10.2","org.springframework.boot.docker.compose.service.connection",2,5,75,"DockerComposeConnectionDetailsFactory,DockerComposeConnectionSource",""
"axon-spring-boot-autoconfigure-4.10.2","org.springframework.core.env",2,2,75,"Environment",""
"axon-spring-boot-autoconfigure-4.10.2","org.springframework.core.type",2,4,75,"AnnotationMetadata,AnnotatedTypeMetadata",""
"axon-spring-boot-autoconfigure-4.10.2","com.codahale.metrics",1,6,75,"MetricRegistry",""
"axon-spring-boot-autoconfigure-4.10.2","com.github.kagkarlsson.scheduler",1,3,75,"Scheduler",""
"axon-spring-boot-autoconfigure-4.10.2","com.github.kagkarlsson.scheduler.task",1,4,75,"Task",""
"axon-spring-boot-autoconfigure-4.10.2","io.axoniq.axonserver.connector.impl",1,1,75,"ObjectUtils",""
"axon-spring-boot-autoconfigure-4.10.2","io.micrometer.core.instrument",1,4,75,"MeterRegistry",""
"axon-spring-boot-autoconfigure-4.10.2","io.micrometer.core.instrument.simple",1,2,75,"SimpleMeterRegistry",""
"axon-spring-boot-autoconfigure-4.10.2","org.axonframework.spring",1,1,75,"SpringUtils",""
"axon-spring-boot-autoconfigure-4.10.2","org.axonframework.spring.jdbc",1,2,75,"SpringDataSourceConnectionProvider",""
"axon-spring-boot-autoconfigure-4.10.2","org.axonframework.spring.messaging.unitofwork",1,2,75,"SpringTransactionManager",""
"axon-spring-boot-autoconfigure-4.10.2","org.axonframework.spring.saga",1,2,75,"SpringResourceInjector",""
"axon-spring-boot-autoconfigure-4.10.2","org.jobrunr.scheduling",1,3,75,"JobScheduler",""
"axon-spring-boot-autoconfigure-4.10.2","org.springframework.lang",1,1,75,"Nullable",""
"axon-spring-boot-autoconfigure-4.10.2","org.springframework.transaction",1,3,75,"PlatformTransactionManager",""
"axon-spring-boot-autoconfigure-4.10.2","org.springframework.util",1,2,75,"MultiValueMap",""
"axon-test-4.10.2","org.hamcrest",59,370,87,"Description,BaseMatcher,Matcher,TypeSafeMatcher,StringDescription,CoreMatchers,Matchers",""
"axon-test-4.10.2","javax.annotation",10,52,87,"Nonnull",""
"axon-test-4.10.2","org.testcontainers.utility",5,22,87,"DockerImageName,MountableFile",""
"axon-test-4.10.2","com.google.gson",4,7,87,"JsonElement,JsonArray,JsonObject,JsonParser",""
"axon-test-4.10.2","org.slf4j",4,13,87,"Logger,LoggerFactory",""
"axon-test-4.10.2","org.testcontainers.containers",4,15,87,"GenericContainer,ContainerLaunchException",""
"axon-test-4.10.2","org.testcontainers.containers.wait.strategy",4,5,87,"Wait,HttpWaitStrategy",""
"axon-test-4.10.2","org.junit.jupiter.api.extension",3,4,87,"BeforeEachCallback,AfterEachCallback,ExtensionContext",""
"axon-test-4.10.2","org.junit.runners.model",2,7,87,"Statement",""
"axon-test-4.10.2","AggregateEventPublisherImpl",1,2,87,"AggregateEventPublisherImpl",""
"axon-test-4.10.2","org.junit.jupiter.api",1,1,87,"Assertions",""
"axon-test-4.10.2","org.junit.rules",1,1,87,"TestRule",""
"axon-test-4.10.2","org.junit.runner",1,1,87,"Description",""
"axon-tracing-opentelemetry-4.10.2","io.opentelemetry.api.trace",9,47,5,"SpanBuilder,Tracer,Span,SpanKind,SpanContext,StatusCode",""
"axon-tracing-opentelemetry-4.10.2","io.opentelemetry.context.propagation",9,18,5,"TextMapSetter,TextMapPropagator,TextMapGetter,ContextPropagators",""
"axon-tracing-opentelemetry-4.10.2","javax.annotation",3,8,5,"Nonnull",""
"axon-tracing-opentelemetry-4.10.2","io.opentelemetry.context",2,7,5,"Context,Scope",""
"axon-tracing-opentelemetry-4.10.2","org.slf4j",2,7,5,"Logger,LoggerFactory",""
"axon-tracing-opentelemetry-4.10.2","io.opentelemetry.api",1,2,5,"GlobalOpenTelemetry",""
