"artifactName","leidenCommunityId","artifactPackages","artifactTypes","numberOfExternalPackages","minNumberOfPackages","maxNumberOfPackages","medNumberOfPackages","avgNumberOfPackages","stdNumberOfPackages","minNumberOfPackagesPercentage","maxNumberOfPackagesPercentage","medNumberOfPackagesPercentage","avgNumberOfPackagesPercentage","stdNumberOfPackagesPercentage","minNumberOfTypes","maxNumberOfTypes","medNumberOfTypes","avgNumberOfTypes","stdNumberOfTypes","minNumberOfTypesPercentage","maxNumberOfTypesPercentage","medNumberOfTypesPercentage","avgNumberOfTypesPercentage","stdNumberOfTypesPercentage","top10ExternalPackageNamesByUsageDescending","somePackageNames","someTypeNames","Source Cypher File: External_Dependencies/External_package_usage_per_artifact_package_aggregated.cypher"
"axon-messaging-4.8.0",0,64,762,44,1,38,1,2.2272727272727275,5.560925288423228,1.5625,59.375,1.5625,3.4801136363636376,8.68894576316129,1,75,2,5.045454545454547,11.305389835094907,0.13123359580052493,9.84251968503937,0.26246719160104987,0.6621331424481032,1.4836469599862079,"org.slf4j,javax.persistence,com.fasterxml.jackson.annotation,jakarta.persistence,com.github.kagkarlsson.scheduler.task,com.github.kagkarlsson.scheduler,com.github.kagkarlsson.scheduler.task.helper,org.jobrunr.scheduling,org.jobrunr.jobs","org.axonframework.commandhandling,org.axonframework.commandhandling.callbacks,org.axonframework.commandhandling.distributed,org.axonframework.commandhandling.gateway,org.axonframework.common,org.axonframework.common.property,org.axonframework.deadline,org.axonframework.deadline.dbscheduler,org.axonframework.deadline.jobrunr","org.axonframework.commandhandling.SimpleCommandBus,org.axonframework.commandhandling.LoggingDuplicateCommandHandlerResolver,org.axonframework.commandhandling.callbacks.FailureLoggingCallback,org.axonframework.commandhandling.callbacks.LoggingCallback,org.axonframework.commandhandling.distributed.DistributedCommandBus,org.axonframework.commandhandling.gateway.DefaultCommandGateway,org.axonframework.commandhandling.gateway.AbstractRetryScheduler,org.axonframework.common.TypeReflectionUtils$VarMap,org.axonframework.common.TypeReflectionUtils",""
"axon-modelling-4.8.0",0,10,150,4,1,6,2.5,3,2.160246899469287,10,60,25,30,21.602468994692867,1,9,3,4,3.4641016151377544,0.6666666666666666,6,2,2.666666666666667,2.3094010767585034,"org.slf4j,javax.persistence,jakarta.persistence,javax.sql","org.axonframework.modelling.command,org.axonframework.modelling.command.inspection,org.axonframework.modelling.saga,org.axonframework.modelling.saga.repository.jdbc,org.axonframework.modelling.saga.repository.jpa,org.axonframework.modelling.saga.repository.legacyjpa","org.axonframework.modelling.command.LockingRepository,org.axonframework.modelling.command.AbstractRepository,org.axonframework.modelling.command.inspection.AnnotatedAggregateMetaModelFactory,org.axonframework.modelling.command.inspection.AnnotatedAggregateMetaModelFactory$AnnotatedAggregateModel,org.axonframework.modelling.saga.AbstractResourceInjector,org.axonframework.modelling.saga.AbstractSagaManager,org.axonframework.modelling.saga.repository.jdbc.JdbcSagaStore,org.axonframework.modelling.saga.repository.jpa.JpaSagaStore,org.axonframework.modelling.saga.repository.legacyjpa.JpaSagaStore",""
"axon-eventsourcing-4.8.0",0,9,130,4,1,5,2,2.5,1.7320508075688772,11.11111111111111,55.55555555555556,22.22222222222222,27.777777777777775,19.245008972987524,3,14,3.5,6,5.354126134736337,2.307692307692308,10.76923076923077,2.6923076923076925,4.615384615384616,4.1185585651817975,"org.slf4j,javax.sql,javax.persistence,jakarta.persistence","org.axonframework.eventsourcing,org.axonframework.eventsourcing.eventstore,org.axonframework.eventsourcing.eventstore.jdbc,org.axonframework.eventsourcing.eventstore.jpa,org.axonframework.eventsourcing.eventstore.legacyjpa","org.axonframework.eventsourcing.AbstractSnapshotter,org.axonframework.eventsourcing.AbstractSnapshotter$SilentTask,org.axonframework.eventsourcing.eventstore.EmbeddedEventStore$EventProducer,org.axonframework.eventsourcing.eventstore.EmbeddedEventStore,org.axonframework.eventsourcing.eventstore.EmbeddedEventStore$Cleaner,org.axonframework.eventsourcing.eventstore.AbstractEventStore,org.axonframework.eventsourcing.eventstore.jdbc.JdbcEventStorageEngine,org.axonframework.eventsourcing.eventstore.jpa.JpaEventStorageEngine,org.axonframework.eventsourcing.eventstore.jpa.SQLErrorCodesResolver",""
"axon-test-4.8.0",0,8,87,11,1,5,1,1.4545454545454546,1.2135597524338357,12.5,62.5,12.5,18.181818181818183,15.169496905422946,1,27,2,4.09090909090909,7.647934955980541,1.1494252873563218,31.034482758620687,2.2988505747126435,4.7021943573667695,8.79072983446039,"org.hamcrest,org.slf4j,org.junit.runner,org.junit.rules,org.junit.runners.model,org.junit.jupiter.api.extension,org.junit.jupiter.api,org.testcontainers.containers.wait.strategy,org.testcontainers.utility","org.axonframework.test.aggregate,org.axonframework.test.matchers,org.axonframework.test.saga,org.axonframework.test.deadline,org.axonframework.test.eventscheduler","org.axonframework.test.aggregate.Reporter,org.axonframework.test.aggregate.ResultValidator,org.axonframework.test.aggregate.ResultValidatorImpl,org.axonframework.test.matchers.ListWithAnyOfMatcher,org.axonframework.test.matchers.PayloadsMatcher,org.axonframework.test.matchers.NullOrVoidMatcher,org.axonframework.test.matchers.ExactSequenceMatcher,org.axonframework.test.matchers.ListMatcher,org.axonframework.test.matchers.MapEntryMatcher$Matching",""
"axon-configuration-4.8.0",0,1,39,1,1,1,1,1,0,100,100,100,100,0,5,5,5,5,0,12.820512820512821,12.820512820512821,12.820512820512821,12.820512820512821,0,"org.slf4j","org.axonframework.config","org.axonframework.config.Component,org.axonframework.config.MessageHandlerRegistrar,org.axonframework.config.DefaultConfigurer,org.axonframework.config.LifecycleHandlerInspector,org.axonframework.config.DefaultConfigurer$ConfigurationImpl",""
"axon-disruptor-4.8.0",1,1,22,3,1,1,1,1,0,100,100,100,100,0,4,8,7,6.333333333333333,2.0816659994661326,18.181818181818183,36.36363636363637,31.81818181818182,28.78787878787879,9.462118179391513,"org.slf4j,com.lmax.disruptor,com.lmax.disruptor.dsl","org.axonframework.disruptor.commandhandling","org.axonframework.disruptor.commandhandling.BlacklistDetectingCallback,org.axonframework.disruptor.commandhandling.EventPublisher,org.axonframework.disruptor.commandhandling.DisruptorCommandBus$ExceptionHandler,org.axonframework.disruptor.commandhandling.DisruptorCommandBus,org.axonframework.disruptor.commandhandling.DisruptorCommandBus$FailureLoggingCommandCallback,org.axonframework.disruptor.commandhandling.CommandHandlerInvoker$DisruptorRepository,org.axonframework.disruptor.commandhandling.DisruptorCommandBus$DisruptorRepository,org.axonframework.disruptor.commandhandling.CommandHandlerInvoker",""
