"similarity","artifactName1","node1Name","node1IncomingDependencies","node1OutgoingDependencies","artifactName2","node2Name","node2IncomingDependencies","node2OutgoingDependencies","Source Cypher File: Similarity/Similarity_1c_Stream.cypher"
0.711864406779661,"axon-messaging-4.8.2","org.axonframework.messaging.deadletter",107,61,"axon-messaging-4.8.2","org.axonframework.messaging.unitofwork",177,59,""
0.711864406779661,"axon-messaging-4.8.2","org.axonframework.messaging.unitofwork",177,59,"axon-messaging-4.8.2","org.axonframework.messaging.deadletter",107,61,""
0.6909090909090909,"axon-messaging-4.8.2","org.axonframework.serialization.json",7,33,"axon-messaging-4.8.2","org.axonframework.serialization.xml",17,24,""
0.6909090909090909,"axon-messaging-4.8.2","org.axonframework.serialization.xml",17,24,"axon-messaging-4.8.2","org.axonframework.serialization.json",7,33,""
0.6785714285714286,"axon-messaging-4.8.2","org.axonframework.eventhandling.scheduling.dbscheduler",6,31,"axon-messaging-4.8.2","org.axonframework.eventhandling.scheduling.jobrunr",3,27,""
0.6785714285714286,"axon-messaging-4.8.2","org.axonframework.eventhandling.scheduling.jobrunr",3,27,"axon-messaging-4.8.2","org.axonframework.eventhandling.scheduling.dbscheduler",6,31,""
0.6666666666666666,"axon-test-4.8.2","org.axonframework.test",16,8,"axon-messaging-4.8.2","org.axonframework.common.digest",2,1,""
0.6666666666666666,"axon-test-4.8.2","org.axonframework.test.server",1,2,"axon-messaging-4.8.2","org.axonframework.common.annotation",22,3,""
0.6666666666666666,"axon-test-4.8.2","org.axonframework.test.server",1,2,"axon-messaging-4.8.2","org.axonframework.common.property",23,15,""
0.6666666666666666,"axon-test-4.8.2","org.axonframework.test.server",1,2,"axon-messaging-4.8.2","org.axonframework.eventhandling.scheduling",20,2,""
0.6470588235294118,"axon-messaging-4.8.2","org.axonframework.eventhandling.scheduling.dbscheduler",6,31,"axon-messaging-4.8.2","org.axonframework.eventhandling.scheduling.quartz",10,44,""
0.6470588235294118,"axon-messaging-4.8.2","org.axonframework.eventhandling.scheduling.quartz",10,44,"axon-messaging-4.8.2","org.axonframework.eventhandling.scheduling.dbscheduler",6,31,""
0.6379310344827587,"axon-messaging-4.8.2","org.axonframework.messaging.deadletter",107,61,"axon-messaging-4.8.2","org.axonframework.tracing",139,66,""
0.6379310344827587,"axon-messaging-4.8.2","org.axonframework.tracing",139,66,"axon-messaging-4.8.2","org.axonframework.messaging.deadletter",107,61,""
0.6363636363636364,"axon-messaging-4.8.2","org.axonframework.common.caching",37,35,"axon-test-4.8.2","org.axonframework.test.matchers",51,42,""
0.6363636363636364,"axon-messaging-4.8.2","org.axonframework.common.lock",42,24,"axon-test-4.8.2","org.axonframework.test.matchers",51,42,""
0.6363636363636364,"axon-test-4.8.2","org.axonframework.test.matchers",51,42,"axon-messaging-4.8.2","org.axonframework.common.caching",37,35,""
0.6363636363636364,"axon-test-4.8.2","org.axonframework.test.matchers",51,42,"axon-messaging-4.8.2","org.axonframework.common.lock",42,24,""
0.6271186440677966,"axon-messaging-4.8.2","org.axonframework.eventhandling.scheduling.jobrunr",3,27,"axon-messaging-4.8.2","org.axonframework.eventhandling.scheduling.quartz",10,44,""
0.6271186440677966,"axon-messaging-4.8.2","org.axonframework.eventhandling.scheduling.quartz",10,44,"axon-messaging-4.8.2","org.axonframework.eventhandling.scheduling.jobrunr",3,27,""
0.625,"axon-messaging-4.8.2","org.axonframework.eventhandling.async",36,44,"axon-messaging-4.8.2","org.axonframework.eventhandling.scheduling.java",5,24,""
0.625,"axon-messaging-4.8.2","org.axonframework.eventhandling.scheduling.java",5,24,"axon-messaging-4.8.2","org.axonframework.eventhandling.async",36,44,""
0.625,"axon-messaging-4.8.2","org.axonframework.lifecycle",48,10,"axon-test-4.8.2","org.axonframework.test",16,8,""
0.625,"axon-test-4.8.2","org.axonframework.test",16,8,"axon-messaging-4.8.2","org.axonframework.lifecycle",48,10,""
0.6194690265486725,"axon-eventsourcing-4.8.2","org.axonframework.eventsourcing.eventstore.jdbc",36,83,"axon-eventsourcing-4.8.2","org.axonframework.eventsourcing.eventstore.legacyjpa",23,84,""
0.6194690265486725,"axon-eventsourcing-4.8.2","org.axonframework.eventsourcing.eventstore.legacyjpa",23,84,"axon-eventsourcing-4.8.2","org.axonframework.eventsourcing.eventstore.jdbc",36,83,""
0.603448275862069,"axon-messaging-4.8.2","org.axonframework.eventhandling.scheduling.quartz",10,44,"axon-messaging-4.8.2","org.axonframework.eventhandling.tokenstore",47,19,""
0.603448275862069,"axon-messaging-4.8.2","org.axonframework.eventhandling.tokenstore",47,19,"axon-messaging-4.8.2","org.axonframework.eventhandling.scheduling.quartz",10,44,""
0.6,"axon-messaging-4.8.2","org.axonframework.messaging.interceptors.legacyvalidation",1,7,"axon-messaging-4.8.2","org.axonframework.monitoring",60,14,""
0.6,"axon-messaging-4.8.2","org.axonframework.monitoring",60,14,"axon-messaging-4.8.2","org.axonframework.messaging.interceptors.legacyvalidation",1,7,""
0.5714285714285714,"axon-messaging-4.8.2","org.axonframework.common.caching",37,35,"axon-messaging-4.8.2","org.axonframework.common.digest",2,1,""
0.5714285714285714,"axon-messaging-4.8.2","org.axonframework.common.lock",42,24,"axon-messaging-4.8.2","org.axonframework.common.digest",2,1,""
0.5714285714285714,"axon-eventsourcing-4.8.2","org.axonframework.eventsourcing.snapshotting",14,8,"axon-messaging-4.8.2","org.axonframework.common.digest",2,1,""
0.5714285714285714,"axon-messaging-4.8.2","org.axonframework.lifecycle",48,10,"axon-messaging-4.8.2","org.axonframework.common.digest",2,1,""
0.5689655172413793,"axon-messaging-4.8.2","org.axonframework.eventhandling.scheduling.dbscheduler",6,31,"axon-messaging-4.8.2","org.axonframework.eventhandling.tokenstore",47,19,""
0.5689655172413793,"axon-messaging-4.8.2","org.axonframework.eventhandling.tokenstore",47,19,"axon-messaging-4.8.2","org.axonframework.eventhandling.scheduling.dbscheduler",6,31,""
0.5661764705882353,"axon-messaging-4.8.2","org.axonframework.commandhandling",268,145,"axon-messaging-4.8.2","org.axonframework.messaging.annotation",343,184,""
0.5661764705882353,"axon-messaging-4.8.2","org.axonframework.messaging.annotation",343,184,"axon-messaging-4.8.2","org.axonframework.commandhandling",268,145,""
0.5625,"axon-messaging-4.8.2","org.axonframework.eventhandling.scheduling.jobrunr",3,27,"axon-messaging-4.8.2","org.axonframework.eventhandling.tokenstore",47,19,""
0.5625,"axon-messaging-4.8.2","org.axonframework.eventhandling.tokenstore",47,19,"axon-messaging-4.8.2","org.axonframework.eventhandling.scheduling.jobrunr",3,27,""
0.5609756097560976,"axon-messaging-4.8.2","org.axonframework.eventhandling.scheduling.java",5,24,"axon-messaging-4.8.2","org.axonframework.eventhandling.scheduling.jobrunr",3,27,""
0.56,"axon-messaging-4.8.2","org.axonframework.deadline",64,68,"axon-messaging-4.8.2","org.axonframework.messaging.deadletter",107,61,""
0.56,"axon-messaging-4.8.2","org.axonframework.messaging.deadletter",107,61,"axon-messaging-4.8.2","org.axonframework.deadline",64,68,""
0.5555555555555556,"axon-messaging-4.8.2","org.axonframework.lifecycle",48,10,"axon-messaging-4.8.2","org.axonframework.common.caching",37,35,""
0.5396825396825397,"axon-messaging-4.8.2","org.axonframework.messaging",570,77,"axon-messaging-4.8.2","org.axonframework.eventhandling.scheduling.dbscheduler",6,31,""
0.5365853658536586,"axon-modelling-4.8.2","org.axonframework.modelling.saga.repository.jpa",12,29,"axon-modelling-4.8.2","org.axonframework.modelling.saga.repository.legacyjpa",3,21,""
0.5365853658536586,"axon-modelling-4.8.2","org.axonframework.modelling.saga.repository.legacyjpa",3,21,"axon-modelling-4.8.2","org.axonframework.modelling.saga.repository.jpa",12,29,""
0.5305164319248826,"axon-eventsourcing-4.8.2","org.axonframework.eventsourcing.eventstore.jdbc",36,83,"axon-eventsourcing-4.8.2","org.axonframework.eventsourcing.eventstore.jpa",9,45,""
0.5305164319248826,"axon-eventsourcing-4.8.2","org.axonframework.eventsourcing.eventstore.jpa",9,45,"axon-eventsourcing-4.8.2","org.axonframework.eventsourcing.eventstore.jdbc",36,83,""
0.5294117647058824,"axon-messaging-4.8.2","org.axonframework.messaging",570,77,"axon-messaging-4.8.2","org.axonframework.eventhandling.tokenstore",47,19,""
0.5126903553299492,"axon-eventsourcing-4.8.2","org.axonframework.eventsourcing.eventstore",120,161,"axon-eventsourcing-4.8.2","org.axonframework.eventsourcing.eventstore.legacyjpa",23,84,""
0.5126903553299492,"axon-eventsourcing-4.8.2","org.axonframework.eventsourcing.eventstore.legacyjpa",23,84,"axon-eventsourcing-4.8.2","org.axonframework.eventsourcing.eventstore",120,161,""
0.5076923076923077,"axon-messaging-4.8.2","org.axonframework.messaging.unitofwork",177,59,"axon-messaging-4.8.2","org.axonframework.tracing",139,66,""
0.5076923076923077,"axon-messaging-4.8.2","org.axonframework.tracing",139,66,"axon-messaging-4.8.2","org.axonframework.messaging.unitofwork",177,59,""
0.5,"axon-messaging-4.8.2","org.axonframework.deadline",64,68,"axon-messaging-4.8.2","org.axonframework.messaging.unitofwork",177,59,""
0.5,"axon-messaging-4.8.2","org.axonframework.deadline",64,68,"axon-messaging-4.8.2","org.axonframework.tracing",139,66,""
0.5,"axon-messaging-4.8.2","org.axonframework.eventhandling.async",36,44,"axon-messaging-4.8.2","org.axonframework.eventhandling.tokenstore",47,19,""
0.5,"axon-messaging-4.8.2","org.axonframework.messaging",570,77,"axon-messaging-4.8.2","org.axonframework.eventhandling.scheduling.jobrunr",3,27,""
0.5,"axon-messaging-4.8.2","org.axonframework.messaging.correlation",11,9,"axon-messaging-4.8.2","org.axonframework.tracing.attributes",0,16,""
0.5,"axon-messaging-4.8.2","org.axonframework.messaging.unitofwork",177,59,"axon-messaging-4.8.2","org.axonframework.deadline",64,68,""
0.5,"axon-messaging-4.8.2","org.axonframework.serialization",324,111,"axon-messaging-4.8.2","org.axonframework.messaging.deadletter",107,61,""
0.5,"axon-test-4.8.2","org.axonframework.test",16,8,"axon-messaging-4.8.2","org.axonframework.common.property",23,15,""
0.5,"axon-messaging-4.8.2","org.axonframework.tracing",139,66,"axon-messaging-4.8.2","org.axonframework.deadline",64,68,""
0.5,"axon-messaging-4.8.2","org.axonframework.tracing.attributes",0,16,"axon-messaging-4.8.2","org.axonframework.messaging.correlation",11,9,""
0.49473684210526314,"axon-messaging-4.8.2","org.axonframework.serialization",324,111,"axon-messaging-4.8.2","org.axonframework.deadline",64,68,""
0.48484848484848486,"axon-messaging-4.8.2","org.axonframework.messaging.annotation",343,184,"axon-messaging-4.8.2","org.axonframework.messaging.deadletter",107,61,""
0.47058823529411764,"axon-messaging-4.8.2","org.axonframework.messaging.annotation",343,184,"axon-messaging-4.8.2","org.axonframework.messaging.unitofwork",177,59,""
0.4700854700854701,"axon-messaging-4.8.2","org.axonframework.serialization",324,111,"axon-messaging-4.8.2","org.axonframework.messaging.annotation",343,184,""
0.4698275862068966,"axon-messaging-4.8.2","org.axonframework.eventhandling.deadletter.jpa",22,66,"axon-messaging-4.8.2","org.axonframework.eventhandling.deadletter.legacyjpa",9,56,""
0.4698275862068966,"axon-messaging-4.8.2","org.axonframework.eventhandling.deadletter.legacyjpa",9,56,"axon-messaging-4.8.2","org.axonframework.eventhandling.deadletter.jpa",22,66,""
0.4642857142857143,"axon-messaging-4.8.2","org.axonframework.eventhandling.gateway",11,21,"axon-messaging-4.8.2","org.axonframework.eventhandling.replay",12,36,""
0.4642857142857143,"axon-messaging-4.8.2","org.axonframework.eventhandling.replay",12,36,"axon-messaging-4.8.2","org.axonframework.eventhandling.gateway",11,21,""
0.46153846153846156,"axon-messaging-4.8.2","org.axonframework.eventhandling.tokenstore.jpa",9,29,"axon-messaging-4.8.2","org.axonframework.eventhandling.tokenstore",47,19,""
0.4594594594594595,"axon-messaging-4.8.2","org.axonframework.commandhandling.distributed",50,133,"axon-messaging-4.8.2","org.axonframework.commandhandling.gateway",97,166,""
0.4594594594594595,"axon-messaging-4.8.2","org.axonframework.commandhandling.gateway",97,166,"axon-messaging-4.8.2","org.axonframework.commandhandling.distributed",50,133,""
0.45353159851301117,"axon-messaging-4.8.2","org.axonframework.eventhandling.deadletter.jdbc",34,105,"axon-messaging-4.8.2","org.axonframework.eventhandling.deadletter.jpa",22,66,""
0.45353159851301117,"axon-messaging-4.8.2","org.axonframework.eventhandling.deadletter.jpa",22,66,"axon-messaging-4.8.2","org.axonframework.eventhandling.deadletter.jdbc",34,105,""
0.45161290322580644,"axon-messaging-4.8.2","org.axonframework.eventhandling.scheduling.java",5,24,"axon-eventsourcing-4.8.2","org.axonframework.eventsourcing.conflictresolution",15,32,""
0.45161290322580644,"axon-eventsourcing-4.8.2","org.axonframework.eventsourcing.conflictresolution",15,32,"axon-messaging-4.8.2","org.axonframework.eventhandling.scheduling.java",5,24,""
0.449438202247191,"axon-eventsourcing-4.8.2","org.axonframework.eventsourcing.eventstore",120,161,"axon-eventsourcing-4.8.2","org.axonframework.eventsourcing.eventstore.jpa",9,45,""
0.449438202247191,"axon-eventsourcing-4.8.2","org.axonframework.eventsourcing.eventstore.jpa",9,45,"axon-eventsourcing-4.8.2","org.axonframework.eventsourcing.eventstore",120,161,""
0.44881889763779526,"axon-modelling-4.8.2","org.axonframework.modelling.saga.repository.jdbc",16,42,"axon-modelling-4.8.2","org.axonframework.modelling.saga.repository.legacyjpa",3,21,""
0.44881889763779526,"axon-modelling-4.8.2","org.axonframework.modelling.saga.repository.legacyjpa",3,21,"axon-modelling-4.8.2","org.axonframework.modelling.saga.repository.jdbc",16,42,""
0.4444444444444444,"axon-eventsourcing-4.8.2","org.axonframework.eventsourcing.snapshotting",14,8,"axon-test-4.8.2","org.axonframework.test",16,8,""
0.42857142857142855,"axon-eventsourcing-4.8.2","org.axonframework.eventsourcing.snapshotting",14,8,"axon-messaging-4.8.2","org.axonframework.common.annotation",22,3,""
0.427536231884058,"axon-messaging-4.8.2","org.axonframework.eventhandling.tokenstore.jpa",9,29,"axon-messaging-4.8.2","org.axonframework.eventhandling.tokenstore.legacyjpa",2,22,""
0.427536231884058,"axon-messaging-4.8.2","org.axonframework.eventhandling.tokenstore.legacyjpa",2,22,"axon-messaging-4.8.2","org.axonframework.eventhandling.tokenstore.jpa",9,29,""
0.42735042735042733,"axon-messaging-4.8.2","org.axonframework.commandhandling",268,145,"axon-messaging-4.8.2","org.axonframework.messaging.unitofwork",177,59,""
0.42718446601941745,"axon-messaging-4.8.2","org.axonframework.deadline.jobrunr",5,47,"axon-messaging-4.8.2","org.axonframework.serialization.upcasting.event",38,53,""
0.42718446601941745,"axon-messaging-4.8.2","org.axonframework.serialization.upcasting.event",38,53,"axon-messaging-4.8.2","org.axonframework.deadline.jobrunr",5,47,""
0.4260869565217391,"axon-messaging-4.8.2","org.axonframework.commandhandling",268,145,"axon-messaging-4.8.2","org.axonframework.messaging.deadletter",107,61,""
0.42424242424242425,"axon-messaging-4.8.2","org.axonframework.eventhandling.async",36,44,"axon-eventsourcing-4.8.2","org.axonframework.eventsourcing.conflictresolution",15,32,""
0.42424242424242425,"axon-eventsourcing-4.8.2","org.axonframework.eventsourcing.conflictresolution",15,32,"axon-messaging-4.8.2","org.axonframework.eventhandling.async",36,44,""
0.42105263157894735,"axon-messaging-4.8.2","org.axonframework.eventhandling.tokenstore.jpa",9,29,"axon-messaging-4.8.2","org.axonframework.eventhandling.scheduling.quartz",10,44,""
0.4166666666666667,"axon-test-4.8.2","org.axonframework.test.matchers",51,42,"axon-test-4.8.2","org.axonframework.test",16,8,""
0.4152542372881356,"axon-messaging-4.8.2","org.axonframework.deadline.quartz",5,56,"axon-messaging-4.8.2","org.axonframework.deadline",64,68,""
0.4090909090909091,"axon-messaging-4.8.2","org.axonframework.messaging.responsetypes",36,30,"axon-test-4.8.2","org.axonframework.test.matchers",51,42,""
0.408,"axon-messaging-4.8.2","org.axonframework.deadline.dbscheduler",6,55,"axon-messaging-4.8.2","org.axonframework.serialization.upcasting.event",38,53,""
0.408,"axon-messaging-4.8.2","org.axonframework.serialization.upcasting.event",38,53,"axon-messaging-4.8.2","org.axonframework.deadline.dbscheduler",6,55,""
0.4044943820224719,"axon-messaging-4.8.2","org.axonframework.eventhandling.deadletter",9,48,"axon-eventsourcing-4.8.2","org.axonframework.eventsourcing.eventstore.inmemory",1,13,""
0.4044943820224719,"axon-eventsourcing-4.8.2","org.axonframework.eventsourcing.eventstore.inmemory",1,13,"axon-messaging-4.8.2","org.axonframework.eventhandling.deadletter",9,48,""
0.4,"axon-messaging-4.8.2","org.axonframework.eventhandling.gateway",11,21,"axon-eventsourcing-4.8.2","org.axonframework.eventsourcing.conflictresolution",15,32,""
0.4,"axon-eventsourcing-4.8.2","org.axonframework.eventsourcing.conflictresolution",15,32,"axon-messaging-4.8.2","org.axonframework.eventhandling.gateway",11,21,""
0.4,"axon-messaging-4.8.2","org.axonframework.messaging.interceptors.legacyvalidation",1,7,"axon-test-4.8.2","org.axonframework.test.server",1,2,""
0.3974358974358974,"axon-messaging-4.8.2","org.axonframework.serialization.json",7,33,"axon-messaging-4.8.2","org.axonframework.eventhandling.scheduling.dbscheduler",6,31,""
0.39473684210526316,"axon-messaging-4.8.2","org.axonframework.serialization.upcasting.event",38,53,"axon-messaging-4.8.2","org.axonframework.serialization.xml",17,24,""
0.39473684210526316,"axon-messaging-4.8.2","org.axonframework.serialization.xml",17,24,"axon-messaging-4.8.2","org.axonframework.serialization.upcasting.event",38,53,""
0.39316239316239315,"axon-messaging-4.8.2","org.axonframework.serialization.json",7,33,"axon-messaging-4.8.2","org.axonframework.deadline.dbscheduler",6,55,""
0.3888888888888889,"axon-messaging-4.8.2","org.axonframework.messaging.correlation",11,9,"axon-test-4.8.2","org.axonframework.test.utils",8,14,""
0.3888888888888889,"axon-test-4.8.2","org.axonframework.test.utils",8,14,"axon-messaging-4.8.2","org.axonframework.messaging.correlation",11,9,""
0.3860759493670886,"axon-messaging-4.8.2","org.axonframework.eventhandling.deadletter",9,48,"axon-messaging-4.8.2","org.axonframework.eventhandling.deadletter.jpa",22,66,""
0.3860759493670886,"axon-messaging-4.8.2","org.axonframework.eventhandling.deadletter.jpa",22,66,"axon-messaging-4.8.2","org.axonframework.eventhandling.deadletter",9,48,""
0.3857677902621723,"axon-modelling-4.8.2","org.axonframework.modelling.command.inspection",80,157,"axon-modelling-4.8.2","org.axonframework.modelling.saga",112,125,""
0.3857677902621723,"axon-modelling-4.8.2","org.axonframework.modelling.saga",112,125,"axon-modelling-4.8.2","org.axonframework.modelling.command.inspection",80,157,""
0.38235294117647056,"axon-messaging-4.8.2","org.axonframework.serialization.xml",17,24,"axon-messaging-4.8.2","org.axonframework.eventhandling.scheduling.dbscheduler",6,31,""
0.3803921568627451,"axon-eventsourcing-4.8.2","org.axonframework.eventsourcing.eventstore",120,161,"axon-eventsourcing-4.8.2","org.axonframework.eventsourcing.eventstore.jdbc",36,83,""
0.3803921568627451,"axon-eventsourcing-4.8.2","org.axonframework.eventsourcing.eventstore.jdbc",36,83,"axon-eventsourcing-4.8.2","org.axonframework.eventsourcing.eventstore",120,161,""
0.3793103448275862,"axon-messaging-4.8.2","org.axonframework.eventhandling.gateway",11,21,"axon-messaging-4.8.2","org.axonframework.eventhandling.scheduling.java",5,24,""
0.37815126050420167,"axon-eventsourcing-4.8.2","org.axonframework.eventsourcing.eventstore.inmemory",1,13,"axon-eventsourcing-4.8.2","org.axonframework.eventsourcing.eventstore.jpa",9,45,""
0.37791932059447986,"axon-test-4.8.2","org.axonframework.test.aggregate",31,181,"axon-test-4.8.2","org.axonframework.test.saga",43,149,""
0.37791932059447986,"axon-test-4.8.2","org.axonframework.test.saga",43,149,"axon-test-4.8.2","org.axonframework.test.aggregate",31,181,""
0.375,"axon-messaging-4.8.2","org.axonframework.common.jdbc",65,36,"axon-messaging-4.8.2","org.axonframework.eventhandling.interceptors",0,7,""
0.375,"axon-messaging-4.8.2","org.axonframework.eventhandling.interceptors",0,7,"axon-messaging-4.8.2","org.axonframework.common.jdbc",65,36,""
0.375,"axon-messaging-4.8.2","org.axonframework.messaging.interceptors.legacyvalidation",1,7,"axon-test-4.8.2","org.axonframework.test",16,8,""
0.37142857142857144,"axon-messaging-4.8.2","org.axonframework.eventhandling.tokenstore.inmemory",2,9,"axon-messaging-4.8.2","org.axonframework.eventhandling.scheduling.java",5,24,""
0.3705179282868526,"axon-messaging-4.8.2","org.axonframework.queryhandling",151,232,"axon-messaging-4.8.2","org.axonframework.commandhandling",268,145,""
0.3674698795180723,"axon-modelling-4.8.2","org.axonframework.modelling.command",209,219,"axon-modelling-4.8.2","org.axonframework.modelling.command.inspection",80,157,""
0.3674698795180723,"axon-modelling-4.8.2","org.axonframework.modelling.command.inspection",80,157,"axon-modelling-4.8.2","org.axonframework.modelling.command",209,219,""
0.36363636363636365,"axon-modelling-4.8.2","org.axonframework.modelling.saga.repository.jdbc",16,42,"axon-modelling-4.8.2","org.axonframework.modelling.saga.repository.jpa",12,29,""
0.36363636363636365,"axon-modelling-4.8.2","org.axonframework.modelling.saga.repository.jpa",12,29,"axon-modelling-4.8.2","org.axonframework.modelling.saga.repository.jdbc",16,42,""
0.36363636363636365,"axon-test-4.8.2","org.axonframework.test.eventscheduler",9,16,"axon-messaging-4.8.2","org.axonframework.eventhandling.gateway",11,21,""
0.3548387096774194,"axon-messaging-4.8.2","org.axonframework.common.jdbc",65,36,"axon-messaging-4.8.2","org.axonframework.messaging.interceptors",10,29,""
0.3548387096774194,"axon-messaging-4.8.2","org.axonframework.messaging.interceptors",10,29,"axon-messaging-4.8.2","org.axonframework.common.jdbc",65,36,""
0.3542319749216301,"axon-messaging-4.8.2","org.axonframework.eventhandling",730,442,"axon-messaging-4.8.2","org.axonframework.commandhandling",268,145,""
0.35294117647058826,"axon-messaging-4.8.2","org.axonframework.tracing.attributes",0,16,"axon-messaging-4.8.2","org.axonframework.eventhandling.gateway",11,21,""
0.3516819571865443,"axon-messaging-4.8.2","org.axonframework.eventhandling.pooled",52,154,"axon-eventsourcing-4.8.2","org.axonframework.eventsourcing.eventstore",120,161,""
0.35135135135135137,"axon-messaging-4.8.2","org.axonframework.eventhandling.tokenstore.inmemory",2,9,"axon-messaging-4.8.2","org.axonframework.eventhandling.async",36,44,""
0.35,"axon-messaging-4.8.2","org.axonframework.messaging.responsetypes",36,30,"axon-messaging-4.8.2","org.axonframework.common.caching",37,35,""
0.35,"axon-messaging-4.8.2","org.axonframework.messaging.responsetypes",36,30,"axon-messaging-4.8.2","org.axonframework.common.lock",42,24,""
0.34375,"axon-messaging-4.8.2","org.axonframework.eventhandling.tokenstore.inmemory",2,9,"axon-eventsourcing-4.8.2","org.axonframework.eventsourcing.conflictresolution",15,32,""
0.3401639344262295,"axon-messaging-4.8.2","org.axonframework.queryhandling",151,232,"axon-messaging-4.8.2","org.axonframework.messaging.annotation",343,184,""
0.34,"axon-messaging-4.8.2","org.axonframework.messaging.interceptors",10,29,"axon-messaging-4.8.2","org.axonframework.tracing",139,66,""
0.33668341708542715,"axon-messaging-4.8.2","org.axonframework.eventhandling",730,442,"axon-modelling-4.8.2","org.axonframework.modelling.command",209,219,""
0.33668341708542715,"axon-modelling-4.8.2","org.axonframework.modelling.command",209,219,"axon-messaging-4.8.2","org.axonframework.eventhandling",730,442,""
0.3333333333333333,"axon-messaging-4.8.2","org.axonframework.common.jpa",16,6,"axon-test-4.8.2","org.axonframework.test.server",1,2,""
0.3333333333333333,"axon-messaging-4.8.2","org.axonframework.common.legacyjpa",14,6,"axon-test-4.8.2","org.axonframework.test.server",1,2,""
0.3333333333333333,"axon-messaging-4.8.2","org.axonframework.deadline.annotation",6,15,"axon-modelling-4.8.2","org.axonframework.modelling.saga.metamodel",15,23,""
0.3333333333333333,"axon-messaging-4.8.2","org.axonframework.eventhandling.interceptors",0,7,"axon-eventsourcing-4.8.2","org.axonframework.eventsourcing.conflictresolution",15,32,""
0.3333333333333333,"axon-messaging-4.8.2","org.axonframework.messaging.correlation",11,9,"axon-messaging-4.8.2","org.axonframework.messaging.interceptors",10,29,""
