"memberName","authority","hub","incomingDependencies","outgoingDependencies","Source Cypher File: Centrality/Centrality_9c_Hyperlink_Induced_Topic_Search_HITS_Stream.cypher"
"org.axonframework.messaging.unitofwork.RollbackConfiguration",0.07454298214675326,0,19,,""
"org.axonframework.serialization.SerializedObject",0.07226648132985754,0.002813256220410622,47,1,""
"org.axonframework.modelling.command.inspection.AggregateModel",0.07094472250890396,0.0008426584525012705,24,1,""
"org.axonframework.messaging.MessageHandler",0.07070269692055285,0.023561203567665286,31,1,""
"org.axonframework.modelling.command.Aggregate",0.06768155977517351,0.023561203567665286,22,1,""
"org.axonframework.messaging.InterceptorChain",0.06532491852616104,0,21,,""
"org.axonframework.modelling.command.RepositoryProvider",0.06447716543286665,0.003929384031041215,21,1,""
"org.axonframework.messaging.unitofwork.DefaultUnitOfWork",0.06290681873003721,0.05036555076165532,14,10,""
"org.axonframework.eventhandling.Segment",0.061053212039211616,0.006008398999057328,30,1,""
"org.axonframework.messaging.ResultMessage",0.06094542165142038,0.03696097864166351,21,5,""
"org.axonframework.eventsourcing.AggregateFactory",0.06049611066210221,0.005615349033269161,14,1,""
"org.axonframework.common.transaction.NoTransactionManager",0.05970223360544386,0.011105379308375742,15,3,""
"org.axonframework.commandhandling.CommandCallback",0.05812536896404906,0.010538639772501236,34,3,""
"org.axonframework.messaging.annotation.ClasspathHandlerDefinition",0.0559950721274391,0.007603472290010284,13,2,""
"org.axonframework.serialization.SerializedType",0.05457704845985975,0.0005637226230110692,37,1,""
"org.axonframework.messaging.annotation.ClasspathParameterResolverFactory",0.053539050792936964,0.007723702307083903,12,2,""
"org.axonframework.eventhandling.GenericDomainEventMessage",0.052250104917310365,0.060655710703248135,15,6,""
"org.axonframework.config.Configuration",0.05139362864203352,0.12144218284539451,23,33,""
"org.axonframework.messaging.annotation.ParameterResolver",0.051291804652270394,0.023561203567665286,40,1,""
"org.axonframework.messaging.ScopeAwareProvider",0.049819260391011096,0.005027867136943334,11,2,""
"org.axonframework.eventhandling.EventHandlerInvoker",0.04976265438434039,0.019994014538297297,12,2,""
"org.axonframework.messaging.StreamableMessageSource",0.049201524914200434,0.031006458566095754,15,3,""
"org.axonframework.messaging.DefaultInterceptorChain",0.04812997321788266,0.044205267833307325,11,5,""
"org.axonframework.messaging.annotation.HandlerEnhancerDefinition",0.04781535835091169,0.0050713756605834945,19,1,""
"org.axonframework.lifecycle.Lifecycle$LifecycleRegistry",0.04565394041483066,0.000851671923362657,16,1,""
"org.axonframework.eventhandling.ListenerInvocationErrorHandler",0.04467977238974308,0.017586599232728938,15,2,""
"org.axonframework.messaging.deadletter.DeadLetter",0.0430349765882685,0.03144526276630196,20,3,""
"org.axonframework.eventsourcing.eventstore.EventStorageEngine",0.04220128355894967,0.03583081647245774,15,5,""
"org.axonframework.tracing.NoOpSpanFactory",0.04208524025772823,0.038950540773133244,12,5,""
"org.axonframework.eventhandling.ErrorHandler",0.04150037588517411,0.0002693964134529651,9,1,""
"org.axonframework.messaging.unitofwork.ExecutionResult",0.0412062230604263,0.0031415236148673036,13,1,""
"org.axonframework.modelling.saga.repository.SagaStore",0.04089454580430666,0.0019124100481977947,15,3,""
"org.axonframework.messaging.GenericMessage",0.03983167936025826,0.0495178565315686,14,8,""
"org.axonframework.modelling.command.CommandTargetResolver",0.0396412175125833,0.009799745275285024,10,2,""
"org.axonframework.messaging.correlation.CorrelationDataProvider",0.03949845859460971,0.023561203567665286,10,1,""
"org.axonframework.monitoring.MessageMonitor$MonitorCallback",0.039292544667523174,0,15,,""
"org.axonframework.common.ReflectionUtils",0.03923349103462651,0.00783011825707413,27,4,""
"org.axonframework.test.matchers.FieldFilter",0.03906396782930238,0,18,,""
"org.axonframework.lifecycle.Lifecycle",0.03862329699783274,0.0032049730908440817,12,2,""
"org.axonframework.queryhandling.QueryUpdateEmitter",0.037838610842025514,0.003986215343105831,7,6,""
"org.axonframework.common.jpa.EntityManagerProvider",0.0373300377275523,0,13,,""
"org.axonframework.queryhandling.QueryBus",0.03732154692706726,0.01788006122562945,9,13,""
"org.axonframework.serialization.upcasting.event.EventUpcaster",0.03711171680895037,0.0004554809745468292,16,2,""
"org.axonframework.eventsourcing.eventstore.DomainEventStream",0.03706175736315711,0.00588068220570196,22,7,""
"org.axonframework.serialization.SimpleSerializedObject",0.03684056453390393,0.013110462541369172,23,4,""
"org.axonframework.modelling.saga.ResourceInjector",0.03654956910105358,0,10,,""
"org.axonframework.modelling.command.inspection.AnnotatedAggregateMetaModelFactory",0.036134995000009475,0.02291458501794931,11,8,""
"org.axonframework.modelling.command.AggregateNotFoundException",0.03607009094679663,0.00030540503957702484,11,1,""
"org.axonframework.config.ModuleConfiguration",0.03568149529301569,0.002649162047907599,6,1,""
"org.axonframework.common.annotation.AnnotationUtils",0.03513157931679759,0.009655972061322104,19,1,""
"org.axonframework.eventhandling.DomainEventData",0.03504272742663917,0.00043365751083530916,19,1,""
"org.axonframework.commandhandling.DuplicateCommandHandlerResolver",0.03458562248008403,0.012455486972285474,9,2,""
"org.axonframework.common.ObjectUtils",0.03434662124066732,0,16,,""
"org.axonframework.config.MessageMonitorFactory",0.03403885915801334,0.03312820172717608,5,3,""
"org.axonframework.eventhandling.AbstractEventProcessor$Builder",0.033157164389641086,0.06562831951173223,7,11,""
"org.axonframework.messaging.unitofwork.RollbackConfigurationType",0.032975513339167956,0.0038975958501507105,11,5,""
"org.axonframework.commandhandling.CommandResultMessage",0.03297271449520445,0.02670272718253259,25,2,""
"org.axonframework.queryhandling.QueryMessage",0.0328033902042379,0.025104171575300243,21,2,""
"org.axonframework.messaging.unitofwork.UnitOfWork$Phase",0.03257277416113748,0,11,,""
"org.axonframework.messaging.deadletter.SequencedDeadLetterQueue",0.03166780718413952,0.028306519155518708,8,5,""
"org.axonframework.messaging.deadletter.EnqueueDecision",0.031178385366397145,0.025779506297451328,12,2,""
"org.axonframework.commandhandling.SimpleCommandBus$Builder",0.03104975614325055,0.06716147143616187,5,17,""
"org.axonframework.eventhandling.async.SequencingPolicy",0.03054682641693449,0,12,,""
"org.axonframework.messaging.responsetypes.ResponseType",0.02993351231705976,0,19,,""
"org.axonframework.commandhandling.GenericCommandResultMessage",0.02974334063314978,0.029076361440400295,14,4,""
"org.axonframework.queryhandling.SubscriptionQueryUpdateMessage",0.029679005082539043,0.02670272718253259,10,2,""
"org.axonframework.commandhandling.NoHandlerForCommandException",0.029145420128690026,0.008835258714176685,6,2,""
"org.axonframework.eventsourcing.Snapshotter",0.029001753192918076,0,9,,""
"org.axonframework.commandhandling.SimpleCommandBus",0.028894688376979116,0.10896969122048583,5,24,""
"org.axonframework.config.AggregateConfiguration",0.028817863465185483,0.010216057908379157,5,4,""
"org.axonframework.messaging.annotation.MultiHandlerEnhancerDefinition",0.028727671778514416,0.007640122871609553,5,3,""
"org.axonframework.tracing.SpanScope",0.028317302913152136,0,11,,""
"org.axonframework.eventhandling.TrackerStatus",0.02782328821724223,0.01275317183828484,12,6,""
"org.axonframework.messaging.annotation.MultiParameterResolverFactory",0.02776402594515229,0.009040509619566824,4,3,""
"org.axonframework.messaging.annotation.MultiHandlerDefinition",0.02775782849218133,0.022472865572696402,4,7,""
"org.axonframework.config.Component",0.02775661697571852,0.008696325233360423,5,3,""
"org.axonframework.common.AxonThreadFactory",0.027725521559074838,0.006008398999057328,7,1,""
"org.axonframework.common.caching.Cache",0.027662783290146608,0.004786983959904618,12,3,""
"org.axonframework.deadline.DeadlineManager",0.02742976019878039,0.009081366451560706,5,5,""
"org.axonframework.common.jdbc.PersistenceExceptionResolver",0.027334885597569327,0,11,,""
"org.axonframework.serialization.xml.XStreamSerializer",0.026977318735671496,0.014879652666741032,9,11,""
"org.axonframework.modelling.command.AggregateAnnotationCommandHandler",0.026845657580773934,0.08354856645619722,8,27,""
"org.axonframework.messaging.deadletter.EnqueuePolicy",0.02677214974439874,0.027386643162664683,6,3,""
"org.axonframework.eventhandling.TrackingEventProcessorConfiguration",0.026202527022503416,0.03181156895737677,4,7,""
"org.axonframework.config.EventProcessingConfigurer",0.02594105823003668,0.11490438747768317,3,25,""
"org.axonframework.common.DateTimeUtils",0.025927424225166435,0,12,,""
"org.axonframework.eventsourcing.snapshotting.SnapshotFilter",0.025783594153675357,0.0018063302009754725,10,1,""
"org.axonframework.eventsourcing.SnapshotTriggerDefinition",0.025707404163020108,0.0006907842134597791,11,1,""
"org.axonframework.monitoring.NoOpMessageMonitor",0.02524740821873499,0.03259102886898391,9,4,""
"org.axonframework.deadline.GenericDeadlineMessage",0.025024380761234883,0.05897427552838175,8,6,""
"org.axonframework.test.FixtureExecutionException",0.024153439837028556,0.00030540503957702484,7,1,""
"org.axonframework.test.deadline.StubDeadlineManager",0.02404653023824591,0.0392670510444201,5,14,""
"org.axonframework.common.IdentifierFactory",0.02373002045512193,1.5316097067957125e-53,8,1,""
"org.axonframework.config.TagsConfiguration",0.02369960196474376,0,3,,""
"org.axonframework.messaging.SubscribableMessageSource",0.021787888877433232,0.028226112566157497,5,2,""
"org.axonframework.serialization.RevisionResolver",0.021531123829649387,0,13,,""
"org.axonframework.common.legacyjpa.EntityManagerProvider",0.02145872200112101,0,11,,""
"org.axonframework.commandhandling.AnnotationCommandHandlerAdapter",0.021422160619956852,0.07853106391234917,2,14,""
"org.axonframework.commandhandling.CommandMessageHandlingMember",0.021245654090838343,0.0050713756605834945,8,1,""
"org.axonframework.messaging.annotation.WrappedMessageHandlingMember",0.02083693262932667,0.028632579228248783,11,2,""
"org.axonframework.queryhandling.QueryInvocationErrorHandler",0.02076278391185385,0.005335377263362726,4,2,""
"org.axonframework.common.stream.BlockingStream",0.020746711087691758,2.856676681254951e-06,14,1,""
"org.axonframework.common.lock.LockFactory",0.020673381699816206,0.0002598146034485676,11,1,""
"org.axonframework.serialization.upcasting.event.EventUpcasterChain",0.020535903425494,0.002373540420916401,3,3,""
"org.axonframework.eventhandling.TrackedEventData",0.020253913887320264,0.006809492017180397,8,2,""
"org.axonframework.disruptor.commandhandling.CommandHandlingEntry",0.020242212344941748,0.02618370472058788,9,10,""
"org.axonframework.eventhandling.ReplayToken",0.020186633524900473,0.05277965003652277,7,5,""
"org.axonframework.messaging.ScopeAware",0.020167207841568977,0.027549521580761523,7,2,""
"org.axonframework.queryhandling.QueryGateway",0.020115395342412207,0.0047950252900455055,3,6,""
"org.axonframework.eventsourcing.eventstore.BatchingEventStorageEngine$Builder",0.020102530273761514,0.03584229645430343,7,8,""
"org.axonframework.modelling.saga.AssociationValue",0.01987833417822423,0.006008398999057328,30,1,""
"org.axonframework.tracing.SpanAttributesProvider",0.01987751263017256,0.023561203567665286,11,1,""
"org.axonframework.messaging.interceptors.CorrelationDataInterceptor",0.01982344435974865,0.04259679833832906,2,5,""
"org.axonframework.eventhandling.SimpleEventBus",0.019581150526707874,0.00187247416885425,3,3,""
"org.axonframework.eventhandling.EventProcessor",0.019485470317273906,0.02272057491068088,7,3,""
"org.axonframework.test.AxonAssertionError",0.019264771509745926,0,8,,""
"org.axonframework.modelling.command.VersionedAggregateIdentifier",0.01918142337195728,0.006008398999057328,7,1,""
"org.axonframework.eventsourcing.EventSourcingRepository",0.019128107655004122,0.05980737693641666,4,22,""
"org.axonframework.eventhandling.LoggingErrorHandler",0.019125709969729388,0.019889685441108675,4,3,""
"org.axonframework.eventsourcing.EventSourcingRepository$Builder",0.01911850412137457,0.059993694612634776,4,18,""
"org.axonframework.modelling.command.AggregateScopeDescriptor",0.01901856326882344,0.009996717012153565,6,2,""
"org.axonframework.commandhandling.gateway.CommandGateway",0.018996953782972878,0.019988950240048268,3,5,""
"org.axonframework.commandhandling.gateway.DefaultCommandGateway",0.018987325554049646,0.027450276638269842,3,12,""
"org.axonframework.eventhandling.tokenstore.UnableToClaimTokenException",0.01897460655528932,2.4248816495977267e-05,9,1,""
"org.axonframework.messaging.ExecutionException",0.018736885655989577,2.4248816495977267e-05,5,1,""
"org.axonframework.queryhandling.SimpleQueryUpdateEmitter$Builder",0.018706440638964098,0.04188565436593913,3,8,""
"org.axonframework.commandhandling.gateway.DefaultCommandGateway$Builder",0.018680769581894543,0.033397452655542205,3,9,""
"org.axonframework.config.EventProcessingConfiguration",0.01847903740867552,0.08480568503044447,5,16,""
"org.axonframework.modelling.command.AggregateAnnotationCommandHandler$Builder",0.01830015223985632,0.049557106143065154,3,13,""
"org.axonframework.deadline.SimpleDeadlineManager",0.018239389583039698,0.06710588505909812,4,15,""
"org.axonframework.eventhandling.WrappedToken",0.017719593852250786,0.006375834506345088,8,1,""
"org.axonframework.eventhandling.gateway.EventGateway",0.017668776789397028,0.017145199937619066,3,2,""
"org.axonframework.messaging.deadletter.Cause",0.0175509278594691,0,9,,""
"org.axonframework.commandhandling.GenericCommandMessage",0.017540377441015092,0.04196708620108473,6,5,""
"org.axonframework.common.io.IOUtils",0.017493550701760122,0,10,,""
"org.axonframework.eventhandling.SimpleEventBus$Builder",0.0173623233760218,0.04491762931252426,3,6,""
"org.axonframework.eventhandling.TrackingEventProcessor",0.017338030635655335,0.13608387345282977,8,43,""
"org.axonframework.messaging.annotation.ClasspathHandlerEnhancerDefinition",0.017202225355849414,0.00394552585230145,3,2,""
"org.axonframework.modelling.saga.SagaRepository",0.017186880293089454,0.0014711652518626214,8,2,""
"org.axonframework.queryhandling.SimpleQueryBus$Builder",0.017155050358737902,0.06281468511259758,2,18,""
"org.axonframework.modelling.saga.repository.inmemory.InMemorySagaStore",0.017154608000942765,0.00403109182886819,4,5,""
"org.axonframework.modelling.command.AbstractRepository$Builder",0.017107652632898443,0.052145899991712055,6,9,""
"org.axonframework.test.aggregate.AggregateTestFixture$1",0.017086585977257325,0.0003194417037845197,5,1,""
"org.axonframework.eventsourcing.GenericAggregateFactory",0.01708598041375031,0.019376482851496138,3,7,""
"org.axonframework.eventhandling.AbstractEventBus$Builder",0.016880475609281523,0.05634093377404194,7,7,""
"org.axonframework.eventhandling.SimpleEventHandlerInvoker",0.01675820271947727,0.02974291542065096,4,8,""
"org.axonframework.queryhandling.SimpleQueryUpdateEmitter",0.016719003785113914,0.08044182930919143,3,23,""
"org.axonframework.serialization.Converter",0.01669669925793122,0.005624087123227381,13,2,""
"org.axonframework.config.SagaConfiguration",0.01659055456165966,0.006587201065991096,5,5,""
"org.axonframework.lifecycle.Lifecycle$LifecycleHandler",0.01652239831410778,0,7,,""
"org.axonframework.modelling.command.inspection.EntityModel",0.016347537370968508,0.021918310366015055,10,2,""
"org.axonframework.eventhandling.pooled.WorkPackage",0.016324214965383263,0.04894780868587365,8,17,""
"org.axonframework.eventhandling.deadletter.jpa.DeadLetterEventEntry",0.01613650396829297,0.008878372594014342,7,2,""
"org.axonframework.eventhandling.scheduling.EventScheduler",0.0161163696876491,0.0005757098383737591,5,1,""
"org.axonframework.messaging.annotation.SimpleResourceParameterResolverFactory",0.0160438277496802,0.009510508798446754,2,4,""
"org.axonframework.test.matchers.IgnoreField",0.0160438277496802,0.0032586365583023814,2,2,""
"org.axonframework.eventsourcing.eventstore.EmbeddedEventStore",0.01602654839773909,0.037278950153783595,6,16,""
"org.axonframework.messaging.annotation.AnnotatedHandlerInspector",0.01598268497638677,0.024624348543822637,7,11,""
"org.axonframework.modelling.command.CreationPolicyAggregateFactory",0.01581417263852292,0,6,,""
"org.axonframework.messaging.deadletter.SequencedDeadLetterProcessor",0.01579663151391364,0.025779506297451328,3,2,""
"org.axonframework.messaging.deadletter.GenericDeadLetter",0.01577613639271298,0.034031755058727894,6,5,""
"org.axonframework.eventsourcing.NoSnapshotTriggerDefinition",0.01576871436560492,0.002073668041996726,6,4,""
"org.axonframework.config.LifecycleHandler",0.015675062790332147,0,5,,""
"org.axonframework.queryhandling.LoggingQueryInvocationErrorHandler",0.015605947968036014,0.007175205396060163,3,4,""
"org.axonframework.eventhandling.TrackingEventProcessor$Builder",0.015516024765339415,0.0924133089129571,2,17,""
"org.axonframework.config.SagaConfigurer",0.015510129559290816,0.02729709661386626,3,9,""
"org.axonframework.eventhandling.SimpleEventHandlerInvoker$Builder",0.015442919468739718,0.055259362693270836,4,11,""
"org.axonframework.modelling.command.LockingRepository$Builder",0.015375844778988632,0.03789603731835538,7,8,""
"org.axonframework.queryhandling.SubscriptionQueryMessage",0.015366516517101015,0.026795071764058202,7,3,""
"org.axonframework.eventsourcing.eventstore.jpa.JpaEventStorageEngine$Builder",0.015145462781962538,0.05039240013535729,2,13,""
"org.axonframework.eventhandling.AbstractEventProcessor",0.014993803348966205,0.07864781329933807,3,17,""
"org.axonframework.eventsourcing.AggregateSnapshotter",0.014950995976832148,0.03618277966333344,3,14,""
"org.axonframework.queryhandling.LoggingQueryInvocationErrorHandler$Builder",0.014929801934942973,0.020292415257066564,3,3,""
"org.axonframework.eventhandling.EventTrackerStatus",0.014894509216921314,0.009522914339210828,8,2,""
"org.axonframework.deadline.SimpleDeadlineManager$Builder",0.014781142484186549,0.05002778123684763,2,9,""
"org.axonframework.modelling.command.ApplyMore",0.014749160975372417,0,7,,""
"org.axonframework.messaging.unitofwork.BatchingUnitOfWork",0.014697068403819338,0.05036555076165532,4,10,""
"org.axonframework.queryhandling.SimpleQueryBus",0.014598734635736044,0.11315959644820613,3,40,""
"org.axonframework.eventsourcing.EventSourcedAggregate",0.014516329478241842,0.04058335001393012,8,11,""
"org.axonframework.commandhandling.MonitorAwareCallback",0.014474522080405658,0.01553219134688811,3,4,""
"org.axonframework.eventhandling.pooled.PooledStreamingEventProcessor$Builder",0.014436464689112461,0.09977031759530611,3,17,""
"org.axonframework.config.EventProcessingConfigurer$DeadLetteringInvokerConfiguration",0.014424295591884314,0.003246717590575743,2,2,""
"org.axonframework.config.EventProcessingConfigurer$EventProcessorBuilder",0.014424295591884314,0.0062186610051820565,2,3,""
"org.axonframework.config.EventProcessingConfigurer$PooledStreamingProcessorConfiguration",0.014424295591884314,0.003393311378688179,2,2,""
"org.axonframework.eventhandling.PropagatingErrorHandler",0.014368867423631712,0.02247237195070257,3,6,""
"org.axonframework.eventhandling.EventMessageHandler",0.014349459696371409,0.04405261534770161,9,3,""
"org.axonframework.config.DefaultConfigurer$1",0.01427598371286529,0.00015266966760105248,2,1,""
"org.axonframework.config.DefaultConfigurer$LifecycleState",0.01427598371286529,0,2,,""
"org.axonframework.queryhandling.QueryResponseMessage",0.014024920884470686,0.02670272718253259,6,2,""
"org.axonframework.messaging.annotation.MessageHandlerInterceptorMemberChain",0.014023201850173224,0.028632579228248783,6,2,""
"org.axonframework.eventsourcing.eventstore.jpa.JpaEventStorageEngine",0.013919620067098756,0.07417368239206577,2,20,""
"org.axonframework.common.jdbc.ConnectionProvider",0.013919345827431328,0,8,,""
"org.axonframework.queryhandling.SubscriptionQueryBackpressure",0.013887181615339406,0,6,,""
"org.axonframework.queryhandling.DefaultQueryGateway$Builder",0.0138554756297835,0.028783837482133617,2,6,""
"org.axonframework.test.aggregate.ResultValidator",0.013833646340204479,0.022480476828372693,3,3,""
"org.axonframework.test.aggregate.TestExecutor",0.013755218699951657,0.0007130761504291304,2,1,""
"org.axonframework.serialization.AnnotationRevisionResolver",0.013652572031257961,0.0013140380561048614,3,2,""
"org.axonframework.eventhandling.pooled.PooledStreamingEventProcessor",0.013644186867876905,0.1117471460130306,2,31,""
"org.axonframework.config.LifecycleOperations",0.01355675904925051,0.00080799473670076,3,1,""
"org.axonframework.messaging.deadletter.Decisions",0.013553974594444034,0.033022099881628374,3,6,""
"org.axonframework.modelling.command.ConflictingAggregateVersionException",0.013500550666889726,1.5316097067957125e-53,5,1,""
"org.axonframework.messaging.MessageHandlerInterceptorSupport",0.013476590772543713,0.0334050815883605,6,3,""
"org.axonframework.eventsourcing.SnapshotTrigger",0.013401183731426226,0.016846934705431558,10,1,""
"org.axonframework.eventsourcing.eventstore.AbstractEventStorageEngine$Builder",0.013365609352695719,0.03664128996867605,6,9,""
"org.axonframework.eventhandling.tokenstore.jpa.JpaTokenStore$Builder",0.013246848961431114,0.03128694114712261,2,5,""
"org.axonframework.eventsourcing.eventstore.EmbeddedEventStore$Builder",0.013243668201315376,0.05877469492024469,2,10,""
"org.axonframework.eventsourcing.AggregateSnapshotter$Builder",0.0131871641472431,0.06963038141366623,2,13,""
"org.axonframework.messaging.GenericResultMessage",0.013075686989790922,0.049624031523551874,6,8,""
"org.axonframework.modelling.saga.repository.jpa.JpaSagaStore",0.013006671369995695,0.0209391525877492,2,13,""
"org.axonframework.deadline.AbstractDeadlineManager",0.01299891648481801,0.03309785651523078,3,7,""
"org.axonframework.eventhandling.tokenstore.jpa.JpaTokenStore",0.012934800550673168,0.037340656572552575,2,16,""
"org.axonframework.disruptor.commandhandling.CommandHandlerInvoker",0.012894646275123364,0.04505792004088503,4,15,""
"org.axonframework.queryhandling.DefaultQueryGateway",0.01280577427998631,0.04914798644559349,2,21,""
"org.axonframework.eventhandling.gateway.DefaultEventGateway",0.012780718814572023,0.0016836973982651746,2,4,""
"org.axonframework.eventhandling.StreamingEventProcessor",0.012774824179663967,0.015766463210992888,2,5,""
"org.axonframework.eventhandling.DirectEventProcessingStrategy",0.01270432352612312,0.017309636146014974,2,2,""
"org.axonframework.eventhandling.SubscribingEventProcessor",0.01270432352612312,0.043048100547703305,2,13,""
"org.axonframework.modelling.command.ForwardingMode",0.012700241599524128,0.024403862020166554,8,2,""
"org.axonframework.commandhandling.gateway.RetryScheduler",0.012507460455732044,0.00881100989768071,9,1,""
"org.axonframework.lifecycle.LifecycleHandlerInvocationException",0.012501293848160799,0.00030540503957702484,2,1,""
"org.axonframework.modelling.saga.repository.jpa.JpaSagaStore$Builder",0.01240140859192869,0.032681232390787435,2,6,""
"org.axonframework.serialization.xml.XStreamSerializer$Builder",0.012089062391411224,0.013281303864120384,2,6,""
"org.axonframework.modelling.saga.AssociationValues",0.012045079652308815,0.0010246586954847962,12,1,""
"org.axonframework.modelling.command.AnnotationCommandTargetResolver$Builder",0.011942555006945634,0.010639021368506276,4,4,""
"org.axonframework.eventhandling.pooled.Coordinator$EventFilter",0.011850412773757816,0.005082294085312992,4,1,""
"org.axonframework.queryhandling.StreamingQueryMessage",0.01180109647886421,0.026795071764058202,5,3,""
"org.axonframework.disruptor.commandhandling.BlacklistDetectingCallback",0.01177103431734351,0.016344642473944026,4,7,""
"org.axonframework.eventsourcing.eventstore.AbstractEventStore$Builder",0.011713679858024824,0.046298212288377126,5,6,""
"org.axonframework.common.property.Property",0.011669038768092273,0,11,,""
"org.axonframework.eventsourcing.eventstore.jdbc.EventSchema",0.011663938101935615,1.6103324096858674e-06,21,2,""
"org.axonframework.test.matchers.Matchers",0.011642360208582251,0.053308072076673124,5,17,""
"org.axonframework.commandhandling.LoggingDuplicateCommandHandlerResolver",0.011633562378994084,0.014238255009850398,2,3,""
"org.axonframework.modelling.saga.metamodel.SagaModel",0.01160123404732789,0.023121542398103472,8,4,""
"org.axonframework.eventhandling.deadletter.DeadLetteringEventHandlerInvoker$Builder",0.011592551568195568,0.04820077480921287,3,13,""
"org.axonframework.test.utils.CallbackBehavior",0.01157567922348478,0.006979370169677112,4,1,""
"org.axonframework.eventhandling.GapAwareTrackingToken",0.011554160033746347,0.012472387036486362,4,3,""
"org.axonframework.eventsourcing.eventstore.BatchingEventStorageEngine",0.011554078027594053,0.012824110685484053,4,9,""
"org.axonframework.eventhandling.GenericDomainEventEntry",0.011523378349431707,4.442177563962866e-05,3,1,""
"org.axonframework.eventhandling.TrackedDomainEventData",0.011523378349431707,0.012951267923867856,3,4,""
"org.axonframework.disruptor.commandhandling.DisruptorCommandBus",0.011440883144302609,0.11493634055329921,6,39,""
"org.axonframework.eventhandling.gateway.DefaultEventGateway$Builder",0.01140885707676832,0.028297755184608933,2,5,""
"org.axonframework.config.Configurer",0.011352231732280274,0.11868145547760853,2,27,""
"org.axonframework.config.EventProcessingModule",0.011352231732280274,0.16492633914381147,2,66,""
"org.axonframework.eventhandling.async.SequentialPerAggregatePolicy",0.011349802675842933,0.024036865945989718,2,3,""
"org.axonframework.config.ConfigurationParameterResolverFactory",0.011322068381827026,0.012159670846354354,1,5,""
"org.axonframework.config.ConfigurationResourceInjector",0.011322068381827026,0.002656238587668103,1,2,""
"org.axonframework.config.ConfigurationScopeAwareProvider",0.011322068381827026,0.023761808533431943,1,10,""
"org.axonframework.config.ConfigurerModule",0.011322068381827026,0.0005851678945201502,1,1,""
"org.axonframework.config.DefaultConfigurer$ConfigurationImpl",0.011322068381827026,0.057305829444203926,1,13,""
"org.axonframework.config.MessageHandlerRegistrar",0.011322068381827026,0.0214902793567016,1,5,""
"org.axonframework.config.MessageMonitorFactoryBuilder",0.011322068381827026,0.04219260073336521,1,6,""
"org.axonframework.messaging.correlation.MessageOriginProvider",0.011322068381827026,0.032576581316968896,1,3,""
