"memberName","authority","hub","incomingDependencies","outgoingDependencies","Source Cypher File: Centrality/Centrality_9c_Hyperlink_Induced_Topic_Search_HITS_Stream.cypher"
"org.axonframework.common.jpa",0.060485739345198145,0.05111778524944828,16,6,""
"org.axonframework.eventsourcing.snapshotting",0.05889923602713024,0.07549794136864842,14,8,""
"org.axonframework.eventhandling.scheduling",0.055838587980257585,0.03614679907538292,16,2,""
"org.axonframework.eventsourcing",0.05545991531784454,0.19814754857011385,113,211,""
"org.axonframework.common.caching",0.05143714677045398,0.03614679907538292,30,27,""
"org.axonframework.messaging.interceptors",0.05072019812239392,0.11630151783157185,10,29,""
"org.axonframework.messaging.deadletter",0.046915204507638315,0.09895878759343388,86,60,""
"org.axonframework.modelling.saga.repository",0.046685986858513065,0.08457890110544618,50,67,""
"org.axonframework.test",0.04077365491290123,0.07830631130570581,16,8,""
"org.axonframework.commandhandling.callbacks",0.036349132902987163,0.009976049319318891,8,13,""
"org.axonframework.common.property",0.03629441508325169,0.03614679907538292,23,15,""
"org.axonframework.common.legacyjpa",0.035927911571148094,0.05111778524944828,14,6,""
"org.axonframework.util",0.035035347061475826,0.08528406715116621,3,6,""
"org.axonframework.messaging.correlation",0.034675798872622655,0.027685368090278273,11,9,""
"org.axonframework.eventhandling.async",0.03333260689110608,0.08313555371685309,36,44,""
"org.axonframework.commandhandling.gateway",0.03207139856893675,0.12364260156926292,101,170,""
"org.axonframework.modelling.saga.repository.inmemory",0.03207139856893675,0.007345558180238074,5,7,""
"org.axonframework.eventsourcing.eventstore.jpa",0.030976449418631397,0.12065354494256253,9,45,""
"org.axonframework.modelling.saga.repository.jpa",0.030648367997837725,0.06773142596466264,12,29,""
"org.axonframework.test.matchers",0.029347170509336284,0.10045086443431689,51,42,""
"org.axonframework.eventhandling.tokenstore.jpa",0.026943343876574707,0.0842618230807654,9,29,""
"org.axonframework.messaging.responsetypes",0.023647675943237245,0.08627169528607809,36,30,""
"org.axonframework.test.deadline",0.022759503938775405,0.0963141868892966,10,26,""
"org.axonframework.disruptor.commandhandling",0.021168870961623287,0.15980723684954504,55,185,""
"org.axonframework.eventhandling.deadletter",0.021168870961623287,0.12651834529748138,9,42,""
"org.axonframework.eventhandling.gateway",0.021168870961623287,0.08768599186782636,11,21,""
"org.axonframework.eventhandling.pooled",0.021168870961623287,0.16282143288815795,52,154,""
"org.axonframework.eventhandling.tokenstore.inmemory",0.021168870961623287,0.08527989776153563,2,9,""
"org.axonframework.queryhandling.annotation",0.021168870961623287,0.08446963159294005,4,28,""
"org.axonframework.modelling.saga.metamodel",0.014161230457395675,0.04248031400913579,15,20,""
"org.axonframework.eventsourcing.conflictresolution",0.013552831871531732,0.14659067211601826,15,32,""
"org.axonframework.eventhandling.replay",0.012163735929482795,0.07195109941414252,12,36,""
"org.axonframework.test.eventscheduler",0.010902527607313462,0.0666086766861575,9,16,""
"org.axonframework.test.utils",0.010902527607313462,0.07796056165190611,8,14,""
"org.axonframework.queryhandling.registration",0.009413282801308825,0.0683780413702973,9,13,""
"org.axonframework.eventhandling.deadletter.jpa",0.008508845852481446,0.1255002706167111,22,66,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements",0.008166740125738734,0.07585279912789791,30,28,""
"org.axonframework.commandhandling.distributed.commandfilter",0.007770438319973491,0.010022939054898969,12,20,""
"org.axonframework.common.digest",0.007770438319973491,0.03614679907538292,1,1,""
"org.axonframework.serialization.upcasting",0.007090670465194167,0,11,5,""
"org.axonframework.eventsourcing.eventstore.jdbc",0.005188155195378088,0.11940084190990773,36,83,""
"org.axonframework.commandhandling.distributed",0.0006855457402824711,0.11360675901633577,50,128,""
"org.axonframework.config",0,0.30949693221337565,115,431,""
"org.axonframework.deadline.annotation",0,0.04919295415249212,6,15,""
"org.axonframework.deadline.jobrunr",0,0.13290110756966247,3,40,""
"org.axonframework.deadline.quartz",0,0.14526924050183726,5,56,""
"org.axonframework.eventhandling.deadletter.legacyjpa",0,0.12440255754752666,9,56,""
"org.axonframework.eventhandling.interceptors",0,0.07219166908017151,0,7,""
"org.axonframework.eventhandling.scheduling.java",0,0.13489214982114858,5,24,""
"org.axonframework.eventhandling.scheduling.jobrunr",0,0.15038946741224893,3,26,""
"org.axonframework.eventhandling.scheduling.quartz",0,0.15499413451433275,10,44,""
"org.axonframework.eventhandling.tokenstore.jdbc",0,0.08487996165489205,16,39,""
"org.axonframework.eventhandling.tokenstore.legacyjpa",0,0.08442498683877124,2,22,""
"org.axonframework.eventsourcing.eventstore.inmemory",0,0.05115875918670203,1,13,""
"org.axonframework.eventsourcing.eventstore.legacyjpa",0,0.14339052141178724,23,84,""
"org.axonframework.messaging.interceptors.legacyvalidation",0,0.08448464345338928,1,7,""
"org.axonframework.modelling.command.legacyjpa",0,0.10491364002263463,2,23,""
"org.axonframework.modelling.saga.repository.jdbc",0,0.0704458416898768,13,39,""
"org.axonframework.modelling.saga.repository.legacyjpa",0,0.06814800476291402,3,21,""
"org.axonframework.serialization.converters",0,0.015497317591100339,0,7,""
"org.axonframework.serialization.json",0,0.07932948475676153,7,33,""
"org.axonframework.test.aggregate",0,0.17335349658311003,31,181,""
"org.axonframework.test.saga",0,0.1593990937897608,43,149,""
"org.axonframework.tracing.attributes",0,0.07697583474533666,0,16,""
