"memberName","score","incomingDependencies","outgoingDependencies","Source Cypher File: Centrality/Centrality_3c_Page_Rank_Stream.cypher"
"org.axonframework.tracing.Span",0.010338719694439516,26,1,""
"org.axonframework.eventhandling.EventData",0.010308845679325466,6,1,""
"org.axonframework.modelling.command.Aggregate",0.010137971260202877,22,1,""
"org.axonframework.common.TypeReflectionUtils",0.010084137073515315,3,1,""
"org.axonframework.common.TypeReflectionUtils$VarMap$ParameterizedTypeImpl",0.010047716128036076,1,1,""
"org.axonframework.common.TypeReflectionUtils$VarMap$UnresolvedTypeVariableException",0.010047716128036076,1,1,""
"org.axonframework.common.stream.StreamUtils$1",0.010000342923772571,1,2,""
"org.axonframework.eventsourcing.eventstore.DomainEventStream",0.0098840701624113,22,7,""
"org.axonframework.test.matchers.FieldFilter",0.009545768649440366,18,,""
"org.axonframework.common.lock.Lock",0.00953113545463734,9,,""
"org.axonframework.monitoring.MessageMonitor$MonitorCallback",0.009161335492501881,15,,""
"org.axonframework.common.lock.PessimisticLockFactory",0.008834490373749823,6,7,""
"org.axonframework.eventhandling.DomainEventData",0.008723237190974486,19,1,""
"org.axonframework.messaging.MessageDispatchInterceptor",0.008489024360439672,33,1,""
"org.axonframework.eventhandling.scheduling.ScheduleToken",0.007946313827047045,9,,""
"org.axonframework.serialization.upcasting.event.IntermediateEventRepresentation",0.0077622936590986185,12,5,""
"org.axonframework.eventsourcing.SnapshotTrigger",0.007679506083755655,10,1,""
"org.axonframework.monitoring.MessageMonitor",0.007521544487634931,34,2,""
"org.axonframework.common.StringUtils",0.007482343972565822,2,,""
"org.axonframework.modelling.command.inspection.AggregateModel",0.007448975242472449,24,1,""
"org.axonframework.lifecycle.Lifecycle$LifecycleHandler",0.007361187492711094,7,,""
"org.axonframework.commandhandling.WrappedCommandCallback",0.0072482216207691245,1,3,""
"org.axonframework.common.property.Property",0.007188590136207317,11,,""
"org.axonframework.queryhandling.QuerySubscription",0.006918198972388935,6,3,""
"org.axonframework.modelling.command.Repository",0.006917805898628607,22,2,""
"org.axonframework.messaging.annotation.HandlerDefinition",0.006888403417578177,33,2,""
"org.axonframework.commandhandling.gateway.CommandGatewayFactory",0.006849171539114349,5,27,""
"org.axonframework.eventhandling.EventTrackerStatus",0.006829046218244103,8,2,""
"org.axonframework.config.EventProcessingModule",0.006567558422783909,2,66,""
"org.axonframework.test.matchers.ListMatcher",0.006563741214702775,4,,""
"org.axonframework.serialization.CannotConvertBetweenTypesException",0.006507345940841258,7,1,""
"org.axonframework.messaging.annotation.MessageHandler",0.006492884995794818,8,2,""
"org.axonframework.serialization.RevisionResolver",0.0064663434175470744,13,,""
"org.axonframework.eventhandling.EventBus",0.006455327059791011,30,3,""
"org.axonframework.commandhandling.distributed.commandfilter.OrCommandMessageFilter",0.006450378418114414,3,2,""
"org.axonframework.common.ExceptionUtils",0.006424456495167608,6,1,""
"org.axonframework.commandhandling.distributed.commandfilter.AndCommandMessageFilter",0.006333840221757569,2,2,""
"org.axonframework.messaging.InterceptorChain",0.006309313003182519,21,,""
"org.axonframework.messaging.deadletter.Cause",0.006193082047990634,9,,""
"org.axonframework.commandhandling.distributed.commandfilter.NegateCommandMessageFilter",0.006144881852108705,1,2,""
"org.axonframework.test.saga.FixtureExecutionResult",0.006101406664357042,5,3,""
"org.axonframework.config.EventProcessingModule$1",0.006043392971717392,5,1,""
"org.axonframework.eventhandling.async.EventProcessorTask",0.006023270738903631,4,3,""
"org.axonframework.eventsourcing.EventSourcedAggregate",0.005917459759899315,8,11,""
"org.axonframework.eventsourcing.AbstractSnapshotter",0.005871496310717816,4,17,""
"org.axonframework.messaging.unitofwork.UnitOfWork$Phase",0.0058672413482333185,11,,""
"org.axonframework.commandhandling.distributed.Member",0.005780191579937607,6,,""
"org.axonframework.eventsourcing.eventstore.legacyjpa.EmbeddedEventStore",0.005754477731425343,5,15,""
"org.axonframework.messaging.unitofwork.RollbackConfiguration",0.005735492336092954,19,,""
"org.axonframework.messaging.MessageHandlerInterceptor",0.005726114903264528,27,3,""
"org.axonframework.commandhandling.gateway.CommandGatewayFactory$1",0.005725709296209201,11,1,""
"org.axonframework.eventsourcing.eventstore.EmbeddedEventStore",0.005725511996735507,6,16,""
"org.axonframework.disruptor.commandhandling.CommandHandlingEntry",0.005591771873643347,9,10,""
"org.axonframework.common.annotation.AnnotationUtils",0.005528751794732778,19,1,""
"org.axonframework.eventhandling.TrackingEventProcessor",0.005509429395453452,8,43,""
"org.axonframework.messaging.annotation.HandlerEnhancerDefinition",0.005484518074203264,19,1,""
"org.axonframework.eventhandling.EventMessageHandler",0.005467701835364064,9,3,""
"org.axonframework.messaging.unitofwork.CurrentUnitOfWork",0.0053758175310283695,32,2,""
"org.axonframework.messaging.HandlerExecutionException",0.005314577347534318,4,1,""
"org.axonframework.modelling.saga.repository.SagaStore$Entry",0.0052765095637505,12,1,""
"org.axonframework.test.aggregate.StubAggregateLifecycle",0.0052218835406393545,3,9,""
"org.axonframework.eventhandling.GenericEventMessage",0.005185412881976715,31,6,""
"org.axonframework.common.lock.PessimisticLockFactory$DisposableLock",0.005174171768637269,1,6,""
"org.axonframework.common.io.IOUtils",0.005159585589172697,10,,""
"org.axonframework.common.lock.PessimisticLockFactory$1",0.0051433836113323585,3,1,""
"org.axonframework.messaging.StreamableMessageSource",0.005108182636378773,15,3,""
"org.axonframework.eventsourcing.eventstore.jdbc.AbstractEventTableFactory",0.005102777493020533,4,2,""
"org.axonframework.messaging.unitofwork.RollbackConfigurationType$2",0.00505641944210646,1,2,""
"org.axonframework.messaging.unitofwork.RollbackConfigurationType$3",0.00505641944210646,1,2,""
"org.axonframework.messaging.unitofwork.RollbackConfigurationType$4",0.00505641944210646,1,2,""
"org.axonframework.commandhandling.CommandBus",0.005015505097444542,25,6,""
"org.axonframework.modelling.saga.AbstractResourceInjector",0.0049627322201793835,2,3,""
"org.axonframework.modelling.saga.ResourceInjector",0.004905604649489768,10,,""
"org.axonframework.modelling.saga.repository.jdbc.SagaSchema",0.004791064871680585,3,,""
"org.axonframework.messaging.annotation.WrappedMessageHandlingMember",0.00478001571532509,11,2,""
"org.axonframework.test.saga.ContinuedGivenState",0.004750956122505931,4,2,""
"org.axonframework.eventhandling.async.SequencingPolicy",0.0047267511687408975,12,,""
"org.axonframework.lifecycle.Lifecycle$LifecycleRegistry",0.004685703558423948,16,1,""
"org.axonframework.test.aggregate.StubAggregateLifecycleRule",0.004635657262761575,1,2,""
"org.axonframework.modelling.command.AggregateCreationPolicy",0.0046222752088818445,5,,""
"org.axonframework.serialization.upcasting.event.EventUpcaster",0.004591769122399546,16,2,""
"org.axonframework.eventsourcing.Snapshotter",0.004533886328010779,9,,""
"org.axonframework.commandhandling.gateway.AbstractRetryScheduler$Builder",0.004530294119844242,5,3,""
"org.axonframework.modelling.saga.repository.AssociationValueMap$SagaAssociationValue",0.004523721900010199,2,2,""
"org.axonframework.messaging.RemoteExceptionDescription",0.0045134862916318425,4,1,""
"org.axonframework.queryhandling.SubscriptionQueryMessage",0.004398657215774551,7,3,""
"org.axonframework.messaging.deadletter.EnqueueDecision",0.004394827857500775,12,2,""
"org.axonframework.eventsourcing.NoSnapshotTriggerDefinition",0.004378633652310561,6,4,""
"org.axonframework.config.ModuleConfiguration",0.00437682788179903,6,1,""
"org.axonframework.commandhandling.distributed.ConsistentHash",0.004338322871141652,3,7,""
"org.axonframework.messaging.responsetypes.AbstractResponseType",0.004308003894373433,4,4,""
"org.axonframework.messaging.annotation.ResultParameterResolverFactory",0.004300232734840544,3,6,""
"org.axonframework.eventsourcing.eventstore.BatchingEventStorageEngine",0.004293697638212335,4,9,""
"org.axonframework.modelling.command.ApplyMore",0.0042886359440845664,7,,""
"org.axonframework.common.jdbc.PersistenceExceptionResolver",0.004272778277353927,11,,""
"org.axonframework.tracing.LoggingSpanFactory",0.004266411949532058,3,8,""
"org.axonframework.test.aggregate.AggregateTestFixture",0.004262193091881916,4,64,""
"org.axonframework.modelling.command.ForwardingMode",0.0042519136610331175,8,2,""
"org.axonframework.test.AxonAssertionError",0.0041952351877284,8,,""
"org.axonframework.eventhandling.replay.ReplayParameterResolverFactory",0.004140072811103374,2,5,""
"org.axonframework.eventsourcing.AggregateFactory",0.004135383986559018,14,1,""
"org.axonframework.common.MemberAccessibilityCallback",0.004105801980877511,1,,""
"org.axonframework.modelling.saga.metamodel.SagaModel",0.004042366356217006,8,4,""
"org.axonframework.common.property.PropertyAccessException",0.004040219336926293,2,1,""
"org.axonframework.disruptor.commandhandling.FirstLevelCache",0.004022904316723236,3,3,""
"org.axonframework.common.jdbc.ConnectionWrapperFactory$ConnectionCloseHandler",0.004015755091393452,3,,""
"org.axonframework.queryhandling.SinkWrapper",0.004011556112752037,3,,""
"org.axonframework.eventhandling.async.EventProcessorTask$ProcessingTask",0.0039794035686810435,1,1,""
"org.axonframework.eventsourcing.eventstore.EventStore",0.003977959749605108,20,6,""
"org.axonframework.messaging.GenericMessage",0.003974542947162796,14,8,""
"org.axonframework.disruptor.commandhandling.DisruptorCommandBus",0.003957264538897928,6,39,""
"org.axonframework.modelling.command.RepositoryProvider",0.003929657354496625,21,1,""
"org.axonframework.common.lock.PessimisticLockFactory$Builder",0.003922619013973845,1,2,""
"org.axonframework.messaging.MessageDispatchInterceptorSupport",0.003912283717895041,8,3,""
"org.axonframework.eventsourcing.eventstore.EventStorageEngine",0.003895746525906034,15,5,""
"org.axonframework.messaging.correlation.CorrelationDataProvider",0.0038928964203553272,10,1,""
"org.axonframework.eventsourcing.AbstractSnapshotter$1",0.003882370937123605,4,1,""
"org.axonframework.lifecycle.ShutdownLatch",0.0038682322277935346,1,2,""
"org.axonframework.eventhandling.async.EventProcessorTask$ShutdownCallback",0.003865442938464672,4,1,""
"org.axonframework.config.LifecycleHandler",0.0038607356925554072,5,,""
"org.axonframework.eventsourcing.conflictresolution.ConflictDescription",0.0038511518702454323,3,1,""
"org.axonframework.eventhandling.TrackerStatus",0.003848706280026118,12,6,""
"org.axonframework.common.property.AbstractMethodPropertyAccessStrategy",0.0038326864625469006,2,3,""
"org.axonframework.eventhandling.ListenerInvocationErrorHandler",0.0038313997017462706,15,2,""
"org.axonframework.test.aggregate.StubAggregateLifecycleRule$1",0.0037836987086554037,1,1,""
"org.axonframework.eventhandling.ErrorContext",0.0037670573839705913,3,1,""
"org.axonframework.common.lock.LockFactory",0.003765868302770472,11,1,""
"org.axonframework.tracing.SpanAttributesProvider",0.00376057134216553,11,1,""
"org.axonframework.messaging.ScopeAware",0.003748003906050209,7,2,""
"org.axonframework.eventhandling.pooled.WorkPackage",0.0037252231545075905,8,17,""
"org.axonframework.modelling.saga.repository.AssociationValueMap",0.0037174575970572586,1,4,""
"org.axonframework.common.lock.PessimisticLockFactory$PubliclyOwnedReentrantLock",0.0037079428565446795,2,1,""
"org.axonframework.modelling.saga.SimpleResourceInjector",0.003692841250864908,2,1,""
"org.axonframework.deadline.SimpleDeadlineManager",0.0036754970135382467,4,15,""
"org.axonframework.eventhandling.MultiStreamableMessageSource$Builder",0.0036645009608276477,3,5,""
"org.axonframework.messaging.unitofwork.ExecutionResult",0.0036570386824228193,13,1,""
"org.axonframework.eventsourcing.snapshotting.SnapshotFilter",0.0036467641889092323,10,1,""
"org.axonframework.eventhandling.AbstractEventBus$Builder",0.0036379998072723217,7,7,""
"org.axonframework.messaging.annotation.AnnotatedHandlerInspector",0.0036191482655255004,7,11,""
"org.axonframework.eventhandling.async.AsynchronousEventProcessingStrategy",0.003601612483604676,2,10,""
"org.axonframework.eventhandling.pooled.Coordinator",0.0035997462422970574,4,18,""
"org.axonframework.messaging.HandlerAttributes",0.0035957768637277414,3,,""
"org.axonframework.test.saga.GivenAggregateEventPublisher",0.003589192834825266,4,1,""
"org.axonframework.eventsourcing.eventstore.legacyjpa.EmbeddedEventStore$Node",0.0035860118919836584,4,3,""
"org.axonframework.eventhandling.deadletter.jpa.DeadLetterEventEntry",0.0035685273740133946,7,2,""
"org.axonframework.commandhandling.distributed.RoutingStrategy",0.0035656462153076237,4,1,""
"org.axonframework.common.lock.LockAcquisitionFailedException",0.0035433461806315203,2,1,""
"org.axonframework.queryhandling.SubscriptionQueryUpdateMessage",0.003538306581899495,10,2,""
"org.axonframework.commandhandling.gateway.RetryingCallback",0.003537183167392284,3,10,""
"org.axonframework.eventsourcing.eventstore.EmbeddedEventStore$Node",0.003521072871465571,4,3,""
"org.axonframework.test.saga.WhenState",0.003516572573965045,3,2,""
"org.axonframework.eventhandling.EventHandlerInvoker",0.003514323533531598,12,2,""
"org.axonframework.modelling.saga.repository.jdbc.GenericSagaSqlSchema",0.0035136673529529506,4,5,""
"org.axonframework.common.legacyjpa.PagingJpaQueryIterable",0.003498419729360498,2,2,""
"org.axonframework.common.jpa.PagingJpaQueryIterable",0.003498160713477016,2,2,""
"org.axonframework.queryhandling.QueryBus",0.0034930657616845493,9,13,""
"org.axonframework.common.Priority",0.0034906882460733345,12,,""
"org.axonframework.common.jdbc.ConnectionProvider",0.00348685018419595,8,,""
"org.axonframework.commandhandling.gateway.RetryScheduler",0.003480766992717352,9,1,""
"org.axonframework.modelling.saga.AssociationValues",0.0034637158977062934,12,1,""
"org.axonframework.test.FixtureExecutionException",0.0034593687353744315,7,1,""
"org.axonframework.commandhandling.gateway.AbstractCommandGateway$Builder",0.003458731043258608,7,5,""
"org.axonframework.config.AggregateConfiguration",0.0034569975879152914,5,4,""
"org.axonframework.common.property.PropertyAccessStrategy",0.0034564933302873974,6,1,""
"org.axonframework.common.caching.WeakReferenceCache",0.0034505239508549174,2,6,""
"org.axonframework.common.jpa.EntityManagerProvider",0.003425595675842699,13,,""
"org.axonframework.test.aggregate.ResultValidator",0.0034021264168415375,3,3,""
"org.axonframework.eventhandling.AbstractDomainEventEntry",0.003379448347183037,2,4,""
"org.axonframework.modelling.saga.Saga",0.00336441081941008,5,3,""
"org.axonframework.messaging.annotation.ScopeDescriptorParameterResolverFactory",0.0033422485308959504,1,5,""
"org.axonframework.serialization.ChainedConverter",0.0033386600105124002,2,6,""
"org.axonframework.common.legacyjpa.EntityManagerProvider",0.003333786699685403,11,,""
"org.axonframework.test.saga.SagaTestFixture",0.0033164333293925264,2,59,""
"org.axonframework.eventsourcing.eventstore.BatchingEventStorageEngine$1",0.00331164094591557,2,1,""
"org.axonframework.common.jdbc.UnitOfWorkAwareConnectionProviderWrapper",0.0033083924554048855,2,14,""
"org.axonframework.eventhandling.tokenstore.TokenStore",0.0032946231262231036,22,5,""
"org.axonframework.eventhandling.async.PropertySequencingPolicy",0.0032787464817213836,2,4,""
"org.axonframework.eventhandling.EventHandler",0.003271510115752762,3,2,""
"org.axonframework.eventhandling.tokenstore.UnableToClaimTokenException",0.00326928895864039,9,1,""
"org.axonframework.config.Component",0.00326367004616645,5,3,""
"org.axonframework.commandhandling.distributed.ConsistentHash$ConsistentHashMember",0.0032633007211109997,1,4,""
"org.axonframework.eventhandling.TrackingTokenParameterResolverFactory",0.0032580070528778213,1,5,""
"org.axonframework.queryhandling.SimpleQueryBus",0.003253859801936676,3,40,""
"org.axonframework.lifecycle.ShutdownInProgressException",0.0032461787233272798,1,1,""
"org.axonframework.eventsourcing.NoSnapshotTriggerDefinition$1",0.0032324042335435603,2,1,""
"org.axonframework.tracing.LoggingSpanFactory$Slf4jSpan",0.003227425009688433,2,6,""
"org.axonframework.common.ObjectUtils",0.003226744188299611,16,,""
"org.axonframework.queryhandling.QueryResponseMessage",0.0032253959330632953,6,2,""
"org.axonframework.modelling.command.VersionedAggregateIdentifier",0.0032092712733690697,7,1,""
"org.axonframework.config.EventProcessingModule$ProcessingGroupSelector",0.00319611972032479,3,1,""
"org.axonframework.queryhandling.LoggingQueryInvocationErrorHandler",0.003175315111652086,3,4,""
"org.axonframework.modelling.command.AggregateNotFoundException",0.003170140430726339,11,1,""
"org.axonframework.commandhandling.RoutingKey",0.0031420172769682938,3,,""
"org.axonframework.common.caching.Cache",0.0031411551189414405,12,3,""
"org.axonframework.config.DefaultConfigurer",0.0031381804968028002,2,101,""
"org.axonframework.disruptor.commandhandling.FirstLevelCache$WeakValue",0.003129247815429757,1,3,""
"org.axonframework.modelling.command.inspection.MethodCreationPolicyDefinition",0.0031184112731912836,1,5,""
"org.axonframework.modelling.command.inspection.MethodCommandHandlerInterceptorDefinition",0.003092688432291504,1,5,""
"org.axonframework.messaging.GenericResultMessage",0.00308959028396432,6,8,""
"org.axonframework.modelling.command.inspection.AnnotatedAggregate",0.003082506034587854,5,25,""
"org.axonframework.eventhandling.GapAwareTrackingToken",0.003076112768583784,4,3,""
"org.axonframework.common.transaction.NoTransactionManager",0.0030727810202453337,15,3,""
"org.axonframework.commandhandling.distributed.AnnotationRoutingStrategy",0.003057099203356779,2,9,""
"org.axonframework.queryhandling.LoggingQueryInvocationErrorHandler$Builder",0.0030464792710830787,3,3,""
"org.axonframework.eventsourcing.AggregateSnapshotter",0.003037629419083807,3,14,""
"org.axonframework.eventsourcing.NoSnapshotTriggerDefinition$NoSnapshotTrigger",0.00301458719227442,1,3,""
"org.axonframework.eventhandling.deadletter.DeadLetteringEventHandlerInvoker",0.0030143269330844104,3,17,""
"org.axonframework.modelling.command.AbstractRepository$Builder",0.003012214896272012,6,9,""
"org.axonframework.commandhandling.GenericCommandResultMessage",0.003010350789086833,14,4,""
"org.axonframework.eventsourcing.eventstore.AbstractEventStorageEngine$Builder",0.0030100363100311316,6,9,""
"org.axonframework.deadline.annotation.DeadlineMethodMessageHandlerDefinition",0.002993517820869757,1,5,""
"org.axonframework.eventhandling.async.PropertySequencingPolicy$Builder",0.0029752824020293006,2,8,""
"org.axonframework.commandhandling.MethodCommandHandlerDefinition",0.002972713487309705,1,5,""
"org.axonframework.eventsourcing.SnapshotTriggerDefinition",0.002951144755895731,11,1,""
"org.axonframework.disruptor.commandhandling.CommandHandlerInvoker",0.0029440502739679834,4,15,""
"org.axonframework.disruptor.commandhandling.AggregateStateCorruptedException",0.0029417111303731763,3,1,""
"org.axonframework.disruptor.commandhandling.EventPublisher",0.002936195316689326,2,14,""
"org.axonframework.eventhandling.ResetNotSupportedException",0.0029320347605298683,3,1,""
"org.axonframework.eventhandling.replay.ReplayParameterResolverFactory$ReplayParameterResolver",0.002927682876221114,1,6,""
"org.axonframework.eventhandling.EventProcessor",0.0029206189489503803,7,3,""
"org.axonframework.messaging.responsetypes.InstanceResponseType",0.002914871278539802,2,2,""
"org.axonframework.modelling.command.ConflictingModificationException",0.0029063796396450008,1,1,""
"org.axonframework.modelling.saga.SagaCreationPolicy",0.002895140733050709,5,,""
"org.axonframework.eventhandling.MultiStreamableMessageSource$IdentifiedStreamableMessageSource",0.0028859736192538917,3,4,""
"org.axonframework.eventsourcing.eventstore.IteratorBackedDomainEventStream",0.0028826435643161496,2,2,""
"org.axonframework.lifecycle.ShutdownLatch$ActivityHandle",0.0028808456795912257,1,1,""
"org.axonframework.eventhandling.AbstractEventProcessor$Builder",0.002872168904836088,7,11,""
"org.axonframework.eventsourcing.eventstore.BatchingEventStorageEngine$Builder",0.002872109915700975,7,8,""
"org.axonframework.eventsourcing.AbstractSnapshotTrigger",0.002860448084697678,2,6,""
"org.axonframework.common.ProcessRetriesExhaustedException",0.0028502201888038156,1,1,""
"org.axonframework.messaging.MessageHandlerInterceptorSupport",0.002847284352822144,6,3,""
"org.axonframework.modelling.saga.AssociationResolver",0.0028389116757229246,5,2,""
"org.axonframework.modelling.saga.repository.SagaStore",0.002825008303111116,15,3,""
"org.axonframework.eventhandling.AbstractEventEntry",0.002821311123783369,2,9,""
"org.axonframework.eventhandling.WrappedToken",0.002818135021568728,8,1,""
"org.axonframework.eventhandling.TrackingTokenParameterResolverFactory$TrackingTokenParameterResolver",0.002804166502120073,1,6,""
"org.axonframework.commandhandling.CommandMessageHandlingMember",0.002801800394023693,8,1,""
"org.axonframework.eventhandling.AllowReplay",0.0027984694805898006,2,1,""
"org.axonframework.messaging.annotation.ResultParameterResolverFactory$ExceptionResultParameterResolver",0.002790212681568928,1,4,""
"org.axonframework.eventhandling.deadletter.jpa.DeadLetterEntry",0.0027847214662448027,4,7,""
"org.axonframework.serialization.LazyDeserializingObject",0.0027836644513275412,6,4,""
"org.axonframework.messaging.annotation.MessageInterceptingMember",0.0027807362148002356,4,1,""
"org.axonframework.messaging.ScopeAwareProvider",0.0027747565959979036,11,2,""
"org.axonframework.modelling.command.LockingRepository$Builder",0.0027504256425112143,7,8,""
"org.axonframework.messaging.annotation.AbstractAnnotatedParameterResolverFactory",0.0027467586314919453,6,5,""
"org.axonframework.config.Configurer",0.002744963486837247,2,27,""
"org.axonframework.eventhandling.ReplayToken",0.0027431119922545957,7,5,""
"org.axonframework.commandhandling.gateway.CommandGatewayFactory$Builder",0.0027311315227973787,3,7,""
"org.axonframework.eventhandling.deadletter.DeadLetteringEventHandlerInvoker$Builder",0.0027294934088686637,3,13,""
"org.axonframework.common.property.MethodAccessedProperty",0.002722626901912947,1,3,""
"org.axonframework.modelling.saga.repository.AssociationValueMap$1",0.002703463767056372,3,1,""
"org.axonframework.modelling.command.CreationPolicyAggregateFactory",0.002700370457858625,6,,""
"org.axonframework.common.legacyjpa.PagingJpaQueryIterable$PagingIterator",0.002693937806499619,1,2,""
"org.axonframework.common.jpa.PagingJpaQueryIterable$PagingIterator",0.002693843450718931,1,2,""
"org.axonframework.eventhandling.WrappedTrackerStatus",0.0026855877801701803,2,3,""
"org.axonframework.eventsourcing.eventstore.jdbc.JdbcEventStorageEngine",0.002681642571047176,2,38,""
"org.axonframework.eventsourcing.eventstore.AbstractEventStore$Builder",0.0026787207250934977,5,6,""
"org.axonframework.modelling.command.EntityId",0.002669872920280299,2,,""
"org.axonframework.tracing.TracingHandlerEnhancerDefinition",0.002669668591578372,2,6,""
"org.axonframework.eventhandling.GenericDomainEventMessage",0.0026682822905034573,15,6,""
"org.axonframework.messaging.unitofwork.MessageProcessingContext",0.002665101913947472,3,5,""
"org.axonframework.messaging.MessageDecorator",0.0026404971435128855,5,4,""
"org.axonframework.serialization.Revision",0.002639025241159284,2,,""
"org.axonframework.eventhandling.pooled.PooledStreamingEventProcessor$Builder",0.0026378131542632547,3,17,""
"org.axonframework.messaging.Scope",0.0026272825647273017,4,1,""
"org.axonframework.eventhandling.tokenstore.jdbc.GenericTokenTableFactory",0.0026260999835969506,1,2,""
"org.axonframework.eventsourcing.eventstore.legacyjpa.EmbeddedEventStore$EventConsumer",0.002616743734296756,3,7,""
"org.axonframework.serialization.SerializationException",0.0026033786969990075,4,1,""
"org.axonframework.serialization.ChainedConverter$Route",0.0025992559574631213,2,3,""
"org.axonframework.commandhandling.gateway.ExponentialBackOffIntervalRetryScheduler$Builder",0.002591433204422222,1,3,""
"org.axonframework.commandhandling.gateway.IntervalRetryScheduler$Builder",0.002591433204422222,1,3,""
"org.axonframework.eventsourcing.eventstore.legacyjpa.EmbeddedEventStore$1",0.0025905516722051713,5,1,""
