"propertyName","propertyValue","codeUnits","codeUnitNames","shortCodeUnitNames","Source Cypher File: Dependencies_Projection/Dependencies_8_Stream_Mutated_Grouped.cypher"
"communityMaximumKCutId",73,12,"org.axonframework.modelling.saga.SagaMethodMessageHandlerDefinition,org.axonframework.messaging.MetaData,org.axonframework.eventsourcing.snapshotting.RevisionSnapshotFilter$Builder,org.axonframework.config.TagsConfiguration,org.axonframework.config.EventProcessingModule$1,org.axonframework.eventhandling.MultiStreamableMessageSource$Builder,org.axonframework.monitoring.MessageMonitor$MonitorCallback,org.axonframework.commandhandling.FailingDuplicateCommandHandlerResolver,org.axonframework.eventhandling.async.EventProcessorTask,org.axonframework.eventhandling.scheduling.quartz.QuartzEventScheduler$Builder,org.axonframework.messaging.interceptors.legacyvalidation.JSR303ViolationException,org.axonframework.disruptor.commandhandling.CommandHandlerInvoker","SagaMethodMessageHandlerDefinition,MetaData,RevisionSnapshotFilter$Builder,TagsConfiguration,EventProcessingModule$1,MultiStreamableMessageSource$Builder,MessageMonitor$MonitorCallback,FailingDuplicateCommandHandlerResolver,EventProcessorTask,QuartzEventScheduler$Builder,JSR303ViolationException,CommandHandlerInvoker",""
"communityMaximumKCutId",18,10,"org.axonframework.common.AxonConfigurationException,org.axonframework.common.lock.PessimisticLockFactory,org.axonframework.commandhandling.AnnotationCommandHandlerAdapter,org.axonframework.eventsourcing.eventstore.SequenceEventStorageEngine$ConcatenatingSpliterator,org.axonframework.eventsourcing.eventstore.legacyjpa.EmbeddedEventStore$Cleaner,org.axonframework.serialization.ContentTypeConverter,org.axonframework.deadline.SimpleDeadlineManager$DeadlineId,org.axonframework.messaging.deadletter.NoSuchDeadLetterException,org.axonframework.tracing.attributes.AggregateIdentifierSpanAttributesProvider,org.axonframework.test.saga.WhenState","AxonConfigurationException,PessimisticLockFactory,AnnotationCommandHandlerAdapter,SequenceEventStorageEngine$ConcatenatingSpliterator,EmbeddedEventStore$Cleaner,ContentTypeConverter,SimpleDeadlineManager$DeadlineId,NoSuchDeadLetterException,AggregateIdentifierSpanAttributesProvider,WhenState",""
"communityMaximumKCutId",57,9,"org.axonframework.messaging.annotation.MessageHandlingMember,org.axonframework.common.jdbc.DataSourceConnectionProvider,org.axonframework.eventsourcing.AggregateFactory,org.axonframework.eventsourcing.AbstractSnapshotter$1,org.axonframework.eventsourcing.eventstore.EmbeddedEventStore$EventConsumer,org.axonframework.messaging.annotation.ScopeDescriptorParameterResolverFactory,org.axonframework.eventhandling.ErrorContext,org.axonframework.messaging.deadletter.InMemorySequencedDeadLetterQueue$Builder,org.axonframework.test.matchers.ExactClassMatcher","MessageHandlingMember,DataSourceConnectionProvider,AggregateFactory,AbstractSnapshotter$1,EmbeddedEventStore$EventConsumer,ScopeDescriptorParameterResolverFactory,ErrorContext,InMemorySequencedDeadLetterQueue$Builder,ExactClassMatcher",""
"communityMaximumKCutId",44,7,"org.axonframework.messaging.annotation.HandlerEnhancerDefinition,org.axonframework.commandhandling.CommandMessageHandler,org.axonframework.modelling.command.AggregateAnnotationCommandHandler$1,org.axonframework.disruptor.commandhandling.DisruptorCommandBus,org.axonframework.serialization.xml.Dom4JToByteArrayConverter,org.axonframework.messaging.deadletter.ShouldEnqueue,org.axonframework.messaging.deadletter.DoNotEnqueue","HandlerEnhancerDefinition,CommandMessageHandler,AggregateAnnotationCommandHandler$1,DisruptorCommandBus,Dom4JToByteArrayConverter,ShouldEnqueue,DoNotEnqueue",""
"communityMaximumKCutId",0,47,"org.axonframework.modelling.saga.SagaCreationPolicy,org.axonframework.messaging.annotation.ClasspathHandlerDefinition,org.axonframework.messaging.annotation.ParameterResolverFactory,org.axonframework.modelling.command.inspection.AnnotatedAggregateMetaModelFactory$AnnotatedAggregateModel,org.axonframework.modelling.command.AbstractRepository,org.axonframework.commandhandling.NoHandlerForCommandException,org.axonframework.common.Registration,org.axonframework.modelling.command.AnnotationCommandTargetResolver,org.axonframework.modelling.command.AggregateLifecycle,org.axonframework.common.jpa.EntityManagerProvider,org.axonframework.modelling.command.LockAwareAggregate,org.axonframework.eventhandling.DomainEventMessage,org.axonframework.modelling.command.inspection.AnnotatedCommandHandlerInterceptor,org.axonframework.modelling.saga.SagaExecutionException,org.axonframework.modelling.saga.repository.inmemory.InMemorySagaStore$ManagedSaga,org.axonframework.serialization.SimpleSerializedObject,org.axonframework.common.jdbc.JdbcUtils,org.axonframework.config.LifecycleHandlerInspector,org.axonframework.monitoring.MessageMonitor,org.axonframework.serialization.RevisionResolver,org.axonframework.eventhandling.tokenstore.TokenStore,org.axonframework.eventsourcing.eventstore.EmbeddedEventStore,org.axonframework.eventhandling.EventProcessorSpanFactory,org.axonframework.config.SagaConfigurer,org.axonframework.eventsourcing.EventSourcingHandler,org.axonframework.eventsourcing.eventstore.BatchingEventStorageEngine,org.axonframework.eventhandling.TrackedDomainEventData,org.axonframework.eventhandling.ConcludesBatchParameterResolverFactory,org.axonframework.commandhandling.CommandCallback,org.axonframework.messaging.unitofwork.ExecutionResult,org.axonframework.commandhandling.gateway.RetryingCallback$1,org.axonframework.deadline.dbscheduler.DbSchedulerDeadlineManager$Builder,org.axonframework.eventhandling.WrappedTrackerStatus,org.axonframework.eventhandling.GenericTrackedEventMessage,org.axonframework.serialization.SerializationException,org.axonframework.eventhandling.TrackingEventProcessor$Worker,org.axonframework.eventhandling.async.PropertySequencingPolicy$1,org.axonframework.eventhandling.deadletter.legacyjpa.JpaSequencedDeadLetterQueue,org.axonframework.eventhandling.scheduling.java.SimpleScheduleToken,org.axonframework.eventhandling.scheduling.quartz.FireEventJob,org.axonframework.queryhandling.GenericStreamingQueryMessage,org.axonframework.queryhandling.SubscriptionQueryBackpressure,org.axonframework.serialization.ChainedConverter$RouteCalculator,org.axonframework.serialization.upcasting.GenericUpcasterChain,org.axonframework.tracing.TracingHandlerEnhancerDefinition$1,org.axonframework.test.deadline.DeadlineManagerValidator,org.axonframework.test.aggregate.AggregateTestFixture$DefaultRepositoryProvider","SagaCreationPolicy,ClasspathHandlerDefinition,ParameterResolverFactory,AnnotatedAggregateMetaModelFactory$AnnotatedAggregateModel,AbstractRepository,NoHandlerForCommandException,Registration,AnnotationCommandTargetResolver,AggregateLifecycle,EntityManagerProvider,LockAwareAggregate,DomainEventMessage,AnnotatedCommandHandlerInterceptor,SagaExecutionException,InMemorySagaStore$ManagedSaga,SimpleSerializedObject,JdbcUtils,LifecycleHandlerInspector,MessageMonitor,RevisionResolver,TokenStore,EmbeddedEventStore,EventProcessorSpanFactory,SagaConfigurer,EventSourcingHandler,BatchingEventStorageEngine,TrackedDomainEventData,ConcludesBatchParameterResolverFactory,CommandCallback,ExecutionResult,RetryingCallback$1,DbSchedulerDeadlineManager$Builder,WrappedTrackerStatus,GenericTrackedEventMessage,SerializationException,TrackingEventProcessor$Worker,PropertySequencingPolicy$1,JpaSequencedDeadLetterQueue,SimpleScheduleToken,FireEventJob,GenericStreamingQueryMessage,SubscriptionQueryBackpressure,ChainedConverter$RouteCalculator,GenericUpcasterChain,TracingHandlerEnhancerDefinition$1,DeadlineManagerValidator,AggregateTestFixture$DefaultRepositoryProvider",""
"communityMaximumKCutId",4,11,"org.axonframework.modelling.saga.SagaMethodMessageHandlingMember,org.axonframework.modelling.command.Aggregate,org.axonframework.modelling.command.CreationPolicyAggregateFactory,org.axonframework.modelling.saga.repository.SagaStore,org.axonframework.eventsourcing.eventstore.legacyjpa.EmbeddedEventStore$Builder,org.axonframework.eventhandling.tokenstore.jpa.TokenEntry,org.axonframework.lifecycle.ShutdownLatch$ActivityHandle,org.axonframework.messaging.interceptors.LoggingInterceptor,org.axonframework.tracing.attributes.MessageTypeSpanAttributesProvider,org.axonframework.test.eventscheduler.EventSchedulerValidator,org.axonframework.disruptor.commandhandling.FirstLevelCache","SagaMethodMessageHandlingMember,Aggregate,CreationPolicyAggregateFactory,SagaStore,EmbeddedEventStore$Builder,TokenEntry,ShutdownLatch$ActivityHandle,LoggingInterceptor,MessageTypeSpanAttributesProvider,EventSchedulerValidator,FirstLevelCache",""
"communityMaximumKCutId",41,9,"org.axonframework.modelling.saga.AssociationResolver,org.axonframework.modelling.command.inspection.ChildForwardingCommandMessageHandlingMember,org.axonframework.eventsourcing.AggregateSnapshotter,org.axonframework.common.Priority,org.axonframework.messaging.RemoteHandlingException,org.axonframework.messaging.responsetypes.ResponseType,org.axonframework.eventhandling.TrackerStatus,org.axonframework.eventhandling.deadletter.legacyjpa.JpaDeadLetter,org.axonframework.test.matchers.MapEntryMatcher$Matching","AssociationResolver,ChildForwardingCommandMessageHandlingMember,AggregateSnapshotter,Priority,RemoteHandlingException,ResponseType,TrackerStatus,JpaDeadLetter,MapEntryMatcher$Matching",""
"communityMaximumKCutId",91,11,"org.axonframework.modelling.saga.EndSagaMessageHandlerDefinition,org.axonframework.modelling.saga.SimpleResourceInjector,org.axonframework.messaging.interceptors.CorrelationDataInterceptor,org.axonframework.messaging.annotation.ResultParameterResolverFactory$1,org.axonframework.commandhandling.gateway.ExponentialBackOffIntervalRetryScheduler,org.axonframework.eventhandling.StreamingEventProcessor,org.axonframework.eventhandling.TrackingEventProcessor$WorkerLauncher,org.axonframework.eventhandling.deadletter.SequenceIdentifierCache,org.axonframework.eventhandling.deadletter.jpa.DeadLetterEventEntry,org.axonframework.serialization.upcasting.event.EventTypeUpcaster,org.axonframework.test.aggregate.AggregateTestFixture$ExecutionExceptionAwareCallback","EndSagaMessageHandlerDefinition,SimpleResourceInjector,CorrelationDataInterceptor,ResultParameterResolverFactory$1,ExponentialBackOffIntervalRetryScheduler,StreamingEventProcessor,TrackingEventProcessor$WorkerLauncher,SequenceIdentifierCache,DeadLetterEventEntry,EventTypeUpcaster,AggregateTestFixture$ExecutionExceptionAwareCallback",""
"communityMaximumKCutId",10,18,"org.axonframework.modelling.saga.EndSagaMessageHandlerDefinition$EndSageMessageHandlingMember,org.axonframework.modelling.command.inspection.AggregateMemberAnnotatedChildEntityMapDefinition,org.axonframework.modelling.command.LockingRepository,org.axonframework.eventhandling.DomainEventData,org.axonframework.eventsourcing.eventstore.jdbc.EventSchema,org.axonframework.eventsourcing.eventstore.jpa.SQLStateResolver,org.axonframework.eventsourcing.eventstore.legacyjpa.EmbeddedEventStore$1,org.axonframework.commandhandling.DuplicateCommandHandlerSubscriptionException,org.axonframework.commandhandling.gateway.CommandGatewayFactory$WaitForResult,org.axonframework.eventhandling.TrackingEventProcessor$ClaimSegmentInstruction,org.axonframework.eventhandling.deadletter.jdbc.DeadLetterTableFactory,org.axonframework.queryhandling.registration.FailingDuplicateQueryHandlerResolver,org.axonframework.tracing.TracingHandlerEnhancerDefinition,org.axonframework.tracing.attributes.MessageIdSpanAttributesProvider,org.axonframework.test.matchers.PredicateMatcher,org.axonframework.test.eventscheduler.ScheduledItem,org.axonframework.disruptor.commandhandling.AggregateBlacklistedException,org.axonframework.disruptor.commandhandling.CommandHandlerInvoker$1","EndSagaMessageHandlerDefinition$EndSageMessageHandlingMember,AggregateMemberAnnotatedChildEntityMapDefinition,LockingRepository,DomainEventData,EventSchema,SQLStateResolver,EmbeddedEventStore$1,DuplicateCommandHandlerSubscriptionException,CommandGatewayFactory$WaitForResult,TrackingEventProcessor$ClaimSegmentInstruction,DeadLetterTableFactory,FailingDuplicateQueryHandlerResolver,TracingHandlerEnhancerDefinition,MessageIdSpanAttributesProvider,PredicateMatcher,ScheduledItem,AggregateBlacklistedException,CommandHandlerInvoker$1",""
"communityMaximumKCutId",47,17,"org.axonframework.modelling.saga.EndSaga,org.axonframework.config.LifecycleHandlerInspector$LifecycleRegistration,org.axonframework.messaging.unitofwork.RollbackConfigurationType,org.axonframework.config.SagaConfigurer$SagaConfigurationImpl,org.axonframework.eventsourcing.eventstore.FilteringDomainEventStream,org.axonframework.eventsourcing.eventstore.BatchingEventStorageEngine$Builder,org.axonframework.eventsourcing.eventstore.jdbc.statements.LastSequenceNumberForStatementBuilder,org.axonframework.eventsourcing.eventstore.jdbc.Oracle11EventTableFactory,org.axonframework.eventsourcing.eventstore.jpa.DomainEventEntry,org.axonframework.messaging.annotation.PayloadParameterResolver,org.axonframework.serialization.SerializedObjectHolder,org.axonframework.messaging.IllegalPayloadAccessException,org.axonframework.commandhandling.distributed.commandfilter.DenyCommandNameFilter,org.axonframework.commandhandling.gateway.CommandGatewayFactory$MetaDataExtractor,org.axonframework.deadline.jobrunr.DeadlineDetails,org.axonframework.eventhandling.scheduling.quartz.EventJobDataBinder,org.axonframework.eventhandling.scheduling.jobrunr.JobRunrEventScheduler","EndSaga,LifecycleHandlerInspector$LifecycleRegistration,RollbackConfigurationType,SagaConfigurer$SagaConfigurationImpl,FilteringDomainEventStream,BatchingEventStorageEngine$Builder,LastSequenceNumberForStatementBuilder,Oracle11EventTableFactory,DomainEventEntry,PayloadParameterResolver,SerializedObjectHolder,IllegalPayloadAccessException,DenyCommandNameFilter,CommandGatewayFactory$MetaDataExtractor,DeadlineDetails,EventJobDataBinder,JobRunrEventScheduler",""
