"name","shortName","louvainId","louvainIntermediateIds","leidenId","leidenIntermediateIds","leidenModularity","weaklyConnectedComponentId","labelPropagationId","kCoreDecompositionValue","maximumKCutId","incomingDependencies","outgoingDependencies","Source Cypher File: Community_Detection/Community_Detection_Summary.cypher"
"org.axonframework.test.FixtureResourceParameterResolverFactory","FixtureResourceParameterResolverFactory",0,"4,214,819",0,"4,56,4,5",,0,0,4,76,,4,""
"org.axonframework.test.aggregate.StubAggregateLifecycle","StubAggregateLifecycle",1,"14,265,265",2,"14,141,3,4",,0,3,6,10,3,9,""
"org.axonframework.test.aggregate.StubAggregateLifecycleExtension","StubAggregateLifecycleExtension",1,"14,265,265",2,"14,141,3,4",,0,3,1,7,,1,""
"org.axonframework.test.aggregate.ResultValidatorImpl","ResultValidatorImpl",4,"26,139,139",5,"26,260,36,10",,0,6,9,37,1,18,""
"org.axonframework.test.aggregate.Reporter","Reporter",4,"23,139,139",5,"32,260,36,10",,0,9,3,31,1,2,""
"org.axonframework.test.matchers.FieldFilter","FieldFilter",4,"29,139,139",5,"139,260,36,10",,0,6,7,0,18,,""
"org.axonframework.test.deadline.DeadlineManagerValidator","DeadlineManagerValidator",4,"139,139,139",5,"139,260,36,10",,0,5,7,69,2,8,""
"org.axonframework.test.deadline.StubDeadlineManager","StubDeadlineManager",4,"25,139,139",5,"34,260,36,10",,0,5,10,24,5,14,""
"org.axonframework.test.matchers.Matchers","Matchers",4,"139,139,139",5,"139,260,36,10",,0,10,7,44,5,17,""
"org.axonframework.test.matchers.PayloadMatcher","PayloadMatcher",4,"26,139,139",5,"26,260,36,10",,0,6,3,63,2,1,""
"org.axonframework.test.matchers.MapEntryMatcher","MapEntryMatcher",4,"26,139,139",5,"26,260,36,10",,0,6,1,23,1,2,""
"org.axonframework.test.FixtureExecutionException","FixtureExecutionException",4,"65,265,265",5,"104,260,36,10",,0,6,5,68,7,1,""
"org.axonframework.test.aggregate.ResultValidator","ResultValidator",4,"26,139,139",5,"26,260,36,10",,0,6,5,56,3,3,""
"org.axonframework.test.aggregate.AggregateTestFixture$CreationalRepository","AggregateTestFixture$CreationalRepository",4,"65,265,265",5,"104,260,36,10",,0,6,9,51,2,9,""
"org.axonframework.test.aggregate.AggregateTestFixture$1","AggregateTestFixture$1",4,"65,265,265",5,"104,260,36,10",,0,6,5,33,5,1,""
"org.axonframework.test.aggregate.AggregateTestFixture","AggregateTestFixture",4,"65,265,265",5,"104,260,36,10",,0,6,10,43,4,64,""
"org.axonframework.test.aggregate.AggregateTestFixture$ComparationEntry","AggregateTestFixture$ComparationEntry",4,"65,265,265",5,"104,260,36,10",,0,6,1,65,1,,""
