"artifactName","packageName","typeName","sumEffectiveLinesOfMethodCode","maxEffectiveLinesOfMethodCode","methodWithMaxEffectiveLinesOfMethodCode","maxCyclomaticComplexity","methodWithMaxCyclomaticComplexity","Source Cypher File: Overview/Effective_lines_of_method_code_per_type.cypher"
"axon-messaging-4.10.0","org.axonframework.common.digest","Digester",21,7,"pad",3,"newInstance",""
"axon-messaging-4.10.0","org.axonframework.common.jpa","PagingJpaQueryIterable$PagingIterator",21,6,"lambda$refreshPageIfNecessary$0",3,"next",""
"axon-messaging-4.10.0","org.axonframework.common.legacyjpa","PagingJpaQueryIterable$PagingIterator",21,6,"lambda$refreshPageIfNecessary$0",3,"next",""
"axon-messaging-4.10.0","org.axonframework.common.lock","PessimisticLockFactory$Builder",21,5,"<init>",3,"acquireAttempts",""
"axon-messaging-4.10.0","org.axonframework.deadline","SimpleDeadlineManager$DeadlineId",21,8,"equals",7,"equals",""
"axon-messaging-4.10.0","org.axonframework.deadline","AbstractDeadlineManager",21,5,"processDispatchInterceptors",2,"processDispatchInterceptors",""
"axon-messaging-4.10.0","org.axonframework.eventhandling","DefaultEventProcessorSpanFactory$Builder",21,4,"validate",2,"validate",""
"axon-messaging-4.10.0","org.axonframework.eventhandling.tokenstore.jdbc","TokenSchema",21,9,"<init>",1,"ownerColum",""
"axon-messaging-4.10.0","org.axonframework.messaging","Scope",21,8,"endScope",4,"endScope",""
"axon-messaging-4.10.0","org.axonframework.messaging.annotation","MultiHandlerEnhancerDefinition",21,8,"flatten",3,"flatten",""
"axon-messaging-4.10.0","org.axonframework.messaging.annotation","ResultParameterResolverFactory",21,7,"callWithResult",5,"ignoringResultParameters",""
"axon-messaging-4.10.0","org.axonframework.messaging.unitofwork","UnitOfWork$Phase",21,9,"<clinit>",2,"isAfter",""
"axon-messaging-4.10.0","org.axonframework.queryhandling","GenericSubscriptionQueryMessage",21,3,"andMetaData",1,"andMetaData",""
"axon-messaging-4.10.0","org.axonframework.serialization","GapAwareTrackingTokenConverter$ReflectivelyConstructedGapSetConverter",21,15,"unmarshal",4,"unmarshal",""
"axon-messaging-4.10.0","org.axonframework.tracing","TracingHandlerEnhancerDefinition",21,7,"wrapHandler",4,"wrapHandler",""
"axon-server-connector-4.10.0","org.axonframework.axonserver.connector","AxonServerConfiguration$FlowControlConfiguration",21,5,"<init>",3,"getNrOfNewPermits",""
"axon-server-connector-4.10.0","org.axonframework.axonserver.connector.util","ProcessingInstructionHelper",21,4,"getProcessingInstructionNumber",1,"axonServerSupportsQueryStreaming",""
"axon-server-connector-4.10.0","org.axonframework.axonserver.connector.query","AxonServerQueryBus$ResponseProcessingTask",21,11,"run",5,"run",""
"axon-server-connector-4.10.0","org.axonframework.axonserver.connector.query","StreamableFluxResponse$SendingSubscriber",21,8,"hookOnError",1,"hookOnComplete",""
"axon-server-connector-4.10.0","org.axonframework.axonserver.connector.command","GrpcBackedCommandMessage",21,5,"<init>",1,"andMetaData",""
"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing","EventStreamUtils",21,9,"lambda$upcastAndDeserializeDomainEvents$1",2,"lambda$upcastAndDeserializeDomainEvents$1",""
"axon-modelling-4.10.0","org.axonframework.modelling.command","AggregateLifecycle",21,7,"execute",5,"execute",""
"axon-spring-boot-autoconfigure-4.10.0","org.axonframework.springboot","DistributedCommandBusProperties$JGroupsProperties",21,6,"<init>",1,"getBindPort",""
"axon-messaging-4.10.0","org.axonframework.commandhandling","DefaultCommandBusSpanFactory",20,5,"createHandleCommandSpan",3,"createHandleCommandSpan",""
"axon-messaging-4.10.0","org.axonframework.common","Assert",20,3,"isFalse",3,"isFalse",""
"axon-messaging-4.10.0","org.axonframework.common.jdbc","PagingJdbcIterable$PagingIterator",20,6,"refreshPageIfNecessary",3,"next",""
"axon-messaging-4.10.0","org.axonframework.deadline","DefaultDeadlineManagerSpanFactory$Builder",20,4,"validate",1,"deadlineIdAttribute",""
"axon-messaging-4.10.0","org.axonframework.eventhandling.tokenstore","TokenStore",20,4,"initializeTokenSegments",2,"initializeSegment",""
"axon-messaging-4.10.0","org.axonframework.messaging.deadletter","ShouldEnqueue",20,6,"equals",4,"equals",""
"axon-messaging-4.10.0","org.axonframework.queryhandling","SinksManyWrapper",20,9,"performWithBusyWaitSpin",4,"performWithBusyWaitSpin",""
"axon-messaging-4.10.0","org.axonframework.serialization.upcasting.event","EventTypeUpcaster",20,6,"<init>",3,"canUpcast",""
"axon-messaging-4.10.0","org.axonframework.tracing","LoggingSpanFactory$Slf4jSpan",20,6,"<init>",2,"end",""
"axon-server-connector-4.10.0","org.axonframework.axonserver.connector.util","ResubscribableStreamObserver",20,8,"onError",3,"onError",""
"axon-server-connector-4.10.0","org.axonframework.axonserver.connector.event.axon","GrpcMetaDataAwareSerializer",20,6,"equals",5,"equals",""
"axon-configuration-4.10.0","org.axonframework.config","MessageHandlerRegistrar",20,6,"<init>",2,"shutdown",""
"axon-configuration-4.10.0","org.axonframework.config","Component",20,6,"get",2,"get",""
"axon-configuration-4.10.0","org.axonframework.config","LifecycleOperations",20,6,"lambda$onShutdown$1",2,"lambda$onShutdown$1",""
"axon-modelling-4.10.0","org.axonframework.modelling.command.inspection","AnnotatedChildEntity",20,10,"<init>",2,"<init>",""
"axon-modelling-4.10.0","org.axonframework.modelling.saga.metamodel","AnnotationSagaMetaModelFactory",20,6,"<init>",1,"<init>",""
"axon-test-4.10.0","org.axonframework.test.matchers","SequenceMatcher",20,16,"matchesList",8,"matchesList",""
"axon-test-4.10.0","org.axonframework.test.saga","SagaTestFixture$AggregateEventPublisherImpl",20,8,"publish",2,"publish",""
"axon-messaging-4.10.0","org.axonframework.commandhandling","MethodCommandHandlerDefinition$MethodCommandMessageHandlingMember",19,13,"<init>",10,"<init>",""
"axon-messaging-4.10.0","org.axonframework.commandhandling.callbacks","FailureLoggingCallback",19,5,"onResult",2,"onResult",""
"axon-messaging-4.10.0","org.axonframework.commandhandling.gateway","DefaultCommandGateway$Builder",19,3,"commandCallback",1,"dispatchInterceptors",""
"axon-messaging-4.10.0","org.axonframework.eventhandling.scheduling.java","SimpleEventScheduler$PublishEventTask",19,9,"run",2,"run",""
"axon-messaging-4.10.0","org.axonframework.messaging","Headers",19,13,"defaultHeaders",2,"defaultHeaders",""
"axon-messaging-4.10.0","org.axonframework.messaging.interceptors","LoggingInterceptor",19,10,"handle",4,"handle",""
"axon-messaging-4.10.0","org.axonframework.queryhandling","QueryUpdateEmitter",19,3,"emit",3,"lambda$complete$1",""
"axon-messaging-4.10.0","org.axonframework.queryhandling","SimpleQueryUpdateEmitter$Builder",19,6,"<init>",1,"access$100",""
"axon-server-connector-4.10.0","org.axonframework.axonserver.connector.heartbeat.connection.checker","HeartbeatConnectionChecker",19,7,"<init>",4,"isValid",""
"axon-server-connector-4.10.0","org.axonframework.axonserver.connector.event.axon","QueryResultStreamAdapter",19,7,"next",4,"hasNext",""
"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing.eventstore","IteratorBackedDomainEventStream",19,6,"next",3,"hasNext",""
"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing.eventstore","DomainEventStream",19,3,"concat",2,"lambda$of$1",""
"axon-configuration-4.10.0","org.axonframework.config","AxonIQConsoleModule",19,7,"consoleClientVersion",3,"maybeLogConsoleIsAvailable",""
"axon-modelling-4.10.0","org.axonframework.modelling.saga.metamodel","AnnotationSagaMetaModelFactory$InspectedSagaModel",19,6,"resolveAssociation",3,"resolveAssociation",""
"axon-modelling-4.10.0","org.axonframework.modelling.saga.repository","AssociationValueMap",19,8,"findSagas",5,"findSagas",""
"axon-test-4.10.0","org.axonframework.test.matchers","Matchers",19,2,"<init>",1,"exactSequenceOf",""
"axon-test-4.10.0","org.axonframework.test.saga","RepositoryContentValidator",19,6,"assertNoAssociationPresent",3,"assertAssociationPresent",""
"axon-test-4.10.0","org.axonframework.test.eventscheduler","StubScheduleToken",19,6,"equals",6,"equals",""
"axon-disruptor-4.10.0","org.axonframework.disruptor.commandhandling","FirstLevelCache",18,4,"<init>",2,"getReferenceValue",""
"axon-messaging-4.10.0","org.axonframework.commandhandling.gateway","CommandGatewayFactory$GatewayInvocationHandler$Builder",18,2,"dispatchInterceptors",1,"dispatchInterceptors",""
"axon-messaging-4.10.0","org.axonframework.eventhandling","GenericTrackedEventMessage",18,5,"describeTo",1,"describeType",""
"axon-messaging-4.10.0","org.axonframework.eventhandling.deadletter.jdbc","DefaultDeadLetterJdbcConverter$Builder",18,3,"schema",1,"schema",""
"axon-messaging-4.10.0","org.axonframework.eventhandling.deadletter.jdbc","DefaultDeadLetterStatementFactory$Builder",18,3,"eventSerializer",1,"access$200",""
"axon-messaging-4.10.0","org.axonframework.eventhandling.replay","GenericResetContext",18,5,"asResetContext",3,"asResetContext",""
"axon-messaging-4.10.0","org.axonframework.eventhandling.scheduling.java","SimpleEventScheduler$Builder",18,3,"eventBus",1,"build",""
"axon-messaging-4.10.0","org.axonframework.messaging.interceptors","JSR303ViolationException",18,14,"convert",4,"convert",""
"axon-messaging-4.10.0","org.axonframework.messaging.interceptors.legacyvalidation","JSR303ViolationException",18,14,"convert",4,"convert",""
"axon-messaging-4.10.0","org.axonframework.serialization","ChainedConverter$Route",18,5,"<init>",1,"<init>",""
"axon-messaging-4.10.0","org.axonframework.serialization","SimpleSerializedType",18,6,"equals",6,"equals",""
"axon-messaging-4.10.0","org.axonframework.tracing","NestingSpanFactory$Builder",18,3,"clock",1,"clock",""
"axon-server-connector-4.10.0","org.axonframework.axonserver.connector","AxonServerException",18,5,"<init>",1,"code",""
"axon-server-connector-4.10.0","org.axonframework.axonserver.connector.event.axon","EventProcessorInfoConfiguration",18,4,"lambda$new$2",2,"initialize",""
"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing","FilteringEventStorageEngine",18,4,"<init>",1,"readEvents",""
"axon-modelling-4.10.0","org.axonframework.modelling.saga.repository","CachingSagaStore$Builder",18,4,"validate",1,"validate",""
"axon-modelling-4.10.0","org.axonframework.modelling.saga.repository.inmemory","InMemorySagaStore",18,6,"findSagas",1,"size",""
"axon-test-4.10.0","org.axonframework.test.matchers","ListWithAnyOfMatcher",18,12,"matchesList",5,"matchesList",""
"axon-messaging-4.10.0","org.axonframework.eventhandling","MultiStreamableMessageSource$SourceIdAwareBlockingStream",17,4,"<init>",1,"nextAvailable",""
"axon-messaging-4.10.0","org.axonframework.eventhandling","TrackingEventProcessor$WrappedMessageStream",17,4,"nextAvailable",2,"nextAvailable",""
"axon-messaging-4.10.0","org.axonframework.eventhandling","EventTrackerStatus",17,7,"isDifferent",8,"isDifferent",""
"axon-messaging-4.10.0","org.axonframework.messaging.annotation","AbstractAnnotatedParameterResolverFactory",17,9,"createInstance",5,"createInstance",""
"axon-messaging-4.10.0","org.axonframework.messaging.annotation","DefaultParameterResolverFactory",17,15,"createInstance",6,"createInstance",""
"axon-messaging-4.10.0","org.axonframework.messaging.annotation","WrappedMessageHandlingMember",17,5,"unwrap",3,"unwrap",""
"axon-messaging-4.10.0","org.axonframework.serialization","SerializedMetaData",17,6,"equals",4,"equals",""
"axon-messaging-4.10.0","org.axonframework.tracing","SpanUtils",17,15,"determineMessageName",7,"determineMessageName",""
"axon-server-connector-4.10.0","org.axonframework.axonserver.connector","PriorityRunnable",17,6,"equals",7,"equals",""
"axon-server-connector-4.10.0","org.axonframework.axonserver.connector.event.axon","AxonServerEventStore$AxonIQEventStorageEngine$1",17,14,"tryAdvance",4,"tryAdvance",""
"axon-server-connector-4.10.0","org.axonframework.axonserver.connector.event.axon","AxonServerEventStore",17,3,"readEvents",3,"readEvents",""
"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing.conflictresolution","ConflictResolution",17,3,"createInstance",2,"createInstance",""
"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing.eventstore","SequenceEventStorageEngine$ConcatenatingSpliterator",17,6,"<init>",4,"tryAdvance",""
"axon-modelling-4.10.0","org.axonframework.modelling.command","ForwardMatchingInstances",17,6,"initialize",2,"lambda$initialize$1",""
"axon-modelling-4.10.0","org.axonframework.modelling.command","AggregateAnnotationCommandHandler$AggregateCreateOrUpdateCommandHandler",17,9,"handle",2,"handle",""
"axon-modelling-4.10.0","org.axonframework.modelling.saga","PayloadAssociationResolver",17,9,"createProperty",5,"createProperty",""
"axon-modelling-4.10.0","org.axonframework.modelling.saga.repository.jdbc","Oracle11SagaSqlSchema",17,9,"sql_createTableAssocValueEntry",3,"sql_createTableAssocValueEntry",""
"axon-test-4.10.0","org.axonframework.test.saga","SagaTestFixture$TransienceValidatingResourceInjector",17,8,"injectResources",2,"injectResources",""
"axon-spring-boot-autoconfigure-4.10.0","org.axonframework.actuator.axonserver","AxonServerHealthIndicator",17,7,"doHealthCheck",3,"doHealthCheck",""
"axon-spring-boot-autoconfigure-4.10.0","org.axonframework.springboot","DistributedCommandBusProperties",17,5,"<init>",1,"setSpringCloud",""
"axon-messaging-4.10.0","org.axonframework.commandhandling.distributed.commandfilter","OrCommandMessageFilter",16,7,"equals",6,"equals",""
"axon-messaging-4.10.0","org.axonframework.commandhandling.distributed.commandfilter","AndCommandMessageFilter",16,7,"equals",6,"equals",""
"axon-messaging-4.10.0","org.axonframework.commandhandling.gateway","CommandGatewayFactory$WrapNonDeclaredCheckedExceptions",16,6,"asRuntimeIfNotDeclared",6,"invoke",""
"axon-messaging-4.10.0","org.axonframework.eventhandling","AbstractEventBus$Builder",16,4,"<init>",1,"spanFactory",""
"axon-messaging-4.10.0","org.axonframework.eventhandling.gateway","AbstractEventGateway",16,5,"<init>",2,"processInterceptors",""
"axon-messaging-4.10.0","org.axonframework.eventhandling.tokenstore","ConfigToken",16,6,"equals",4,"equals",""
"axon-messaging-4.10.0","org.axonframework.lifecycle","Lifecycle$LifecycleRegistry",16,6,"lambda$onStart$0",2,"lambda$onStart$0",""
"axon-messaging-4.10.0","org.axonframework.messaging.responsetypes","OptionalResponseType",16,8,"convert",6,"convert",""
"axon-messaging-4.10.0","org.axonframework.tracing","MultiSpanFactory$MultiSpan",16,3,"<init>",1,"lambda$makeCurrent$0",""
"axon-server-connector-4.10.0","org.axonframework.axonserver.connector","Handlers",16,4,"getOrDefault",3,"lambda$register$3",""
"axon-server-connector-4.10.0","org.axonframework.axonserver.connector","PriorityCallable",16,6,"equals",7,"equals",""
"axon-server-connector-4.10.0","org.axonframework.axonserver.connector.event.axon","GrpcBackedDomainEventData",16,4,"getPayload",2,"getType",""
"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing","AbstractAggregateFactory",16,4,"<init>",2,"fromSnapshot",""
"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing","DefaultSnapshotterSpanFactory$Builder",16,3,"<init>",1,"<init>",""
"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing.eventstore","BatchingEventStorageEngine$EventStreamSpliterator",16,11,"tryAdvance",5,"tryAdvance",""
"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing.snapshotting","RevisionSnapshotFilter",16,5,"test",2,"test",""
"axon-modelling-4.10.0","org.axonframework.modelling.saga","SagaScopeDescriptor",16,7,"equals",6,"equals",""
"axon-test-4.10.0","org.axonframework.test.matchers","PayloadsMatcher",16,9,"matches",4,"matches",""
"axon-messaging-4.10.0","org.axonframework.commandhandling.gateway","CommandGatewayFactory$Builder",15,3,"commandBus",1,"access$000",""
"axon-messaging-4.10.0","org.axonframework.commandhandling.gateway","AbstractCommandGateway$Builder",15,3,"commandBus",3,"dispatchInterceptors",""
"axon-messaging-4.10.0","org.axonframework.common","AxonThreadFactory",15,6,"<init>",3,"<init>",""
"axon-messaging-4.10.0","org.axonframework.common.jdbc","PagingJdbcIterable",15,8,"<init>",1,"access$000",""
"axon-messaging-4.10.0","org.axonframework.common.transaction","TransactionManager",15,8,"executeInTransaction",1,"executeInTransaction",""
"axon-messaging-4.10.0","org.axonframework.eventhandling","AbstractDomainEventEntry",15,5,"<init>",1,"getType",""
"axon-messaging-4.10.0","org.axonframework.eventhandling.pooled","CoordinatorTask",15,5,"run",2,"run",""
"axon-messaging-4.10.0","org.axonframework.eventhandling.scheduling.quartz","QuartzScheduleToken",15,7,"equals",6,"equals",""
"axon-messaging-4.10.0","org.axonframework.messaging","HandlerExecutionException",15,5,"resolveDetails",4,"resolveDetails",""
"axon-messaging-4.10.0","org.axonframework.queryhandling","QuerySubscription",15,7,"equals",6,"equals",""
"axon-server-connector-4.10.0","org.axonframework.axonserver.connector.command","AxonServerCommandDispatchException",15,5,"<init>",1,"getExceptionDescriptions",""
"axon-server-connector-4.10.0","org.axonframework.axonserver.connector.event.util","GrpcExceptionParser",15,12,"parse",6,"parse",""
"axon-server-connector-4.10.0","org.axonframework.axonserver.connector.event.axon","AxonServerEventStoreFactory",15,12,"<init>",1,"<init>",""
"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing.eventstore","AbstractSnapshotEventEntry",15,5,"<init>",1,"<init>",""
"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing.eventstore","BatchingEventStorageEngine",15,4,"<init>",3,"defaultFinalAggregateBatchPredicate",""
"axon-modelling-4.10.0","org.axonframework.modelling.command","ConflictingAggregateVersionException",15,6,"<init>",1,"<init>",""
"axon-modelling-4.10.0","org.axonframework.modelling.command","DefaultRepositorySpanFactory",15,5,"<init>",1,"createLoadSpan",""
"axon-modelling-4.10.0","org.axonframework.modelling.saga","AssociationValue",15,6,"equals",6,"equals",""
"axon-modelling-4.10.0","org.axonframework.modelling.saga.repository.jpa","JpaSagaStore$Builder",15,4,"validate",2,"validate",""
"axon-modelling-4.10.0","org.axonframework.modelling.saga.repository.legacyjpa","JpaSagaStore$Builder",15,4,"validate",2,"validate",""
"axon-test-4.10.0","org.axonframework.test.matchers","ListWithAllOfMatcher",15,11,"matchesList",5,"matchesList",""
"axon-test-4.10.0","org.axonframework.test.saga","DescriptionUtils",15,13,"describe",5,"describe",""
"axon-spring-boot-autoconfigure-4.10.0","org.axonframework.springboot.autoconfig","AxonJobRunrAutoConfiguration",15,8,"deadlineManager",1,"<init>",""
"axon-messaging-4.10.0","org.axonframework.commandhandling","AsynchronousCommandBus",14,7,"shutdown",3,"shutdown",""
"axon-messaging-4.10.0","org.axonframework.commandhandling.distributed","UnresolvedRoutingKeyPolicy",14,4,"<clinit>",2,"lambda$static$0",""
"axon-messaging-4.10.0","org.axonframework.common.caching","EhCache3Adapter$CacheEventListenerAdapter",14,11,"onEvent",8,"onEvent",""
"axon-messaging-4.10.0","org.axonframework.eventhandling","RemovedTrackerStatus",14,11,"toString",1,"toString",""
"axon-messaging-4.10.0","org.axonframework.eventhandling","AddedTrackerStatus",14,11,"toString",1,"trackerAdded",""
"axon-messaging-4.10.0","org.axonframework.eventhandling.replay","ReplayAwareMessageHandlerWrapper",14,6,"wrapHandler",2,"wrapHandler",""
"axon-messaging-4.10.0","org.axonframework.eventhandling.tokenstore","GenericTokenEntry",14,5,"<init>",1,"<init>",""
"axon-messaging-4.10.0","org.axonframework.messaging.annotation","MessageHandlerInterceptorDefinition$InterceptedMessageHandlingMember",14,7,"<init>",4,"<init>",""
"axon-messaging-4.10.0","org.axonframework.messaging.interceptors","BeanValidationInterceptor",14,5,"lambda$handle$0",4,"lambda$handle$0",""
"axon-messaging-4.10.0","org.axonframework.messaging.interceptors.legacyvalidation","BeanValidationInterceptor",14,5,"lambda$handle$0",4,"lambda$handle$0",""
"axon-messaging-4.10.0","org.axonframework.messaging.responsetypes","InstanceResponseType",14,6,"convert",5,"convert",""
"axon-messaging-4.10.0","org.axonframework.queryhandling","SubscriptionQueryResult",14,6,"lambda$handle$1",2,"lambda$handle$1",""
"axon-messaging-4.10.0","org.axonframework.serialization","AbstractXStreamSerializer$MetaDataConverter",14,7,"unmarshal",3,"unmarshal",""
"axon-server-connector-4.10.0","org.axonframework.axonserver.connector.query","StreamableInstanceResponse",14,7,"<init>",3,"request",""
"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing","AbstractSnapshotter$SilentTask",14,9,"run",4,"run",""
"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing.snapshotting","RevisionSnapshotFilter$Builder",14,3,"type",1,"access$100",""
"axon-modelling-4.10.0","org.axonframework.modelling.command.inspection","AggregateMemberAnnotatedChildEntityDefinition",14,4,"resolveEventTargets",4,"isMemberTypeSupported",""
"axon-messaging-4.10.0","org.axonframework.commandhandling.distributed","AnnotationRoutingStrategy$Builder",13,3,"annotationType",1,"validate",""
"axon-messaging-4.10.0","org.axonframework.commandhandling.distributed","AnnotationRoutingStrategy$RoutingKeyResolver",13,5,"identify",3,"identify",""
"axon-messaging-4.10.0","org.axonframework.commandhandling.distributed","MetaDataRoutingStrategy$Builder",13,3,"metaDataKey",1,"metaDataKey",""
"axon-messaging-4.10.0","org.axonframework.commandhandling.distributed.commandfilter","NegateCommandMessageFilter",13,6,"equals",4,"equals",""
"axon-messaging-4.10.0","org.axonframework.common.caching","NoCache",13,2,"<init>",1,"<clinit>",""
"axon-messaging-4.10.0","org.axonframework.common.property","AbstractMethodPropertyAccessStrategy",13,11,"propertyFor",4,"propertyFor",""
"axon-messaging-4.10.0","org.axonframework.deadline.dbscheduler","DbSchedulerDeadlineToken",13,6,"equals",4,"equals",""
"axon-messaging-4.10.0","org.axonframework.eventhandling","PropagatingErrorHandler",13,6,"handleError",6,"handleError",""
"axon-messaging-4.10.0","org.axonframework.eventhandling","SimpleEventBus$Builder",13,2,"messageMonitor",1,"messageMonitor",""
"axon-messaging-4.10.0","org.axonframework.eventhandling.scheduling.dbscheduler","DbSchedulerScheduleToken",13,6,"equals",4,"equals",""
"axon-messaging-4.10.0","org.axonframework.eventhandling.tokenstore.inmemory","InMemoryTokenStore$ProcessAndSegment",13,6,"equals",6,"equals",""
"axon-messaging-4.10.0","org.axonframework.eventhandling.tokenstore.jdbc","GenericTokenTableFactory",13,9,"createTable",1,"<clinit>",""
"axon-messaging-4.10.0","org.axonframework.eventhandling.tokenstore.jpa","TokenEntry$PK",13,6,"equals",6,"equals",""
"axon-messaging-4.10.0","org.axonframework.messaging","MetaData$MetaDataCollector",13,3,"lambda$combiner$1",1,"supplier",""
"axon-messaging-4.10.0","org.axonframework.messaging.annotation","AnnotatedHandlerInspector$ChainedMessageHandlerInterceptorMember",13,6,"<init>",2,"doHandle",""
"axon-messaging-4.10.0","org.axonframework.messaging.deadletter","InMemorySequencedDeadLetterQueue$Builder",13,3,"maxSequences",1,"build",""
"axon-messaging-4.10.0","org.axonframework.queryhandling","DefaultQueryGateway$Builder",13,3,"queryBus",3,"dispatchInterceptors",""
"axon-messaging-4.10.0","org.axonframework.util","MavenArtifactVersionResolver",13,8,"get",2,"get",""
"axon-server-connector-4.10.0","org.axonframework.axonserver.connector","AxonServerConfiguration$HeartbeatConfiguration",13,4,"<init>",1,"setInterval",""
"axon-server-connector-4.10.0","org.axonframework.axonserver.connector.util","GrpcObjectSerializer",13,7,"apply",1,"<init>",""
"axon-server-connector-4.10.0","org.axonframework.axonserver.connector.query","AxonServerQueryDispatchException",13,5,"<init>",1,"source",""
"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing","AggregateCacheEntry",13,8,"<init>",2,"<init>",""
"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing","AbstractSnapshotter$AggregateTypeId",13,7,"equals",6,"equals",""
"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing.conflictresolution","Conflicts",13,2,"<init>",1,"eventMatching",""
"axon-configuration-4.10.0","org.axonframework.config","EventProcessingModule$ProcessingGroupSelector",13,4,"<init>",2,"lambda$new$0",""
"axon-modelling-4.10.0","org.axonframework.modelling.command","DefaultRepositorySpanFactory$Builder",13,3,"spanFactory",1,"validate",""
"axon-modelling-4.10.0","org.axonframework.modelling.saga","SagaMethodMessageHandlingMember",13,7,"<init>",3,"getAssociationValue",""
"axon-modelling-4.10.0","org.axonframework.modelling.saga","DefaultSagaManagerSpanFactory$Builder",13,3,"sagaIdentifierAttribute",1,"validate",""
"axon-modelling-4.10.0","org.axonframework.modelling.saga.repository","LockingSagaRepository",13,4,"<init>",1,"lambda$lockSagaAccess$0",""
"axon-modelling-4.10.0","org.axonframework.modelling.saga.repository.jpa","AbstractSagaEntry",13,7,"<init>",1,"<init>",""
"axon-modelling-4.10.0","org.axonframework.modelling.saga.repository.jpa","SagaEntry",13,7,"<init>",1,"getRevision",""
"axon-test-4.10.0","org.axonframework.test.matchers","ExactSequenceMatcher",13,9,"matchesList",4,"matchesList",""
"axon-spring-boot-autoconfigure-4.10.0","org.axonframework.springboot","SerializerProperties",13,4,"<init>",1,"<init>",""
"axon-spring-boot-autoconfigure-4.10.0","org.axonframework.springboot","TracingProperties$EventProcessorProperties",13,4,"<init>",1,"setDisableBatchTrace",""
"axon-spring-boot-autoconfigure-4.10.0","org.axonframework.springboot.util","XStreamSecurityTypeUtility",13,7,"autoConfigBasePackages",2,"autoConfigBasePackages",""
"axon-spring-boot-autoconfigure-4.10.0","org.axonframework.springboot.util","DeadLetterQueueProviderConfigurerModule",13,4,"<init>",2,"lambda$configureModule$0",""
"axon-spring-boot-autoconfigure-4.10.0","org.axonframework.springboot.service.connection","AxonServerDockerComposeConnectionDetailsFactory",13,8,"getDockerComposeConnectionDetails",2,"getDockerComposeConnectionDetails",""
"axon-messaging-4.10.0","org.axonframework.commandhandling","DefaultCommandBusSpanFactory$Builder",12,3,"spanFactory",1,"build",""
"axon-messaging-4.10.0","org.axonframework.commandhandling.distributed","MetaDataRoutingStrategy",12,4,"<init>",2,"doResolveRoutingKey",""
"axon-messaging-4.10.0","org.axonframework.common","ExceptionUtils",12,6,"findException",4,"isExplicitlyNonTransient",""
"axon-messaging-4.10.0","org.axonframework.common.caching","AbstractCacheAdapter",12,6,"lambda$registerCacheEntryListener$0",3,"lambda$registerCacheEntryListener$0",""
"axon-messaging-4.10.0","org.axonframework.common.jdbc","Oracle11Utils",12,9,"simulateAutoIncrement",5,"simulateAutoIncrement",""
"axon-messaging-4.10.0","org.axonframework.deadline.annotation","DeadlineMethodMessageHandlerDefinition$DeadlineMethodMessageHandlingMember",12,3,"priority",4,"canHandle",""
"axon-messaging-4.10.0","org.axonframework.eventhandling","TrackingEventProcessor$State",12,6,"<clinit>",1,"<init>",""
"axon-messaging-4.10.0","org.axonframework.eventhandling","TrackedDomainEventData",12,4,"<init>",1,"getEventIdentifier",""
"axon-messaging-4.10.0","org.axonframework.eventhandling","TrackingEventProcessor$SplitSegmentInstruction",12,8,"runSafe",1,"<init>",""
"axon-messaging-4.10.0","org.axonframework.eventhandling","TrackingEventProcessor$Instruction",12,6,"run",2,"run",""
"axon-messaging-4.10.0","org.axonframework.eventhandling.async","PropertySequencingPolicy",12,6,"<init>",2,"getSequenceIdentifierFor",""
"axon-messaging-4.10.0","org.axonframework.eventhandling.gateway","AbstractEventGateway$Builder",12,3,"eventBus",3,"dispatchInterceptors",""
"axon-messaging-4.10.0","org.axonframework.eventhandling.scheduling.jobrunr","JobRunrScheduleToken",12,6,"equals",4,"equals",""
"axon-messaging-4.10.0","org.axonframework.eventhandling.scheduling.java","SimpleScheduleToken",12,6,"equals",4,"equals",""
"axon-messaging-4.10.0","org.axonframework.eventhandling.tokenstore.jdbc","Oracle11TokenTableFactory",12,9,"createTable",1,"<clinit>",""
"axon-messaging-4.10.0","org.axonframework.messaging.correlation","MessageOriginProvider",12,4,"correlationDataFor",1,"getDefaultTraceKey",""
"axon-messaging-4.10.0","org.axonframework.messaging.unitofwork","ExecutionResult",12,4,"equals",4,"equals",""
"axon-messaging-4.10.0","org.axonframework.monitoring","MultiMessageMonitor",12,4,"onMessageIngested",1,"onMessageIngested",""
