"name","shortName","louvainId","louvainIntermediateIds","leidenId","leidenIntermediateIds","leidenModularity","weaklyConnectedComponentId","labelPropagationId","kCoreDecompositionValue","maximumKCutId","incomingDependencies","outgoingDependencies","Source Cypher File: Community_Detection/Community_Detection_Summary.cypher"
"org.axonframework.disruptor.commandhandling","commandhandling",0,"76,86",0,"76,4,6",,0,0,10,0,55,1453,""
"org.axonframework.commandhandling","commandhandling",0,"1,86",0,"3,4,6",,0,0,11,3,1903,691,""
"org.axonframework.commandhandling.callbacks","callbacks",0,"1,86",0,"3,4,6",,0,0,6,11,9,39,""
"org.axonframework.commandhandling.distributed","distributed",0,"1,86",0,"3,4,6",,0,0,10,18,58,738,""
"org.axonframework.commandhandling.distributed.commandfilter","commandfilter",0,"1,86",0,"3,4,6",,0,0,3,14,12,34,""
"org.axonframework.commandhandling.gateway","gateway",0,"1,86",0,"3,4,6",,0,0,9,2,100,443,""
"org.axonframework.common","common",0,"86,86",0,"76,4,6",,0,0,11,4,1043,23,""
"org.axonframework.common.annotation","annotation",0,"86,86",0,"76,4,6",,0,0,9,13,22,3,""
"org.axonframework.common.caching","caching",0,"76,86",0,"76,4,6",,0,0,5,13,37,49,""
"org.axonframework.common.digest","digest",0,"86,86",0,"76,4,6",,0,0,3,0,2,1,""
"org.axonframework.common.io","io",1,"78,31",1,"80,19,3",,0,0,8,5,10,0,""
"org.axonframework.common.jdbc","jdbc",2,"26,40",2,"40,1,9",,0,0,10,6,73,56,""
"org.axonframework.common.jpa","jpa",2,"28,40",2,"28,2,9",,0,0,8,0,19,6,""
"org.axonframework.common.legacyjpa","legacyjpa",2,"28,40",2,"28,2,9",,0,0,7,1,17,6,""
"org.axonframework.common.lock","lock",0,"86,86",0,"76,4,6",,0,0,7,6,46,25,""
"org.axonframework.common.property","property",0,"86,86",0,"76,4,6",,0,0,5,16,23,15,""
"org.axonframework.common.stream","stream",1,"31,31",1,"31,19,3",,0,0,7,9,33,5,""
"org.axonframework.common.transaction","transaction",1,"31,31",1,"31,19,3",,0,0,10,17,368,6,""
"org.axonframework.deadline","deadline",3,"22,44",3,"22,3,4",,0,0,11,0,247,338,""
"org.axonframework.deadline.annotation","annotation",0,"86,86",0,"76,4,6",,0,0,3,4,6,29,""
"org.axonframework.deadline.jobrunr","jobrunr",3,"22,44",3,"22,3,4",,0,0,9,16,7,419,""
"org.axonframework.deadline.dbscheduler","dbscheduler",3,"22,44",3,"22,3,4",,0,0,9,19,10,488,""
"org.axonframework.deadline.quartz","quartz",3,"22,44",3,"22,3,4",,0,0,8,16,5,453,""
"org.axonframework.eventhandling","eventhandling",1,"31,31",1,"31,19,3",,0,0,11,3,5871,1563,""
"org.axonframework.eventhandling.async","async",1,"31,31",1,"31,19,3",,0,0,7,8,46,76,""
"org.axonframework.eventhandling.deadletter","deadletter",1,"31,31",1,"31,19,3",,0,0,8,9,11,391,""
"org.axonframework.eventhandling.deadletter.jdbc","jdbc",2,"26,40",2,"40,1,9",,0,0,8,0,37,560,""
"org.axonframework.eventhandling.deadletter.jpa","jpa",2,"28,40",2,"28,2,9",,0,0,8,6,27,317,""
"org.axonframework.eventhandling.deadletter.legacyjpa","legacyjpa",2,"28,40",2,"28,2,9",,0,0,8,7,11,330,""
"org.axonframework.eventhandling.gateway","gateway",1,"31,31",1,"31,19,3",,0,0,5,11,14,52,""
"org.axonframework.eventhandling.interceptors","interceptors",0,"76,86",3,"76,3,4",,0,0,3,11,0,28,""
"org.axonframework.eventhandling.pooled","pooled",1,"31,31",1,"31,19,3",,0,0,10,0,62,962,""
"org.axonframework.eventhandling.replay","replay",3,"44,44",3,"53,3,4",,0,0,5,14,12,72,""
"org.axonframework.eventhandling.scheduling.jobrunr","jobrunr",3,"56,44",4,"22,11,7",,0,0,9,9,5,209,""
"org.axonframework.eventhandling.scheduling.quartz","quartz",3,"56,44",1,"31,19,3",,0,0,8,1,10,202,""
"org.axonframework.eventhandling.tokenstore","tokenstore",2,"40,40",2,"40,1,9",,0,0,9,1,83,42,""
"org.axonframework.eventhandling.scheduling","scheduling",3,"56,44",1,"31,19,3",,0,0,8,18,25,2,""
"org.axonframework.eventhandling.scheduling.dbscheduler","dbscheduler",3,"56,44",4,"22,11,7",,0,0,8,11,10,214,""
"org.axonframework.eventhandling.scheduling.java","java",4,"70,112",5,"75,14,5",,0,0,8,0,6,76,""
"org.axonframework.eventhandling.tokenstore.inmemory","inmemory",2,"40,40",2,"40,1,9",,0,0,6,12,3,25,""
"org.axonframework.eventhandling.tokenstore.jdbc","jdbc",2,"40,40",2,"40,1,9",,0,0,6,17,19,195,""
"org.axonframework.eventhandling.tokenstore.jpa","jpa",2,"42,40",2,"42,1,9",,0,0,7,9,11,119,""
"org.axonframework.eventhandling.tokenstore.legacyjpa","legacyjpa",2,"42,40",2,"42,1,9",,0,0,7,5,4,106,""
"org.axonframework.lifecycle","lifecycle",4,"70,112",5,"75,14,5",,0,0,10,2,101,10,""
