"propertyName","propertyValue","codeUnits","codeUnitNames","shortCodeUnitNames","Source Cypher File: Dependencies_Projection/Dependencies_8_Stream_Mutated_Grouped.cypher"
"communityKCoreDecompositionValue",10,16,"org.axonframework.axonserver.connector,org.axonframework.axonserver.connector.query,org.axonframework.axonserver.connector.command,org.axonframework.axonserver.connector.event.axon,org.axonframework.eventsourcing.eventstore.jpa,org.axonframework.eventsourcing.eventstore.legacyjpa,org.axonframework.commandhandling.distributed,org.axonframework.common.jdbc,org.axonframework.common.transaction,org.axonframework.eventhandling.pooled,org.axonframework.lifecycle,org.axonframework.messaging.interceptors,org.axonframework.monitoring,org.axonframework.queryhandling,org.axonframework.serialization.upcasting.event,org.axonframework.disruptor.commandhandling","connector,query,command,axon,jpa,legacyjpa,distributed,jdbc,transaction,pooled,lifecycle,interceptors,monitoring,queryhandling,event,commandhandling",""
"communityKCoreDecompositionValue",9,16,"org.axonframework.axonserver.connector.util,org.axonframework.axonserver.connector.query.subscription,org.axonframework.modelling.saga,org.axonframework.eventsourcing.conflictresolution,org.axonframework.eventsourcing.eventstore.jdbc,org.axonframework.eventsourcing.snapshotting,org.axonframework.test.saga,org.axonframework.commandhandling.gateway,org.axonframework.common.annotation,org.axonframework.deadline.dbscheduler,org.axonframework.deadline.jobrunr,org.axonframework.eventhandling.scheduling.jobrunr,org.axonframework.eventhandling.tokenstore,org.axonframework.messaging.responsetypes,org.axonframework.util,org.axonframework.springboot.autoconfig.legacyjpa","util,subscription,saga,conflictresolution,jdbc,snapshotting,gateway,annotation,dbscheduler,jobrunr,tokenstore,responsetypes,legacyjpa",""
"communityKCoreDecompositionValue",4,7,"org.axonframework.axonserver.connector.heartbeat,org.axonframework.axonserver.connector.event.util,org.axonframework.modelling.saga.repository.inmemory,org.axonframework.tracing.opentelemetry,org.axonframework.queryhandling.registration,org.axonframework.serialization.json,org.axonframework.springboot","heartbeat,util,inmemory,opentelemetry,registration,json,springboot",""
"communityKCoreDecompositionValue",2,7,"org.axonframework.axonserver.connector.heartbeat.source,org.axonframework.axonserver.connector.heartbeat.connection.checker,org.axonframework.test.server,org.axonframework.actuator.axonserver,org.axonframework.springboot.util.legacyjpa,org.axonframework.springboot.util.jpa,org.axonframework.springboot.service.connection","source,checker,server,axonserver,legacyjpa,jpa,connection",""
"communityKCoreDecompositionValue",8,17,"org.axonframework.axonserver.connector.processor,org.axonframework.modelling.saga.repository,org.axonframework.modelling.saga.repository.jdbc,org.axonframework.modelling.saga.repository.jpa,org.axonframework.common.io,org.axonframework.common.jpa,org.axonframework.deadline.quartz,org.axonframework.eventhandling.deadletter,org.axonframework.eventhandling.deadletter.jdbc,org.axonframework.eventhandling.deadletter.jpa,org.axonframework.eventhandling.deadletter.legacyjpa,org.axonframework.eventhandling.scheduling,org.axonframework.eventhandling.scheduling.dbscheduler,org.axonframework.eventhandling.scheduling.java,org.axonframework.eventhandling.scheduling.quartz,org.axonframework.messaging.deadletter,org.axonframework.serialization.xml","processor,repository,jdbc,jpa,io,quartz,deadletter,legacyjpa,scheduling,dbscheduler,java,xml",""
"communityKCoreDecompositionValue",11,16,"org.axonframework.modelling.command,org.axonframework.modelling.command.inspection,org.axonframework.eventsourcing,org.axonframework.eventsourcing.eventstore,org.axonframework.test.aggregate,org.axonframework.commandhandling,org.axonframework.common,org.axonframework.deadline,org.axonframework.eventhandling,org.axonframework.messaging,org.axonframework.messaging.annotation,org.axonframework.messaging.unitofwork,org.axonframework.serialization,org.axonframework.tracing,org.axonframework.config,org.axonframework.springboot.autoconfig","command,inspection,eventsourcing,eventstore,aggregate,commandhandling,common,deadline,eventhandling,messaging,annotation,unitofwork,serialization,tracing,config,autoconfig",""
"communityKCoreDecompositionValue",7,11,"org.axonframework.modelling.command.legacyjpa,org.axonframework.modelling.saga.repository.legacyjpa,org.axonframework.test,org.axonframework.test.matchers,org.axonframework.test.deadline,org.axonframework.common.legacyjpa,org.axonframework.common.lock,org.axonframework.common.stream,org.axonframework.eventhandling.async,org.axonframework.eventhandling.tokenstore.jpa,org.axonframework.eventhandling.tokenstore.legacyjpa","legacyjpa,test,matchers,deadline,lock,stream,async,jpa",""
"communityKCoreDecompositionValue",5,10,"org.axonframework.modelling.saga.metamodel,org.axonframework.eventsourcing.eventstore.jdbc.statements,org.axonframework.test.utils,org.axonframework.test.eventscheduler,org.axonframework.common.caching,org.axonframework.common.property,org.axonframework.eventhandling.gateway,org.axonframework.eventhandling.replay,org.axonframework.messaging.correlation,org.axonframework.springboot.util","metamodel,statements,utils,eventscheduler,caching,property,gateway,replay,correlation,util",""
"communityKCoreDecompositionValue",3,6,"org.axonframework.eventsourcing.eventstore.inmemory,org.axonframework.commandhandling.distributed.commandfilter,org.axonframework.common.digest,org.axonframework.deadline.annotation,org.axonframework.eventhandling.interceptors,org.axonframework.messaging.interceptors.legacyvalidation","inmemory,commandfilter,digest,annotation,interceptors,legacyvalidation",""
"communityKCoreDecompositionValue",6,5,"org.axonframework.commandhandling.callbacks,org.axonframework.eventhandling.tokenstore.inmemory,org.axonframework.eventhandling.tokenstore.jdbc,org.axonframework.queryhandling.annotation,org.axonframework.tracing.attributes","callbacks,inmemory,jdbc,annotation,attributes",""
"communityKCoreDecompositionValue",1,3,"org.axonframework.serialization.converters,org.axonframework.serialization.upcasting,org.axonframework.actuator","converters,upcasting,actuator",""
