"localClusteringCoefficient","memberCount","memberNameExamples","Source Cypher File: Community_Detection/Community_Detection_10d_LocalClusteringCoefficient_Stream_Aggregated.cypher"
0.33,82,"org.axonframework.test.FixtureResourceParameterResolverFactory,org.axonframework.test.FixtureResourceParameterResolverFactory$FailingParameterResolver,org.axonframework.test.aggregate.Reporter,org.axonframework.test.aggregate.AggregateTestFixture$CreationalRepository,org.axonframework.test.aggregate.AggregateTestFixture$ExecutionExceptionAwareCallback,org.axonframework.test.saga.EventValidator,org.axonframework.modelling.saga.SagaMethodMessageHandlerDefinition,org.axonframework.modelling.saga.EndSagaMessageHandlerDefinition,org.axonframework.modelling.command.inspection.MethodCreationPolicyDefinition$MethodCreationPolicyHandlingMember",""
0.32,15,"org.axonframework.modelling.command.inspection.EntityModel,org.axonframework.modelling.command.inspection.AggregateMemberAnnotatedChildEntityMapDefinition,org.axonframework.modelling.command.inspection.AggregateMemberAnnotatedChildEntityCollectionDefinition,org.axonframework.messaging.annotation.AnnotatedHandlerInspector,org.axonframework.messaging.annotation.MessageHandlerInterceptorMemberChain,org.axonframework.deadline.DeadlineManagerSpanFactory,org.axonframework.messaging.deadletter.EnqueueDecision,org.axonframework.disruptor.commandhandling.DisruptorCommandBus$DisruptorRepository,org.axonframework.commandhandling.AsynchronousCommandBus$Builder",""
0.31,10,"org.axonframework.messaging.annotation.ClasspathParameterResolverFactory,org.axonframework.test.aggregate.AggregateTestFixture$IdentifierValidatingRepository,org.axonframework.commandhandling.gateway.CommandGatewayFactory$Builder,org.axonframework.modelling.saga.repository.inmemory.InMemorySagaStore,org.axonframework.modelling.command.ForwardingMode,org.axonframework.modelling.command.RepositorySpanFactory,org.axonframework.eventhandling.scheduling.quartz.FireEventJob,org.axonframework.messaging.deadletter.InMemorySequencedDeadLetterQueue,org.axonframework.eventsourcing.eventstore.inmemory.InMemoryEventStorageEngine",""
0.3,25,"org.axonframework.modelling.command.AggregateAnnotationCommandHandler$Builder,org.axonframework.test.eventscheduler.EventSchedulerValidator,org.axonframework.modelling.command.inspection.MethodCommandHandlerInterceptorDefinition,org.axonframework.modelling.command.inspection.MethodCreationPolicyDefinition,org.axonframework.modelling.command.AggregateCreationPolicy,org.axonframework.messaging.annotation.MessageInterceptingMember,org.axonframework.modelling.saga.repository.CachingSagaStore$Builder,org.axonframework.modelling.saga.repository.jdbc.SagaSchema,org.axonframework.serialization.AnnotationRevisionResolver",""
0.29,24,"org.axonframework.modelling.command.ApplyMore,org.axonframework.test.saga.CommandValidator,org.axonframework.test.eventscheduler.StubEventScheduler,org.axonframework.modelling.command.AbstractRepository$Builder,org.axonframework.messaging.unitofwork.UnitOfWork$Phase,org.axonframework.modelling.command.VersionedAggregateIdentifier,org.axonframework.common.property.PropertyAccessStrategy,org.axonframework.modelling.command.inspection.AnnotatedCommandHandlerInterceptor,org.axonframework.modelling.saga.AssociationValues",""
0.28,14,"org.axonframework.modelling.command.inspection.AnnotatedAggregateMetaModelFactory,org.axonframework.eventhandling.GenericDomainEventMessage,org.axonframework.messaging.annotation.ClasspathHandlerDefinition,org.axonframework.eventhandling.ListenerInvocationErrorHandler,org.axonframework.modelling.saga.AnnotatedSagaManager,org.axonframework.commandhandling.CommandMessageHandlingMember,org.axonframework.messaging.annotation.WrappedMessageHandlingMember,org.axonframework.eventsourcing.NoSnapshotTriggerDefinition,org.axonframework.eventsourcing.eventstore.EventStorageEngine",""
0.27,21,"org.axonframework.messaging.annotation.SimpleResourceParameterResolverFactory,org.axonframework.commandhandling.gateway.DefaultCommandGateway,org.axonframework.common.lock.LockFactory,org.axonframework.common.jdbc.JdbcUtils,org.axonframework.modelling.saga.repository.legacyjpa.JpaSagaStore$Builder,org.axonframework.eventsourcing.snapshotting.RevisionSnapshotFilter,org.axonframework.messaging.MessageHandlerInterceptorSupport,org.axonframework.commandhandling.CurrentUnitOfWorkParameterResolverFactory,org.axonframework.messaging.unitofwork.BatchingUnitOfWork",""
0.26,5,"org.axonframework.eventhandling.EventUtils,org.axonframework.modelling.saga.AnnotatedSaga,org.axonframework.eventsourcing.AggregateSnapshotter$Builder,org.axonframework.eventsourcing.EventStreamUtils,org.axonframework.eventsourcing.CachingEventSourcingRepository",""
0.25,18,"org.axonframework.modelling.command.AggregateLifecycle,org.axonframework.test.FixtureExecutionException,org.axonframework.eventsourcing.EventSourcingRepository$Builder,org.axonframework.commandhandling.AnnotationCommandHandlerAdapter,org.axonframework.common.lock.Lock,org.axonframework.modelling.saga.repository.SagaStore,org.axonframework.commandhandling.gateway.CommandGateway,org.axonframework.eventhandling.TrackingEventProcessor$Builder,org.axonframework.messaging.deadletter.ThrowableCause",""
0.24,22,"org.axonframework.deadline.GenericDeadlineMessage,org.axonframework.messaging.GenericMessage,org.axonframework.eventhandling.EventMessageHandler,org.axonframework.eventhandling.scheduling.EventScheduler,org.axonframework.modelling.saga.AnnotatedSagaManager$Builder,org.axonframework.modelling.command.GenericJpaRepository$Builder,org.axonframework.modelling.command.inspection.ChildForwardingCommandMessageHandlingMember,org.axonframework.common.caching.WeakReferenceCache,org.axonframework.queryhandling.annotation.AnnotationQueryHandlerAdapter",""
0.23,9,"org.axonframework.messaging.DefaultInterceptorChain,org.axonframework.test.aggregate.AggregateTestFixture$InMemoryRepository,org.axonframework.messaging.ScopeAwareProvider,org.axonframework.queryhandling.QueryBus,org.axonframework.deadline.SimpleDeadlineManager,org.axonframework.queryhandling.DefaultQueryGateway,org.axonframework.eventhandling.pooled.PooledStreamingEventProcessor,org.axonframework.tracing.SpanAttributesProvider,org.axonframework.commandhandling.distributed.DistributedCommandBus$Builder",""
0.22,18,"org.axonframework.test.aggregate.ResultValidatorImpl,org.axonframework.test.saga.FixtureExecutionResultImpl,org.axonframework.modelling.saga.ResourceInjector,org.axonframework.modelling.command.inspection.AbstractChildEntityDefinition,org.axonframework.modelling.command.GenericJpaRepository,org.axonframework.common.lock.PessimisticLockFactory,org.axonframework.modelling.command.legacyjpa.GenericJpaRepository,org.axonframework.modelling.saga.Saga,org.axonframework.queryhandling.QueryGateway",""
0.21,10,"org.axonframework.eventsourcing.AggregateFactory,org.axonframework.commandhandling.NoHandlerForCommandException,org.axonframework.modelling.command.AnnotationCommandTargetResolver,org.axonframework.modelling.command.legacyjpa.GenericJpaRepository$Builder,org.axonframework.modelling.saga.SagaLifecycle,org.axonframework.modelling.saga.repository.jpa.JpaSagaStore,org.axonframework.queryhandling.SimpleQueryBus$Builder,org.axonframework.eventsourcing.eventstore.EmbeddedEventStore,org.axonframework.eventhandling.deadletter.DeadLetteringEventHandlerInvoker",""
0.2,35,"org.axonframework.test.aggregate.StubAggregateLifecycle,org.axonframework.modelling.command.Aggregate,org.axonframework.test.deadline.StubDeadlineManager,org.axonframework.test.matchers.DeepEqualsMatcher,org.axonframework.eventsourcing.EventSourcingRepository,org.axonframework.commandhandling.gateway.CommandGatewayFactory$InvocationHandler,org.axonframework.eventhandling.GlobalSequenceTrackingToken,org.axonframework.modelling.saga.repository.AnnotatedSagaRepository$Builder,org.axonframework.messaging.interceptors.MessageHandlerInterceptor",""
0.19,13,"org.axonframework.commandhandling.SimpleCommandBus$Builder,org.axonframework.modelling.command.ForwardMatchingInstances,org.axonframework.modelling.saga.PayloadAssociationResolver,org.axonframework.modelling.saga.repository.jdbc.GenericSagaSqlSchema,org.axonframework.modelling.saga.repository.legacyjpa.JpaSagaStore,org.axonframework.eventsourcing.Snapshotter,org.axonframework.eventhandling.tokenstore.TokenStore,org.axonframework.messaging.annotation.MessageHandlerInterceptorDefinition$ResultHandlingInterceptorMember,org.axonframework.queryhandling.annotation.MethodQueryMessageHandlerDefinition$MethodQueryMessageHandlingMember",""
0.18,18,"org.axonframework.test.AxonAssertionError,org.axonframework.eventsourcing.EventSourcedAggregate,org.axonframework.test.utils.RecordingCommandBus,org.axonframework.eventhandling.scheduling.ScheduleToken,org.axonframework.common.property.Property,org.axonframework.modelling.command.LockingRepository,org.axonframework.modelling.saga.repository.jdbc.JdbcSagaStore,org.axonframework.modelling.saga.repository.jdbc.JdbcSagaStore$Builder,org.axonframework.config.EventProcessingConfigurer",""
0.17,19,"org.axonframework.messaging.unitofwork.DefaultUnitOfWork,org.axonframework.messaging.ResultMessage,org.axonframework.modelling.command.Repository,org.axonframework.commandhandling.CommandBus,org.axonframework.commandhandling.SimpleCommandBus,org.axonframework.modelling.command.inspection.AggregateModel,org.axonframework.modelling.command.AggregateAnnotationCommandHandler,org.axonframework.modelling.saga.repository.AnnotatedSagaRepository,org.axonframework.test.saga.SagaTestFixture$TransienceValidatingResourceInjector",""
0.16,13,"org.axonframework.commandhandling.CommandCallback,org.axonframework.deadline.DeadlineManager,org.axonframework.modelling.command.RepositoryProvider,org.axonframework.messaging.annotation.HandlerDefinition,org.axonframework.test.saga.FixtureConfiguration,org.axonframework.config.Configurer,org.axonframework.messaging.unitofwork.RollbackConfiguration,org.axonframework.monitoring.MessageMonitor$MonitorCallback,org.axonframework.messaging.annotation.AnnotatedMessageHandlingMember",""
0.15,15,"org.axonframework.test.aggregate.FixtureConfiguration,org.axonframework.common.stream.BlockingStream,org.axonframework.eventsourcing.eventstore.DomainEventStream,org.axonframework.commandhandling.gateway.CommandGatewayFactory,org.axonframework.eventhandling.Segment,org.axonframework.tracing.NoOpSpanFactory,org.axonframework.common.transaction.NoTransactionManager,org.axonframework.eventhandling.tokenstore.jpa.JpaTokenStore,org.axonframework.messaging.annotation.AbstractAnnotatedParameterResolverFactory",""
0.14,17,"org.axonframework.test.matchers.FieldFilter,org.axonframework.messaging.MessageHandlerInterceptor,org.axonframework.modelling.command.AggregateNotFoundException,org.axonframework.messaging.annotation.HandlerEnhancerDefinition,org.axonframework.eventsourcing.eventstore.EventStore,org.axonframework.tracing.SpanScope,org.axonframework.serialization.SerializedType,org.axonframework.lifecycle.Lifecycle$LifecycleRegistry,org.axonframework.eventsourcing.eventstore.jpa.JpaEventStorageEngine",""
0.13,10,"org.axonframework.test.aggregate.AggregateTestFixture$RecordingEventStore,org.axonframework.modelling.command.inspection.AnnotatedAggregate,org.axonframework.modelling.saga.AbstractSagaManager,org.axonframework.common.jdbc.ConnectionProvider,org.axonframework.serialization.SimpleSerializedObject,org.axonframework.monitoring.MessageMonitor,org.axonframework.eventhandling.tokenstore.inmemory.InMemoryTokenStore,org.axonframework.eventhandling.scheduling.java.SimpleEventScheduler,org.axonframework.serialization.json.JacksonSerializer",""
0.12,13,"org.axonframework.deadline.DeadlineMessage,org.axonframework.commandhandling.CommandResultMessage,org.axonframework.test.matchers.Matchers,org.axonframework.modelling.saga.AssociationValue,org.axonframework.commandhandling.GenericCommandResultMessage,org.axonframework.modelling.command.AbstractRepository,org.axonframework.config.LifecycleHandlerInspector,org.axonframework.serialization.RevisionResolver,org.axonframework.eventhandling.TrackingEventProcessor",""
0.11,7,"org.axonframework.eventhandling.GenericEventMessage,org.axonframework.messaging.InterceptorChain,org.axonframework.serialization.xml.XStreamSerializer,org.axonframework.queryhandling.SimpleQueryUpdateEmitter,org.axonframework.common.AxonThreadFactory,org.axonframework.deadline.jobrunr.JobRunrDeadlineManager,org.axonframework.eventhandling.scheduling.jobrunr.JobRunrEventScheduler",""
0.1,14,"org.axonframework.test.aggregate.AggregateTestFixture,org.axonframework.messaging.MessageHandler,org.axonframework.eventhandling.TrackedEventMessage,org.axonframework.serialization.SerializedObject,org.axonframework.common.jdbc.UnitOfWorkAwareConnectionProviderWrapper,org.axonframework.config.AggregateConfigurer,org.axonframework.disruptor.commandhandling.DisruptorCommandBus,org.axonframework.queryhandling.SimpleQueryBus,org.axonframework.config.EventProcessingModule",""
0.09,6,"org.axonframework.messaging.annotation.ParameterResolverFactory,org.axonframework.messaging.unitofwork.UnitOfWork,org.axonframework.modelling.command.inspection.AnnotatedAggregateMetaModelFactory$AnnotatedAggregateModel,org.axonframework.common.legacyjpa.EntityManagerProvider,org.axonframework.config.Configuration,org.axonframework.deadline.dbscheduler.DbSchedulerDeadlineManager",""
0.08,5,"org.axonframework.messaging.annotation.ParameterResolver,org.axonframework.messaging.ScopeDescriptor,org.axonframework.eventhandling.EventBus,org.axonframework.tracing.SpanFactory,org.axonframework.eventsourcing.eventstore.jdbc.JdbcEventStorageEngine",""
0.07,9,"org.axonframework.common.Registration,org.axonframework.eventhandling.DomainEventMessage,org.axonframework.modelling.command.ConflictingAggregateVersionException,org.axonframework.eventhandling.TrackingToken,org.axonframework.messaging.unitofwork.CurrentUnitOfWork,org.axonframework.messaging.annotation.MessageHandlingMember,org.axonframework.messaging.annotation.MessageHandler,org.axonframework.messaging.MessageDispatchInterceptorSupport,org.axonframework.eventhandling.scheduling.dbscheduler.DbSchedulerEventScheduler",""
0.06,3,"org.axonframework.messaging.MessageDispatchInterceptor,org.axonframework.test.saga.SagaTestFixture,org.axonframework.tracing.Span",""
0.05,3,"org.axonframework.messaging.MetaData,org.axonframework.serialization.Serializer,org.axonframework.common.ExceptionUtils",""
0.04,6,"org.axonframework.commandhandling.CommandMessage,org.axonframework.common.DateTimeUtils,org.axonframework.common.AxonConfigurationException,org.axonframework.common.annotation.AnnotationUtils,org.axonframework.config.DefaultConfigurer,org.axonframework.common.transaction.TransactionManager",""
0.03,5,"org.axonframework.eventhandling.EventMessage,org.axonframework.messaging.Message,org.axonframework.common.ReflectionUtils,org.axonframework.common.BuilderUtils,org.axonframework.serialization.ContentTypeConverter",""
0.02,1,"org.axonframework.common.Assert",""
0.01,2,"org.axonframework.common.AxonNonTransientException,org.axonframework.common.ObjectUtils",""
0,169,"org.axonframework.common.Priority,org.axonframework.common.IdentifierFactory,org.axonframework.test.aggregate.StubAggregateLifecycleExtension,org.axonframework.messaging.HandlerExecutionException,org.axonframework.test.matchers.MapEntryMatcher,org.axonframework.test.matchers.NullOrVoidMatcher,org.axonframework.test.matchers.SequenceMatcher,org.axonframework.test.matchers.ExactClassMatcher,org.axonframework.test.matchers.ListWithAllOfMatcher",""
