"artifactName","packageName","communityId","numberOfTypesInPackage","numberOfTypesInCommunity","numberOfTypes","Source Cypher File: Community_Detection/Type_communities_with_few_members_in_foreign_packages.cypher"
"axon-messaging-4.10.0","org.axonframework.messaging",6,34,113,1,""
"axon-test-4.10.0","org.axonframework.test.aggregate",6,19,113,1,""
"axon-messaging-4.10.0","org.axonframework.common.jdbc",6,18,113,1,""
"axon-messaging-4.10.0","org.axonframework.eventhandling.async",6,15,113,1,""
"axon-messaging-4.10.0","org.axonframework.common.jpa",6,4,113,1,""
"axon-messaging-4.10.0","org.axonframework.common.legacyjpa",6,4,113,1,""
"axon-spring-boot-autoconfigure-4.10.0","org.axonframework.springboot.autoconfig.legacyjpa",6,2,113,1,""
"axon-test-4.10.0","org.axonframework.test.server",6,2,113,1,""
"axon-messaging-4.10.0","org.axonframework.queryhandling",4,47,93,1,""
"axon-messaging-4.10.0","org.axonframework.messaging",4,34,93,1,""
"axon-modelling-4.10.0","org.axonframework.modelling.saga",4,33,93,1,""
"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing.eventstore",4,30,93,1,""
"axon-modelling-4.10.0","org.axonframework.modelling.saga.repository",4,15,93,1,""
"axon-messaging-4.10.0","org.axonframework.lifecycle",4,9,93,1,""
"axon-messaging-4.10.0","org.axonframework.messaging.interceptors",4,8,93,1,""
"axon-messaging-4.10.0","org.axonframework.messaging.interceptors.legacyvalidation",4,2,93,1,""
"axon-configuration-4.10.0","org.axonframework.config",11,41,92,1,""
"axon-modelling-4.10.0","org.axonframework.modelling.saga",11,33,92,1,""
"axon-server-connector-4.10.0","org.axonframework.axonserver.connector.event.axon",11,26,92,1,""
"axon-messaging-4.10.0","org.axonframework.common.jdbc",11,18,92,1,""
"axon-messaging-4.10.0","org.axonframework.eventhandling.scheduling.quartz",11,6,92,1,""
"axon-spring-boot-autoconfigure-4.10.0","org.axonframework.springboot.autoconfig.legacyjpa",11,2,92,1,""
"axon-messaging-4.10.0","org.axonframework.serialization",10,33,89,1,""
"axon-messaging-4.10.0","org.axonframework.eventhandling.tokenstore",10,7,89,1,""
"axon-messaging-4.10.0","org.axonframework.common.transaction",10,4,89,1,""
"axon-messaging-4.10.0","org.axonframework.util",10,3,89,1,""
"axon-messaging-4.10.0","org.axonframework.common",1,27,69,1,""
"axon-spring-boot-autoconfigure-4.10.0","org.axonframework.springboot",1,25,69,1,""
"axon-test-4.10.0","org.axonframework.test.saga",1,21,69,1,""
"axon-messaging-4.10.0","org.axonframework.common.caching",1,14,69,1,""
"axon-messaging-4.10.0","org.axonframework.common.jpa",1,4,69,1,""
"axon-modelling-4.10.0","org.axonframework.modelling.saga",3,33,66,1,""
"axon-messaging-4.10.0","org.axonframework.commandhandling",3,31,66,1,""
"axon-messaging-4.10.0","org.axonframework.deadline.annotation",3,5,66,1,""
"axon-test-4.10.0","org.axonframework.test.utils",3,4,66,1,""
"axon-messaging-4.10.0","org.axonframework.messaging.annotation",12,54,27,1,""
"axon-modelling-4.10.0","org.axonframework.modelling.command",12,54,27,1,""
"axon-messaging-4.10.0","org.axonframework.queryhandling",12,47,27,1,""
"axon-messaging-4.10.0","org.axonframework.commandhandling",12,31,27,1,""
"axon-messaging-4.10.0","org.axonframework.commandhandling.distributed",12,26,27,1,""
"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing.eventstore.jpa",12,6,27,1,""
"axon-messaging-4.10.0","org.axonframework.common.jdbc",13,18,7,1,""
"axon-spring-boot-autoconfigure-4.10.0","org.axonframework.springboot.util",18,9,7,1,""
"axon-spring-boot-autoconfigure-4.10.0","org.axonframework.springboot.autoconfig",9,29,162,2,""
"axon-messaging-4.10.0","org.axonframework.common",9,27,162,2,""
"axon-messaging-4.10.0","org.axonframework.commandhandling.distributed",9,26,162,2,""
"axon-server-connector-4.10.0","org.axonframework.axonserver.connector.query",9,21,162,2,""
"axon-messaging-4.10.0","org.axonframework.eventhandling.deadletter.jpa",9,9,162,2,""
"axon-messaging-4.10.0","org.axonframework.lifecycle",9,9,162,2,""
"axon-server-connector-4.10.0","org.axonframework.axonserver.connector.query.subscription",9,6,162,2,""
"axon-server-connector-4.10.0","org.axonframework.axonserver.connector.heartbeat",9,5,162,2,""
"axon-modelling-4.10.0","org.axonframework.modelling.command",8,54,155,2,""
"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing",8,41,155,2,""
"axon-messaging-4.10.0","org.axonframework.messaging",8,34,155,2,""
"axon-modelling-4.10.0","org.axonframework.modelling.saga",8,33,155,2,""
"axon-spring-boot-autoconfigure-4.10.0","org.axonframework.springboot.autoconfig",8,29,155,2,""
"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing",7,41,152,2,""
"axon-modelling-4.10.0","org.axonframework.modelling.saga",7,33,152,2,""
"axon-server-connector-4.10.0","org.axonframework.axonserver.connector.util",7,25,152,2,""
"axon-messaging-4.10.0","org.axonframework.eventhandling.async",7,15,152,2,""
"axon-messaging-4.10.0","org.axonframework.common.transaction",7,4,152,2,""
"axon-messaging-4.10.0","org.axonframework.messaging.correlation",7,4,152,2,""
"axon-server-connector-4.10.0","org.axonframework.axonserver.connector.event.util",7,3,152,2,""
"axon-messaging-4.10.0","org.axonframework.common",2,27,131,2,""
"axon-modelling-4.10.0","org.axonframework.modelling.saga",0,33,119,2,""
"axon-messaging-4.10.0","org.axonframework.lifecycle",0,9,119,2,""
"axon-test-4.10.0","org.axonframework.test",0,4,119,2,""
"axon-messaging-4.10.0","org.axonframework.eventhandling.replay",5,10,116,2,""
"axon-configuration-4.10.0","org.axonframework.config",6,41,113,2,""
"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing",6,41,113,2,""
"axon-messaging-4.10.0","org.axonframework.serialization",6,33,113,2,""
"axon-spring-boot-autoconfigure-4.10.0","org.axonframework.springboot.autoconfig",6,29,113,2,""
"axon-messaging-4.10.0","org.axonframework.common",6,27,113,2,""
"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing.eventstore.legacyjpa",6,10,113,2,""
"axon-spring-boot-autoconfigure-4.10.0","org.axonframework.springboot.util",6,9,113,2,""
"axon-messaging-4.10.0","org.axonframework.eventhandling",4,99,93,2,""
"axon-messaging-4.10.0","org.axonframework.common",4,27,93,2,""
"axon-messaging-4.10.0","org.axonframework.common.jpa",11,4,92,2,""
"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing",10,41,89,2,""
"axon-server-connector-4.10.0","org.axonframework.axonserver.connector.event.axon",10,26,89,2,""
"axon-spring-boot-autoconfigure-4.10.0","org.axonframework.springboot.autoconfig",1,29,69,2,""
"axon-messaging-4.10.0","org.axonframework.deadline",3,13,66,2,""
"axon-test-4.10.0","org.axonframework.test",3,4,66,2,""
"axon-messaging-4.10.0","org.axonframework.eventhandling",12,99,27,2,""
"axon-server-connector-4.10.0","org.axonframework.axonserver.connector.command",12,11,27,2,""
"axon-spring-boot-autoconfigure-4.10.0","org.axonframework.springboot.autoconfig",20,29,5,2,""
"axon-messaging-4.10.0","org.axonframework.messaging.annotation",9,54,162,3,""
"axon-messaging-4.10.0","org.axonframework.lifecycle",8,9,155,3,""
"axon-server-connector-4.10.0","org.axonframework.axonserver.connector.heartbeat",7,5,152,3,""
"axon-test-4.10.0","org.axonframework.test.utils",2,4,131,3,""
"axon-messaging-4.10.0","org.axonframework.queryhandling",0,47,119,3,""
"axon-messaging-4.10.0","org.axonframework.commandhandling",0,31,119,3,""
"axon-modelling-4.10.0","org.axonframework.modelling.saga.repository",5,15,116,3,""
"axon-modelling-4.10.0","org.axonframework.modelling.command.inspection",4,26,93,3,""
"axon-messaging-4.10.0","org.axonframework.common",11,27,92,3,""
"axon-messaging-4.10.0","org.axonframework.common.legacyjpa",11,4,92,3,""
"axon-server-connector-4.10.0","org.axonframework.axonserver.connector.query",12,21,27,3,""
"axon-spring-boot-autoconfigure-4.10.0","org.axonframework.springboot",20,25,5,3,""
"axon-server-connector-4.10.0","org.axonframework.axonserver.connector.event.axon",9,26,162,4,""
"axon-messaging-4.10.0","org.axonframework.eventhandling",8,99,155,4,""
"axon-messaging-4.10.0","org.axonframework.common",8,27,155,4,""
"axon-server-connector-4.10.0","org.axonframework.axonserver.connector.query.subscription",8,6,155,4,""
"axon-tracing-opentelemetry-4.10.0","org.axonframework.tracing.opentelemetry",8,5,155,4,""
"axon-test-4.10.0","org.axonframework.test.saga",2,21,131,4,""
"axon-messaging-4.10.0","org.axonframework.eventhandling.gateway",2,5,131,4,""
"axon-messaging-4.10.0","org.axonframework.deadline.annotation",5,5,116,4,""
"axon-messaging-4.10.0","org.axonframework.serialization.upcasting.event",6,12,113,4,""
"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing.eventstore.jpa",6,6,113,4,""
"axon-modelling-4.10.0","org.axonframework.modelling.saga.repository.jdbc",1,10,69,4,""
"axon-messaging-4.10.0","org.axonframework.common",12,27,27,4,""
"axon-messaging-4.10.0","org.axonframework.eventhandling.scheduling.quartz",9,6,162,5,""
"axon-messaging-4.10.0","org.axonframework.commandhandling",8,31,155,5,""
"axon-server-connector-4.10.0","org.axonframework.axonserver.connector",8,25,155,5,""
"axon-messaging-4.10.0","org.axonframework.tracing",0,18,119,5,""
"axon-messaging-4.10.0","org.axonframework.eventhandling",5,99,116,5,""
"axon-messaging-4.10.0","org.axonframework.commandhandling",5,31,116,5,""
"axon-messaging-4.10.0","org.axonframework.common",5,27,116,5,""
"axon-messaging-4.10.0","org.axonframework.serialization.upcasting",6,6,113,5,""
"axon-messaging-4.10.0","org.axonframework.eventhandling.deadletter.legacyjpa",11,6,92,5,""
"axon-messaging-4.10.0","org.axonframework.messaging",12,34,27,5,""
"axon-server-connector-4.10.0","org.axonframework.axonserver.connector",12,25,27,5,""
"axon-messaging-4.10.0","org.axonframework.messaging",7,34,152,6,""
"axon-server-connector-4.10.0","org.axonframework.axonserver.connector.event.axon",7,26,152,6,""
"axon-spring-boot-autoconfigure-4.10.0","org.axonframework.springboot.util",7,9,152,6,""
"axon-messaging-4.10.0","org.axonframework.messaging.interceptors",0,8,119,6,""
"axon-messaging-4.10.0","org.axonframework.eventhandling",6,99,113,6,""
"axon-messaging-4.10.0","org.axonframework.eventhandling.tokenstore",1,7,69,6,""
"axon-modelling-4.10.0","org.axonframework.modelling.saga.repository.jpa",1,7,69,6,""
"axon-spring-boot-autoconfigure-4.10.0","org.axonframework.springboot.autoconfig",18,29,7,6,""
"axon-modelling-4.10.0","org.axonframework.modelling.saga.repository.jdbc",13,10,7,6,""
"axon-server-connector-4.10.0","org.axonframework.axonserver.connector.util",9,25,162,7,""
"axon-messaging-4.10.0","org.axonframework.serialization.upcasting.event",9,12,162,7,""
"axon-server-connector-4.10.0","org.axonframework.axonserver.connector.command",2,11,131,7,""
"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing",0,41,119,7,""
"axon-messaging-4.10.0","org.axonframework.messaging",0,34,119,7,""
"axon-messaging-4.10.0","org.axonframework.common.jdbc",0,18,119,7,""
"axon-test-4.10.0","org.axonframework.test.aggregate",4,19,93,7,""
"axon-messaging-4.10.0","org.axonframework.eventhandling",11,99,92,7,""
"axon-messaging-4.10.0","org.axonframework.eventhandling.deadletter.jpa",11,9,92,7,""
"axon-modelling-4.10.0","org.axonframework.modelling.saga",1,33,69,7,""
"axon-messaging-4.10.0","org.axonframework.eventhandling",9,99,162,8,""
"axon-spring-boot-autoconfigure-4.10.0","org.axonframework.springboot",7,25,152,8,""
"axon-messaging-4.10.0","org.axonframework.eventhandling.replay",0,10,119,8,""
"axon-messaging-4.10.0","org.axonframework.commandhandling.gateway",11,34,92,8,""
"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing.eventstore.legacyjpa",10,10,89,8,""
"axon-messaging-4.10.0","org.axonframework.common.jdbc",1,18,69,8,""
"axon-spring-boot-autoconfigure-4.10.0","org.axonframework.springboot",8,25,155,9,""
"axon-modelling-4.10.0","org.axonframework.modelling.command",5,54,116,9,""
"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing.eventstore",10,30,89,9,""
"axon-messaging-4.10.0","org.axonframework.deadline",9,13,162,10,""
"axon-server-connector-4.10.0","org.axonframework.axonserver.connector.util",8,25,155,10,""
"axon-disruptor-4.10.0","org.axonframework.disruptor.commandhandling",0,22,119,10,""
"axon-modelling-4.10.0","org.axonframework.modelling.saga.repository",1,15,69,10,""
"axon-messaging-4.10.0","org.axonframework.messaging",9,34,162,11,""
"axon-messaging-4.10.0","org.axonframework.eventhandling",0,99,119,11,""
"axon-test-4.10.0","org.axonframework.test.aggregate",3,19,66,11,""
"axon-disruptor-4.10.0","org.axonframework.disruptor.commandhandling",4,22,93,12,""
"axon-messaging-4.10.0","org.axonframework.eventhandling.async",11,15,92,12,""
"axon-messaging-4.10.0","org.axonframework.tracing",8,18,155,13,""
"axon-spring-boot-autoconfigure-4.10.0","org.axonframework.springboot.autoconfig",7,29,152,13,""
"axon-server-connector-4.10.0","org.axonframework.axonserver.connector",7,25,152,13,""
"axon-messaging-4.10.0","org.axonframework.common.caching",2,14,131,13,""
"axon-messaging-4.10.0","org.axonframework.messaging.unitofwork",0,14,119,13,""
"axon-server-connector-4.10.0","org.axonframework.axonserver.connector.event.axon",6,26,113,13,""
"axon-server-connector-4.10.0","org.axonframework.axonserver.connector.query",8,21,155,16,""
"axon-messaging-4.10.0","org.axonframework.commandhandling",2,31,131,16,""
"axon-test-4.10.0","org.axonframework.test.saga",3,21,66,16,""
"axon-modelling-4.10.0","org.axonframework.modelling.saga",5,33,116,17,""
"axon-messaging-4.10.0","org.axonframework.messaging.deadletter",11,19,92,18,""
"axon-messaging-4.10.0","org.axonframework.eventhandling",7,99,152,19,""
"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing.eventstore",6,30,113,19,""
"axon-modelling-4.10.0","org.axonframework.modelling.command",2,54,131,20,""
"axon-modelling-4.10.0","org.axonframework.modelling.command.inspection",5,26,116,20,""
"axon-messaging-4.10.0","org.axonframework.eventhandling.pooled",10,22,89,21,""
"axon-messaging-4.10.0","org.axonframework.messaging.annotation",5,54,116,22,""
"axon-modelling-4.10.0","org.axonframework.modelling.command",4,54,93,22,""
"axon-test-4.10.0","org.axonframework.test.matchers",3,24,66,22,""
"axon-messaging-4.10.0","org.axonframework.commandhandling.distributed",2,26,131,23,""
"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing",4,41,93,24,""
"axon-messaging-4.10.0","org.axonframework.commandhandling.gateway",2,34,131,25,""
"axon-messaging-4.10.0","org.axonframework.messaging.annotation",0,54,119,27,""
"axon-messaging-4.10.0","org.axonframework.serialization",9,33,162,30,""
"axon-messaging-4.10.0","org.axonframework.eventhandling",10,99,89,35,""
"axon-configuration-4.10.0","org.axonframework.config",7,41,152,37,""
"axon-messaging-4.10.0","org.axonframework.queryhandling",8,47,155,41,""
