"nodeLabel","nodesWithThatLabel","nodesWithThatLabelPercent","Source Cypher File: Overview/Node_label_count.cypher"
"Git",10123,86.27801926191086,""
"Log",10123,86.27801926191086,""
"Commit",5611,47.82238131765107,""
"File",3554,30.29063325662661,""
"TS",1566,13.346970084377396,""
"ExternalType",1049,8.940594903264296,""
"Type",1049,8.940594903264296,""
"Author",989,8.429216739111906,""
"Declared",286,2.437569249126396,""
"Primitive",286,2.437569249126396,""
"ExternalDeclaration",209,1.7813006051308276,""
"Literal",156,1.3295832267962158,""
"Union",118,1.0057103894997017,""
"ObjectMember",96,0.8182050626438252,""
"Function",82,0.6988834910082673,""
"Property",65,0.5539930111650899,""
"Value",53,0.45171737833461184,""
"Object",39,0.33239580669905394,""
"FunctionParameter",35,0.2983039290888946,""
"Parameter",33,0.2812579902838149,""
"Local",27,0.2301201738685758,""
"ExternalModule",25,0.21307423506349613,""
"Variable",23,0.19602829625841642,""
"jQAssistant",20,0.17045938805079688,""
"Concept",19,0.16193641864825706,""
"Rule",19,0.16193641864825706,""
"Interface",18,0.1534134492457172,""
"Directory",17,0.14489047984317735,""
"Intersection",17,0.14489047984317735,""
"TypeAlias",14,0.11932157163555782,""
"NotIdentified",10,0.08522969402539844,""
"EnumMember",8,0.06818375522031876,""
"Module",6,0.051137816415239075,""
"Project",6,0.051137816415239075,""
"TypeParameterReference",6,0.051137816415239075,""
"Call",5,0.04261484701269922,""
"Complex",5,0.04261484701269922,""
"Member",5,0.04261484701269922,""
"TypeParameter",4,0.03409187761015938,""
"Tuple",3,0.025568908207619537,""
"Enum",2,0.01704593880507969,""
"Analyze",1,0.008522969402539845,""
"Class",1,0.008522969402539845,""
"Constructor",1,0.008522969402539845,""
"Method",1,0.008522969402539845,""
"Scan",1,0.008522969402539845,""
"Task",1,0.008522969402539845,""
