"projectFileName","moduleName","dependentProjectFileName","dependentModulePathName","forwardToBackwardBalance","numberForward","numberBackward","forwardDependencyExamples","backwardDependencyExamples","Source Cypher File: Cyclic_Dependencies/Cyclic_Dependencies_for_Typescript.cypher"
"react-router-dom","./index.tsx","react-router-native","./index.tsx",0.2222222222222222,11,7,"LinkProps->To,useLinkClickHandler->To,useViewTransitionState->To,useFormAction->useLocation,NavLink->useLocation,useLinkClickHandler->useLocation,useScrollRestoration->useLocation,useSearchParams->useLocation,SetURLSearchParams->NavigateOptions","NavigateOptions<-SetURLSearchParams,useNavigate<-useDeepLinking,To<-LinkProps,useNavigate<-useSearchParams,useLocation<-useSearchParams,useNavigate<-useLinkPressHandler,To<-useLinkPressHandler",""
