"nodeLabels","nodesWithThatLabels","nodesWithThatLabelsPercent","Source Cypher File: Overview/Node_label_combination_count.cypher"
"Git,Change",80769,78.26529326834563,""
"Git,Commit",10523,10.196804232599153,""
"File,Git",5450,5.281058924989583,""
"Git,Tag",1285,1.2451671043324064,""
"Author,Git,Person",1209,1.1715229798738358,""
"Json,Key",668,0.6472930939253287,""
"Json,Value,Scalar",603,0.5843079874804988,""
"Committer,Git,Person",371,0.35949960755433674,""
"NPM,Dependency",338,0.32752255351311543,""
"Type,TS,Primitive",291,0.28197947654531536,""
"Type,TS,Declared",276,0.2674444519811239,""
"TS,ExternalDeclaration",215,0.20833535208674503,""
"Type,TS,Literal",136,0.13178422271533638,""
"Json,Value,Object",133,0.12887721780249808,""
"Type,TS,Union",119,0.11531119487591934,""
"Type,TS,ObjectMember",101,0.09786916539888953,""
"NPM,Script",91,0.08817914902276185,""
"TS,Property",65,0.06298510644482988,""
"TS,Function",47,0.04554307696780008,""
"Type,TS,FunctionParameter",40,0.0387600655045107,""
"Type,Object,TS",39,0.037791063866897935,""
"File,Directory",34,0.032946055678834095,""
"Type,TS,Function",34,0.032946055678834095,""
"TS,Parameter",33,0.03197705404122133,""
"Git,Branch",32,0.031008052403608564,""
"Package,File,Json,NPM",29,0.02810104749077026,""
"TS,ExternalModule",25,0.024225040940319187,""
"TS,Variable",24,0.02325603930270642,""
"Value,TS,Literal",20,0.01938003275225535,""
"jQAssistant,Rule,Concept",19,0.018411031114642585,""
"Type,TS,Intersection",17,0.016473027839417047,""
"TS,Interface",17,0.016473027839417047,""
"File,Directory,Local",16,0.015504026201804282,""
"TS,TypeAlias",16,0.015504026201804282,""
"Value,TS,Declared",13,0.012597021288965978,""
"Json,Value,Array",12,0.01162801965135321,""
"Type,TS,NotIdentified",11,0.010659018013740444,""
"TS,EnumMember",8,0.007752013100902141,""
"NPM,Engine",6,0.005814009825676605,""
"Project,TS",6,0.005814009825676605,""
"File,Local",6,0.005814009825676605,""
"File,TS,Local,Module",6,0.005814009825676605,""
"Type,TS,TypeParameterReference",6,0.005814009825676605,""
"Value,TS,Call",6,0.005814009825676605,""
"Value,TS,Member",6,0.005814009825676605,""
"Value,TS,Complex",5,0.0048450081880638375,""
"TS,TypeParameter",4,0.0038760065504510706,""
"Value,TS,Function",4,0.0038760065504510706,""
"Type,TS,Tuple",3,0.0029070049128383027,""
"Value,Object,TS",3,0.0029070049128383027,""
"TS,Enum",2,0.0019380032752255353,""
"File,TS,Scan",1,0.0009690016376127676,""
"TS,Method",1,0.0009690016376127676,""
"TS,Class",1,0.0009690016376127676,""
"TS,Constructor",1,0.0009690016376127676,""
"Value,TS,ObjectMember",1,0.0009690016376127676,""
"Repository,File,Git",1,0.0009690016376127676,""
"Analyze,Task,jQAssistant",1,0.0009690016376127676,""
