"internalModuleName","externalNamespaceName","numberOfExternalDeclarationCaller","numberOfExternalDeclarationCalls","numberOfAllElementsInInternalModule","numberOfAllExternalDeclarationsUsedInInternalModule","numberOfAllExternalModulesUsedInInternalModule","externalDeclarationRate","externalDeclarationNames","Source Cypher File: External_Dependencies/External_namespace_usage_per_internal_module_sorted_for_Typescript.cypher"
"react-router-native","@types",20,28,12,18,3,150,"React.useEffect,BackHandler,BackHandlerStatic.addEventListener,BackHandlerStatic.removeEventListener,React.JSX.Element,GestureResponderEvent.defaultPrevented,GestureResponderEvent,TouchableHighlightProps,React.ReactNode,Linking,LinkingStatic.addEventListener,LinkingStatic.getInitialURL,LinkingStatic.removeEventListener,React.useCallback,React.useRef,React.useMemo,React.MutableRefObject.current",""
"react-router-native","@ungap",1,2,12,18,3,150,"url-search-params",""
"react-router-dom","@types",80,123,34,27,1,79.41176470588236,"React.createContext,React.Context,React.useLayoutEffect,React.useRef,React.useState,React.JSX.Element,React.MutableRefObject.current,React.useCallback,React.CSSProperties,React.ReactNode,React.ReactPortal,React.ReactElement,React.useContext,React.useEffect,React.useMemo,React.ForwardedRef,React.FormEvent.currentTarget,React.FormEvent.defaultPrevented,React.RefAttributes,React.forwardRef,React.FormEvent.preventDefault,React.ForwardRefExoticComponent,React.AnchorHTMLAttributes,React.MouseEvent.defaultPrevented,React.ForwardRefExoticComponent.displayName,React.MouseEvent.preventDefault,React.MouseEvent",""
"server","@types",3,3,6,2,1,33.333333333333336,"React.ReactNode,React.JSX.Element",""
"react-router","@types",1,3,6,1,1,16.666666666666668,"React.createElement",""
