"nodeLabels","nodesWithThatLabels","nodesWithThatLabelsPercent","Source Cypher File: Overview/Node_label_combination_count.cypher"
"Git,Change",72737,77.40201972907111,""
"Git,Commit",9958,10.596660742979367,""
"File,Git",5094,5.4207059474529915,""
"Author,Git,Person",1183,1.2588722292573398,""
"Git,Tag",1075,1.1439456013961458,""
"Json,Key",668,0.7108424760303491,""
"Json,Value,Scalar",603,0.6416736722250008,""
"Committer,Git,Person",371,0.3947942494120652,""
"NPM,Dependency",330,0.35116469624253777,""
"Type,TS,Primitive,ExternalType",285,0.30327860130037354,""
"Type,TS,Declared,ExternalType",272,0.28944484053930386,""
"TS,ExternalDeclaration",215,0.22878912027922915,""
"Type,TS,Literal,ExternalType",136,0.14472242026965193,""
"Json,Value,Object",133,0.14153001394017428,""
"Type,TS,Union,ExternalType",117,0.12450384684962702,""
"Type,TS,ObjectMember,ExternalType",98,0.10428527342960213,""
"NPM,Script",91,0.09683632532748769,""
"TS,Property",65,0.06916880380534834,""
"TS,Function",47,0.05001436582848265,""
"Type,Object,TS,ExternalType",38,0.0404371468400498,""
"Type,TS,FunctionParameter,ExternalType",37,0.039373011396890596,""
"File,Directory",34,0.03618060506741298,""
"TS,Parameter",33,0.03511646962425377,""
"Type,TS,Function,ExternalType",32,0.03405233418109457,""
"Package,File,Json,NPM",29,0.030859927851616956,""
"Git,Branch",26,0.02766752152213934,""
"TS,ExternalModule",25,0.02660338607898013,""
"TS,Variable",24,0.025539250635820927,""
"Value,TS,Literal",20,0.021282708863184105,""
"jQAssistant,Rule,Concept",19,0.0202185734200249,""
"TS,Interface",18,0.019154437976865696,""
"Type,TS,Intersection,ExternalType",17,0.01809030253370649,""
"File,Directory,Local",16,0.017026167090547287,""
"TS,TypeAlias",14,0.014897896204228874,""
"Value,TS,Declared",13,0.01383376076106967,""
"Json,Value,Array",12,0.012769625317910463,""
"Type,TS,NotIdentified,ExternalType",11,0.011705489874751257,""
"TS,EnumMember",8,0.008513083545273643,""
"NPM,Engine",6,0.006384812658955232,""
"Project,TS",6,0.006384812658955232,""
"File,Local",6,0.006384812658955232,""
"File,TS,Local,Module",6,0.006384812658955232,""
"Type,TS,TypeParameterReference,ExternalType",6,0.006384812658955232,""
"Value,TS,Call",6,0.006384812658955232,""
"Value,TS,Member",6,0.006384812658955232,""
"Value,TS,Complex",5,0.005320677215796026,""
"TS,TypeParameter",4,0.004256541772636822,""
"Value,TS,Function",4,0.004256541772636822,""
"Type,TS,Tuple,ExternalType",3,0.003192406329477616,""
"Value,Object,TS",3,0.003192406329477616,""
"TS,Enum",2,0.002128270886318411,""
"File,TS,Scan",1,0.0010641354431592054,""
"TS,Method",1,0.0010641354431592054,""
"TS,Class",1,0.0010641354431592054,""
"TS,Constructor",1,0.0010641354431592054,""
"Value,TS,ObjectMember",1,0.0010641354431592054,""
"Analyze,Task,jQAssistant",1,0.0010641354431592054,""
