"nodeLabel","nodesWithThatLabel","nodesWithThatLabelPercent","Source Cypher File: Overview/Node_label_count.cypher"
"Git",90328,96.24002471845468,""
"Change",72638,77.3922030322725,""
"Commit",9946,10.596971989302876,""
"File",5185,5.5243615287085674,""
"TS",1581,1.6844774497373662,""
"Person",1554,1.6557102826640528,""
"Json",1445,1.539576163738453,""
"Author",1183,1.2604280980640763,""
"Tag",1072,1.1421630778737868,""
"ExternalType",1052,1.1208540652268877,""
"Type",1052,1.1208540652268877,""
"Value",806,0.8587532096700299,""
"Key",668,0.7117210224064268,""
"Scalar",603,0.6424667313040051,""
"NPM",456,0.4858454883492973,""
"Committer",371,0.39528218459997655,""
"Dependency",330,0.3515987086738336,""
"Declared",285,0.3036534302183108,""
"Primitive",285,0.3036534302183108,""
"ExternalDeclaration",215,0.22907188595416433,""
"Object",174,0.18538841002802134,""
"Literal",156,0.16621029864581224,""
"Union",117,0.12465772398435919,""
"ObjectMember",99,0.10547961260215008,""
"Script",91,0.09695600754339047,""
"Function",83,0.08843240248463087,""
"Property",65,0.06925429110242177,""
"Directory",50,0.05327253161724752,""
"FunctionParameter",37,0.03942167339676316,""
"Parameter",33,0.03515987086738336,""
"Package",29,0.03089806833800356,""
"Local",28,0.02983261770565861,""
"Branch",25,0.02663626580862376,""
"ExternalModule",25,0.02663626580862376,""
"Variable",24,0.025570815176278804,""
"jQAssistant",20,0.021309012646899005,""
"Concept",19,0.020243562014554056,""
"Rule",19,0.020243562014554056,""
"Interface",18,0.019178111382209106,""
"Intersection",17,0.018112660749864156,""
"TypeAlias",14,0.014916308852829305,""
"Array",12,0.012785407588139402,""
"NotIdentified",11,0.011719956955794454,""
"EnumMember",8,0.008523605058759603,""
"Call",6,0.006392703794069701,""
"Engine",6,0.006392703794069701,""
"Member",6,0.006392703794069701,""
"Module",6,0.006392703794069701,""
"Project",6,0.006392703794069701,""
"TypeParameterReference",6,0.006392703794069701,""
"Complex",5,0.005327253161724751,""
"TypeParameter",4,0.004261802529379802,""
"Tuple",3,0.0031963518970348505,""
"Enum",2,0.002130901264689901,""
"Analyze",1,0.0010654506323449504,""
"Class",1,0.0010654506323449504,""
"Constructor",1,0.0010654506323449504,""
"Method",1,0.0010654506323449504,""
"Scan",1,0.0010654506323449504,""
"Task",1,0.0010654506323449504,""
