"fullQualifiedModuleName","sourceName","outgoingDependencies","outgoingDependenciesWeight","outgoingDependentAbstractTypes","outgoingDependentAbstractTypeWeight","outgoingDependentModules","outgoingDependentPackages","Source Cypher File: Metrics/Get_Outgoing_Typescript_Module_Dependencies.cypher"
"/home/runner/work/code-graph-analysis-pipeline/code-graph-analysis-pipeline/temp/react-router-6.23.0/source/packages/react-router-dom/index.tsx","react-router-dom",39,104,0,0,3,0,""
"/home/runner/work/code-graph-analysis-pipeline/code-graph-analysis-pipeline/temp/react-router-6.23.0/source/packages/react-router-dom/server.tsx","server.tsx",14,22,0,0,2,0,""
"/home/runner/work/code-graph-analysis-pipeline/code-graph-analysis-pipeline/temp/react-router-6.23.0/source/packages/react-router/index.ts","react-router",12,20,0,0,2,0,""
"/home/runner/work/code-graph-analysis-pipeline/code-graph-analysis-pipeline/temp/react-router-6.23.0/source/packages/react-router-native/index.tsx","react-router-native",7,20,0,0,3,0,""
"/home/runner/work/code-graph-analysis-pipeline/code-graph-analysis-pipeline/temp/react-router-6.23.0/source/packages/react-router-dom-v5-compat/index.ts","react-router-dom-v5-compat",0,0,0,0,0,0,""
"/home/runner/work/code-graph-analysis-pipeline/code-graph-analysis-pipeline/temp/react-router-6.23.0/source/packages/router/index.ts","router",0,0,0,0,0,0,""
