"artifactName","fullQualifiedName","name","distance","abstractness","instability","elementsCount","Source Cypher File: Metrics/Calculate_distance_between_abstractness_and_instability_for_Typescript.cypher"
"react-router-dom-v5-compat","/home/runner/work/code-graph-analysis-pipeline/code-graph-analysis-pipeline/temp/react-router-6.23.0/source/packages/react-router-dom-v5-compat/index.ts","./index.ts",1,0,0,0,""
"router","/home/runner/work/code-graph-analysis-pipeline/code-graph-analysis-pipeline/temp/react-router-6.23.0/source/packages/router/index.ts","./index.ts",1,0,0,0,""
"react-router","/home/runner/work/code-graph-analysis-pipeline/code-graph-analysis-pipeline/temp/react-router-6.23.0/source/packages/react-router/index.ts","./index.ts",0.6000000000000001,0.6,1,5,""
"react-router-dom","/home/runner/work/code-graph-analysis-pipeline/code-graph-analysis-pipeline/temp/react-router-6.23.0/source/packages/react-router-dom/server.tsx","./server.tsx",0.33333333333333326,0.3333333333333333,1,6,""
"react-router-native","/home/runner/work/code-graph-analysis-pipeline/code-graph-analysis-pipeline/temp/react-router-6.23.0/source/packages/react-router-native/index.tsx","./index.tsx",0.3125,0.3125,1,16,""
"react-router-dom","/home/runner/work/code-graph-analysis-pipeline/code-graph-analysis-pipeline/temp/react-router-6.23.0/source/packages/react-router-dom/index.tsx","./index.tsx",0.23076923076923084,0.23076923076923078,1,52,""
