"internalModuleName","numberOfAllInternalElements","externalModuleCount","internalElementCount","internalElementsCallingExternalRate","externalModuleExamples","internalElementExamples","Source Cypher File: External_Dependencies/External_module_usage_per_internal_module_distribution_for_Typescript.cypher"
"react-router-dom",35,1,24,68.57142857142857,"@types/react","""/home/runner/work/code-graph-analysis-pipeline/code-graph-analysis-pipeline/temp/react-router-6.27.0/source/react-router-6.27.0/packages/react-router-dom"".NavLinkProps,""/home/runner/work/code-graph-analysis-pipeline/code-graph-analysis-pipeline/temp/react-router-6.27.0/source/react-router-6.27.0/packages/react-router-dom"".useFormAction,""/home/runner/work/code-graph-analysis-pipeline/code-graph-analysis-pipeline/temp/react-router-6.27.0/source/react-router-6.27.0/packages/react-router-dom"".BrowserRouter,""/home/runner/work/code-graph-analysis-pipeline/code-graph-analysis-pipeline/temp/react-router-6.27.0/source/react-router-6.27.0/packages/react-router-dom"".Form,""/home/runner/work/code-graph-analysis-pipeline/code-graph-analysis-pipeline/temp/react-router-6.27.0/source/react-router-6.27.0/packages/react-router-dom"".Link,""/home/runner/work/code-graph-analysis-pipeline/code-graph-analysis-pipeline/temp/react-router-6.27.0/source/react-router-6.27.0/packages/react-router-dom"".usePrompt,""/home/runner/work/code-graph-analysis-pipeline/code-graph-analysis-pipeline/temp/react-router-6.27.0/source/react-router-6.27.0/packages/react-router-dom"".useScrollRestoration,""/home/runner/work/code-graph-analysis-pipeline/code-graph-analysis-pipeline/temp/react-router-6.27.0/source/react-router-6.27.0/packages/react-router-dom"".RouterProvider,""/home/runner/work/code-graph-analysis-pipeline/code-graph-analysis-pipeline/temp/react-router-6.27.0/source/react-router-6.27.0/packages/react-router-dom"".useSearchParams",""
"react-router-native",12,3,8,66.66666666666667,"@types/react,@types/react-native,@ungap/url-search-params","""/home/runner/work/code-graph-analysis-pipeline/code-graph-analysis-pipeline/temp/react-router-6.27.0/source/react-router-6.27.0/packages/react-router-native"".NativeRouter,""/home/runner/work/code-graph-analysis-pipeline/code-graph-analysis-pipeline/temp/react-router-6.27.0/source/react-router-6.27.0/packages/react-router-native"".LinkProps,""/home/runner/work/code-graph-analysis-pipeline/code-graph-analysis-pipeline/temp/react-router-6.27.0/source/react-router-6.27.0/packages/react-router-native"".useHardwareBackButton,""/home/runner/work/code-graph-analysis-pipeline/code-graph-analysis-pipeline/temp/react-router-6.27.0/source/react-router-6.27.0/packages/react-router-native"".Link,""/home/runner/work/code-graph-analysis-pipeline/code-graph-analysis-pipeline/temp/react-router-6.27.0/source/react-router-6.27.0/packages/react-router-native"".createSearchParams,""/home/runner/work/code-graph-analysis-pipeline/code-graph-analysis-pipeline/temp/react-router-6.27.0/source/react-router-6.27.0/packages/react-router-native"".useDeepLinking,""/home/runner/work/code-graph-analysis-pipeline/code-graph-analysis-pipeline/temp/react-router-6.27.0/source/react-router-6.27.0/packages/react-router-native"".useLinkPressHandler,""/home/runner/work/code-graph-analysis-pipeline/code-graph-analysis-pipeline/temp/react-router-6.27.0/source/react-router-6.27.0/packages/react-router-native"".useSearchParams",""
"server",6,1,3,50,"@types/react","""/home/runner/work/code-graph-analysis-pipeline/code-graph-analysis-pipeline/temp/react-router-6.27.0/source/react-router-6.27.0/packages/react-router-dom/server.tsx"".StaticRouterProps,""/home/runner/work/code-graph-analysis-pipeline/code-graph-analysis-pipeline/temp/react-router-6.27.0/source/react-router-6.27.0/packages/react-router-dom/server.tsx"".StaticRouter,""/home/runner/work/code-graph-analysis-pipeline/code-graph-analysis-pipeline/temp/react-router-6.27.0/source/react-router-6.27.0/packages/react-router-dom/server.tsx"".StaticRouterProvider",""
"react-router",7,1,1,14.285714285714286,"@types/react","""/home/runner/work/code-graph-analysis-pipeline/code-graph-analysis-pipeline/temp/react-router-6.27.0/source/react-router-6.27.0/packages/react-router"".mapRouteProperties",""
