"internalModuleName","externalModuleName","numberOfExternalDeclarationCaller","numberOfExternalDeclarationCalls","numberOfAllElementsInInternalModule","numberOfAllExternalDeclarationsUsedInInternalModule","numberOfAllExternalModulesUsedInInternalModule","externalDeclarationRate","externalDeclarationNames","Source Cypher File: External_Dependencies/External_module_usage_per_internal_module_sorted_for_Typescript.cypher"
"react-router-native","@types/react-native",11,14,12,18,3,150,"BackHandlerStatic.addEventListener,BackHandlerStatic.removeEventListener,BackHandler,GestureResponderEvent,TouchableHighlightProps,LinkingStatic.removeEventListener,Linking,LinkingStatic.getInitialURL,LinkingStatic.addEventListener,GestureResponderEvent.defaultPrevented",""
"react-router-native","@types/react",9,14,12,18,3,150,"React.MutableRefObject.current,React.useRef,React.useCallback,React.useMemo,React.JSX.Element,React.useEffect,React.ReactNode",""
"react-router-native","@ungap/url-search-params",1,2,12,18,3,150,"default",""
"react-router-dom","@types/react",82,125,34,29,1,85.29411764705883,"React.useMemo,React.MutableRefObject.current,React.useState,React.useCallback,React.useEffect,React.useLayoutEffect,React.ReactElement,React.useRef,React.ReactNode,React.RefAttributes,React.ForwardRefExoticComponent,React.AnchorHTMLAttributes,React.forwardRef,React.useContext,React.JSX.Element,React.Context,React.createContext,React.ForwardRefExoticComponent.displayName,React.CSSProperties,React.ReactPortal,React.MouseEvent.preventDefault,React.MouseEvent,React.MouseEvent.defaultPrevented,React.FormEvent.preventDefault,React.ForwardedRef,React.FormEvent.defaultPrevented,React.FormEvent.currentTarget,React.FormHTMLAttributes,React.FormEventHandler",""
"server.tsx","@types/react",3,3,6,2,1,33.333333333333336,"React.JSX.Element,React.ReactNode",""
"react-router","@types/react",1,3,5,1,1,20,"React.createElement",""
