"nodeLabels","nodesWithThatLabels","nodesWithThatLabelsPercent","Source Cypher File: Overview/Node_label_combination_count.cypher"
"Git,Change",83692,76.60875455394248,""
"Git,Commit",10839,9.92164472841111,""
"File,Git",5591,5.117807516980027,""
"Git,Tag",1461,1.3373487358804899,""
"Author,Git,Person",1238,1.1332222690075608,""
"Type,TS,Primitive",811,0.7423612763854054,""
"Json,Key",668,0.6114640352964869,""
"Json,Value,Scalar",603,0.5519652893469784,""
"Type,TS,Declared",598,0.5473884627354777,""
"TS,ExternalDeclaration",450,0.4119143950350585,""
"Committer,Git,Person",370,0.3386851692510481,""
"NPM,Dependency",338,0.30939347893744396,""
"Type,TS,ObjectMember",318,0.29108617249144136,""
"Type,TS,Literal",274,0.2508100983102356,""
"Type,TS,Union",246,0.225179869285832,""
"TS,Property",137,0.1254050491551178,""
"Json,Value,Object",133,0.1217435878659173,""
"Value,TS,Literal",124,0.1135052999652161,""
"TS,Function",109,0.09977482013071416,""
"Type,Object,TS",109,0.09977482013071416,""
"NPM,Script",91,0.08329824432931182,""
"Value,TS,ObjectMember",88,0.08055214836241144,""
"Type,TS,FunctionParameter",80,0.07322922578401041,""
"TS,Parameter",76,0.06956776449480988,""
"Type,TS,Function",70,0.0640755725610091,""
"File,Directory,Local",64,0.05858338062720832,""
"TS,Variable",59,0.05400655401570767,""
"File,TS,Local,Module",46,0.04210680482580598,""
"Git,Branch",41,0.03752997821430533,""
"TS,Interface",37,0.033868516925104813,""
"File,Directory",35,0.03203778628050455,""
"Type,TS,Intersection",34,0.03112242095820442,""
"Project,TS",33,0.03020705563590429,""
"TS,ExternalModule",33,0.03020705563590429,""
"TS,TypeAlias",32,0.02929169031360416,""
"Value,TS,Declared",30,0.0274609596690039,""
"Package,File,Json,NPM",29,0.02654559434670377,""
"File,TS,Scan",29,0.02654559434670377,""
"File,Local",28,0.02563022902440364,""
"Value,Object,TS",28,0.02563022902440364,""
"Type,TS,NotIdentified",23,0.02105340241290299,""
"jQAssistant,Rule,Concept",19,0.01739194112370247,""
"TS,EnumMember",16,0.01464584515680208,""
"Value,TS,Call",14,0.01281511451220182,""
"Value,TS,Member",14,0.01281511451220182,""
"Value,TS,Function",13,0.01189974918990169,""
"Json,Value,Array",12,0.01098438386760156,""
"Type,TS,TypeParameterReference",12,0.01098438386760156,""
"Value,TS,Complex",11,0.01006901854530143,""
"TS,TypeParameter",8,0.00732292257840104,""
"NPM,Engine",6,0.00549219193380078,""
"Type,TS,Tuple",6,0.00549219193380078,""
"Value,Array,TS",5,0.0045768266115006504,""
"TS,Method",4,0.00366146128920052,""
"TS,Enum",4,0.00366146128920052,""
"TS,Class",2,0.00183073064460026,""
"TS,Constructor",2,0.00183073064460026,""
"Value,TS,Null",1,0.00091536532230013,""
"Repository,File,Git",1,0.00091536532230013,""
"Analyze,Task,jQAssistant",1,0.00091536532230013,""
