"externalPackageName","numberOfArtifacts","sumNumberOfPackages","minNumberOfPackages","maxNumberOfPackages","medNumberOfPackages","avgNumberOfPackages","stdNumberOfPackages","minNumberOfPackagesPercentage","maxNumberOfPackagesPercentage","medNumberOfPackagesPercentage","avgNumberOfPackagesPercentage","stdNumberOfPackagesPercentage","sumNumberOfTypes","minNumberOfTypes","maxNumberOfTypes","medNumberOfTypes","avgNumberOfTypes","stdNumberOfTypes","minNumberOfTypesPercentage","maxNumberOfTypesPercentage","medNumberOfTypesPercentage","avgNumberOfTypesPercentage","stdNumberOfTypesPercentage","someArtifactNames","Source Cypher File: External_Dependencies/External_package_usage_spread.cypher"
"org.reactivestreams",2,3,1,2,1.5,1.5,0.7071067811865476,3.125,9.090909090909092,6.107954545454546,6.107954545454546,4.21853477412429,17,4,13,8.5,8.5,6.363961030678928,1.6518424396442186,3.053435114503817,2.352638777074018,2.352638777074018,0.9910756848546138,"axon-server-connector-4.10.0,axon-messaging-4.10.0",""
"reactor.core.publisher",2,4,2,2,2,2,0,3.125,18.181818181818183,10.653409090909092,10.653409090909092,10.646778239456541,27,9,18,13.5,13.5,6.363961030678928,2.287166454891995,6.870229007633588,4.578697731262792,4.578697731262792,3.240714609645709,"axon-server-connector-4.10.0,axon-messaging-4.10.0",""
"AggregateEventPublisherImpl",1,1,1,1,1,1,0,12.5,12.5,12.5,12.5,0,1,1,1,1,1,0,1.1494252873563218,1.1494252873563218,1.1494252873563218,1.1494252873563218,0,"axon-test-4.10.0",""
"WeakValue",1,1,1,1,1,1,0,100,100,100,100,0,1,1,1,1,1,0,4.545454545454546,4.545454545454546,4.545454545454546,4.545454545454546,0,"axon-disruptor-4.10.0",""
"com.codahale.metrics",1,1,1,1,1,1,0,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,0,1,1,1,1,1,0,1.3513513513513513,1.3513513513513513,1.3513513513513513,1.3513513513513513,0,"axon-spring-boot-autoconfigure-4.10.0",""
"com.fasterxml.jackson.annotation",1,3,3,3,3,3,0,4.6875,4.6875,4.6875,4.6875,0,5,5,5,5,5,0,0.6353240152477764,0.6353240152477764,0.6353240152477764,0.6353240152477764,0,"axon-messaging-4.10.0",""
"com.fasterxml.jackson.core",1,1,1,1,1,1,0,1.5625,1.5625,1.5625,1.5625,0,3,3,3,3,3,0,0.38119440914866587,0.38119440914866587,0.38119440914866587,0.38119440914866587,0,"axon-messaging-4.10.0",""
"com.fasterxml.jackson.databind.jsontype",1,1,1,1,1,1,0,1.5625,1.5625,1.5625,1.5625,0,1,1,1,1,1,0,0.12706480304955528,0.12706480304955528,0.12706480304955528,0.12706480304955528,0,"axon-messaging-4.10.0",""
"com.fasterxml.jackson.databind.module",1,1,1,1,1,1,0,1.5625,1.5625,1.5625,1.5625,0,1,1,1,1,1,0,0.12706480304955528,0.12706480304955528,0.12706480304955528,0.12706480304955528,0,"axon-messaging-4.10.0",""
"com.fasterxml.jackson.databind.node",1,1,1,1,1,1,0,1.5625,1.5625,1.5625,1.5625,0,2,2,2,2,2,0,0.25412960609911056,0.25412960609911056,0.25412960609911056,0.25412960609911056,0,"axon-messaging-4.10.0",""
"com.fasterxml.jackson.databind.type",1,1,1,1,1,1,0,1.5625,1.5625,1.5625,1.5625,0,3,3,3,3,3,0,0.38119440914866587,0.38119440914866587,0.38119440914866587,0.38119440914866587,0,"axon-messaging-4.10.0",""
"com.fasterxml.jackson.dataformat.cbor.databind",1,1,1,1,1,1,0,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,0,2,2,2,2,2,0,2.7027027027027026,2.7027027027027026,2.7027027027027026,2.7027027027027026,0,"axon-spring-boot-autoconfigure-4.10.0",""
"com.fasterxml.jackson.datatype.jsr310",1,1,1,1,1,1,0,1.5625,1.5625,1.5625,1.5625,0,1,1,1,1,1,0,0.12706480304955528,0.12706480304955528,0.12706480304955528,0.12706480304955528,0,"axon-messaging-4.10.0",""
"com.github.kagkarlsson.scheduler.task.helper",1,2,2,2,2,2,0,3.125,3.125,3.125,3.125,0,2,2,2,2,2,0,0.25412960609911056,0.25412960609911056,0.25412960609911056,0.25412960609911056,0,"axon-messaging-4.10.0",""
"com.google.common.base",1,1,1,1,1,1,0,9.090909090909092,9.090909090909092,9.090909090909092,9.090909090909092,0,1,1,1,1,1,0,0.7633587786259542,0.7633587786259542,0.7633587786259542,0.7633587786259542,0,"axon-server-connector-4.10.0",""
"com.google.gson",1,1,1,1,1,1,0,12.5,12.5,12.5,12.5,0,1,1,1,1,1,0,1.1494252873563218,1.1494252873563218,1.1494252873563218,1.1494252873563218,0,"axon-test-4.10.0",""
"com.google.protobuf",1,3,3,3,3,3,0,27.272727272727273,27.272727272727273,27.272727272727273,27.272727272727273,0,7,7,7,7,7,0,5.34351145038168,5.34351145038168,5.34351145038168,5.34351145038168,0,"axon-server-connector-4.10.0",""
"com.lmax.disruptor",1,1,1,1,1,1,0,100,100,100,100,0,7,7,7,7,7,0,31.81818181818182,31.81818181818182,31.81818181818182,31.81818181818182,0,"axon-disruptor-4.10.0",""
"com.lmax.disruptor.dsl",1,1,1,1,1,1,0,100,100,100,100,0,4,4,4,4,4,0,18.181818181818183,18.181818181818183,18.181818181818183,18.181818181818183,0,"axon-disruptor-4.10.0",""
"com.thoughtworks.xstream.converters",1,1,1,1,1,1,0,1.5625,1.5625,1.5625,1.5625,0,3,3,3,3,3,0,0.38119440914866587,0.38119440914866587,0.38119440914866587,0.38119440914866587,0,"axon-messaging-4.10.0",""
"com.thoughtworks.xstream.converters.collections",1,1,1,1,1,1,0,1.5625,1.5625,1.5625,1.5625,0,3,3,3,3,3,0,0.38119440914866587,0.38119440914866587,0.38119440914866587,0.38119440914866587,0,"axon-messaging-4.10.0",""
"com.thoughtworks.xstream.io",1,2,2,2,2,2,0,3.125,3.125,3.125,3.125,0,4,4,4,4,4,0,0.5082592121982211,0.5082592121982211,0.5082592121982211,0.5082592121982211,0,"axon-messaging-4.10.0",""
"com.thoughtworks.xstream.io.xml",1,1,1,1,1,1,0,1.5625,1.5625,1.5625,1.5625,0,2,2,2,2,2,0,0.25412960609911056,0.25412960609911056,0.25412960609911056,0.25412960609911056,0,"axon-messaging-4.10.0",""
"com.thoughtworks.xstream.mapper",1,1,1,1,1,1,0,1.5625,1.5625,1.5625,1.5625,0,4,4,4,4,4,0,0.5082592121982211,0.5082592121982211,0.5082592121982211,0.5082592121982211,0,"axon-messaging-4.10.0",""
"io.axoniq.axonserver.connector",1,6,6,6,6,6,0,54.54545454545455,54.54545454545455,54.54545454545455,54.54545454545455,0,21,21,21,21,21,0,16.03053435114504,16.03053435114504,16.03053435114504,16.03053435114504,0,"axon-server-connector-4.10.0",""
"io.axoniq.axonserver.connector.admin",1,1,1,1,1,1,0,9.090909090909092,9.090909090909092,9.090909090909092,9.090909090909092,0,1,1,1,1,1,0,0.7633587786259542,0.7633587786259542,0.7633587786259542,0.7633587786259542,0,"axon-server-connector-4.10.0",""
"io.axoniq.axonserver.connector.command",1,1,1,1,1,1,0,9.090909090909092,9.090909090909092,9.090909090909092,9.090909090909092,0,1,1,1,1,1,0,0.7633587786259542,0.7633587786259542,0.7633587786259542,0.7633587786259542,0,"axon-server-connector-4.10.0",""
"io.axoniq.axonserver.connector.control",1,2,2,2,2,2,0,18.181818181818183,18.181818181818183,18.181818181818183,18.181818181818183,0,3,3,3,3,3,0,2.290076335877863,2.290076335877863,2.290076335877863,2.290076335877863,0,"axon-server-connector-4.10.0",""
"io.axoniq.axonserver.connector.query",1,2,2,2,2,2,0,18.181818181818183,18.181818181818183,18.181818181818183,18.181818181818183,0,3,3,3,3,3,0,2.290076335877863,2.290076335877863,2.290076335877863,2.290076335877863,0,"axon-server-connector-4.10.0",""
"io.axoniq.axonserver.grpc",1,7,7,7,7,7,0,63.63636363636364,63.63636363636364,63.63636363636364,63.63636363636364,0,30,30,30,30,30,0,22.900763358778626,22.900763358778626,22.900763358778626,22.900763358778626,0,"axon-server-connector-4.10.0",""
"io.axoniq.axonserver.grpc.command",1,1,1,1,1,1,0,9.090909090909092,9.090909090909092,9.090909090909092,9.090909090909092,0,4,4,4,4,4,0,3.053435114503817,3.053435114503817,3.053435114503817,3.053435114503817,0,"axon-server-connector-4.10.0",""
"io.axoniq.axonserver.grpc.control",1,2,2,2,2,2,0,18.181818181818183,18.181818181818183,18.181818181818183,18.181818181818183,0,4,4,4,4,4,0,3.053435114503817,3.053435114503817,3.053435114503817,3.053435114503817,0,"axon-server-connector-4.10.0",""
"io.axoniq.axonserver.grpc.event",1,2,2,2,2,2,0,18.181818181818183,18.181818181818183,18.181818181818183,18.181818181818183,0,6,6,6,6,6,0,4.580152671755726,4.580152671755726,4.580152671755726,4.580152671755726,0,"axon-server-connector-4.10.0",""
"io.axoniq.axonserver.grpc.query",1,2,2,2,2,2,0,18.181818181818183,18.181818181818183,18.181818181818183,18.181818181818183,0,18,18,18,18,18,0,13.740458015267176,13.740458015267176,13.740458015267176,13.740458015267176,0,"axon-server-connector-4.10.0",""
"io.axoniq.axonserver.grpc.streams",1,1,1,1,1,1,0,9.090909090909092,9.090909090909092,9.090909090909092,9.090909090909092,0,1,1,1,1,1,0,0.7633587786259542,0.7633587786259542,0.7633587786259542,0.7633587786259542,0,"axon-server-connector-4.10.0",""
"io.grpc",1,4,4,4,4,4,0,36.36363636363637,36.36363636363637,36.36363636363637,36.36363636363637,0,12,12,12,12,12,0,9.160305343511451,9.160305343511451,9.160305343511451,9.160305343511451,0,"axon-server-connector-4.10.0",""
"io.grpc.netty.shaded.io.grpc.netty",1,1,1,1,1,1,0,9.090909090909092,9.090909090909092,9.090909090909092,9.090909090909092,0,1,1,1,1,1,0,0.7633587786259542,0.7633587786259542,0.7633587786259542,0.7633587786259542,0,"axon-server-connector-4.10.0",""
"io.grpc.netty.shaded.io.netty.handler.ssl",1,1,1,1,1,1,0,9.090909090909092,9.090909090909092,9.090909090909092,9.090909090909092,0,1,1,1,1,1,0,0.7633587786259542,0.7633587786259542,0.7633587786259542,0.7633587786259542,0,"axon-server-connector-4.10.0",""
"io.grpc.netty.shaded.io.netty.util.internal",1,2,2,2,2,2,0,18.181818181818183,18.181818181818183,18.181818181818183,18.181818181818183,0,2,2,2,2,2,0,1.5267175572519085,1.5267175572519085,1.5267175572519085,1.5267175572519085,0,"axon-server-connector-4.10.0",""
"io.grpc.stub",1,3,3,3,3,3,0,27.272727272727273,27.272727272727273,27.272727272727273,27.272727272727273,0,6,6,6,6,6,0,4.580152671755726,4.580152671755726,4.580152671755726,4.580152671755726,0,"axon-server-connector-4.10.0",""
"io.micrometer.core.instrument",1,1,1,1,1,1,0,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,0,1,1,1,1,1,0,1.3513513513513513,1.3513513513513513,1.3513513513513513,1.3513513513513513,0,"axon-spring-boot-autoconfigure-4.10.0",""
"io.micrometer.core.instrument.simple",1,1,1,1,1,1,0,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,0,1,1,1,1,1,0,1.3513513513513513,1.3513513513513513,1.3513513513513513,1.3513513513513513,0,"axon-spring-boot-autoconfigure-4.10.0",""
"io.opentelemetry.api",1,1,1,1,1,1,0,100,100,100,100,0,1,1,1,1,1,0,20,20,20,20,0,"axon-tracing-opentelemetry-4.10.0",""
"io.opentelemetry.api.trace",1,1,1,1,1,1,0,100,100,100,100,0,3,3,3,3,3,0,60,60,60,60,0,"axon-tracing-opentelemetry-4.10.0",""
"io.opentelemetry.context",1,1,1,1,1,1,0,100,100,100,100,0,2,2,2,2,2,0,40,40,40,40,0,"axon-tracing-opentelemetry-4.10.0",""
"io.opentelemetry.context.propagation",1,1,1,1,1,1,0,100,100,100,100,0,4,4,4,4,4,0,80,80,80,80,0,"axon-tracing-opentelemetry-4.10.0",""
"jakarta.validation",1,1,1,1,1,1,0,1.5625,1.5625,1.5625,1.5625,0,2,2,2,2,2,0,0.25412960609911056,0.25412960609911056,0.25412960609911056,0.25412960609911056,0,"axon-messaging-4.10.0",""
"javax.cache",1,1,1,1,1,1,0,1.5625,1.5625,1.5625,1.5625,0,1,1,1,1,1,0,0.12706480304955528,0.12706480304955528,0.12706480304955528,0.12706480304955528,0,"axon-messaging-4.10.0",""
"javax.cache.configuration",1,1,1,1,1,1,0,1.5625,1.5625,1.5625,1.5625,0,2,2,2,2,2,0,0.25412960609911056,0.25412960609911056,0.25412960609911056,0.25412960609911056,0,"axon-messaging-4.10.0",""
"javax.cache.event",1,1,1,1,1,1,0,1.5625,1.5625,1.5625,1.5625,0,1,1,1,1,1,0,0.12706480304955528,0.12706480304955528,0.12706480304955528,0.12706480304955528,0,"axon-messaging-4.10.0",""
"javax.validation",1,1,1,1,1,1,0,1.5625,1.5625,1.5625,1.5625,0,2,2,2,2,2,0,0.25412960609911056,0.25412960609911056,0.25412960609911056,0.25412960609911056,0,"axon-messaging-4.10.0",""
"net.sf.ehcache",1,1,1,1,1,1,0,1.5625,1.5625,1.5625,1.5625,0,2,2,2,2,2,0,0.25412960609911056,0.25412960609911056,0.25412960609911056,0.25412960609911056,0,"axon-messaging-4.10.0",""
"net.sf.ehcache.event",1,1,1,1,1,1,0,1.5625,1.5625,1.5625,1.5625,0,2,2,2,2,2,0,0.25412960609911056,0.25412960609911056,0.25412960609911056,0.25412960609911056,0,"axon-messaging-4.10.0",""
"nu.xom",1,1,1,1,1,1,0,1.5625,1.5625,1.5625,1.5625,0,3,3,3,3,3,0,0.38119440914866587,0.38119440914866587,0.38119440914866587,0.38119440914866587,0,"axon-messaging-4.10.0",""
"org.axonframework.metrics",1,1,1,1,1,1,0,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,0,1,1,1,1,1,0,1.3513513513513513,1.3513513513513513,1.3513513513513513,1.3513513513513513,0,"axon-spring-boot-autoconfigure-4.10.0",""
"org.axonframework.micrometer",1,1,1,1,1,1,0,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,0,1,1,1,1,1,0,1.3513513513513513,1.3513513513513513,1.3513513513513513,1.3513513513513513,0,"axon-spring-boot-autoconfigure-4.10.0",""
"org.axonframework.spring",1,1,1,1,1,1,0,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,0,1,1,1,1,1,0,1.3513513513513513,1.3513513513513513,1.3513513513513513,1.3513513513513513,0,"axon-spring-boot-autoconfigure-4.10.0",""
"org.axonframework.spring.config",1,1,1,1,1,1,0,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,0,1,1,1,1,1,0,1.3513513513513513,1.3513513513513513,1.3513513513513513,1.3513513513513513,0,"axon-spring-boot-autoconfigure-4.10.0",""
"org.axonframework.spring.config.annotation",1,1,1,1,1,1,0,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,0,1,1,1,1,1,0,1.3513513513513513,1.3513513513513513,1.3513513513513513,1.3513513513513513,0,"axon-spring-boot-autoconfigure-4.10.0",""
"org.axonframework.spring.eventsourcing",1,1,1,1,1,1,0,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,0,1,1,1,1,1,0,1.3513513513513513,1.3513513513513513,1.3513513513513513,1.3513513513513513,0,"axon-spring-boot-autoconfigure-4.10.0",""
"org.axonframework.spring.jdbc",1,1,1,1,1,1,0,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,0,1,1,1,1,1,0,1.3513513513513513,1.3513513513513513,1.3513513513513513,1.3513513513513513,0,"axon-spring-boot-autoconfigure-4.10.0",""
"org.axonframework.spring.messaging.unitofwork",1,1,1,1,1,1,0,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,0,1,1,1,1,1,0,1.3513513513513513,1.3513513513513513,1.3513513513513513,1.3513513513513513,0,"axon-spring-boot-autoconfigure-4.10.0",""
"org.axonframework.spring.saga",1,1,1,1,1,1,0,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,0,1,1,1,1,1,0,1.3513513513513513,1.3513513513513513,1.3513513513513513,1.3513513513513513,0,"axon-spring-boot-autoconfigure-4.10.0",""
"org.dom4j",1,1,1,1,1,1,0,1.5625,1.5625,1.5625,1.5625,0,3,3,3,3,3,0,0.38119440914866587,0.38119440914866587,0.38119440914866587,0.38119440914866587,0,"axon-messaging-4.10.0",""
"org.dom4j.io",1,1,1,1,1,1,0,1.5625,1.5625,1.5625,1.5625,0,1,1,1,1,1,0,0.12706480304955528,0.12706480304955528,0.12706480304955528,0.12706480304955528,0,"axon-messaging-4.10.0",""
"org.ehcache.config",1,1,1,1,1,1,0,1.5625,1.5625,1.5625,1.5625,0,1,1,1,1,1,0,0.12706480304955528,0.12706480304955528,0.12706480304955528,0.12706480304955528,0,"axon-messaging-4.10.0",""
"org.ehcache.core",1,1,1,1,1,1,0,1.5625,1.5625,1.5625,1.5625,0,1,1,1,1,1,0,0.12706480304955528,0.12706480304955528,0.12706480304955528,0.12706480304955528,0,"axon-messaging-4.10.0",""
"org.ehcache.event",1,1,1,1,1,1,0,1.5625,1.5625,1.5625,1.5625,0,3,3,3,3,3,0,0.38119440914866587,0.38119440914866587,0.38119440914866587,0.38119440914866587,0,"axon-messaging-4.10.0",""
"org.hamcrest",1,5,5,5,5,5,0,62.5,62.5,62.5,62.5,0,27,27,27,27,27,0,31.034482758620687,31.034482758620687,31.034482758620687,31.034482758620687,0,"axon-test-4.10.0",""
"org.junit.jupiter.api",1,1,1,1,1,1,0,12.5,12.5,12.5,12.5,0,1,1,1,1,1,0,1.1494252873563218,1.1494252873563218,1.1494252873563218,1.1494252873563218,0,"axon-test-4.10.0",""
"org.junit.jupiter.api.extension",1,1,1,1,1,1,0,12.5,12.5,12.5,12.5,0,1,1,1,1,1,0,1.1494252873563218,1.1494252873563218,1.1494252873563218,1.1494252873563218,0,"axon-test-4.10.0",""
"org.junit.rules",1,1,1,1,1,1,0,12.5,12.5,12.5,12.5,0,1,1,1,1,1,0,1.1494252873563218,1.1494252873563218,1.1494252873563218,1.1494252873563218,0,"axon-test-4.10.0",""
"org.junit.runner",1,1,1,1,1,1,0,12.5,12.5,12.5,12.5,0,1,1,1,1,1,0,1.1494252873563218,1.1494252873563218,1.1494252873563218,1.1494252873563218,0,"axon-test-4.10.0",""
"org.junit.runners.model",1,1,1,1,1,1,0,12.5,12.5,12.5,12.5,0,2,2,2,2,2,0,2.2988505747126435,2.2988505747126435,2.2988505747126435,2.2988505747126435,0,"axon-test-4.10.0",""
"org.quartz",1,2,2,2,2,2,0,3.125,3.125,3.125,3.125,0,9,9,9,9,9,0,1.1435832274459976,1.1435832274459976,1.1435832274459976,1.1435832274459976,0,"axon-messaging-4.10.0",""
"org.quartz.impl.matchers",1,1,1,1,1,1,0,1.5625,1.5625,1.5625,1.5625,0,1,1,1,1,1,0,0.12706480304955528,0.12706480304955528,0.12706480304955528,0.12706480304955528,0,"axon-messaging-4.10.0",""
"org.springframework.beans",1,1,1,1,1,1,0,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,0,3,3,3,3,3,0,4.054054054054054,4.054054054054054,4.054054054054054,4.054054054054054,0,"axon-spring-boot-autoconfigure-4.10.0",""
"org.springframework.beans.factory",1,1,1,1,1,1,0,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,0,2,2,2,2,2,0,2.7027027027027026,2.7027027027027026,2.7027027027027026,2.7027027027027026,0,"axon-spring-boot-autoconfigure-4.10.0",""
"org.springframework.beans.factory.config",1,2,2,2,2,2,0,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,0,3,3,3,3,3,0,4.054054054054054,4.054054054054054,4.054054054054054,4.054054054054054,0,"axon-spring-boot-autoconfigure-4.10.0",""
"org.springframework.beans.factory.support",1,2,2,2,2,2,0,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,0,2,2,2,2,2,0,2.7027027027027026,2.7027027027027026,2.7027027027027026,2.7027027027027026,0,"axon-spring-boot-autoconfigure-4.10.0",""
"org.springframework.boot.actuate.health",1,3,3,3,3,3,0,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,0,4,4,4,4,4,0,5.405405405405405,5.405405405405405,5.405405405405405,5.405405405405405,0,"axon-spring-boot-autoconfigure-4.10.0",""
"org.springframework.boot.autoconfigure",1,1,1,1,1,1,0,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,0,2,2,2,2,2,0,2.7027027027027026,2.7027027027027026,2.7027027027027026,2.7027027027027026,0,"axon-spring-boot-autoconfigure-4.10.0",""
"org.springframework.boot.autoconfigure.condition",1,2,2,2,2,2,0,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,0,4,4,4,4,4,0,5.405405405405405,5.405405405405405,5.405405405405405,5.405405405405405,0,"axon-spring-boot-autoconfigure-4.10.0",""
"org.springframework.boot.autoconfigure.orm.jpa",1,2,2,2,2,2,0,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,0,3,3,3,3,3,0,4.054054054054054,4.054054054054054,4.054054054054054,4.054054054054054,0,"axon-spring-boot-autoconfigure-4.10.0",""
"org.springframework.boot.autoconfigure.service.connection",1,1,1,1,1,1,0,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,0,3,3,3,3,3,0,4.054054054054054,4.054054054054054,4.054054054054054,4.054054054054054,0,"axon-spring-boot-autoconfigure-4.10.0",""
"org.springframework.boot.context.properties.bind",1,1,1,1,1,1,0,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,0,1,1,1,1,1,0,1.3513513513513513,1.3513513513513513,1.3513513513513513,1.3513513513513513,0,"axon-spring-boot-autoconfigure-4.10.0",""
"org.springframework.boot.docker.compose.core",1,1,1,1,1,1,0,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,0,1,1,1,1,1,0,1.3513513513513513,1.3513513513513513,1.3513513513513513,1.3513513513513513,0,"axon-spring-boot-autoconfigure-4.10.0",""
"org.springframework.boot.docker.compose.service.connection",1,1,1,1,1,1,0,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,0,1,1,1,1,1,0,1.3513513513513513,1.3513513513513513,1.3513513513513513,1.3513513513513513,0,"axon-spring-boot-autoconfigure-4.10.0",""
"org.springframework.boot.testcontainers.service.connection",1,1,1,1,1,1,0,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,0,2,2,2,2,2,0,2.7027027027027026,2.7027027027027026,2.7027027027027026,2.7027027027027026,0,"axon-spring-boot-autoconfigure-4.10.0",""
"org.springframework.context",1,2,2,2,2,2,0,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,0,6,6,6,6,6,0,8.108108108108109,8.108108108108109,8.108108108108109,8.108108108108109,0,"axon-spring-boot-autoconfigure-4.10.0",""
"org.springframework.context.annotation",1,2,2,2,2,2,0,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,0,3,3,3,3,3,0,4.054054054054054,4.054054054054054,4.054054054054054,4.054054054054054,0,"axon-spring-boot-autoconfigure-4.10.0",""
"org.springframework.core.annotation",1,1,1,1,1,1,0,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,0,1,1,1,1,1,0,1.3513513513513513,1.3513513513513513,1.3513513513513513,1.3513513513513513,0,"axon-spring-boot-autoconfigure-4.10.0",""
"org.springframework.core.env",1,1,1,1,1,1,0,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,0,2,2,2,2,2,0,2.7027027027027026,2.7027027027027026,2.7027027027027026,2.7027027027027026,0,"axon-spring-boot-autoconfigure-4.10.0",""
