"codeUnitName","shortCodeUnitName","centralityHyperlinkInducedTopicSearchAuthority","centralityHyperlinkInducedTopicSearchHub","incomingDependencies","outgoingDependencies","Source Cypher File: Centrality/Centrality_9d_Hyperlink_Induced_Topic_Search_HITS_Stream_Mutated.cypher"
"org.axonframework.common","common",0.5750726828309056,0.0,839,23,""
"org.axonframework.messaging","messaging",0.4788066395053285,0.1429876262325667,8207,77,""
"org.axonframework.messaging.unitofwork","unitofwork",0.32463447547481666,0.13029139442982532,239,59,""
"org.axonframework.eventhandling","eventhandling",0.29909441874931203,0.26366019776651634,3771,442,""
"org.axonframework.common.transaction","transaction",0.25032625588243784,0.0,234,6,""
"org.axonframework.serialization","serialization",0.20123509580969984,0.1673565724502088,829,108,""
"org.axonframework.messaging.annotation","annotation",0.15366989090982644,0.17455541949535971,1008,175,""
"org.axonframework.lifecycle","lifecycle",0.15238738194441812,0.07116467063994819,56,10,""
"org.axonframework.tracing","tracing",0.14358537721593378,0.17354164309269124,156,57,""
"org.axonframework.monitoring","monitoring",0.10740687060650662,0.10291559402565194,184,14,""
"org.axonframework.queryhandling","queryhandling",0.09237448949809243,0.20917955268853833,175,224,""
"org.axonframework.commandhandling","commandhandling",0.09136669526661627,0.2038619292587067,1525,144,""
"org.axonframework.common.io","io",0.08639920045221687,0.0,8,0,""
"org.axonframework.eventhandling.tokenstore","tokenstore",0.08498518709363717,0.10501739014627362,63,19,""
"org.axonframework.common.annotation","annotation",0.0724060963182025,0.056158181973121286,22,3,""
"org.axonframework.common.stream","stream",0.06418946373885868,0.0,27,5,""
"org.axonframework.deadline","deadline",0.06118141396445637,0.21717356906767393,143,68,""
"org.axonframework.commandhandling.callbacks","callbacks",0.05409078987556909,0.008922328693839333,8,13,""
"org.axonframework.messaging.responsetypes","responsetypes",0.05064396496786162,0.1344660375155965,78,30,""
"org.axonframework.serialization.xml","xml",0.043860748935863385,0.08424683864808463,16,24,""
"org.axonframework.eventhandling.scheduling","scheduling",0.042831429694460875,0.056158181973121286,12,2,""
