"dependencyArtifactName","dependencyTypeIsInterface","usedInArtifacts","usedInPackages","minPackageSpread","maxPackageSpread","avgPackageSpread","stdPackageSpread","per5PackageSpread","minPackageCount","maxPackageCount","avgPackageCount","stdPackageCount","per5PackageCount","minTypeSpread","maxTypeSpread","avgTypeSpread","stdTypeSpread","per5TypeSpread","Source Cypher File: Artifact_Dependencies/Usage_and_spread_of_internal_artifact_dependencies.cypher"
"axon-messaging-4.7.5",false,3,25,87.5,100,92.5,6.614378277661476,90,7,9,8.333333333333334,1.1547005383792515,9,32.94117647058824,51.006711409395976,39.0082703189691,10.391176460613881,33.07692307692308,""
"axon-messaging-4.7.5",true,3,25,87.5,100,92.5,6.614378277661476,90,7,9,8.333333333333334,1.1547005383792515,9,41.1764705882353,56.15384615384616,50.78795792968711,8.342618210544401,55.033557046979865,""
"axon-modelling-4.7.5",true,1,2,25,25,25,0,25,2,2,2,0,2,14.117647058823529,14.117647058823529,14.117647058823529,0,14.117647058823529,""
"axon-modelling-4.7.5",false,2,7,37.5,44.44444444444444,40.97222222222222,4.910463758239913,37.5,3,4,3.5,0.7071067811865476,3,9.230769230769232,12.941176470588236,11.085972850678733,2.6236541202396775,9.230769230769232,""
