"name","shortName","louvainId","louvainIntermediateIds","leidenId","leidenIntermediateIds","leidenModularity","weaklyConnectedComponentId","labelPropagationId","kCoreDecompositionValue","maximumKCutId","incomingDependencies","outgoingDependencies","Source Cypher File: Community_Detection/Community_Detection_Summary.cypher"
"org.axonframework.disruptor.commandhandling.AggregateBlacklistedException","AggregateBlacklistedException",0,"68,7,7",0,"8,118,14,2",,0,0,3,32,2,1,""
"org.axonframework.disruptor.commandhandling.AggregateStateCorruptedException","AggregateStateCorruptedException",1,"68,7,7",0,"8,118,14,2",,0,1,3,94,3,1,""
"org.axonframework.disruptor.commandhandling.BlacklistDetectingCallback","BlacklistDetectingCallback",0,"68,7,7",0,"381,118,14,2",,0,0,9,11,4,7,""
"org.axonframework.disruptor.commandhandling.CommandHandlerInvoker","CommandHandlerInvoker",2,"53,141,141",2,"39,117,26,0",,0,3,10,6,4,15,""
"org.axonframework.disruptor.commandhandling.CommandHandlingEntry","CommandHandlingEntry",0,"68,7,7",0,"8,118,14,2",,0,2,9,98,9,10,""
"org.axonframework.disruptor.commandhandling.CommandHandlerInvoker$1","CommandHandlerInvoker$1",2,"123,141,141",2,"39,117,26,0",,0,3,3,91,2,1,""
"org.axonframework.disruptor.commandhandling.CommandHandlerInvoker$DisruptorRepository","CommandHandlerInvoker$DisruptorRepository",2,"123,141,141",2,"39,117,26,0",,0,3,10,58,2,25,""
"org.axonframework.disruptor.commandhandling.FirstLevelCache","FirstLevelCache",2,"123,141,141",2,"39,117,26,0",,0,16,3,61,3,3,""
"org.axonframework.disruptor.commandhandling.DisruptorUnitOfWork","DisruptorUnitOfWork",0,"68,7,7",0,"8,118,14,2",,0,2,9,81,2,10,""
"org.axonframework.disruptor.commandhandling.DisruptorCommandBus","DisruptorCommandBus",2,"53,141,141",0,"39,117,26,0",,0,3,10,75,6,39,""
"org.axonframework.disruptor.commandhandling.DisruptorCommandBus$FailureLoggingCommandCallback","DisruptorCommandBus$FailureLoggingCommandCallback",0,"53,141,141",0,"381,118,14,2",,0,0,6,76,2,4,""
"org.axonframework.disruptor.commandhandling.CommandHandlingEntry$1","CommandHandlingEntry$1",0,"68,7,7",0,"8,118,14,2",,0,2,3,94,2,1,""
"org.axonframework.disruptor.commandhandling.CommandHandlingEntry$RepeatingCommandHandler","CommandHandlingEntry$RepeatingCommandHandler",0,"68,7,7",0,"8,118,14,2",,0,2,5,28,1,5,""
"org.axonframework.disruptor.commandhandling.DisruptorCommandBus$1","DisruptorCommandBus$1",2,"53,141,141",0,"39,117,26,0",,0,3,3,4,2,1,""
"org.axonframework.disruptor.commandhandling.DisruptorCommandBus$Builder","DisruptorCommandBus$Builder",2,"53,141,141",0,"39,117,26,0",,0,3,9,64,1,21,""
"org.axonframework.disruptor.commandhandling.DisruptorCommandBus$DisruptorRepository","DisruptorCommandBus$DisruptorRepository",2,"53,141,141",0,"39,117,26,0",,0,3,9,15,1,14,""
"org.axonframework.disruptor.commandhandling.EventPublisher","EventPublisher",0,"68,7,7",0,"8,118,14,2",,0,2,9,38,2,14,""
"org.axonframework.disruptor.commandhandling.DisruptorCommandBus$ExceptionHandler","DisruptorCommandBus$ExceptionHandler",2,"53,141,141",0,"39,117,26,0",,0,3,4,36,1,4,""
"org.axonframework.disruptor.commandhandling.EventPublisher$1","EventPublisher$1",0,"68,7,7",0,"381,118,14,2",,0,0,3,75,2,1,""
"org.axonframework.disruptor.commandhandling.EventPublisher$ReportResultTask","EventPublisher$ReportResultTask",0,"68,7,7",0,"381,118,14,2",,0,0,4,73,1,4,""
"org.axonframework.disruptor.commandhandling.FirstLevelCache$1","FirstLevelCache$1",2,"123,141,141",2,"39,117,26,0",,0,16,3,64,2,1,""
"org.axonframework.disruptor.commandhandling.FirstLevelCache$WeakValue","FirstLevelCache$WeakValue",2,"123,141,141",2,"39,117,26,0",,0,16,3,97,1,3,""
"org.axonframework.eventsourcing.conflictresolution.ConflictResolution","ConflictResolution",7,"86,90,226",6,"86,187,9,20",,0,25,7,19,1,9,""
"org.axonframework.eventsourcing.AbstractAggregateFactory","AbstractAggregateFactory",7,"90,90,226",6,"994,187,9,20",,0,26,5,25,1,4,""
"org.axonframework.eventsourcing.AggregateFactory","AggregateFactory",2,"53,141,141",0,"39,117,26,0",,0,3,10,27,14,1,""
"org.axonframework.eventsourcing.SnapshotTrigger","SnapshotTrigger",2,"123,141,141",2,"39,117,26,0",,0,5,7,22,10,1,""
"org.axonframework.eventsourcing.Snapshotter","Snapshotter",4,"1059,1059,1059",4,"1059,79,36,9",,0,20,5,39,9,,""
"org.axonframework.eventsourcing.DefaultSnapshotterSpanFactory$Builder","DefaultSnapshotterSpanFactory$Builder",5,"95,30,1123",2,"95,33,18,6",,0,27,6,17,3,3,""
"org.axonframework.eventsourcing.eventstore.EventStore","EventStore",2,"53,141,141",0,"39,117,26,0",,0,3,10,47,20,6,""
"org.axonframework.eventsourcing.SnapshotterSpanFactory","SnapshotterSpanFactory",2,"134,141,141",2,"39,117,26,0",,0,29,6,22,5,1,""
"org.axonframework.eventsourcing.DefaultSnapshotterSpanFactory","DefaultSnapshotterSpanFactory",5,"95,30,1123",2,"95,33,18,6",,0,27,6,4,3,4,""
"org.axonframework.eventsourcing.eventstore.DomainEventStream","DomainEventStream",7,"106,90,226",6,"35,187,9,20",,0,14,10,1,22,7,""
"org.axonframework.eventsourcing.AbstractSnapshotTrigger","AbstractSnapshotTrigger",7,"90,90,226",6,"994,187,9,20",,0,10,5,52,2,6,""
"org.axonframework.eventsourcing.AbstractSnapshotter$1","AbstractSnapshotter$1",2,"110,1123,1123",2,"48,1,13,1",,0,31,4,43,4,1,""
"org.axonframework.eventsourcing.AbstractSnapshotter","AbstractSnapshotter",2,"110,1123,1123",2,"48,1,13,1",,0,31,9,85,4,17,""
"org.axonframework.eventsourcing.AbstractSnapshotter$AggregateTypeId","AbstractSnapshotter$AggregateTypeId",2,"110,1123,1123",2,"48,1,13,1",,0,31,2,2,1,1,""
"org.axonframework.eventsourcing.AbstractSnapshotter$Builder","AbstractSnapshotter$Builder",2,"134,141,141",2,"39,117,26,0",,0,29,9,34,3,11,""
"org.axonframework.eventsourcing.AbstractSnapshotter$CreateSnapshotTask","AbstractSnapshotter$CreateSnapshotTask",2,"110,1123,1123",2,"48,1,13,1",,0,31,5,45,1,5,""
"org.axonframework.eventsourcing.AbstractSnapshotter$RunnableAndFinally","AbstractSnapshotter$RunnableAndFinally",2,"110,1123,1123",2,"48,1,13,1",,0,31,2,32,2,,""
"org.axonframework.eventsourcing.AbstractSnapshotter$SilentTask","AbstractSnapshotter$SilentTask",2,"110,1123,1123",2,"48,1,13,1",,0,31,4,70,1,4,""
"org.axonframework.eventsourcing.AggregateCacheEntry","AggregateCacheEntry",2,"123,141,141",2,"39,117,26,0",,0,5,7,71,2,7,""
"org.axonframework.eventsourcing.EventSourcedAggregate","EventSourcedAggregate",2,"123,141,141",2,"39,117,26,0",,0,5,10,0,8,11,""
"org.axonframework.eventsourcing.NoSnapshotTriggerDefinition","NoSnapshotTriggerDefinition",2,"128,141,141",2,"39,117,26,0",,0,3,7,19,6,4,""
"org.axonframework.eventsourcing.SnapshotTriggerDefinition","SnapshotTriggerDefinition",2,"123,141,141",2,"39,117,26,0",,0,3,7,38,11,1,""
"org.axonframework.eventsourcing.AggregateDeletedException","AggregateDeletedException",2,"123,141,141",2,"39,117,26,0",,0,5,3,76,2,1,""
"org.axonframework.eventsourcing.AggregateLoadTimeSnapshotTriggerDefinition$AggregateLoadTimeSnapshotTrigger","AggregateLoadTimeSnapshotTriggerDefinition$AggregateLoadTimeSnapshotTrigger",2,"131,141,141",2,"131,79,36,9",,0,34,4,30,1,3,""
"org.axonframework.eventsourcing.AggregateLoadTimeSnapshotTriggerDefinition","AggregateLoadTimeSnapshotTriggerDefinition",2,"131,141,141",2,"131,79,36,9",,0,34,4,18,1,4,""
"org.axonframework.eventsourcing.AggregateSnapshotter$1","AggregateSnapshotter$1",2,"123,141,141",2,"39,117,26,0",,0,5,3,23,2,1,""
"org.axonframework.eventsourcing.AggregateSnapshotter$Builder","AggregateSnapshotter$Builder",2,"134,141,141",2,"39,117,26,0",,0,29,10,23,2,13,""
"org.axonframework.eventsourcing.AggregateSnapshotter","AggregateSnapshotter",2,"134,141,141",2,"39,117,26,0",,0,29,10,2,3,14,""
"org.axonframework.eventsourcing.AggregateSnapshotter$SnapshotAggregate","AggregateSnapshotter$SnapshotAggregate",2,"123,141,141",2,"39,117,26,0",,0,5,7,6,1,8,""
"org.axonframework.eventsourcing.CachingEventSourcingRepository","CachingEventSourcingRepository",2,"123,141,141",2,"39,117,26,0",,0,5,10,2,1,13,""
"org.axonframework.eventsourcing.EventSourcingRepository","EventSourcingRepository",2,"123,141,141",2,"39,117,26,0",,0,5,10,74,4,22,""
"org.axonframework.eventsourcing.EventSourcingRepository$Builder","EventSourcingRepository$Builder",2,"141,141,141",2,"39,117,26,0",,0,5,10,62,4,19,""
"org.axonframework.eventsourcing.EventCountSnapshotTriggerDefinition$EventCountSnapshotTrigger","EventCountSnapshotTriggerDefinition$EventCountSnapshotTrigger",2,"149,141,141",2,"149,79,36,9",,0,35,3,69,1,2,""
"org.axonframework.eventsourcing.EventCountSnapshotTriggerDefinition","EventCountSnapshotTriggerDefinition",2,"149,141,141",2,"149,79,36,9",,0,35,3,94,,4,""
"org.axonframework.eventsourcing.EventSourcedAggregate$IgnoreApplyMore","EventSourcedAggregate$IgnoreApplyMore",2,"123,141,141",2,"39,117,26,0",,0,5,2,31,1,1,""
"org.axonframework.eventsourcing.IncompatibleAggregateException","IncompatibleAggregateException",2,"147,141,141",2,"125,117,26,0",,0,13,3,10,2,1,""
"org.axonframework.eventsourcing.EventSourcingHandler","EventSourcingHandler",3,"152,1157,286",3,"152,31,11,4",,0,36,1,86,,1,""
"org.axonframework.eventsourcing.GenericAggregateFactory","GenericAggregateFactory",2,"147,141,141",2,"125,117,26,0",,0,13,7,5,3,7,""
"org.axonframework.eventsourcing.conflictresolution.DefaultConflictResolver","DefaultConflictResolver",7,"90,90,226",6,"994,187,9,20",,0,26,4,54,1,7,""
"org.axonframework.eventsourcing.eventstore.EventStorageEngine","EventStorageEngine",7,"215,90,226",6,"215,187,9,20",,0,38,9,19,15,5,""
"org.axonframework.eventsourcing.EventStreamUtils","EventStreamUtils",10,"163,164,164",11,"103,164,6,14",,0,30,10,59,2,13,""
"org.axonframework.eventsourcing.FilteringEventStorageEngine","FilteringEventStorageEngine",7,"215,90,226",6,"215,187,9,20",,0,38,6,31,,6,""
"org.axonframework.eventsourcing.MultiStreamableMessageSource$Builder","MultiStreamableMessageSource$Builder",8,"170,652,652",8,"170,74,5,16",,0,43,2,68,1,1,""
"org.axonframework.eventsourcing.MultiStreamableMessageSource","MultiStreamableMessageSource",8,"170,652,652",8,"170,74,5,16",,0,43,2,21,,3,""
"org.axonframework.eventsourcing.NoSnapshotTriggerDefinition$1","NoSnapshotTriggerDefinition$1",2,"128,141,141",2,"39,117,26,0",,0,3,3,51,2,1,""
"org.axonframework.eventsourcing.NoSnapshotTriggerDefinition$NoSnapshotTrigger","NoSnapshotTriggerDefinition$NoSnapshotTrigger",2,"128,141,141",2,"39,117,26,0",,0,3,3,72,1,3,""
"org.axonframework.eventsourcing.conflictresolution.ConflictDescription","ConflictDescription",7,"86,90,226",6,"86,187,9,20",,0,25,3,81,3,1,""
"org.axonframework.eventsourcing.conflictresolution.ConflictExceptionSupplier","ConflictExceptionSupplier",7,"86,90,226",6,"86,187,9,20",,0,25,2,70,2,,""
"org.axonframework.eventsourcing.conflictresolution.NoConflictResolver","NoConflictResolver",7,"90,90,226",6,"994,187,9,20",,0,26,3,47,1,4,""
"org.axonframework.eventsourcing.conflictresolution.ConflictResolver","ConflictResolver",7,"86,90,226",6,"86,187,9,20",,0,25,4,57,3,5,""
"org.axonframework.eventsourcing.conflictresolution.ContextAwareConflictExceptionSupplier","ContextAwareConflictExceptionSupplier",7,"90,90,226",6,"994,187,9,20",,0,26,3,70,3,1,""
"org.axonframework.eventsourcing.conflictresolution.Conflicts","Conflicts",7,"90,90,226",6,"994,187,9,20",,0,26,3,32,,3,""
"org.axonframework.eventsourcing.conflictresolution.DefaultConflictDescription","DefaultConflictDescription",7,"90,90,226",6,"994,187,9,20",,0,26,3,12,1,2,""
"org.axonframework.eventsourcing.eventstore.AbstractSnapshotEventEntry","AbstractSnapshotEventEntry",7,"90,90,226",6,"994,187,9,20",,0,26,5,92,1,5,""
"org.axonframework.eventsourcing.eventstore.AbstractEventStorageEngine$Builder","AbstractEventStorageEngine$Builder",7,"268,226,226",6,"268,176,9,20",,0,40,10,36,6,9,""
"org.axonframework.eventsourcing.eventstore.AbstractEventStorageEngine","AbstractEventStorageEngine",7,"268,226,226",6,"268,176,9,20",,0,40,10,63,1,18,""
"org.axonframework.eventsourcing.eventstore.AbstractEventStore$Builder","AbstractEventStore$Builder",8,"276,652,652",8,"276,74,5,16",,0,46,9,85,5,6,""
"org.axonframework.eventsourcing.eventstore.AbstractEventStore","AbstractEventStore",7,"90,90,226",6,"994,187,9,20",,0,26,9,11,2,9,""
"org.axonframework.eventsourcing.eventstore.AbstractSnapshotEventEntry$PK","AbstractSnapshotEventEntry$PK",7,"90,90,226",6,"994,187,9,20",,0,26,1,99,1,,""
"org.axonframework.eventsourcing.snapshotting.SnapshotFilter","SnapshotFilter",7,"268,226,226",6,"268,176,9,20",,0,40,9,38,10,1,""
"org.axonframework.eventsourcing.eventstore.EventStoreException","EventStoreException",7,"226,226,226",6,"231,46,9,20",,0,45,4,68,3,1,""
"org.axonframework.eventsourcing.eventstore.BatchingEventStorageEngine","BatchingEventStorageEngine",7,"268,226,226",6,"268,176,9,20",,0,40,9,33,4,9,""
"org.axonframework.eventsourcing.eventstore.BatchingEventStorageEngine$1","BatchingEventStorageEngine$1",7,"268,226,226",6,"268,176,9,20",,0,40,2,75,2,1,""
"org.axonframework.eventsourcing.eventstore.BatchingEventStorageEngine$Builder","BatchingEventStorageEngine$Builder",7,"268,226,226",6,"268,176,9,20",,0,40,10,5,7,8,""
"org.axonframework.eventsourcing.eventstore.BatchingEventStorageEngine$EventStreamSpliterator","BatchingEventStorageEngine$EventStreamSpliterator",7,"268,226,226",6,"268,176,9,20",,0,40,2,37,1,1,""
"org.axonframework.eventsourcing.eventstore.ConcatenatingDomainEventStream","ConcatenatingDomainEventStream",7,"106,90,226",6,"35,187,9,20",,0,14,3,68,1,2,""
"org.axonframework.eventsourcing.eventstore.DomainEventStream$1","DomainEventStream$1",7,"106,90,226",6,"35,187,9,20",,0,14,4,93,1,3,""
"org.axonframework.eventsourcing.eventstore.IteratorBackedDomainEventStream","IteratorBackedDomainEventStream",7,"90,90,226",6,"994,187,9,20",,0,26,4,35,2,2,""
"org.axonframework.eventsourcing.eventstore.DomainEventStream$2","DomainEventStream$2",7,"106,90,226",6,"35,187,9,20",,0,14,3,89,1,2,""
"org.axonframework.eventsourcing.eventstore.FilteringDomainEventStream","FilteringDomainEventStream",7,"106,90,226",6,"35,187,9,20",,0,14,3,88,1,2,""
"org.axonframework.eventsourcing.eventstore.EmbeddedEventStore$1","EmbeddedEventStore$1",8,"207,652,652",8,"207,74,5,16",,0,46,5,24,5,1,""
"org.axonframework.eventsourcing.eventstore.EmbeddedEventStore","EmbeddedEventStore",8,"207,652,652",8,"207,74,5,16",,0,46,9,90,6,16,""
"org.axonframework.eventsourcing.eventstore.EmbeddedEventStore$Builder","EmbeddedEventStore$Builder",8,"207,652,652",8,"207,74,5,16",,0,46,9,63,2,11,""
"org.axonframework.eventsourcing.eventstore.EmbeddedEventStore$Cleaner","EmbeddedEventStore$Cleaner",8,"207,652,652",8,"207,74,5,16",,0,46,5,86,1,4,""
"org.axonframework.eventsourcing.eventstore.EmbeddedEventStore$Node","EmbeddedEventStore$Node",8,"207,652,652",8,"207,74,5,16",,0,46,5,2,4,3,""
"org.axonframework.eventsourcing.eventstore.EmbeddedEventStore$EventConsumer","EmbeddedEventStore$EventConsumer",8,"207,652,652",8,"207,74,5,16",,0,46,6,72,3,7,""
"org.axonframework.eventsourcing.eventstore.EmbeddedEventStore$EventProducer","EmbeddedEventStore$EventProducer",8,"207,652,652",8,"207,74,5,16",,0,46,6,61,1,7,""
"org.axonframework.eventsourcing.eventstore.EqualRevisionPredicate","EqualRevisionPredicate",10,"164,164,164",11,"580,15,6,14",,0,41,5,65,,5,""
"org.axonframework.eventsourcing.eventstore.SequenceEventStorageEngine$ConcatenatingDomainEventStream","SequenceEventStorageEngine$ConcatenatingDomainEventStream",7,"106,90,226",6,"35,187,9,20",,0,14,3,35,1,2,""
"org.axonframework.eventsourcing.eventstore.SequenceEventStorageEngine$ConcatenatingSpliterator","SequenceEventStorageEngine$ConcatenatingSpliterator",8,"652,652,652",8,"638,74,5,16",,0,28,3,42,1,2,""
"org.axonframework.eventsourcing.eventstore.SequenceEventStorageEngine","SequenceEventStorageEngine",7,"215,90,226",6,"215,187,9,20",,0,38,6,24,,8,""
"org.axonframework.eventsourcing.eventstore.inmemory.InMemoryEventStorageEngine$MapEntrySpliterator","InMemoryEventStorageEngine$MapEntrySpliterator",8,"157,652,652",8,"632,74,5,16",,0,39,3,37,1,2,""
"org.axonframework.eventsourcing.eventstore.inmemory.InMemoryEventStorageEngine","InMemoryEventStorageEngine",8,"217,652,652",8,"218,74,5,16",,0,48,9,90,,11,""
"org.axonframework.eventsourcing.eventstore.jdbc.AbstractEventTableFactory","AbstractEventTableFactory",7,"220,226,226",6,"251,46,9,20",,0,49,2,11,4,2,""
"org.axonframework.eventsourcing.eventstore.jdbc.EventSchema","EventSchema",7,"220,226,226",6,"251,46,9,20",,0,49,5,25,21,2,""
"org.axonframework.eventsourcing.eventstore.jdbc.EventSchema$1","EventSchema$1",7,"220,226,226",6,"251,46,9,20",,0,49,3,73,2,1,""
"org.axonframework.eventsourcing.eventstore.jdbc.EventSchema$Builder","EventSchema$Builder",7,"220,226,226",6,"251,46,9,20",,0,49,3,34,1,2,""
"org.axonframework.eventsourcing.eventstore.jdbc.HsqlEventTableFactory","HsqlEventTableFactory",7,"220,226,226",6,"251,46,9,20",,0,49,1,27,,1,""
"org.axonframework.eventsourcing.eventstore.jdbc.JdbcEventStorageEngine$1","JdbcEventStorageEngine$1",7,"248,226,226",6,"248,46,9,20",,0,40,3,42,2,1,""
"org.axonframework.eventsourcing.eventstore.jdbc.JdbcEventStorageEngine","JdbcEventStorageEngine",7,"226,226,226",6,"231,46,9,20",,0,45,10,30,2,38,""
"org.axonframework.eventsourcing.eventstore.jdbc.JdbcEventStorageEngine$Builder","JdbcEventStorageEngine$Builder",7,"248,226,226",6,"248,46,9,20",,0,40,10,72,1,29,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.CreateTokenAtStatementBuilder","CreateTokenAtStatementBuilder",7,"248,226,226",6,"248,46,9,20",,0,40,3,35,2,1,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.AppendEventsStatementBuilder","AppendEventsStatementBuilder",7,"248,226,226",6,"248,46,9,20",,0,40,5,35,2,4,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.LastSequenceNumberForStatementBuilder","LastSequenceNumberForStatementBuilder",7,"248,226,226",6,"248,46,9,20",,0,40,3,54,2,1,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.CreateTailTokenStatementBuilder","CreateTailTokenStatementBuilder",7,"248,226,226",6,"248,46,9,20",,0,40,3,43,2,1,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.CreateHeadTokenStatementBuilder","CreateHeadTokenStatementBuilder",7,"248,226,226",6,"248,46,9,20",,0,40,3,48,2,1,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.AppendSnapshotStatementBuilder","AppendSnapshotStatementBuilder",7,"248,226,226",6,"248,46,9,20",,0,40,5,9,2,4,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.DeleteSnapshotsStatementBuilder","DeleteSnapshotsStatementBuilder",7,"248,226,226",6,"248,46,9,20",,0,40,3,96,2,1,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.FetchTrackedEventsStatementBuilder","FetchTrackedEventsStatementBuilder",7,"248,226,226",6,"248,46,9,20",,0,40,3,68,2,1,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.CleanGapsStatementBuilder","CleanGapsStatementBuilder",7,"248,226,226",6,"248,46,9,20",,0,40,3,9,2,1,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.ReadEventDataForAggregateStatementBuilder","ReadEventDataForAggregateStatementBuilder",7,"248,226,226",6,"248,46,9,20",,0,40,3,44,2,1,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.ReadSnapshotDataStatementBuilder","ReadSnapshotDataStatementBuilder",7,"248,226,226",6,"248,46,9,20",,0,40,3,70,2,1,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.ReadEventDataWithoutGapsStatementBuilder","ReadEventDataWithoutGapsStatementBuilder",7,"248,226,226",6,"248,46,9,20",,0,40,3,0,2,1,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.ReadEventDataWithGapsStatementBuilder","ReadEventDataWithGapsStatementBuilder",7,"248,226,226",6,"248,46,9,20",,0,40,3,24,2,1,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.JdbcEventStorageEngineStatements","JdbcEventStorageEngineStatements",7,"220,226,226",6,"251,46,9,20",,0,49,8,55,1,9,""
"org.axonframework.eventsourcing.eventstore.jdbc.JdbcSQLErrorCodesResolver","JdbcSQLErrorCodesResolver",7,"248,226,226",6,"248,46,9,20",,0,40,2,99,1,1,""
"org.axonframework.eventsourcing.eventstore.jdbc.EventTableFactory","EventTableFactory",7,"226,226,226",6,"231,46,9,20",,0,45,2,88,2,1,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.TimestampWriter","TimestampWriter",7,"220,226,226",6,"251,46,9,20",,0,49,3,57,3,,""
"org.axonframework.eventsourcing.eventstore.jdbc.MySqlEventTableFactory","MySqlEventTableFactory",7,"220,226,226",6,"251,46,9,20",,0,49,1,43,,1,""
"org.axonframework.eventsourcing.eventstore.jdbc.Oracle11EventTableFactory","Oracle11EventTableFactory",7,"220,226,226",6,"251,46,9,20",,0,49,2,91,,3,""
"org.axonframework.eventsourcing.eventstore.jdbc.PostgresEventTableFactory","PostgresEventTableFactory",7,"220,226,226",6,"251,46,9,20",,0,49,1,25,,1,""
"org.axonframework.eventsourcing.eventstore.jpa.DomainEventEntry","DomainEventEntry",7,"226,226,226",6,"231,46,9,20",,0,45,5,94,2,3,""
"org.axonframework.eventsourcing.eventstore.jpa.JpaEventStorageEngine$Builder","JpaEventStorageEngine$Builder",7,"268,226,226",6,"268,176,9,20",,0,40,10,35,2,13,""
"org.axonframework.eventsourcing.eventstore.jpa.SQLErrorCodesResolver","SQLErrorCodesResolver",3,"1115,286,286",3,"1122,31,11,4",,0,20,5,4,1,4,""
"org.axonframework.eventsourcing.eventstore.jpa.JpaEventStorageEngine","JpaEventStorageEngine",7,"226,226,226",6,"231,46,9,20",,0,45,10,48,2,20,""
"org.axonframework.eventsourcing.eventstore.legacyjpa.SQLErrorCodesResolver","SQLErrorCodesResolver",3,"1115,286,286",3,"1122,31,11,4",,0,20,5,53,1,4,""
"org.axonframework.eventsourcing.eventstore.legacyjpa.JpaEventStorageEngine","JpaEventStorageEngine",7,"226,226,226",6,"231,46,9,20",,0,45,10,90,1,20,""
"org.axonframework.eventsourcing.eventstore.jpa.SnapshotEventEntry","SnapshotEventEntry",7,"226,226,226",6,"231,46,9,20",,0,45,5,0,2,3,""
"org.axonframework.eventsourcing.eventstore.jpa.SQLStateResolver","SQLStateResolver",3,"1115,286,286",6,"268,176,9,20",,0,13,2,6,,2,""
"org.axonframework.eventsourcing.eventstore.legacyjpa.EmbeddedEventStore$1","EmbeddedEventStore$1",8,"276,652,652",8,"276,74,5,16",,0,53,5,62,5,1,""
