"propertyName","propertyValue","codeUnits","codeUnitNames","shortCodeUnitNames","Source Cypher File: Dependencies_Projection/Dependencies_8_Stream_Mutated_Grouped.cypher"
"communityLabelPropagationId",0,76,"org.axonframework.disruptor.commandhandling.AggregateBlacklistedException,org.axonframework.disruptor.commandhandling.BlacklistDetectingCallback,org.axonframework.commandhandling.GenericCommandResultMessage,org.axonframework.commandhandling.CommandMessage,org.axonframework.commandhandling.CommandCallback,org.axonframework.commandhandling.CommandResultMessage,org.axonframework.messaging.MessageHandler,org.axonframework.commandhandling.NoHandlerForCommandException,org.axonframework.commandhandling.DuplicateCommandHandlerResolver,org.axonframework.modelling.command.CommandTargetResolver,org.axonframework.messaging.MessageDispatchInterceptor,org.axonframework.commandhandling.CommandBus,org.axonframework.commandhandling.MonitorAwareCallback,org.axonframework.common.Registration,org.axonframework.modelling.command.VersionedAggregateIdentifier,org.axonframework.disruptor.commandhandling.DisruptorCommandBus$FailureLoggingCommandCallback,org.axonframework.commandhandling.callbacks.NoOpCallback,org.axonframework.commandhandling.DuplicateCommandHandlerResolution,org.axonframework.disruptor.commandhandling.EventPublisher$1,org.axonframework.disruptor.commandhandling.EventPublisher$ReportResultTask,org.axonframework.commandhandling.CommandHandler,org.axonframework.commandhandling.AnnotationCommandHandlerAdapter,org.axonframework.commandhandling.CommandMessageHandler,org.axonframework.messaging.MessageDispatchInterceptorSupport,org.axonframework.commandhandling.SimpleCommandBus$Builder,org.axonframework.commandhandling.SimpleCommandBus,org.axonframework.commandhandling.DefaultCommandBusSpanFactory,org.axonframework.commandhandling.DefaultCommandBusSpanFactory$Builder,org.axonframework.commandhandling.CommandBusSpanFactory,org.axonframework.commandhandling.callbacks.LoggingCallback,org.axonframework.commandhandling.WrappedCommandCallback,org.axonframework.commandhandling.AsynchronousCommandBus$Builder,org.axonframework.commandhandling.AsynchronousCommandBus,org.axonframework.commandhandling.LoggingDuplicateCommandHandlerResolver,org.axonframework.commandhandling.FailingDuplicateCommandHandlerResolver,org.axonframework.commandhandling.DuplicateCommandHandlerSubscriptionException,org.axonframework.commandhandling.callbacks.FailureLoggingCallback,org.axonframework.commandhandling.callbacks.FutureCallback,org.axonframework.commandhandling.distributed.RoutingStrategy,org.axonframework.commandhandling.distributed.UnresolvedRoutingKeyPolicy,org.axonframework.commandhandling.distributed.CommandDispatchException,org.axonframework.commandhandling.distributed.AbstractRoutingStrategy,org.axonframework.commandhandling.distributed.CommandBusConnector,org.axonframework.commandhandling.distributed.CommandRouter,org.axonframework.commandhandling.distributed.DistributedCommandBus$Builder,org.axonframework.commandhandling.distributed.DistributedCommandBus,org.axonframework.commandhandling.gateway.RetryScheduler,org.axonframework.commandhandling.gateway.AbstractCommandGateway$Builder,org.axonframework.commandhandling.gateway.AbstractCommandGateway,org.axonframework.commandhandling.gateway.RetryingCallback,org.axonframework.commandhandling.gateway.RetryingCallback$1,org.axonframework.commandhandling.gateway.RetryingCallback$RetryDispatch,org.axonframework.commandhandling.gateway.AbstractRetryScheduler,org.axonframework.commandhandling.gateway.CommandGatewayFactory$GatewayInvocationHandler,org.axonframework.commandhandling.gateway.CommandGatewayFactory$GatewayInvocationHandler$Builder,org.axonframework.commandhandling.gateway.CommandGatewayFactory$TypeSafeCallbackWrapper,org.axonframework.commandhandling.gateway.CommandGatewayFactory$CompositeCallback,org.axonframework.commandhandling.gateway.DefaultCommandGateway$Builder,org.axonframework.commandhandling.gateway.DefaultCommandGateway,org.axonframework.modelling.command.AggregateAnnotationCommandHandler$Builder,org.axonframework.modelling.command.AggregateAnnotationCommandHandler,org.axonframework.test.utils.RecordingCommandBus,org.axonframework.test.saga.CommandValidator,org.axonframework.test.saga.DescriptionUtils,org.axonframework.test.utils.DefaultCallbackBehavior,org.axonframework.test.utils.CallbackBehavior,org.axonframework.modelling.command.NoArgumentConstructorCreationPolicyAggregateFactory,org.axonframework.modelling.command.CreationPolicyAggregateFactory,org.axonframework.modelling.command.CommandHandlerInterceptor,org.axonframework.modelling.command.IdentifierMissingException,org.axonframework.modelling.command.AggregateAnnotationCommandHandler$AggregateCommandHandler,org.axonframework.modelling.command.inspection.CreationPolicyMember,org.axonframework.modelling.command.AggregateAnnotationCommandHandler$AggregateCreateOrUpdateCommandHandler,org.axonframework.modelling.command.AggregateAnnotationCommandHandler$AlwaysCreateAggregateCommandHandler,org.axonframework.modelling.command.AggregateAnnotationCommandHandler$AggregateConstructorCommandHandler,org.axonframework.modelling.command.MetaDataCommandTargetResolver","AggregateBlacklistedException,BlacklistDetectingCallback,GenericCommandResultMessage,CommandMessage,CommandCallback,CommandResultMessage,MessageHandler,NoHandlerForCommandException,DuplicateCommandHandlerResolver,CommandTargetResolver,MessageDispatchInterceptor,CommandBus,MonitorAwareCallback,Registration,VersionedAggregateIdentifier,DisruptorCommandBus$FailureLoggingCommandCallback,NoOpCallback,DuplicateCommandHandlerResolution,EventPublisher$1,EventPublisher$ReportResultTask,CommandHandler,AnnotationCommandHandlerAdapter,CommandMessageHandler,MessageDispatchInterceptorSupport,SimpleCommandBus$Builder,SimpleCommandBus,DefaultCommandBusSpanFactory,DefaultCommandBusSpanFactory$Builder,CommandBusSpanFactory,LoggingCallback,WrappedCommandCallback,AsynchronousCommandBus$Builder,AsynchronousCommandBus,LoggingDuplicateCommandHandlerResolver,FailingDuplicateCommandHandlerResolver,DuplicateCommandHandlerSubscriptionException,FailureLoggingCallback,FutureCallback,RoutingStrategy,UnresolvedRoutingKeyPolicy,CommandDispatchException,AbstractRoutingStrategy,CommandBusConnector,CommandRouter,DistributedCommandBus$Builder,DistributedCommandBus,RetryScheduler,AbstractCommandGateway$Builder,AbstractCommandGateway,RetryingCallback,RetryingCallback$1,RetryingCallback$RetryDispatch,AbstractRetryScheduler,CommandGatewayFactory$GatewayInvocationHandler,CommandGatewayFactory$GatewayInvocationHandler$Builder,CommandGatewayFactory$TypeSafeCallbackWrapper,CommandGatewayFactory$CompositeCallback,DefaultCommandGateway$Builder,DefaultCommandGateway,AggregateAnnotationCommandHandler$Builder,AggregateAnnotationCommandHandler,RecordingCommandBus,CommandValidator,DescriptionUtils,DefaultCallbackBehavior,CallbackBehavior,NoArgumentConstructorCreationPolicyAggregateFactory,CreationPolicyAggregateFactory,CommandHandlerInterceptor,IdentifierMissingException,AggregateAnnotationCommandHandler$AggregateCommandHandler,CreationPolicyMember,AggregateAnnotationCommandHandler$AggregateCreateOrUpdateCommandHandler,AggregateAnnotationCommandHandler$AlwaysCreateAggregateCommandHandler,AggregateAnnotationCommandHandler$AggregateConstructorCommandHandler,MetaDataCommandTargetResolver",""
"communityLabelPropagationId",1,12,"org.axonframework.disruptor.commandhandling.AggregateStateCorruptedException,org.axonframework.common.AxonTransientException,org.axonframework.modelling.command.AggregateStreamCreationException,org.axonframework.common.AxonException,org.axonframework.commandhandling.distributed.ServiceRegistryException,org.axonframework.common.ProcessRetriesExhaustedException,org.axonframework.common.ProcessUtils,org.axonframework.eventhandling.tokenstore.UnableToInitializeTokenException,org.axonframework.eventhandling.TransactionMethodExecutionException,org.axonframework.messaging.EventPublicationFailedException,org.axonframework.messaging.annotation.MessageHandlerInvocationException,org.axonframework.modelling.command.AggregateRolledBackException","AggregateStateCorruptedException,AxonTransientException,AggregateStreamCreationException,AxonException,ServiceRegistryException,ProcessRetriesExhaustedException,ProcessUtils,UnableToInitializeTokenException,TransactionMethodExecutionException,EventPublicationFailedException,MessageHandlerInvocationException,AggregateRolledBackException",""
"communityLabelPropagationId",2,5,"org.axonframework.disruptor.commandhandling.CommandHandlingEntry,org.axonframework.disruptor.commandhandling.DisruptorUnitOfWork,org.axonframework.disruptor.commandhandling.CommandHandlingEntry$1,org.axonframework.disruptor.commandhandling.CommandHandlingEntry$RepeatingCommandHandler,org.axonframework.disruptor.commandhandling.EventPublisher","CommandHandlingEntry,DisruptorUnitOfWork,CommandHandlingEntry$1,CommandHandlingEntry$RepeatingCommandHandler,EventPublisher",""
"communityLabelPropagationId",3,15,"org.axonframework.disruptor.commandhandling.CommandHandlerInvoker,org.axonframework.eventsourcing.eventstore.EventStore,org.axonframework.eventsourcing.AggregateFactory,org.axonframework.common.caching.Cache,org.axonframework.eventsourcing.SnapshotTriggerDefinition,org.axonframework.disruptor.commandhandling.CommandHandlerInvoker$DisruptorRepository,org.axonframework.disruptor.commandhandling.CommandHandlerInvoker$1,org.axonframework.disruptor.commandhandling.DisruptorCommandBus,org.axonframework.eventsourcing.NoSnapshotTriggerDefinition,org.axonframework.disruptor.commandhandling.DisruptorCommandBus$DisruptorRepository,org.axonframework.disruptor.commandhandling.DisruptorCommandBus$Builder,org.axonframework.disruptor.commandhandling.DisruptorCommandBus$1,org.axonframework.disruptor.commandhandling.DisruptorCommandBus$ExceptionHandler,org.axonframework.eventsourcing.NoSnapshotTriggerDefinition$1,org.axonframework.eventsourcing.NoSnapshotTriggerDefinition$NoSnapshotTrigger","CommandHandlerInvoker,EventStore,AggregateFactory,Cache,SnapshotTriggerDefinition,CommandHandlerInvoker$DisruptorRepository,CommandHandlerInvoker$1,DisruptorCommandBus,NoSnapshotTriggerDefinition,DisruptorCommandBus$DisruptorRepository,DisruptorCommandBus$Builder,DisruptorCommandBus$1,DisruptorCommandBus$ExceptionHandler,NoSnapshotTriggerDefinition$1,NoSnapshotTriggerDefinition$NoSnapshotTrigger",""
"communityLabelPropagationId",4,115,"org.axonframework.common.Assert,org.axonframework.messaging.unitofwork.RollbackConfiguration,org.axonframework.common.transaction.TransactionManager,org.axonframework.monitoring.MessageMonitor,org.axonframework.common.AxonThreadFactory,org.axonframework.common.BuilderUtils,org.axonframework.eventsourcing.Snapshotter,org.axonframework.messaging.StreamableMessageSource,org.axonframework.common.transaction.NoTransactionManager,org.axonframework.common.AxonConfigurationException,org.axonframework.common.lock.LockFactory,org.axonframework.lifecycle.Lifecycle,org.axonframework.lifecycle.Lifecycle$LifecycleRegistry,org.axonframework.common.jpa.EntityManagerProvider,org.axonframework.eventsourcing.eventstore.jpa.SQLErrorCodesResolver,org.axonframework.eventsourcing.eventstore.legacyjpa.SQLErrorCodesResolver,org.axonframework.common.StringUtils,org.axonframework.messaging.MessageHandlerInterceptorSupport,org.axonframework.messaging.correlation.CorrelationDataProvider,org.axonframework.common.transaction.NoTransactionManager$1,org.axonframework.common.digest.Digester,org.axonframework.messaging.Distributed,org.axonframework.lifecycle.Lifecycle$LifecycleHandler,org.axonframework.commandhandling.gateway.AbstractRetryScheduler$Builder,org.axonframework.common.jpa.SimpleEntityManagerProvider,org.axonframework.common.lock.NullLockFactory,org.axonframework.deadline.DeadlineManager,org.axonframework.messaging.Scope,org.axonframework.deadline.SimpleDeadlineManager$Builder,org.axonframework.messaging.SubscribableMessageSource,org.axonframework.eventhandling.EventHandlerInvoker,org.axonframework.eventhandling.ErrorHandler,org.axonframework.eventhandling.EventProcessorSpanFactory,org.axonframework.eventhandling.PropagatingErrorHandler,org.axonframework.eventhandling.EventProcessingException,org.axonframework.eventhandling.EventMessageHandler,org.axonframework.eventhandling.ListenerInvocationErrorHandler,org.axonframework.eventhandling.EventProcessor,org.axonframework.eventhandling.AbstractEventProcessor$Builder,org.axonframework.eventhandling.EventProcessingStrategy,org.axonframework.eventhandling.LoggingErrorHandler,org.axonframework.eventhandling.MultiEventHandlerInvoker,org.axonframework.eventhandling.SimpleEventHandlerInvoker$Builder,org.axonframework.eventhandling.SimpleEventHandlerInvoker,org.axonframework.eventhandling.async.SequencingPolicy,org.axonframework.eventhandling.SubscribingEventProcessor$Builder,org.axonframework.eventhandling.SubscribingEventProcessor,org.axonframework.eventhandling.TrackingEventProcessor$Builder,org.axonframework.eventhandling.TrackingEventProcessorConfiguration,org.axonframework.eventhandling.async.SequentialPolicy,org.axonframework.messaging.deadletter.EnqueuePolicy,org.axonframework.eventhandling.deadletter.DeadLetteringEventHandlerInvoker$1,org.axonframework.eventhandling.deadletter.DeadLetteringEventHandlerInvoker$Builder,org.axonframework.eventhandling.deadletter.jpa.JpaSequencedDeadLetterQueue$Builder,org.axonframework.eventhandling.pooled.PooledStreamingEventProcessor$Builder,org.axonframework.eventhandling.gateway.EventGateway,org.axonframework.lifecycle.LifecycleHandlerInvocationException,org.axonframework.messaging.correlation.MultiCorrelationDataProvider,org.axonframework.messaging.interceptors.CorrelationDataInterceptor,org.axonframework.serialization.upcasting.event.EventUpcasterChain,org.axonframework.util.HandlerTypeResolver,org.axonframework.test.saga.RecordingListenerInvocationErrorHandler,org.axonframework.modelling.saga.repository.AnnotatedSagaRepository$Builder,org.axonframework.modelling.saga.ResourceInjector,org.axonframework.test.server.AxonServerContainerUtils,org.axonframework.test.server.AxonServerContainer,org.axonframework.config.AggregateConfiguration,org.axonframework.config.ModuleConfiguration,org.axonframework.config.Configuration,org.axonframework.config.AggregateConfigurer,org.axonframework.modelling.command.inspection.AggregateMetaModelFactory,org.axonframework.config.Component,org.axonframework.config.LifecycleHandlerInspector,org.axonframework.modelling.saga.repository.NoResourceInjector,org.axonframework.config.EventProcessingConfiguration,org.axonframework.config.LifecycleOperations,org.axonframework.config.Configuration$1,org.axonframework.config.TagsConfiguration,org.axonframework.config.DefaultConfigurer,org.axonframework.modelling.saga.repository.SagaStore,org.axonframework.modelling.saga.repository.jpa.JpaSagaStore$Builder,org.axonframework.config.MessageHandlerRegistrar,org.axonframework.config.AxonIQConsoleModule,org.axonframework.config.EventProcessingConfigurer,org.axonframework.config.Configurer,org.axonframework.config.LifecycleHandler,org.axonframework.config.DefaultConfigurer$LifecycleState,org.axonframework.config.MessageMonitorFactoryBuilder,org.axonframework.config.ConfigurationParameterResolverFactory,org.axonframework.config.ConfigurerModule,org.axonframework.config.DefaultConfigurer$ConfigurationImpl,org.axonframework.config.MessageMonitorFactory,org.axonframework.config.ConfigurationResourceInjector,org.axonframework.config.ConfigurationScopeAwareProvider,org.axonframework.config.EventProcessingModule,org.axonframework.config.DefaultConfigurer$1,org.axonframework.config.LifecycleHandlerInspector$1,org.axonframework.config.LifecycleHandlerInspector$LifecycleRegistration,org.axonframework.config.SagaConfiguration,org.axonframework.config.EventProcessingConfigurer$DeadLetteringInvokerConfiguration,org.axonframework.config.EventProcessingConfigurer$EventProcessorBuilder,org.axonframework.config.SagaConfigurer,org.axonframework.config.EventProcessingConfigurer$PooledStreamingProcessorConfiguration,org.axonframework.config.EventProcessingModule$1,org.axonframework.config.EventProcessingModule$InstanceToTypeProcessingGroupSelectorAdapter,org.axonframework.config.EventProcessingModule$TypeProcessingGroupSelector,org.axonframework.config.EventProcessingModule$InstanceProcessingGroupSelector,org.axonframework.config.EventProcessingModule$ProcessingGroupSelector,org.axonframework.config.ProcessingGroup,org.axonframework.config.SagaConfigurer$SagaConfigurationImpl,org.axonframework.modelling.saga.metamodel.SagaModel,org.axonframework.modelling.saga.metamodel.SagaMetaModelFactory,org.axonframework.modelling.saga.metamodel.AnnotationSagaMetaModelFactory,org.axonframework.modelling.saga.repository.LockingSagaRepository$Builder,org.axonframework.modelling.saga.repository.LockingSagaRepository","Assert,RollbackConfiguration,TransactionManager,MessageMonitor,AxonThreadFactory,BuilderUtils,Snapshotter,StreamableMessageSource,NoTransactionManager,AxonConfigurationException,LockFactory,Lifecycle,Lifecycle$LifecycleRegistry,EntityManagerProvider,SQLErrorCodesResolver,StringUtils,MessageHandlerInterceptorSupport,CorrelationDataProvider,NoTransactionManager$1,Digester,Distributed,Lifecycle$LifecycleHandler,AbstractRetryScheduler$Builder,SimpleEntityManagerProvider,NullLockFactory,DeadlineManager,Scope,SimpleDeadlineManager$Builder,SubscribableMessageSource,EventHandlerInvoker,ErrorHandler,EventProcessorSpanFactory,PropagatingErrorHandler,EventProcessingException,EventMessageHandler,ListenerInvocationErrorHandler,EventProcessor,AbstractEventProcessor$Builder,EventProcessingStrategy,LoggingErrorHandler,MultiEventHandlerInvoker,SimpleEventHandlerInvoker$Builder,SimpleEventHandlerInvoker,SequencingPolicy,SubscribingEventProcessor$Builder,SubscribingEventProcessor,TrackingEventProcessor$Builder,TrackingEventProcessorConfiguration,SequentialPolicy,EnqueuePolicy,DeadLetteringEventHandlerInvoker$1,DeadLetteringEventHandlerInvoker$Builder,JpaSequencedDeadLetterQueue$Builder,PooledStreamingEventProcessor$Builder,EventGateway,LifecycleHandlerInvocationException,MultiCorrelationDataProvider,CorrelationDataInterceptor,EventUpcasterChain,HandlerTypeResolver,RecordingListenerInvocationErrorHandler,AnnotatedSagaRepository$Builder,ResourceInjector,AxonServerContainerUtils,AxonServerContainer,AggregateConfiguration,ModuleConfiguration,Configuration,AggregateConfigurer,AggregateMetaModelFactory,Component,LifecycleHandlerInspector,NoResourceInjector,EventProcessingConfiguration,LifecycleOperations,Configuration$1,TagsConfiguration,DefaultConfigurer,SagaStore,JpaSagaStore$Builder,MessageHandlerRegistrar,AxonIQConsoleModule,EventProcessingConfigurer,Configurer,LifecycleHandler,DefaultConfigurer$LifecycleState,MessageMonitorFactoryBuilder,ConfigurationParameterResolverFactory,ConfigurerModule,DefaultConfigurer$ConfigurationImpl,MessageMonitorFactory,ConfigurationResourceInjector,ConfigurationScopeAwareProvider,EventProcessingModule,DefaultConfigurer$1,LifecycleHandlerInspector$1,LifecycleHandlerInspector$LifecycleRegistration,SagaConfiguration,EventProcessingConfigurer$DeadLetteringInvokerConfiguration,EventProcessingConfigurer$EventProcessorBuilder,SagaConfigurer,EventProcessingConfigurer$PooledStreamingProcessorConfiguration,EventProcessingModule$1,EventProcessingModule$InstanceToTypeProcessingGroupSelectorAdapter,EventProcessingModule$TypeProcessingGroupSelector,EventProcessingModule$InstanceProcessingGroupSelector,EventProcessingModule$ProcessingGroupSelector,ProcessingGroup,SagaConfigurer$SagaConfigurationImpl,SagaModel,SagaMetaModelFactory,AnnotationSagaMetaModelFactory,LockingSagaRepository$Builder,LockingSagaRepository",""
"communityLabelPropagationId",5,28,"org.axonframework.modelling.command.RepositoryProvider,org.axonframework.modelling.command.AggregateNotFoundException,org.axonframework.modelling.command.inspection.AggregateModel,org.axonframework.eventsourcing.EventSourcedAggregate,org.axonframework.eventsourcing.SnapshotTrigger,org.axonframework.eventsourcing.AggregateCacheEntry,org.axonframework.eventhandling.DomainEventSequenceAware,org.axonframework.eventhandling.EventBus,org.axonframework.modelling.command.inspection.AnnotatedAggregate,org.axonframework.modelling.command.ApplyMore,org.axonframework.eventsourcing.EventSourcedAggregate$IgnoreApplyMore,org.axonframework.eventsourcing.AggregateDeletedException,org.axonframework.eventsourcing.AggregateSnapshotter$1,org.axonframework.eventsourcing.AggregateSnapshotter$SnapshotAggregate,org.axonframework.eventsourcing.CachingEventSourcingRepository,org.axonframework.eventsourcing.EventSourcingRepository,org.axonframework.eventsourcing.EventSourcingRepository$Builder,org.axonframework.modelling.command.LockingRepository$Builder,org.axonframework.modelling.command.RepositorySpanFactory,org.axonframework.modelling.command.AbstractRepository$Builder,org.axonframework.modelling.command.AggregateLifecycle,org.axonframework.test.aggregate.AggregateTestFixture$InMemoryRepository,org.axonframework.modelling.command.GenericJpaRepository,org.axonframework.modelling.command.GenericJpaRepository$Builder,org.axonframework.modelling.command.AggregateInvocationException,org.axonframework.modelling.command.inspection.ForwardingCommandMessageHandlingMember,org.axonframework.modelling.command.legacyjpa.GenericJpaRepository$Builder,org.axonframework.modelling.command.legacyjpa.GenericJpaRepository","RepositoryProvider,AggregateNotFoundException,AggregateModel,EventSourcedAggregate,SnapshotTrigger,AggregateCacheEntry,DomainEventSequenceAware,EventBus,AnnotatedAggregate,ApplyMore,EventSourcedAggregate$IgnoreApplyMore,AggregateDeletedException,AggregateSnapshotter$1,AggregateSnapshotter$SnapshotAggregate,CachingEventSourcingRepository,EventSourcingRepository,EventSourcingRepository$Builder,LockingRepository$Builder,RepositorySpanFactory,AbstractRepository$Builder,AggregateLifecycle,AggregateTestFixture$InMemoryRepository,GenericJpaRepository,GenericJpaRepository$Builder,AggregateInvocationException,ForwardingCommandMessageHandlingMember",""
"communityLabelPropagationId",6,2,"org.axonframework.messaging.InterceptorChain,org.axonframework.messaging.annotation.InterceptorChainParameterResolverFactory","InterceptorChain,InterceptorChainParameterResolverFactory",""
"communityLabelPropagationId",7,4,"org.axonframework.messaging.annotation.ParameterResolverFactory,org.axonframework.messaging.annotation.ClasspathParameterResolverFactory,org.axonframework.messaging.annotation.AnnotatedMessageHandlingMemberDefinition,org.axonframework.messaging.annotation.MultiParameterResolverFactory","ParameterResolverFactory,ClasspathParameterResolverFactory,AnnotatedMessageHandlingMemberDefinition,MultiParameterResolverFactory",""
"communityLabelPropagationId",8,5,"org.axonframework.modelling.command.Repository,org.axonframework.modelling.command.AggregateScopeDescriptor,org.axonframework.modelling.command.Aggregate,org.axonframework.test.aggregate.AggregateTestFixture$IdentifierValidatingRepository,org.axonframework.modelling.command.AbstractRepository","Repository,AggregateScopeDescriptor,Aggregate,AggregateTestFixture$IdentifierValidatingRepository,AbstractRepository",""
"communityLabelPropagationId",9,4,"org.axonframework.messaging.annotation.HandlerDefinition,org.axonframework.messaging.annotation.ClasspathHandlerDefinition,org.axonframework.messaging.annotation.MultiHandlerDefinition,org.axonframework.common.annotation.PriorityAnnotationComparator","HandlerDefinition,ClasspathHandlerDefinition,MultiHandlerDefinition,PriorityAnnotationComparator",""
